,group,variable,month,NÚMERO DE VARONES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN < 15,NÚMERO DE VARONES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 15 - 19,NÚMERO DE VARONES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 20 - 34,NÚMERO DE VARONES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 35 - 49,NÚMERO DE VARONES QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 50 Y +,TOTALES
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,23,105,63,16,207
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,0,1,3
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,13,25,2,0,0,40
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,1,0,0,2
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,4,0,0,4
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,0,0,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,1,0,3
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,7,2,21,7,12,49
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,14,5,2,1,0,22
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,2,6,0,4,0,12
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,0,0,2
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,1,0,2
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,25,29,0,0,0,54
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,40,46,0,0,0,86
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,1,0,2
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,7,2,1,11
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,3,4,36,4,0,47
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,3,2,0,5
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,13,13,0,0,0,26
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,4,1,0,5
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,0,0,0,1
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,15,11,0,1,0,27
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,1,0,3
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,0,1,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,5,6
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,0,1,1
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,21,19,0,0,0,40
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,25,23,6,1,0,55
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,5,2,2,10
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,2,0,0,3
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,3,0,0,3
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,2,31,5,0,38
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,3,1,6
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,9,6,0,0,0,15
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,0,0,2
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,1,3,0,5
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,11,3,0,14
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,1,0,0,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,47,18,3,0,0,68
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,15,10,5,0,30
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,2,0,6,2,0,10
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,10,36,9,1,56
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,45,44,1,1,1,92
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,12,38,4,0,54
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,1,1,3
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,2,13,23,20,9,67
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,31,116,120,44,39,350
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,0,0,2
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,1,1,3
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,6,0,0,6
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,0,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,3,1,0,4
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,2,1,0,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,4,0,0,4
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,3,1,0,5
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,75,64,9,0,0,148
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,2,2,1,0,0,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,0,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,2,1,0,0,3
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,3,0,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,1,54,246,73,20,394
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,7,7,0,0,0,14
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,218,354,175,175,18,940
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,18,21,1,5,1,46
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,8,16,68,0,92
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,34,21,0,0,0,55
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,31,26,1,1,0,59
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,12,61,183,99,21,376
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,3,2,0,0,5
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,4,0,0,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,2,0,0,3
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,58,32,1,0,0,91
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,1,0,0,2
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,0,1,0,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,31,20,0,0,0,51
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,54,23,2,1,1,81
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,2,2,0,0,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,1,4,3,0,8
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,2,6,5,2,0,15
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,9,6,2,17
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,8,28,0,0,0,36
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,10,15,2,2,29
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,0,1,0,0,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,14,15,1,0,0,30
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,0,3,2,3,0,8
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de varones que recibieron orientacion en anticoncepcion,2022-02-01,23,15,0,0,0,38
