,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
OKINAWA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
ORURO,rabia,no de personas con vacuna antirrabica,2023-11-01,66,55,66,55,121
PADILLA,rabia,no de personas con vacuna antirrabica,2023-11-01,3,1,3,1,4
PAILON,rabia,no de personas con vacuna antirrabica,2023-11-01,3,0,3,0,3
PALCA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2023-11-01,3,1,3,1,4
POOPO,rabia,no de personas con vacuna antirrabica,2023-11-01,3,1,3,1,4
PORONGO,rabia,no de personas con vacuna antirrabica,2023-11-01,2,2,2,2,4
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2023-11-01,3,6,3,6,9
POTOSI,rabia,no de personas con vacuna antirrabica,2023-11-01,2,1,2,1,3
PUCARANI,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
PUERTO PEREZ,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2023-11-01,4,5,4,5,9
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2023-11-01,26,24,26,24,50
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
SACABA,rabia,no de personas con vacuna antirrabica,2023-11-01,29,17,29,17,46
SAIPINA,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2023-11-01,4,1,4,1,5
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2023-11-01,2,2,2,2,4
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2023-11-01,4,2,4,2,6
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2023-11-01,3,1,3,1,4
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2023-11-01,2,0,2,0,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2023-11-01,8,8,8,8,16
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2023-11-01,408,377,408,377,785
SHINAOTA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2023-11-01,7,5,7,5,12
SORATA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
SUCRE,rabia,no de personas con vacuna antirrabica,2023-11-01,97,78,97,78,175
TARABUCO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
TARATA,rabia,no de personas con vacuna antirrabica,2023-11-01,2,0,2,0,2
TARIJA,rabia,no de personas con vacuna antirrabica,2023-11-01,31,25,31,25,56
TEOPONTE,rabia,no de personas con vacuna antirrabica,2023-11-01,2,2,2,2,4
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2023-11-01,15,9,15,9,24
TOCO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
TORO TORO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2023-11-01,0,2,0,2,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2023-11-01,39,26,39,26,65
UNCIA,rabia,no de personas con vacuna antirrabica,2023-11-01,3,2,3,2,5
UYUNI,rabia,no de personas con vacuna antirrabica,2023-11-01,3,3,3,3,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2023-11-01,4,5,4,5,9
VIACHA,rabia,no de personas con vacuna antirrabica,2023-11-01,13,13,13,13,26
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2023-11-01,2,1,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2023-11-01,3,4,3,4,7
VILLAZON,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
VINTO,rabia,no de personas con vacuna antirrabica,2023-11-01,11,4,11,4,15
WARNES,rabia,no de personas con vacuna antirrabica,2023-11-01,21,14,21,14,35
YACUIBA,rabia,no de personas con vacuna antirrabica,2023-11-01,52,42,52,42,94
YANACACHI,rabia,no de personas con vacuna antirrabica,2023-11-01,0,2,0,2,2
YOTALA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2023-12-01,2,3,2,3,5
AIQUILE,rabia,no de personas con vacuna antirrabica,2023-12-01,1,2,1,2,3
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,1,1,1,2
ARBIETO,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2023-12-01,8,4,8,4,12
ATOCHA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
AZURDUY,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2023-12-01,0,3,0,3,3
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2023-12-01,3,1,3,1,4
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
CAJUATA,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2023-12-01,3,5,3,5,8
CARAPARI,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
CHARAGUA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
CHIMORE,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,rabia,no de personas con vacuna antirrabica,2023-12-01,2,0,2,0,2
CLIZA,rabia,no de personas con vacuna antirrabica,2023-12-01,3,1,3,1,4
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2023-12-01,144,98,144,98,242
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2023-12-01,9,5,9,5,14
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2023-12-01,2,0,2,0,2
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,3,1,3,4
COLQUIRI,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
COMARAPA,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
COPACABANA,rabia,no de personas con vacuna antirrabica,2023-12-01,3,1,3,1,4
CORIPATA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,2,1,2,3
COTAGAITA,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
COTOCA,rabia,no de personas con vacuna antirrabica,2023-12-01,11,11,11,11,22
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2023-12-01,7,2,7,2,9
EL ALTO,rabia,no de personas con vacuna antirrabica,2023-12-01,136,121,136,121,257
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2023-12-01,1,3,1,3,4
EL TORNO,rabia,no de personas con vacuna antirrabica,2023-12-01,11,19,11,19,30
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,1,1,1,2
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2023-12-01,4,1,4,1,5
GUANAY,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
GUAQUI,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2023-12-01,7,3,7,3,10
HUACHACALLA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2023-12-01,5,5,5,5,10
ICLA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,2,1,2,3
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2023-12-01,17,24,17,24,41
LA PAZ,rabia,no de personas con vacuna antirrabica,2023-12-01,194,177,194,177,371
LAJA,rabia,no de personas con vacuna antirrabica,2023-12-01,4,0,4,0,4
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
LORETO,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2023-12-01,3,1,3,1,4
MOJOCOYA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2023-12-01,6,6,6,6,12
MONTERO,rabia,no de personas con vacuna antirrabica,2023-12-01,14,6,14,6,20
ORURO,rabia,no de personas con vacuna antirrabica,2023-12-01,83,59,83,59,142
PAILON,rabia,no de personas con vacuna antirrabica,2023-12-01,9,1,9,1,10
PALCA,rabia,no de personas con vacuna antirrabica,2023-12-01,2,2,2,2,4
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2023-12-01,2,2,2,2,4
POOPO,rabia,no de personas con vacuna antirrabica,2023-12-01,1,2,1,2,3
PORONGO,rabia,no de personas con vacuna antirrabica,2023-12-01,4,1,4,1,5
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2023-12-01,4,3,4,3,7
POTOSI,rabia,no de personas con vacuna antirrabica,2023-12-01,4,4,4,4,8
PUCARANI,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2023-12-01,2,2,2,2,4
PUNATA,rabia,no de personas con vacuna antirrabica,2023-12-01,2,1,2,1,3
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2023-12-01,16,9,16,9,25
RIBERALTA,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
ROBORE,rabia,no de personas con vacuna antirrabica,2023-12-01,2,0,2,0,2
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2023-12-01,1,1,1,1,2
SACABA,rabia,no de personas con vacuna antirrabica,2023-12-01,11,7,11,7,18
SAIPINA,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2023-12-01,3,1,3,1,4
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2023-12-01,1,2,1,2,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2023-12-01,6,4,6,4,10
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2023-12-01,4,2,4,2,6
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2023-12-01,8,5,8,5,13
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2023-12-01,508,377,508,377,885
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2023-12-01,0,3,0,3,3
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2023-12-01,4,3,4,3,7
SORATA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
SUCRE,rabia,no de personas con vacuna antirrabica,2023-12-01,160,127,160,127,287
TACACOMA,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
TAPACARI,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
TARABUCO,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
TARATA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2023-12-01,9,9,9,9,18
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2023-12-01,5,1,5,1,6
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2023-12-01,32,24,32,24,56
UNCIA,rabia,no de personas con vacuna antirrabica,2023-12-01,2,0,2,0,2
UYUNI,rabia,no de personas con vacuna antirrabica,2023-12-01,5,3,5,3,8
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2023-12-01,1,5,1,5,6
VIACHA,rabia,no de personas con vacuna antirrabica,2023-12-01,14,16,14,16,30
VILLAZON,rabia,no de personas con vacuna antirrabica,2023-12-01,2,6,2,6,8
VINTO,rabia,no de personas con vacuna antirrabica,2023-12-01,5,5,5,5,10
WARNES,rabia,no de personas con vacuna antirrabica,2023-12-01,21,21,21,21,42
YACO,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
YACUIBA,rabia,no de personas con vacuna antirrabica,2023-12-01,36,35,36,35,71
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2023-12-01,0,1,0,1,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2023-12-01,2,3,2,3,5
YOCALLA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
YOTALA,rabia,no de personas con vacuna antirrabica,2023-12-01,1,0,1,0,1
