municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,17,17
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,99,99
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,9,9
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,2,2
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,6,6
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,9,9
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,618,618
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,179,179
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,2,2
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,12,12
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,1,1
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,61,61
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,34,34
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,14,14
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,7,7
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,4,4
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,97,97
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,73,73
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,5,5
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,10,10
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,82,82
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,1,1
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-02-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,3,3
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,40,40
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,32,32
AUCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,4,4
BATALLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,13,13
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,4,4
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,11,11
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,12,12
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,8,8
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,6,6
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,35,35
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,3,3
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,3,3
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,3,3
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,18,18
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,12,12
CHUMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,23,23
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,347,347
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,71,71
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,8,8
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
COLQUENCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,8,8
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,48,48
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,3,3
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,27,27
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,4,4
CURVA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1429,1429
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,4,4
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,40,40
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,52,52
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,14,14
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,86,86
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,7,7
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,10,10
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,20,20
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2850,2850
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,7,7
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,12,12
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,5,5
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,3,3
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,13,13
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1095,1095
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,159,159
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,45,45
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,5,5
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,12,12
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,5,5
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,26,26
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,43,43
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,4,4
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,6,6
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,39,39
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,19,19
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,125,125
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,42,42
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,4,4
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,7,7
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,147,147
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,1,1
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,23,23
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,51,51
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-03-01,10,10
