,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TRIGAL,consulta externa,menores de 6 meses,2020-01-01,2,2,0,0,2,2,4
TRINIDAD,consulta externa,menores de 6 meses,2020-01-01,451,409,33,37,484,446,930
TUPIZA,consulta externa,menores de 6 meses,2020-01-01,120,125,47,63,167,188,355
TURCO,consulta externa,menores de 6 meses,2020-01-01,4,6,0,0,4,6,10
UMALA,consulta externa,menores de 6 meses,2020-01-01,9,3,1,0,10,3,13
UNCIA,consulta externa,menores de 6 meses,2020-01-01,44,51,4,5,48,56,104
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2020-01-01,47,44,3,5,50,49,99
URUBICHA,consulta externa,menores de 6 meses,2020-01-01,11,15,1,1,12,16,28
UYUNI,consulta externa,menores de 6 meses,2020-01-01,73,55,4,9,77,64,141
VACAS,consulta externa,menores de 6 meses,2020-01-01,15,15,0,1,15,16,31
VALLEGRANDE,consulta externa,menores de 6 meses,2020-01-01,30,26,9,2,39,28,67
VIACHA,consulta externa,menores de 6 meses,2020-01-01,276,295,67,73,343,368,711
VILA VILA,consulta externa,menores de 6 meses,2020-01-01,18,11,0,0,18,11,29
VILLA CHARCAS,consulta externa,menores de 6 meses,2020-01-01,16,16,0,0,16,16,32
VILLA MONTES,consulta externa,menores de 6 meses,2020-01-01,156,112,10,11,166,123,289
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2020-01-01,4,5,0,0,4,5,9
VILLA RIVERO,consulta externa,menores de 6 meses,2020-01-01,30,33,7,5,37,38,75
VILLA SERRANO,consulta externa,menores de 6 meses,2020-01-01,46,51,0,0,46,51,97
VILLA TUNARI,consulta externa,menores de 6 meses,2020-01-01,357,327,15,9,372,336,708
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2020-01-01,8,13,0,0,8,13,21
VILLAZON,consulta externa,menores de 6 meses,2020-01-01,90,88,9,15,99,103,202
VINTO,consulta externa,menores de 6 meses,2020-01-01,115,109,27,25,142,134,276
VITICHI,consulta externa,menores de 6 meses,2020-01-01,10,13,0,0,10,13,23
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2020-01-01,0,3,0,0,0,3,3
WARNES,consulta externa,menores de 6 meses,2020-01-01,278,210,30,19,308,229,537
YACO,consulta externa,menores de 6 meses,2020-01-01,13,17,3,1,16,18,34
YACUIBA,consulta externa,menores de 6 meses,2020-01-01,259,282,44,50,303,332,635
YAMPARAEZ,consulta externa,menores de 6 meses,2020-01-01,7,6,1,1,8,7,15
YANACACHI,consulta externa,menores de 6 meses,2020-01-01,5,6,0,0,5,6,11
YAPACANI,consulta externa,menores de 6 meses,2020-01-01,135,132,8,9,143,141,284
YOCALLA,consulta externa,menores de 6 meses,2020-01-01,12,18,0,0,12,18,30
YOTALA,consulta externa,menores de 6 meses,2020-01-01,9,20,8,16,17,36,53
YUNCHARA,consulta externa,menores de 6 meses,2020-01-01,19,23,0,0,19,23,42
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2020-01-01,2,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,menores de 6 meses,2020-01-01,13,17,2,0,15,17,32
ACACIO,consulta externa,menores de 6 meses,2020-02-01,2,2,0,0,2,2,4
ACHACACHI,consulta externa,menores de 6 meses,2020-02-01,74,61,2,10,76,71,147
ACHOCALLA,consulta externa,menores de 6 meses,2020-02-01,30,28,5,9,35,37,72
AIQUILE,consulta externa,menores de 6 meses,2020-02-01,43,62,2,5,45,67,112
ALALAY,consulta externa,menores de 6 meses,2020-02-01,2,1,1,1,3,2,5
ALCALA,consulta externa,menores de 6 meses,2020-02-01,2,3,0,0,2,3,5
ALTO BENI,consulta externa,menores de 6 meses,2020-02-01,20,29,0,2,20,31,51
ANCORAIMES,consulta externa,menores de 6 meses,2020-02-01,5,4,0,0,5,4,9
ANDAMARCA,consulta externa,menores de 6 meses,2020-02-01,5,1,0,0,5,1,6
ANTEQUERA,consulta externa,menores de 6 meses,2020-02-01,8,3,6,1,14,4,18
ANZALDO,consulta externa,menores de 6 meses,2020-02-01,8,12,4,2,12,14,26
APOLO,consulta externa,menores de 6 meses,2020-02-01,24,45,22,24,46,69,115
ARAMPAMPA,consulta externa,menores de 6 meses,2020-02-01,3,6,0,1,3,7,10
ARANI,consulta externa,menores de 6 meses,2020-02-01,5,9,1,3,6,12,18
ARBIETO,consulta externa,menores de 6 meses,2020-02-01,49,40,6,7,55,47,102
ARQUE,consulta externa,menores de 6 meses,2020-02-01,10,19,0,0,10,19,29
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2020-02-01,71,59,4,3,75,62,137
ATOCHA,consulta externa,menores de 6 meses,2020-02-01,50,30,6,8,56,38,94
AUCAPATA,consulta externa,menores de 6 meses,2020-02-01,4,12,0,0,4,12,16
AYATA,consulta externa,menores de 6 meses,2020-02-01,9,7,0,0,9,7,16
AYO AYO,consulta externa,menores de 6 meses,2020-02-01,11,11,0,0,11,11,22
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2020-02-01,34,27,3,1,37,28,65
AZURDUY,consulta externa,menores de 6 meses,2020-02-01,33,30,1,0,34,30,64
BATALLAS,consulta externa,menores de 6 meses,2020-02-01,6,7,3,8,9,15,24
BAURES,consulta externa,menores de 6 meses,2020-02-01,5,2,1,0,6,2,8
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2020-02-01,1,2,0,0,1,2,3
BELEN DE URMIRI,consulta externa,menores de 6 meses,2020-02-01,0,1,0,0,0,1,1
BELLA FLOR,consulta externa,menores de 6 meses,2020-02-01,6,6,0,4,6,10,16
BERMEJO,consulta externa,menores de 6 meses,2020-02-01,171,121,16,16,187,137,324
BETANZOS,consulta externa,menores de 6 meses,2020-02-01,50,33,0,1,50,34,84
BOLIVAR,consulta externa,menores de 6 meses,2020-02-01,5,10,0,1,5,11,16
BOLPEBRA,consulta externa,menores de 6 meses,2020-02-01,1,1,0,0,1,1,2
BOYUIBE,consulta externa,menores de 6 meses,2020-02-01,8,9,0,0,8,9,17
BUENA VISTA,consulta externa,menores de 6 meses,2020-02-01,38,37,2,3,40,40,80
CABEZAS,consulta externa,menores de 6 meses,2020-02-01,68,64,4,4,72,68,140
CAIROMA,consulta externa,menores de 6 meses,2020-02-01,18,21,2,4,20,25,45
"CAIZA ""D""",consulta externa,menores de 6 meses,2020-02-01,13,21,0,0,13,21,34
CAJUATA,consulta externa,menores de 6 meses,2020-02-01,39,32,0,0,39,32,71
CALACOTO,consulta externa,menores de 6 meses,2020-02-01,1,2,2,2,3,4,7
CALAMARCA,consulta externa,menores de 6 meses,2020-02-01,19,14,1,0,20,14,34
CAMARGO,consulta externa,menores de 6 meses,2020-02-01,25,37,1,0,26,37,63
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2020-02-01,3,2,0,0,3,2,5
CAMIRI,consulta externa,menores de 6 meses,2020-02-01,90,107,13,10,103,117,220
CAPINOTA,consulta externa,menores de 6 meses,2020-02-01,46,72,10,24,56,96,152
CAQUIAVIRI,consulta externa,menores de 6 meses,2020-02-01,8,12,0,1,8,13,21
CARACOLLO,consulta externa,menores de 6 meses,2020-02-01,58,71,3,0,61,71,132
CARANAVI,consulta externa,menores de 6 meses,2020-02-01,109,106,92,61,201,167,368
CARAPARI,consulta externa,menores de 6 meses,2020-02-01,28,20,4,4,32,24,56
CARIPUYO,consulta externa,menores de 6 meses,2020-02-01,5,1,0,0,5,1,6
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2020-02-01,3,1,0,1,3,2,5
CATACORA,consulta externa,menores de 6 meses,2020-02-01,3,8,0,2,3,10,13
CHACARILLA,consulta externa,menores de 6 meses,2020-02-01,6,2,1,0,7,2,9
CHALLAPATA,consulta externa,menores de 6 meses,2020-02-01,66,49,6,10,72,59,131
CHAQUI,consulta externa,menores de 6 meses,2020-02-01,10,7,0,0,10,7,17
CHARAGUA,consulta externa,menores de 6 meses,2020-02-01,110,71,21,12,131,83,214
CHARAÑA,consulta externa,menores de 6 meses,2020-02-01,0,1,0,0,0,1,1
CHAYANTA,consulta externa,menores de 6 meses,2020-02-01,15,19,1,4,16,23,39
CHIMORE,consulta externa,menores de 6 meses,2020-02-01,114,121,1,0,115,121,236
CHIPAYA,consulta externa,menores de 6 meses,2020-02-01,4,3,0,0,4,3,7
CHUA COCANI,consulta externa,menores de 6 meses,2020-02-01,5,5,4,5,9,10,19
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2020-02-01,46,49,23,21,69,70,139
CHUMA,consulta externa,menores de 6 meses,2020-02-01,6,4,0,0,6,4,10
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2020-02-01,3,9,0,0,3,9,12
CKOCHAS,consulta externa,menores de 6 meses,2020-02-01,17,17,0,0,17,17,34
CLIZA,consulta externa,menores de 6 meses,2020-02-01,44,35,7,11,51,46,97
COBIJA,consulta externa,menores de 6 meses,2020-02-01,165,145,44,31,209,176,385
COCAPATA,consulta externa,menores de 6 meses,2020-02-01,44,30,0,0,44,30,74
COCHABAMBA,consulta externa,menores de 6 meses,2020-02-01,2449,2456,962,913,3411,3369,6780
COIPASA,consulta externa,menores de 6 meses,2020-02-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,menores de 6 meses,2020-02-01,96,89,65,52,161,141,302
"COLCHA ""K""",consulta externa,menores de 6 meses,2020-02-01,31,26,4,0,35,26,61
COLLANA,consulta externa,menores de 6 meses,2020-02-01,0,4,0,0,0,4,4
COLOMI,consulta externa,menores de 6 meses,2020-02-01,39,27,3,6,42,33,75
COLPA BELGICA,consulta externa,menores de 6 meses,2020-02-01,22,15,2,2,24,17,41
COLQUECHACA,consulta externa,menores de 6 meses,2020-02-01,63,67,0,0,63,67,130
COLQUENCHA,consulta externa,menores de 6 meses,2020-02-01,21,15,1,0,22,15,37
COLQUIRI,consulta externa,menores de 6 meses,2020-02-01,11,6,0,0,11,6,17
COMANCHE,consulta externa,menores de 6 meses,2020-02-01,0,1,0,0,0,1,1
COMARAPA,consulta externa,menores de 6 meses,2020-02-01,20,44,2,4,22,48,70
COMBAYA,consulta externa,menores de 6 meses,2020-02-01,2,1,0,0,2,1,3
CONCEPCION,consulta externa,menores de 6 meses,2020-02-01,44,29,20,14,64,43,107
COPACABANA,consulta externa,menores de 6 meses,2020-02-01,11,6,3,1,14,7,21
CORIPATA,consulta externa,menores de 6 meses,2020-02-01,39,41,2,3,41,44,85
CORO CORO,consulta externa,menores de 6 meses,2020-02-01,6,8,3,2,9,10,19
COROICO,consulta externa,menores de 6 meses,2020-02-01,20,22,27,26,47,48,95
CORQUE,consulta externa,menores de 6 meses,2020-02-01,4,5,2,1,6,6,12
COTAGAITA,consulta externa,menores de 6 meses,2020-02-01,38,37,1,4,39,41,80
COTOCA,consulta externa,menores de 6 meses,2020-02-01,94,88,12,7,106,95,201
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2020-02-01,76,64,6,4,82,68,150
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2020-02-01,6,5,1,3,7,8,15
CUEVO,consulta externa,menores de 6 meses,2020-02-01,10,9,4,4,14,13,27
CULPINA,consulta externa,menores de 6 meses,2020-02-01,27,28,2,4,29,32,61
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2020-02-01,14,1,0,0,14,1,15
CURVA,consulta externa,menores de 6 meses,2020-02-01,2,6,0,0,2,6,8
DESAGUADERO,consulta externa,menores de 6 meses,2020-02-01,5,3,0,0,5,3,8
EL ALTO,consulta externa,menores de 6 meses,2020-02-01,2872,2854,953,985,3825,3839,7664
EL CHORO,consulta externa,menores de 6 meses,2020-02-01,4,1,0,0,4,1,5
EL PUENTE(STC),consulta externa,menores de 6 meses,2020-02-01,16,14,0,0,16,14,30
EL PUENTE(TJA),consulta externa,menores de 6 meses,2020-02-01,23,18,0,1,23,19,42
EL TORNO,consulta externa,menores de 6 meses,2020-02-01,167,179,83,104,250,283,533
EL VILLAR,consulta externa,menores de 6 meses,2020-02-01,9,5,0,0,9,5,14
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2020-02-01,39,22,1,0,40,22,62
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2020-02-01,115,108,6,2,121,110,231
ESCARA,consulta externa,menores de 6 meses,2020-02-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,menores de 6 meses,2020-02-01,12,12,0,0,12,12,24
EUCALIPTUS,consulta externa,menores de 6 meses,2020-02-01,3,4,0,0,3,4,7
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2020-02-01,0,3,0,0,0,3,3
EXALTACION,consulta externa,menores de 6 meses,2020-02-01,3,5,0,2,3,7,10
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2020-02-01,28,21,2,2,30,23,53
FILADELFIA,consulta externa,menores de 6 meses,2020-02-01,7,5,0,0,7,5,12
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2020-02-01,40,31,5,5,45,36,81
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2020-02-01,16,8,3,1,19,9,28
GUANAY,consulta externa,menores de 6 meses,2020-02-01,32,37,15,11,47,48,95
GUAQUI,consulta externa,menores de 6 meses,2020-02-01,3,1,2,0,5,1,6
GUAYARAMERIN,consulta externa,menores de 6 meses,2020-02-01,105,90,9,7,114,97,211
GUTIERREZ,consulta externa,menores de 6 meses,2020-02-01,45,62,7,9,52,71,123
HUACARETA,consulta externa,menores de 6 meses,2020-02-01,20,18,1,0,21,18,39
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2020-02-01,4,3,1,1,5,4,9
HUACHACALLA,consulta externa,menores de 6 meses,2020-02-01,2,0,0,0,2,0,2
HUANUNI,consulta externa,menores de 6 meses,2020-02-01,51,46,17,14,68,60,128
HUARACAJE,consulta externa,menores de 6 meses,2020-02-01,3,5,0,0,3,5,8
HUARINA,consulta externa,menores de 6 meses,2020-02-01,18,9,2,2,20,11,31
HUATAJATA,consulta externa,menores de 6 meses,2020-02-01,3,7,3,4,6,11,17
HUAYLLAMARCA,consulta externa,menores de 6 meses,2020-02-01,2,4,0,1,2,5,7
HUMANATA,consulta externa,menores de 6 meses,2020-02-01,1,1,1,3,2,4,6
ICHOCA,consulta externa,menores de 6 meses,2020-02-01,13,8,0,1,13,9,22
ICLA,consulta externa,menores de 6 meses,2020-02-01,10,11,3,3,13,14,27
INCAHUASI,consulta externa,menores de 6 meses,2020-02-01,24,17,0,1,24,18,42
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2020-02-01,1,5,0,0,1,5,6
INQUISIVI,consulta externa,menores de 6 meses,2020-02-01,18,20,0,0,18,20,38
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2020-02-01,24,29,16,10,40,39,79
IXIAMAS,consulta externa,menores de 6 meses,2020-02-01,30,33,0,0,30,33,63
JESUS DE MACHACA,consulta externa,menores de 6 meses,2020-02-01,17,17,8,10,25,27,52
LA ASUNTA,consulta externa,menores de 6 meses,2020-02-01,106,93,21,13,127,106,233
LA GUARDIA,consulta externa,menores de 6 meses,2020-02-01,389,365,43,32,432,397,829
LA PAZ,consulta externa,menores de 6 meses,2020-02-01,2741,2754,802,910,3543,3664,7207
LAGUNILLAS,consulta externa,menores de 6 meses,2020-02-01,17,27,1,0,18,27,45
LAJA,consulta externa,menores de 6 meses,2020-02-01,24,25,0,0,24,25,49
LAS CARRERAS,consulta externa,menores de 6 meses,2020-02-01,1,4,0,0,1,4,5
LICOMA PAMPA,consulta externa,menores de 6 meses,2020-02-01,3,3,0,0,3,3,6
LLALLAGUA,consulta externa,menores de 6 meses,2020-02-01,114,101,5,6,119,107,226
LLICA,consulta externa,menores de 6 meses,2020-02-01,2,4,0,0,2,4,6
LORETO,consulta externa,menores de 6 meses,2020-02-01,7,5,0,0,7,5,12
LURIBAY,consulta externa,menores de 6 meses,2020-02-01,14,11,0,2,14,13,27
MACHACAMARCA,consulta externa,menores de 6 meses,2020-02-01,10,6,2,1,12,7,19
MACHARETI,consulta externa,menores de 6 meses,2020-02-01,24,15,3,1,27,16,43
MAGDALENA,consulta externa,menores de 6 meses,2020-02-01,7,11,0,0,7,11,18
MAIRANA,consulta externa,menores de 6 meses,2020-02-01,31,27,1,5,32,32,64
MALLA,consulta externa,menores de 6 meses,2020-02-01,7,1,0,0,7,1,8
MAPIRI,consulta externa,menores de 6 meses,2020-02-01,38,38,2,2,40,40,80
MECAPACA,consulta externa,menores de 6 meses,2020-02-01,25,17,0,0,25,17,42
MINEROS,consulta externa,menores de 6 meses,2020-02-01,34,31,2,12,36,43,79
MIZQUE,consulta externa,menores de 6 meses,2020-02-01,29,55,4,11,33,66,99
MOCOMOCO,consulta externa,menores de 6 meses,2020-02-01,12,13,0,1,12,14,26
MOJINETE,consulta externa,menores de 6 meses,2020-02-01,3,1,0,0,3,1,4
MOJOCOYA,consulta externa,menores de 6 meses,2020-02-01,5,7,0,2,5,9,14
MONTEAGUDO,consulta externa,menores de 6 meses,2020-02-01,45,36,13,13,58,49,107
MONTERO,consulta externa,menores de 6 meses,2020-02-01,665,516,29,44,694,560,1254
MORO MORO,consulta externa,menores de 6 meses,2020-02-01,4,6,0,0,4,6,10
MOROCHATA,consulta externa,menores de 6 meses,2020-02-01,12,15,0,0,12,15,27
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2020-02-01,2,1,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2020-02-01,2,5,0,0,2,5,7
OCURI,consulta externa,menores de 6 meses,2020-02-01,27,25,0,0,27,25,52
OKINAWA,consulta externa,menores de 6 meses,2020-02-01,22,12,5,1,27,13,40
OMEREQUE,consulta externa,menores de 6 meses,2020-02-01,8,15,2,0,10,15,25
ORURO,consulta externa,menores de 6 meses,2020-02-01,940,852,253,234,1193,1086,2279
PADCAYA,consulta externa,menores de 6 meses,2020-02-01,47,37,1,4,48,41,89
PADILLA,consulta externa,menores de 6 meses,2020-02-01,18,21,3,2,21,23,44
PAILON,consulta externa,menores de 6 meses,2020-02-01,133,63,4,5,137,68,205
PALCA,consulta externa,menores de 6 meses,2020-02-01,28,27,4,2,32,29,61
PALOS BLANCOS,consulta externa,menores de 6 meses,2020-02-01,63,74,15,20,78,94,172
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2020-02-01,2,5,0,1,2,6,8
PAMPA GRANDE,consulta externa,menores de 6 meses,2020-02-01,12,7,0,0,12,7,19
PAPEL PAMPA,consulta externa,menores de 6 meses,2020-02-01,7,9,1,0,8,9,17
PASORAPA,consulta externa,menores de 6 meses,2020-02-01,9,5,1,3,10,8,18
PATACAMAYA,consulta externa,menores de 6 meses,2020-02-01,36,28,3,0,39,28,67
PAZÑA,consulta externa,menores de 6 meses,2020-02-01,6,6,0,0,6,6,12
PELECHUCO,consulta externa,menores de 6 meses,2020-02-01,18,12,1,0,19,12,31
POCOATA,consulta externa,menores de 6 meses,2020-02-01,19,16,0,0,19,16,35
POCONA,consulta externa,menores de 6 meses,2020-02-01,23,12,1,1,24,13,37
POJO (CBBA),consulta externa,menores de 6 meses,2020-02-01,22,21,1,2,23,23,46
POOPO,consulta externa,menores de 6 meses,2020-02-01,11,12,0,0,11,12,23
PORCO,consulta externa,menores de 6 meses,2020-02-01,14,23,1,1,15,24,39
POROMA,consulta externa,menores de 6 meses,2020-02-01,25,20,0,1,25,21,46
PORONGO,consulta externa,menores de 6 meses,2020-02-01,35,22,2,2,37,24,61
PORTACHUELO,consulta externa,menores de 6 meses,2020-02-01,21,28,1,1,22,29,51
PORVENIR,consulta externa,menores de 6 meses,2020-02-01,11,8,0,1,11,9,20
POSTRER VALLE,consulta externa,menores de 6 meses,2020-02-01,1,3,1,0,2,3,5
POTOSI,consulta externa,menores de 6 meses,2020-02-01,1206,1188,152,114,1358,1302,2660
PRESTO,consulta externa,menores de 6 meses,2020-02-01,13,8,0,0,13,8,21
PUCARA,consulta externa,menores de 6 meses,2020-02-01,3,1,0,0,3,1,4
PUCARANI,consulta externa,menores de 6 meses,2020-02-01,22,37,1,8,23,45,68
PUERTO ACOSTA,consulta externa,menores de 6 meses,2020-02-01,7,15,0,0,7,15,22
PUERTO CARABUCO,consulta externa,menores de 6 meses,2020-02-01,9,9,3,3,12,12,24
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2020-02-01,21,14,9,7,30,21,51
PUERTO PEREZ,consulta externa,menores de 6 meses,2020-02-01,6,2,0,0,6,2,8
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2020-02-01,46,36,14,13,60,49,109
PUERTO RICO,consulta externa,menores de 6 meses,2020-02-01,25,18,2,2,27,20,47
PUERTO SILES,consulta externa,menores de 6 meses,2020-02-01,2,0,0,0,2,0,2
PUERTO SUAREZ,consulta externa,menores de 6 meses,2020-02-01,30,24,3,5,33,29,62
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2020-02-01,309,333,39,43,348,376,724
PUNA,consulta externa,menores de 6 meses,2020-02-01,11,13,0,0,11,13,24
PUNATA,consulta externa,menores de 6 meses,2020-02-01,100,110,31,20,131,130,261
QUIABAYA,consulta externa,menores de 6 meses,2020-02-01,5,5,0,0,5,5,10
QUILLACOLLO,consulta externa,menores de 6 meses,2020-02-01,378,401,179,177,557,578,1135
QUIME,consulta externa,menores de 6 meses,2020-02-01,11,7,0,0,11,7,18
QUIRUSILLAS,consulta externa,menores de 6 meses,2020-02-01,2,2,0,0,2,2,4
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2020-02-01,14,7,0,0,14,7,21
RAVELO,consulta externa,menores de 6 meses,2020-02-01,9,9,0,2,9,11,20
REYES,consulta externa,menores de 6 meses,2020-02-01,22,14,3,0,25,14,39
RIBERALTA,consulta externa,menores de 6 meses,2020-02-01,279,252,34,40,313,292,605
ROBORE,consulta externa,menores de 6 meses,2020-02-01,34,22,5,2,39,24,63
RURRENABAQUE,consulta externa,menores de 6 meses,2020-02-01,33,57,0,0,33,57,90
SABAYA,consulta externa,menores de 6 meses,2020-02-01,5,2,0,0,5,2,7
SACABA,consulta externa,menores de 6 meses,2020-02-01,469,459,86,92,555,551,1106
SACABAMBA,consulta externa,menores de 6 meses,2020-02-01,7,3,0,0,7,3,10
SACACA,consulta externa,menores de 6 meses,2020-02-01,34,24,0,0,34,24,58
SAIPINA,consulta externa,menores de 6 meses,2020-02-01,14,12,3,6,17,18,35
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2020-02-01,13,9,1,1,14,10,24
SAMAIPATA,consulta externa,menores de 6 meses,2020-02-01,17,23,6,7,23,30,53
SAN AGUSTIN,consulta externa,menores de 6 meses,2020-02-01,1,4,0,0,1,4,5
SAN ANDRES,consulta externa,menores de 6 meses,2020-02-01,13,17,2,2,15,19,34
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2020-02-01,0,3,0,0,0,3,3
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2020-02-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2020-02-01,7,17,0,0,7,17,24
SAN BENITO,consulta externa,menores de 6 meses,2020-02-01,23,27,2,2,25,29,54
SAN BORJA,consulta externa,menores de 6 meses,2020-02-01,106,87,3,3,109,90,199
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2020-02-01,23,25,1,1,24,26,50
SAN CARLOS,consulta externa,menores de 6 meses,2020-02-01,44,21,2,0,46,21,67
SAN IGNACIO,consulta externa,menores de 6 meses,2020-02-01,91,71,13,7,104,78,182
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2020-02-01,156,132,8,7,164,139,303
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2020-02-01,10,6,0,0,10,6,16
SAN JAVIER(STC),consulta externa,menores de 6 meses,2020-02-01,33,16,2,0,35,16,51
SAN JOAQUIN,consulta externa,menores de 6 meses,2020-02-01,13,22,2,1,15,23,38
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2020-02-01,54,24,11,11,65,35,100
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2020-02-01,26,16,0,0,26,16,42
SAN JULIAN,consulta externa,menores de 6 meses,2020-02-01,117,109,9,22,126,131,257
SAN LORENZO(PND),consulta externa,menores de 6 meses,2020-02-01,8,6,0,0,8,6,14
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2020-02-01,52,59,3,2,55,61,116
SAN LUCAS,consulta externa,menores de 6 meses,2020-02-01,43,48,7,9,50,57,107
SAN MATIAS,consulta externa,menores de 6 meses,2020-02-01,28,15,0,1,28,16,44
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2020-02-01,21,23,3,1,24,24,48
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2020-02-01,8,4,0,0,8,4,12
SAN PEDRO,consulta externa,menores de 6 meses,2020-02-01,41,48,6,5,47,53,100
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2020-02-01,30,24,0,0,30,24,54
