,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,20,22,6,1,26,23,49
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,10,11,0,0,10,11,21
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2020-01-01,77,65,4,6,81,71,152
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2020-01-01,15,14,22,16,37,30,67
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,58,68,2,3,60,71,131
SENA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,31,28,0,0,31,28,59
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,532,417,15,20,547,437,984
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2020-01-01,130,118,3,2,133,120,253
SICAYA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,51,51,2,2,53,53,106
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2020-01-01,468,443,78,72,546,515,1061
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2020-01-01,141,152,2,2,143,154,297
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,60,49,1,3,61,52,113
SORATA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,196,149,19,8,215,157,372
SUCRE,consulta externa,ninos  de 1 a 4 anos,2020-01-01,2819,2615,419,423,3238,3038,6276
TACACHI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,14,10,2,1,16,11,27
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,83,79,4,5,87,84,171
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,87,48,0,0,87,48,135
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,71,71,2,0,73,71,144
TAHUA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,11,9,0,0,11,9,20
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,192,153,10,5,202,158,360
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,133,124,1,0,134,124,258
TARACO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,6,6,8,3,14,9,23
TARATA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,44,57,21,30,65,87,152
TARIJA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,2257,1857,377,387,2634,2244,4878
TARVITA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,288,291,3,4,291,295,586
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2020-01-01,98,104,45,31,143,135,278
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2020-01-01,45,37,15,9,60,46,106
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,91,99,0,0,91,99,190
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,92,81,30,18,122,99,221
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,822,694,73,86,895,780,1675
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2020-01-01,162,112,50,54,212,166,378
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2020-01-01,8,7,1,1,9,8,17
TOCO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,60,58,11,4,71,62,133
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2020-01-01,2,1,0,0,2,1,3
TOLATA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,76,70,17,20,93,90,183
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,39,34,0,0,39,34,73
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2020-01-01,81,89,0,0,81,89,170
TOMINA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,150,113,1,0,151,113,264
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,83,75,0,1,83,76,159
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2020-01-01,115,102,3,3,118,105,223
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2020-01-01,46,38,1,2,47,40,87
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2020-01-01,18,18,2,1,20,19,39
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2020-01-01,2087,1786,223,198,2310,1984,4294
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,435,407,66,45,501,452,953
TURCO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,36,27,6,5,42,32,74
UMALA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,52,44,1,1,53,45,98
UNCIA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,152,172,3,13,155,185,340
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2020-01-01,226,183,15,13,241,196,437
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,72,65,12,11,84,76,160
UYUNI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,155,155,6,6,161,161,322
VACAS,consulta externa,ninos  de 1 a 4 anos,2020-01-01,90,60,23,24,113,84,197
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2020-01-01,148,166,24,32,172,198,370
VIACHA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,608,542,148,142,756,684,1440
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,60,81,1,0,61,81,142
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2020-01-01,140,108,1,0,141,108,249
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2020-01-01,548,466,29,26,577,492,1069
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2020-01-01,62,58,12,0,74,58,132
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,99,109,21,16,120,125,245
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,211,197,0,1,211,198,409
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,1540,1412,94,87,1634,1499,3133
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2020-01-01,70,53,1,2,71,55,126
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2020-01-01,309,274,22,17,331,291,622
VINTO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,511,508,99,92,610,600,1210
VITICHI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,77,64,0,0,77,64,141
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2020-01-01,11,7,1,2,12,9,21
WARNES,consulta externa,ninos  de 1 a 4 anos,2020-01-01,1295,1249,139,165,1434,1414,2848
YACO,consulta externa,ninos  de 1 a 4 anos,2020-01-01,63,61,12,8,75,69,144
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,1403,1369,234,260,1637,1629,3266
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2020-01-01,55,50,0,0,55,50,105
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,46,41,2,0,48,41,89
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2020-01-01,813,1210,93,88,906,1298,2204
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,60,46,0,0,60,46,106
YOTALA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,82,80,51,69,133,149,282
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2020-01-01,109,85,1,4,110,89,199
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2020-01-01,2,5,0,0,2,5,7
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2020-01-01,81,69,0,4,81,73,154
ACACIO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,45,31,0,0,45,31,76
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,146,150,22,21,168,171,339
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,106,97,13,16,119,113,232
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,160,166,21,18,181,184,365
ALALAY,consulta externa,ninos  de 1 a 4 anos,2020-02-01,7,9,4,2,11,11,22
ALCALA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,40,32,1,0,41,32,73
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,150,131,3,3,153,134,287
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2020-02-01,24,27,7,2,31,29,60
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,31,38,1,3,32,41,73
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,12,13,6,1,18,14,32
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,49,62,8,7,57,69,126
APOLO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,167,182,77,69,244,251,495
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,35,30,0,0,35,30,65
ARANI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,33,29,10,8,43,37,80
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,230,238,24,17,254,255,509
ARQUE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,91,94,1,0,92,94,186
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,294,226,19,23,313,249,562
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,149,119,17,8,166,127,293
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,41,45,1,1,42,46,88
AYATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,43,33,0,0,43,33,76
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,53,48,1,0,54,48,102
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,237,222,22,11,259,233,492
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2020-02-01,165,168,3,1,168,169,337
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,21,36,17,25,38,61,99
BAURES,consulta externa,ninos  de 1 a 4 anos,2020-02-01,73,88,8,7,81,95,176
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,9,10,0,0,9,10,19
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,11,12,0,0,11,12,23
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2020-02-01,43,36,9,7,52,43,95
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,479,468,48,47,527,515,1042
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,197,181,1,6,198,187,385
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2020-02-01,35,35,1,0,36,35,71
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,11,12,0,0,11,12,23
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,59,72,0,3,59,75,134
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,255,191,21,16,276,207,483
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,336,320,18,19,354,339,693
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,88,101,8,7,96,108,204
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2020-02-01,79,102,0,0,79,102,181
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,131,137,5,1,136,138,274
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,15,17,3,3,18,20,38
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,73,59,13,6,86,65,151
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,104,93,1,0,105,93,198
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,22,18,2,1,24,19,43
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,577,515,84,43,661,558,1219
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,234,207,33,40,267,247,514
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,30,50,0,3,30,53,83
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,221,196,1,1,222,197,419
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,428,371,176,136,604,507,1111
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,1,1,0,0,1,1,2
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,207,179,30,33,237,212,449
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,26,24,1,2,27,26,53
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2020-02-01,38,31,5,7,43,38,81
CATACORA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,22,21,5,5,27,26,53
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,16,17,1,2,17,19,36
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,174,168,11,12,185,180,365
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,62,54,1,1,63,55,118
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,451,409,37,37,488,446,934
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,7,13,0,1,7,14,21
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,119,85,3,3,122,88,210
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,529,388,10,4,539,392,931
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,11,17,0,1,11,18,29
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,8,7,0,0,8,7,15
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,10,13,22,13,32,26,58
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2020-02-01,127,98,55,55,182,153,335
CHUMA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,54,43,0,3,54,46,100
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,43,43,0,1,43,44,87
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,124,90,3,4,127,94,221
CLIZA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,131,109,29,21,160,130,290
COBIJA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,547,447,95,78,642,525,1167
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,262,271,2,1,264,272,536
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,7647,6887,2164,2049,9811,8936,18747
COIPASA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,1,4,0,0,1,4,5
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,337,293,178,160,515,453,968
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2020-02-01,182,131,29,28,211,159,370
COLLANA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,25,27,1,1,26,28,54
COLOMI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,173,138,15,15,188,153,341
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,87,78,8,6,95,84,179
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,301,225,0,2,301,227,528
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,73,68,1,2,74,70,144
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,67,85,0,0,67,85,152
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,7,13,0,0,7,13,20
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,117,136,22,17,139,153,292
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,4,6,0,0,4,6,10
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2020-02-01,128,121,50,37,178,158,336
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,35,35,6,4,41,39,80
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,102,122,7,3,109,125,234
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,34,37,6,6,40,43,83
COROICO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,95,106,70,68,165,174,339
CORQUE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,26,26,2,1,28,27,55
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,236,183,7,6,243,189,432
COTOCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,561,532,52,56,613,588,1201
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,259,249,41,47,300,296,596
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2020-02-01,17,21,7,7,24,28,52
CUEVO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,71,78,28,34,99,112,211
CULPINA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,122,106,3,3,125,109,234
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,19,24,3,1,22,25,47
CURVA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,21,15,1,2,22,17,39
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,26,27,2,3,28,30,58
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,5872,5343,1765,1706,7637,7049,14686
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,29,27,0,0,29,27,56
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2020-02-01,155,147,4,3,159,150,309
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,131,110,3,14,134,124,258
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,1099,1042,386,432,1485,1474,2959
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2020-02-01,51,36,2,1,53,37,90
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2020-02-01,184,164,3,4,187,168,355
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,427,366,25,19,452,385,837
ESCARA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,2,3,0,0,2,3,5
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,48,35,0,1,48,36,84
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,3,5,1,3,4,8,12
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,25,11,1,0,26,11,37
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2020-02-01,15,12,0,0,15,12,27
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2020-02-01,20,35,1,3,21,38,59
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,205,158,31,19,236,177,413
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,75,53,5,0,80,53,133
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,238,258,35,43,273,301,574
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2020-02-01,46,63,5,4,51,67,118
GUANAY,consulta externa,ninos  de 1 a 4 anos,2020-02-01,124,101,36,25,160,126,286
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,11,19,2,1,13,20,33
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2020-02-01,471,374,36,33,507,407,914
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2020-02-01,253,264,41,41,294,305,599
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,84,79,10,20,94,99,193
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,30,38,15,9,45,47,92
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,10,11,3,0,13,11,24
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,163,154,66,46,229,200,429
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,59,48,0,0,59,48,107
HUARINA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,49,24,16,13,65,37,102
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,8,5,7,3,15,8,23
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,19,17,2,2,21,19,40
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,7,8,8,5,15,13,28
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,33,66,0,1,33,67,100
ICLA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,134,127,31,22,165,149,314
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,165,147,1,4,166,151,317
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,27,22,0,0,27,22,49
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,83,87,1,1,84,88,172
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,154,117,34,21,188,138,326
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,145,129,0,1,145,130,275
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,58,64,35,29,93,93,186
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,284,271,56,51,340,322,662
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,1805,1653,338,301,2143,1954,4097
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2020-02-01,6178,5566,1730,1581,7908,7147,15055
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,3,0,0,0,3,0,3
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,145,137,8,9,153,146,299
LAJA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,84,87,6,5,90,92,182
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,30,30,0,1,30,31,61
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,17,10,1,0,18,10,28
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,435,391,9,9,444,400,844
LLICA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,22,23,1,1,23,24,47
LORETO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,21,29,0,3,21,32,53
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2020-02-01,108,73,3,1,111,74,185
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,23,21,1,1,24,22,46
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,68,76,0,3,68,79,147
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,86,87,7,3,93,90,183
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,132,105,18,16,150,121,271
MALLA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,11,14,0,0,11,14,25
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,148,134,12,17,160,151,311
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,75,54,9,4,84,58,142
MINEROS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,247,212,35,37,282,249,531
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,233,242,31,35,264,277,541
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,59,47,6,4,65,51,116
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,0,3,1,0,1,3,4
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,34,38,8,10,42,48,90
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,247,193,99,72,346,265,611
MONTERO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,2460,2138,375,330,2835,2468,5303
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,20,14,3,1,23,15,38
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,76,54,0,0,76,54,130
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,25,36,0,0,25,36,61
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2020-02-01,4,8,1,2,5,10,15
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,33,25,0,0,33,25,58
OCURI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,127,123,1,0,128,123,251
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,108,126,22,34,130,160,290
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,90,85,0,4,90,89,179
ORURO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,2304,2204,320,281,2624,2485,5109
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,300,235,15,7,315,242,557
PADILLA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,106,115,2,6,108,121,229
PAILON,consulta externa,ninos  de 1 a 4 anos,2020-02-01,343,345,47,52,390,397,787
PALCA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,109,101,24,28,133,129,262
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,347,296,34,36,381,332,713
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2020-02-01,23,26,0,0,23,26,49
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,73,74,8,10,81,84,165
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,35,39,2,1,37,40,77
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,30,32,5,4,35,36,71
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,107,102,1,1,108,103,211
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,24,29,2,0,26,29,55
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,73,82,10,8,83,90,173
POCOATA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,87,87,3,2,90,89,179
POCONA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,105,101,10,2,115,103,218
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2020-02-01,78,88,10,9,88,97,185
POOPO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,47,44,3,2,50,46,96
PORCO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,76,83,0,1,76,84,160
POROMA,consulta externa,ninos  de 1 a 4 anos,2020-02-01,155,158,2,0,157,158,315
PORONGO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,221,159,5,8,226,167,393
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2020-02-01,139,125,14,6,153,131,284
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2020-02-01,51,56,4,0,55,56,111
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2020-02-01,22,24,1,1,23,25,48
POTOSI,consulta externa,ninos  de 1 a 4 anos,2020-02-01,2157,1895,106,123,2263,2018,4281
