municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
YOTALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-01-01,122,122
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-01-01,149,149
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-01-01,86,86
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,877,877
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,108,108
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,91,91
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,3,3
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,147,147
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,97,97
ANDAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,59,59
ANTEQUERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,116,116
ANZALDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,338,338
APOLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,115,115
ARAMPAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,28,28
ARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,902,902
ARBIETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,107,107
ARQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,143,143
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,114,114
AUCAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,17,17
AYATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,140,140
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,80,80
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,185,185
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,90,90
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,112,112
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,106,106
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,35,35
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,410,410
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,245,245
BOLIVAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,15,15
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,57,57
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,65,65
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,42,42
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,167,167
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,209,209
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,95,95
CAJUATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,11,11
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,48,48
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,52,52
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,158,158
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,17,17
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,764,764
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,337,337
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,96,96
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,136,136
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,235,235
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,376,376
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,106,106
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,54,54
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,92,92
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,361,361
CHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,18,18
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,237,237
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,83,83
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,127,127
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,18,18
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,243,243
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,114,114
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,217,217
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,483,483
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,6434,6434
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,147,147
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,17,17
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,41,41
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,200,200
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,166,166
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,92,92
COLQUENCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,83,83
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,90,90
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,30,30
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,303,303
COMBAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,28,28
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,23,23
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,111,111
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,103,103
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,31,31
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,206,206
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,26,26
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,331,331
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,44,44
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,253,253
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,21,21
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,65,65
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,71,71
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,98,98
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,70,70
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,142,142
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,7079,7079
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,63,63
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,432,432
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,79,79
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,310,310
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,50,50
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,102,102
EXALTACION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,90,90
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,130,130
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,53,53
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,521,521
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,74,74
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,95,95
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,99,99
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,389,389
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,256,256
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,98,98
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,70,70
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,167,167
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,40,40
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,76,76
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,112,112
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,110,110
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,90,90
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,90,90
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,102,102
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,160,160
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,106,106
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,221,221
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,9736,9736
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,90,90
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,177,177
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,19,19
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,203,203
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,830,830
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,68,68
LORETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,7,7
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,47,47
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,102,102
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,31,31
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,144,144
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,190,190
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,163,163
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,13,13
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,88,88
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,72,72
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,78,78
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,46,46
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,145,145
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,406,406
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,37,37
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,105,105
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,101,101
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,93,93
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,2896,2896
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,237,237
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,120,120
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,208,208
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,64,64
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,97,97
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,35,35
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,77,77
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,65,65
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,118,118
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,48,48
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,85,85
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,33,33
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,130,130
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,59,59
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,183,183
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,47,47
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,45,45
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,40,40
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,120,120
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,214,214
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,274,274
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,71,71
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,1740,1740
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,65,65
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,36,36
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,226,226
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,284,284
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,116,116
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,36,36
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,62,62
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,452,452
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,67,67
PUERTO SILES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,90,90
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,345,345
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,197,197
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-02-01,144,144
