municipality,group,variable,month,Acciones preventivas,TOTAL
MAGDALENA,atenciones odontologicas,acciones preventivas,2009-02-01,41,41
MAIRANA,atenciones odontologicas,acciones preventivas,2009-02-01,6,6
MAPIRI,atenciones odontologicas,acciones preventivas,2009-02-01,7,7
MINEROS,atenciones odontologicas,acciones preventivas,2009-02-01,26,26
MIZQUE,atenciones odontologicas,acciones preventivas,2009-02-01,150,150
MOJOCOYA,atenciones odontologicas,acciones preventivas,2009-02-01,8,8
MONTEAGUDO,atenciones odontologicas,acciones preventivas,2009-02-01,307,307
MONTERO,atenciones odontologicas,acciones preventivas,2009-02-01,45,45
MORO MORO,atenciones odontologicas,acciones preventivas,2009-02-01,16,16
MOROCHATA,atenciones odontologicas,acciones preventivas,2009-02-01,107,107
OCURI,atenciones odontologicas,acciones preventivas,2009-02-01,13,13
OKINAWA,atenciones odontologicas,acciones preventivas,2009-02-01,6,6
ORURO,atenciones odontologicas,acciones preventivas,2009-02-01,1418,1418
PADCAYA,atenciones odontologicas,acciones preventivas,2009-02-01,313,313
PADILLA,atenciones odontologicas,acciones preventivas,2009-02-01,19,19
PAILON,atenciones odontologicas,acciones preventivas,2009-02-01,216,216
PALCA,atenciones odontologicas,acciones preventivas,2009-02-01,200,200
PALOS BLANCOS,atenciones odontologicas,acciones preventivas,2009-02-01,27,27
PAMPA AULLAGAS,atenciones odontologicas,acciones preventivas,2009-02-01,5,5
PAMPA GRANDE,atenciones odontologicas,acciones preventivas,2009-02-01,32,32
PAPEL PAMPA,atenciones odontologicas,acciones preventivas,2009-02-01,72,72
PATACAMAYA,atenciones odontologicas,acciones preventivas,2009-02-01,26,26
PAZÑA,atenciones odontologicas,acciones preventivas,2009-02-01,1,1
PELECHUCO,atenciones odontologicas,acciones preventivas,2009-02-01,9,9
POCOATA,atenciones odontologicas,acciones preventivas,2009-02-01,66,66
POCONA,atenciones odontologicas,acciones preventivas,2009-02-01,27,27
POJO (CBBA),atenciones odontologicas,acciones preventivas,2009-02-01,570,570
POOPO,atenciones odontologicas,acciones preventivas,2009-02-01,5,5
PORCO,atenciones odontologicas,acciones preventivas,2009-02-01,10,10
POROMA,atenciones odontologicas,acciones preventivas,2009-02-01,28,28
PORONGO,atenciones odontologicas,acciones preventivas,2009-02-01,97,97
PORTACHUELO,atenciones odontologicas,acciones preventivas,2009-02-01,26,26
PORVENIR,atenciones odontologicas,acciones preventivas,2009-02-01,471,471
POTOSI,atenciones odontologicas,acciones preventivas,2009-02-01,466,466
PRESTO,atenciones odontologicas,acciones preventivas,2009-02-01,125,125
PUCARA,atenciones odontologicas,acciones preventivas,2009-02-01,7,7
PUCARANI,atenciones odontologicas,acciones preventivas,2009-02-01,37,37
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2009-02-01,59,59
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2009-02-01,5,5
PUERTO GONZALO MORENO,atenciones odontologicas,acciones preventivas,2009-02-01,34,34
PUERTO QUIJARRO,atenciones odontologicas,acciones preventivas,2009-02-01,501,501
PUERTO RICO,atenciones odontologicas,acciones preventivas,2009-02-01,21,21
PUERTO SILES,atenciones odontologicas,acciones preventivas,2009-02-01,22,22
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2009-02-01,285,285
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2009-02-01,108,108
PUNA,atenciones odontologicas,acciones preventivas,2009-02-01,107,107
PUNATA,atenciones odontologicas,acciones preventivas,2009-02-01,2937,2937
QUILLACOLLO,atenciones odontologicas,acciones preventivas,2009-02-01,662,662
QUIME,atenciones odontologicas,acciones preventivas,2009-02-01,229,229
REYES,atenciones odontologicas,acciones preventivas,2009-02-01,104,104
RIBERALTA,atenciones odontologicas,acciones preventivas,2009-02-01,170,170
ROBORE,atenciones odontologicas,acciones preventivas,2009-02-01,67,67
RURRENABAQUE,atenciones odontologicas,acciones preventivas,2009-02-01,82,82
SABAYA,atenciones odontologicas,acciones preventivas,2009-02-01,4,4
SACABA,atenciones odontologicas,acciones preventivas,2009-02-01,1328,1328
SACABAMBA,atenciones odontologicas,acciones preventivas,2009-02-01,10,10
SAIPINA,atenciones odontologicas,acciones preventivas,2009-02-01,6,6
SALINAS DE GARCI MENDOZA,atenciones odontologicas,acciones preventivas,2009-02-01,145,145
SAMAIPATA,atenciones odontologicas,acciones preventivas,2009-02-01,10,10
SAN AGUSTIN,atenciones odontologicas,acciones preventivas,2009-02-01,10,10
SAN ANDRES DE MACHACA,atenciones odontologicas,acciones preventivas,2009-02-01,3,3
SAN BENITO,atenciones odontologicas,acciones preventivas,2009-02-01,107,107
SAN BORJA,atenciones odontologicas,acciones preventivas,2009-02-01,26,26
SAN BUENA VENTURA,atenciones odontologicas,acciones preventivas,2009-02-01,52,52
SAN CARLOS,atenciones odontologicas,acciones preventivas,2009-02-01,40,40
SAN IGNACIO,atenciones odontologicas,acciones preventivas,2009-02-01,242,242
SAN IGNACIO DE VELASCO,atenciones odontologicas,acciones preventivas,2009-02-01,436,436
SAN JAVIER(STC),atenciones odontologicas,acciones preventivas,2009-02-01,817,817
SAN JOAQUIN,atenciones odontologicas,acciones preventivas,2009-02-01,1,1
SAN JUAN DE YAPACANI,atenciones odontologicas,acciones preventivas,2009-02-01,12,12
SAN LORENZO(PND),atenciones odontologicas,acciones preventivas,2009-02-01,11,11
SAN LORENZO(TJA),atenciones odontologicas,acciones preventivas,2009-02-01,193,193
SAN LUCAS,atenciones odontologicas,acciones preventivas,2009-02-01,41,41
SAN MATIAS,atenciones odontologicas,acciones preventivas,2009-02-01,234,234
SAN MIGUEL DE VELASCO,atenciones odontologicas,acciones preventivas,2009-02-01,132,132
SAN PEDRO,atenciones odontologicas,acciones preventivas,2009-02-01,3,3
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-02-01,97,97
SAN PEDRO DE CURAHUARA,atenciones odontologicas,acciones preventivas,2009-02-01,50,50
SAN PEDRO DE TIQUINA,atenciones odontologicas,acciones preventivas,2009-02-01,10,10
SAN RAFAEL,atenciones odontologicas,acciones preventivas,2009-02-01,19,19
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-02-01,20,20
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-02-01,53,53
SANTA ANA,atenciones odontologicas,acciones preventivas,2009-02-01,154,154
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,acciones preventivas,2009-02-01,11708,11708
SANTA ROSA,atenciones odontologicas,acciones preventivas,2009-02-01,3,3
SANTA ROSA DEL SARA,atenciones odontologicas,acciones preventivas,2009-02-01,199,199
SANTIAGO DE HUARI,atenciones odontologicas,acciones preventivas,2009-02-01,72,72
SANTIAGO DE MACHACA,atenciones odontologicas,acciones preventivas,2009-02-01,4,4
SANTIVAÑES,atenciones odontologicas,acciones preventivas,2009-02-01,216,216
SANTUARIO DE QUILLACAS,atenciones odontologicas,acciones preventivas,2009-02-01,16,16
SAPAHAQUI,atenciones odontologicas,acciones preventivas,2009-02-01,30,30
SENA,atenciones odontologicas,acciones preventivas,2009-02-01,12,12
SICA SICA (VILLA AROMA),atenciones odontologicas,acciones preventivas,2009-02-01,159,159
SICAYA,atenciones odontologicas,acciones preventivas,2009-02-01,3,3
SIPE SIPE,atenciones odontologicas,acciones preventivas,2009-02-01,316,316
SOPACHUY,atenciones odontologicas,acciones preventivas,2009-02-01,6,6
SORACACHI,atenciones odontologicas,acciones preventivas,2009-02-01,1,1
SORATA,atenciones odontologicas,acciones preventivas,2009-02-01,148,148
SUCRE,atenciones odontologicas,acciones preventivas,2009-02-01,1022,1022
TACACOMA,atenciones odontologicas,acciones preventivas,2009-02-01,60,60
TACOPAYA,atenciones odontologicas,acciones preventivas,2009-02-01,16,16
TAPACARI,atenciones odontologicas,acciones preventivas,2009-02-01,83,83
TARABUCO,atenciones odontologicas,acciones preventivas,2009-02-01,1102,1102
TARACO,atenciones odontologicas,acciones preventivas,2009-02-01,3,3
TARATA,atenciones odontologicas,acciones preventivas,2009-02-01,4,4
TARIJA,atenciones odontologicas,acciones preventivas,2009-02-01,608,608
TARVITA,atenciones odontologicas,acciones preventivas,2009-02-01,27,27
TEOPONTE,atenciones odontologicas,acciones preventivas,2009-02-01,49,49
TIAWANACU,atenciones odontologicas,acciones preventivas,2009-02-01,1,1
TINGUIPAYA,atenciones odontologicas,acciones preventivas,2009-02-01,7,7
TIQUIPAYA,atenciones odontologicas,acciones preventivas,2009-02-01,561,561
TIRAQUE (CBBA),atenciones odontologicas,acciones preventivas,2009-02-01,316,316
TOCO,atenciones odontologicas,acciones preventivas,2009-02-01,46,46
TOLATA,atenciones odontologicas,acciones preventivas,2009-02-01,639,639
TOLEDO,atenciones odontologicas,acciones preventivas,2009-02-01,2,2
TOMAVE,atenciones odontologicas,acciones preventivas,2009-02-01,50,50
TOMINA,atenciones odontologicas,acciones preventivas,2009-02-01,530,530
TORO TORO,atenciones odontologicas,acciones preventivas,2009-02-01,40,40
TOTORA(CBBA),atenciones odontologicas,acciones preventivas,2009-02-01,1369,1369
TRIGAL,atenciones odontologicas,acciones preventivas,2009-02-01,113,113
TRINIDAD,atenciones odontologicas,acciones preventivas,2009-02-01,473,473
TUPIZA,atenciones odontologicas,acciones preventivas,2009-02-01,110,110
TURCO,atenciones odontologicas,acciones preventivas,2009-02-01,26,26
UMALA,atenciones odontologicas,acciones preventivas,2009-02-01,32,32
UNCIA,atenciones odontologicas,acciones preventivas,2009-02-01,197,197
URIONDO (A. CONCEPCION),atenciones odontologicas,acciones preventivas,2009-02-01,154,154
UYUNI,atenciones odontologicas,acciones preventivas,2009-02-01,14,14
VACAS,atenciones odontologicas,acciones preventivas,2009-02-01,191,191
VALLEGRANDE,atenciones odontologicas,acciones preventivas,2009-02-01,330,330
VIACHA,atenciones odontologicas,acciones preventivas,2009-02-01,824,824
VILA VILA,atenciones odontologicas,acciones preventivas,2009-02-01,5,5
VILLA MONTES,atenciones odontologicas,acciones preventivas,2009-02-01,131,131
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,acciones preventivas,2009-02-01,7,7
VILLA RIVERO,atenciones odontologicas,acciones preventivas,2009-02-01,101,101
VILLA SERRANO,atenciones odontologicas,acciones preventivas,2009-02-01,109,109
VILLA TUNARI,atenciones odontologicas,acciones preventivas,2009-02-01,309,309
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,acciones preventivas,2009-02-01,317,317
VILLAZON,atenciones odontologicas,acciones preventivas,2009-02-01,147,147
VINTO,atenciones odontologicas,acciones preventivas,2009-02-01,102,102
VITICHI,atenciones odontologicas,acciones preventivas,2009-02-01,2,2
WARNES,atenciones odontologicas,acciones preventivas,2009-02-01,101,101
YACUIBA,atenciones odontologicas,acciones preventivas,2009-02-01,330,330
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2009-02-01,209,209
YANACACHI,atenciones odontologicas,acciones preventivas,2009-02-01,4,4
YAPACANI,atenciones odontologicas,acciones preventivas,2009-02-01,3,3
YOCALLA,atenciones odontologicas,acciones preventivas,2009-02-01,91,91
YOTALA,atenciones odontologicas,acciones preventivas,2009-02-01,320,320
YUNCHARA,atenciones odontologicas,acciones preventivas,2009-02-01,19,19
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2009-02-01,46,46
ACACIO,atenciones odontologicas,acciones preventivas,2009-03-01,11,11
ACHACACHI,atenciones odontologicas,acciones preventivas,2009-03-01,692,692
ACHOCALLA,atenciones odontologicas,acciones preventivas,2009-03-01,133,133
AIQUILE,atenciones odontologicas,acciones preventivas,2009-03-01,181,181
ALCALA,atenciones odontologicas,acciones preventivas,2009-03-01,338,338
ANCORAIMES,atenciones odontologicas,acciones preventivas,2009-03-01,144,144
ANDAMARCA,atenciones odontologicas,acciones preventivas,2009-03-01,236,236
ANTEQUERA,atenciones odontologicas,acciones preventivas,2009-03-01,8,8
ANZALDO,atenciones odontologicas,acciones preventivas,2009-03-01,734,734
APOLO,atenciones odontologicas,acciones preventivas,2009-03-01,49,49
ARAMPAMPA,atenciones odontologicas,acciones preventivas,2009-03-01,12,12
ARANI,atenciones odontologicas,acciones preventivas,2009-03-01,110,110
ARBIETO,atenciones odontologicas,acciones preventivas,2009-03-01,1283,1283
ARQUE,atenciones odontologicas,acciones preventivas,2009-03-01,191,191
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2009-03-01,90,90
AYATA,atenciones odontologicas,acciones preventivas,2009-03-01,75,75
AYO AYO,atenciones odontologicas,acciones preventivas,2009-03-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2009-03-01,1581,1581
AZURDUY,atenciones odontologicas,acciones preventivas,2009-03-01,491,491
BAURES,atenciones odontologicas,acciones preventivas,2009-03-01,6,6
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2009-03-01,351,351
BELLA FLOR,atenciones odontologicas,acciones preventivas,2009-03-01,305,305
BERMEJO,atenciones odontologicas,acciones preventivas,2009-03-01,288,288
BETANZOS,atenciones odontologicas,acciones preventivas,2009-03-01,61,61
BOLIVAR,atenciones odontologicas,acciones preventivas,2009-03-01,40,40
BOLPEBRA,atenciones odontologicas,acciones preventivas,2009-03-01,30,30
BOYUIBE,atenciones odontologicas,acciones preventivas,2009-03-01,569,569
BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-03-01,2,2
CABEZAS,atenciones odontologicas,acciones preventivas,2009-03-01,735,735
CAIROMA,atenciones odontologicas,acciones preventivas,2009-03-01,102,102
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2009-03-01,7,7
CALACOTO,atenciones odontologicas,acciones preventivas,2009-03-01,26,26
CALAMARCA,atenciones odontologicas,acciones preventivas,2009-03-01,14,14
CAMARGO,atenciones odontologicas,acciones preventivas,2009-03-01,685,685
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,acciones preventivas,2009-03-01,104,104
CAMIRI,atenciones odontologicas,acciones preventivas,2009-03-01,1447,1447
CAPINOTA,atenciones odontologicas,acciones preventivas,2009-03-01,948,948
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2009-03-01,37,37
CARACOLLO,atenciones odontologicas,acciones preventivas,2009-03-01,44,44
CARANAVI,atenciones odontologicas,acciones preventivas,2009-03-01,203,203
CARAPARI,atenciones odontologicas,acciones preventivas,2009-03-01,481,481
CARIPUYO,atenciones odontologicas,acciones preventivas,2009-03-01,18,18
CARMEN RIVERO TORREZ,atenciones odontologicas,acciones preventivas,2009-03-01,299,299
CATACORA,atenciones odontologicas,acciones preventivas,2009-03-01,2,2
CHALLAPATA,atenciones odontologicas,acciones preventivas,2009-03-01,144,144
CHAQUI,atenciones odontologicas,acciones preventivas,2009-03-01,10,10
CHARAGUA,atenciones odontologicas,acciones preventivas,2009-03-01,672,672
CHARAÑA,atenciones odontologicas,acciones preventivas,2009-03-01,2,2
CHAYANTA,atenciones odontologicas,acciones preventivas,2009-03-01,28,28
CHIMORE,atenciones odontologicas,acciones preventivas,2009-03-01,129,129
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2009-03-01,146,146
CHUMA,atenciones odontologicas,acciones preventivas,2009-03-01,17,17
CLIZA,atenciones odontologicas,acciones preventivas,2009-03-01,2323,2323
COBIJA,atenciones odontologicas,acciones preventivas,2009-03-01,1857,1857
COCHABAMBA,atenciones odontologicas,acciones preventivas,2009-03-01,12099,12099
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2009-03-01,1661,1661
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2009-03-01,92,92
COLLANA,atenciones odontologicas,acciones preventivas,2009-03-01,2,2
COLOMI,atenciones odontologicas,acciones preventivas,2009-03-01,1608,1608
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2009-03-01,213,213
COLQUECHACA,atenciones odontologicas,acciones preventivas,2009-03-01,201,201
COLQUIRI,atenciones odontologicas,acciones preventivas,2009-03-01,451,451
COMANCHE,atenciones odontologicas,acciones preventivas,2009-03-01,46,46
COMARAPA,atenciones odontologicas,acciones preventivas,2009-03-01,570,570
COMBAYA,atenciones odontologicas,acciones preventivas,2009-03-01,17,17
CONCEPCION,atenciones odontologicas,acciones preventivas,2009-03-01,3,3
COPACABANA,atenciones odontologicas,acciones preventivas,2009-03-01,24,24
CORIPATA,atenciones odontologicas,acciones preventivas,2009-03-01,235,235
CORO CORO,atenciones odontologicas,acciones preventivas,2009-03-01,3,3
COROICO,atenciones odontologicas,acciones preventivas,2009-03-01,60,60
COTAGAITA,atenciones odontologicas,acciones preventivas,2009-03-01,161,161
COTOCA,atenciones odontologicas,acciones preventivas,2009-03-01,51,51
CUATRO CAÑADAS,atenciones odontologicas,acciones preventivas,2009-03-01,158,158
CUEVO,atenciones odontologicas,acciones preventivas,2009-03-01,538,538
CULPINA,atenciones odontologicas,acciones preventivas,2009-03-01,15,15
CURAHUARA DE CARANGAS,atenciones odontologicas,acciones preventivas,2009-03-01,4,4
CURVA,atenciones odontologicas,acciones preventivas,2009-03-01,119,119
DESAGUADERO,atenciones odontologicas,acciones preventivas,2009-03-01,79,79
EL ALTO,atenciones odontologicas,acciones preventivas,2009-03-01,3243,3243
EL PUENTE(STC),atenciones odontologicas,acciones preventivas,2009-03-01,28,28
EL PUENTE(TJA),atenciones odontologicas,acciones preventivas,2009-03-01,303,303
EL TORNO,atenciones odontologicas,acciones preventivas,2009-03-01,1000,1000
EL VILLAR,atenciones odontologicas,acciones preventivas,2009-03-01,39,39
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-03-01,69,69
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-03-01,171,171
EUCALIPTUS,atenciones odontologicas,acciones preventivas,2009-03-01,8,8
FERNANDEZ ALONSO,atenciones odontologicas,acciones preventivas,2009-03-01,33,33
FILADELFIA,atenciones odontologicas,acciones preventivas,2009-03-01,243,243
GENERAL SAAVEDRA,atenciones odontologicas,acciones preventivas,2009-03-01,1261,1261
