municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,19,19
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,198,198
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,43,43
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,450,450
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,86,86
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,84,84
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,68,68
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,126,126
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,14,14
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,7,7
CATACORA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,3,3
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,99,99
CHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,20,20
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,46,46
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1,1
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,47,47
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,8,8
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,4,4
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,53,53
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,174,174
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,4494,4494
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,143,143
COLLANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1,1
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,13,13
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,18,18
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,27,27
COLQUENCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,2,2
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,33,33
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,5,5
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,159,159
CONCEPCION,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,16,16
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,14,14
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,66,66
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,11,11
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,466,466
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,45,45
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,138,138
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,2,2
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,33,33
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,23,23
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,57,57
CURVA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,4,4
DESAGUADERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,2,2
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,3179,3179
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,12,12
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,39,39
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,33,33
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,53,53
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,65,65
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,49,49
EXALTACION,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,39,39
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,54,54
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,4,4
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,13,13
GUANAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,6,6
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,7,7
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,24,24
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,109,109
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,18,18
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,155,155
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,9,9
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,8,8
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,7,7
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,17,17
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,81,81
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,8,8
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,26,26
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,66,66
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,7149,7149
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,28,28
LAJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,2,2
LAS CARRERAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,5,5
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,5,5
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,120,120
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,12,12
LURIBAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,2,2
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,95,95
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,25,25
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,47,47
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,87,87
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,24,24
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,6,6
MINEROS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,13,13
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,50,50
MOCOMOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1,1
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,21,21
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,88,88
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,371,371
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
OCURI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,3,3
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,15,15
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1808,1808
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,181,181
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,46,46
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,18,18
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,7,7
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,18,18
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,4,4
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,6,6
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,50,50
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,65,65
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,29,29
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,41,41
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,52,52
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,42,42
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,23,23
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1,1
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,45,45
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,21,21
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,14,14
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1,1
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1590,1590
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,15,15
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,58,58
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,11,11
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,17,17
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,48,48
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,5,5
PUERTO SILES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,39,39
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,43,43
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,28,28
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,9,9
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,75,75
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,244,244
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,185,185
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,5,5
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,100,100
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,137,137
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,39,39
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,63,63
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,34,34
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,209,209
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,18,18
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,33,33
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,23,23
SAN ANDRES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,14,14
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,31,31
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,146,146
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,17,17
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,60,60
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,82,82
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,221,221
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,18,18
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,34,34
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,33,33
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
SAN JULIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,23,23
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,5,5
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,87,87
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,11,11
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,10,10
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,90,90
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,51,51
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,26,26
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,38,38
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,1,1
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,16,16
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,83,83
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,8,8
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,96,96
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,2706,2706
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-02-01,52,52
