municipality,group,variable,month,Periodoncias,TOTAL
SORATA,atenciones odontologicas,periodoncias,2009-08-01,78,78
SUCRE,atenciones odontologicas,periodoncias,2009-08-01,352,352
TACACOMA,atenciones odontologicas,periodoncias,2009-08-01,2,2
TACOPAYA,atenciones odontologicas,periodoncias,2009-08-01,16,16
TAPACARI,atenciones odontologicas,periodoncias,2009-08-01,2,2
TARABUCO,atenciones odontologicas,periodoncias,2009-08-01,1,1
TARATA,atenciones odontologicas,periodoncias,2009-08-01,3,3
TARIJA,atenciones odontologicas,periodoncias,2009-08-01,180,180
TARVITA,atenciones odontologicas,periodoncias,2009-08-01,22,22
TIPUANI,atenciones odontologicas,periodoncias,2009-08-01,89,89
TIQUIPAYA,atenciones odontologicas,periodoncias,2009-08-01,63,63
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2009-08-01,61,61
TOCO,atenciones odontologicas,periodoncias,2009-08-01,13,13
TOLATA,atenciones odontologicas,periodoncias,2009-08-01,11,11
TOLEDO,atenciones odontologicas,periodoncias,2009-08-01,7,7
TOMINA,atenciones odontologicas,periodoncias,2009-08-01,15,15
TORO TORO,atenciones odontologicas,periodoncias,2009-08-01,1,1
TOTORA(CBBA),atenciones odontologicas,periodoncias,2009-08-01,4,4
TRINIDAD,atenciones odontologicas,periodoncias,2009-08-01,52,52
TUPIZA,atenciones odontologicas,periodoncias,2009-08-01,27,27
UNCIA,atenciones odontologicas,periodoncias,2009-08-01,1,1
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2009-08-01,21,21
URUBICHA,atenciones odontologicas,periodoncias,2009-08-01,4,4
UYUNI,atenciones odontologicas,periodoncias,2009-08-01,7,7
VACAS,atenciones odontologicas,periodoncias,2009-08-01,14,14
VALLEGRANDE,atenciones odontologicas,periodoncias,2009-08-01,13,13
VIACHA,atenciones odontologicas,periodoncias,2009-08-01,14,14
VILLA MONTES,atenciones odontologicas,periodoncias,2009-08-01,25,25
VILLA RIVERO,atenciones odontologicas,periodoncias,2009-08-01,4,4
VILLA SERRANO,atenciones odontologicas,periodoncias,2009-08-01,74,74
VILLA TUNARI,atenciones odontologicas,periodoncias,2009-08-01,140,140
VILLAZON,atenciones odontologicas,periodoncias,2009-08-01,3,3
VINTO,atenciones odontologicas,periodoncias,2009-08-01,4,4
WARNES,atenciones odontologicas,periodoncias,2009-08-01,36,36
YACO,atenciones odontologicas,periodoncias,2009-08-01,4,4
YACUIBA,atenciones odontologicas,periodoncias,2009-08-01,61,61
YAMPARAEZ,atenciones odontologicas,periodoncias,2009-08-01,38,38
YAPACANI,atenciones odontologicas,periodoncias,2009-08-01,3,3
YOTALA,atenciones odontologicas,periodoncias,2009-08-01,13,13
YUNCHARA,atenciones odontologicas,periodoncias,2009-08-01,12,12
ZUDAÑEZ,atenciones odontologicas,periodoncias,2009-08-01,1,1
ACACIO,atenciones odontologicas,periodoncias,2009-09-01,3,3
AIQUILE,atenciones odontologicas,periodoncias,2009-09-01,38,38
ALCALA,atenciones odontologicas,periodoncias,2009-09-01,30,30
ANCORAIMES,atenciones odontologicas,periodoncias,2009-09-01,13,13
ANDAMARCA,atenciones odontologicas,periodoncias,2009-09-01,1,1
ANTEQUERA,atenciones odontologicas,periodoncias,2009-09-01,3,3
ANZALDO,atenciones odontologicas,periodoncias,2009-09-01,12,12
ARAMPAMPA,atenciones odontologicas,periodoncias,2009-09-01,1,1
ARANI,atenciones odontologicas,periodoncias,2009-09-01,36,36
ARBIETO,atenciones odontologicas,periodoncias,2009-09-01,17,17
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2009-09-01,4,4
AUCAPATA,atenciones odontologicas,periodoncias,2009-09-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2009-09-01,10,10
BATALLAS,atenciones odontologicas,periodoncias,2009-09-01,1,1
BAURES,atenciones odontologicas,periodoncias,2009-09-01,3,3
BERMEJO,atenciones odontologicas,periodoncias,2009-09-01,70,70
BETANZOS,atenciones odontologicas,periodoncias,2009-09-01,4,4
BOLIVAR,atenciones odontologicas,periodoncias,2009-09-01,7,7
BUENA VISTA,atenciones odontologicas,periodoncias,2009-09-01,1,1
CABEZAS,atenciones odontologicas,periodoncias,2009-09-01,23,23
CAIROMA,atenciones odontologicas,periodoncias,2009-09-01,15,15
CAJUATA,atenciones odontologicas,periodoncias,2009-09-01,2,2
CALAMARCA,atenciones odontologicas,periodoncias,2009-09-01,2,2
CAMARGO,atenciones odontologicas,periodoncias,2009-09-01,5,5
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2009-09-01,4,4
CAMIRI,atenciones odontologicas,periodoncias,2009-09-01,90,90
CAPINOTA,atenciones odontologicas,periodoncias,2009-09-01,1,1
CARACOLLO,atenciones odontologicas,periodoncias,2009-09-01,12,12
CARANAVI,atenciones odontologicas,periodoncias,2009-09-01,2,2
CARAPARI,atenciones odontologicas,periodoncias,2009-09-01,17,17
CARIPUYO,atenciones odontologicas,periodoncias,2009-09-01,3,3
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2009-09-01,13,13
CATACORA,atenciones odontologicas,periodoncias,2009-09-01,1,1
CHALLAPATA,atenciones odontologicas,periodoncias,2009-09-01,6,6
CHAQUI,atenciones odontologicas,periodoncias,2009-09-01,2,2
CHARAGUA,atenciones odontologicas,periodoncias,2009-09-01,8,8
CHARAÑA,atenciones odontologicas,periodoncias,2009-09-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2009-09-01,1,1
CHUMA,atenciones odontologicas,periodoncias,2009-09-01,1,1
CLIZA,atenciones odontologicas,periodoncias,2009-09-01,27,27
COBIJA,atenciones odontologicas,periodoncias,2009-09-01,30,30
COCHABAMBA,atenciones odontologicas,periodoncias,2009-09-01,1839,1839
COIPASA,atenciones odontologicas,periodoncias,2009-09-01,2,2
COLCAPIRHUA,atenciones odontologicas,periodoncias,2009-09-01,96,96
"COLCHA ""K""",atenciones odontologicas,periodoncias,2009-09-01,3,3
COLOMI,atenciones odontologicas,periodoncias,2009-09-01,5,5
COLPA BELGICA,atenciones odontologicas,periodoncias,2009-09-01,16,16
COLQUIRI,atenciones odontologicas,periodoncias,2009-09-01,3,3
COMARAPA,atenciones odontologicas,periodoncias,2009-09-01,11,11
CONCEPCION,atenciones odontologicas,periodoncias,2009-09-01,1,1
COROICO,atenciones odontologicas,periodoncias,2009-09-01,14,14
CORQUE,atenciones odontologicas,periodoncias,2009-09-01,20,20
COTAGAITA,atenciones odontologicas,periodoncias,2009-09-01,1,1
COTOCA,atenciones odontologicas,periodoncias,2009-09-01,84,84
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2009-09-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2009-09-01,6,6
CULPINA,atenciones odontologicas,periodoncias,2009-09-01,3,3
CURAHUARA DE CARANGAS,atenciones odontologicas,periodoncias,2009-09-01,1,1
EL ALTO,atenciones odontologicas,periodoncias,2009-09-01,364,364
EL CHORO,atenciones odontologicas,periodoncias,2009-09-01,1,1
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2009-09-01,10,10
EL TORNO,atenciones odontologicas,periodoncias,2009-09-01,21,21
EL VILLAR,atenciones odontologicas,periodoncias,2009-09-01,6,6
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-09-01,4,4
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-09-01,17,17
EUCALIPTUS,atenciones odontologicas,periodoncias,2009-09-01,6,6
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2009-09-01,7,7
FILADELFIA,atenciones odontologicas,periodoncias,2009-09-01,1,1
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2009-09-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,periodoncias,2009-09-01,2,2
GUANAY,atenciones odontologicas,periodoncias,2009-09-01,7,7
GUAQUI,atenciones odontologicas,periodoncias,2009-09-01,5,5
GUAYARAMERIN,atenciones odontologicas,periodoncias,2009-09-01,15,15
GUTIERREZ,atenciones odontologicas,periodoncias,2009-09-01,6,6
HUACHACALLA,atenciones odontologicas,periodoncias,2009-09-01,2,2
HUANUNI,atenciones odontologicas,periodoncias,2009-09-01,1,1
HUARACAJE,atenciones odontologicas,periodoncias,2009-09-01,49,49
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2009-09-01,3,3
ICLA,atenciones odontologicas,periodoncias,2009-09-01,3,3
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2009-09-01,6,6
JESUS DE MACHACA,atenciones odontologicas,periodoncias,2009-09-01,1,1
LA GUARDIA,atenciones odontologicas,periodoncias,2009-09-01,24,24
LA PAZ,atenciones odontologicas,periodoncias,2009-09-01,915,915
LAGUNILLAS,atenciones odontologicas,periodoncias,2009-09-01,36,36
LLALLAGUA,atenciones odontologicas,periodoncias,2009-09-01,24,24
MACHACAMARCA,atenciones odontologicas,periodoncias,2009-09-01,1,1
MACHARETI,atenciones odontologicas,periodoncias,2009-09-01,3,3
MAGDALENA,atenciones odontologicas,periodoncias,2009-09-01,4,4
MAIRANA,atenciones odontologicas,periodoncias,2009-09-01,23,23
MAPIRI,atenciones odontologicas,periodoncias,2009-09-01,1,1
MECAPACA,atenciones odontologicas,periodoncias,2009-09-01,4,4
MIZQUE,atenciones odontologicas,periodoncias,2009-09-01,265,265
MOJOCOYA,atenciones odontologicas,periodoncias,2009-09-01,6,6
MONTERO,atenciones odontologicas,periodoncias,2009-09-01,183,183
MOROCHATA,atenciones odontologicas,periodoncias,2009-09-01,769,769
OKINAWA,atenciones odontologicas,periodoncias,2009-09-01,9,9
OMEREQUE,atenciones odontologicas,periodoncias,2009-09-01,12,12
ORURO,atenciones odontologicas,periodoncias,2009-09-01,171,171
PADCAYA,atenciones odontologicas,periodoncias,2009-09-01,10,10
PADILLA,atenciones odontologicas,periodoncias,2009-09-01,4,4
PAILON,atenciones odontologicas,periodoncias,2009-09-01,12,12
PALCA,atenciones odontologicas,periodoncias,2009-09-01,1,1
PAMPA GRANDE,atenciones odontologicas,periodoncias,2009-09-01,3,3
PATACAMAYA,atenciones odontologicas,periodoncias,2009-09-01,18,18
PAZÑA,atenciones odontologicas,periodoncias,2009-09-01,1,1
POCONA,atenciones odontologicas,periodoncias,2009-09-01,8,8
POJO (CBBA),atenciones odontologicas,periodoncias,2009-09-01,23,23
POOPO,atenciones odontologicas,periodoncias,2009-09-01,6,6
PORTACHUELO,atenciones odontologicas,periodoncias,2009-09-01,22,22
PORVENIR,atenciones odontologicas,periodoncias,2009-09-01,8,8
POSTRER VALLE,atenciones odontologicas,periodoncias,2009-09-01,2,2
POTOSI,atenciones odontologicas,periodoncias,2009-09-01,101,101
PUCARA,atenciones odontologicas,periodoncias,2009-09-01,1,1
PUCARANI,atenciones odontologicas,periodoncias,2009-09-01,3,3
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2009-09-01,3,3
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2009-09-01,7,7
PUERTO QUIJARRO,atenciones odontologicas,periodoncias,2009-09-01,1,1
PUERTO RICO,atenciones odontologicas,periodoncias,2009-09-01,41,41
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2009-09-01,25,25
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2009-09-01,27,27
PUNA,atenciones odontologicas,periodoncias,2009-09-01,7,7
PUNATA,atenciones odontologicas,periodoncias,2009-09-01,5106,5106
QUILLACOLLO,atenciones odontologicas,periodoncias,2009-09-01,46,46
QUIME,atenciones odontologicas,periodoncias,2009-09-01,32,32
QUIRUSILLAS,atenciones odontologicas,periodoncias,2009-09-01,1,1
RAVELO,atenciones odontologicas,periodoncias,2009-09-01,6,6
REYES,atenciones odontologicas,periodoncias,2009-09-01,10,10
RIBERALTA,atenciones odontologicas,periodoncias,2009-09-01,144,144
ROBORE,atenciones odontologicas,periodoncias,2009-09-01,31,31
RURRENABAQUE,atenciones odontologicas,periodoncias,2009-09-01,3,3
SABAYA,atenciones odontologicas,periodoncias,2009-09-01,1,1
SACABA,atenciones odontologicas,periodoncias,2009-09-01,295,295
SACABAMBA,atenciones odontologicas,periodoncias,2009-09-01,44,44
SAIPINA,atenciones odontologicas,periodoncias,2009-09-01,1,1
SALINAS DE GARCI MENDOZA,atenciones odontologicas,periodoncias,2009-09-01,4,4
SAMAIPATA,atenciones odontologicas,periodoncias,2009-09-01,7,7
SAN ANDRES,atenciones odontologicas,periodoncias,2009-09-01,27,27
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2009-09-01,22,22
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2009-09-01,3,3
SAN BENITO,atenciones odontologicas,periodoncias,2009-09-01,36,36
SAN BORJA,atenciones odontologicas,periodoncias,2009-09-01,14,14
SAN CARLOS,atenciones odontologicas,periodoncias,2009-09-01,16,16
SAN IGNACIO,atenciones odontologicas,periodoncias,2009-09-01,11,11
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2009-09-01,8,8
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2009-09-01,1,1
SAN JULIAN,atenciones odontologicas,periodoncias,2009-09-01,4,4
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2009-09-01,246,246
SAN LUCAS,atenciones odontologicas,periodoncias,2009-09-01,1,1
SAN MATIAS,atenciones odontologicas,periodoncias,2009-09-01,14,14
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2009-09-01,3,3
SAN PEDRO,atenciones odontologicas,periodoncias,2009-09-01,1,1
SAN PEDRO DE TIQUINA,atenciones odontologicas,periodoncias,2009-09-01,2,2
SAN RAFAEL,atenciones odontologicas,periodoncias,2009-09-01,33,33
SAN RAMON,atenciones odontologicas,periodoncias,2009-09-01,11,11
SANTA ANA,atenciones odontologicas,periodoncias,2009-09-01,137,137
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2009-09-01,2044,2044
SANTA ROSA,atenciones odontologicas,periodoncias,2009-09-01,5,5
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2009-09-01,86,86
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2009-09-01,1,1
SANTIVAÑES,atenciones odontologicas,periodoncias,2009-09-01,2,2
SAPAHAQUI,atenciones odontologicas,periodoncias,2009-09-01,7,7
SENA,atenciones odontologicas,periodoncias,2009-09-01,6,6
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2009-09-01,13,13
SICAYA,atenciones odontologicas,periodoncias,2009-09-01,7,7
SIPE SIPE,atenciones odontologicas,periodoncias,2009-09-01,35,35
SORATA,atenciones odontologicas,periodoncias,2009-09-01,12,12
SUCRE,atenciones odontologicas,periodoncias,2009-09-01,392,392
TACACOMA,atenciones odontologicas,periodoncias,2009-09-01,1,1
TACOPAYA,atenciones odontologicas,periodoncias,2009-09-01,8,8
TAHUA,atenciones odontologicas,periodoncias,2009-09-01,8,8
TAPACARI,atenciones odontologicas,periodoncias,2009-09-01,2,2
TARABUCO,atenciones odontologicas,periodoncias,2009-09-01,8,8
TARIJA,atenciones odontologicas,periodoncias,2009-09-01,186,186
TARVITA,atenciones odontologicas,periodoncias,2009-09-01,28,28
TIPUANI,atenciones odontologicas,periodoncias,2009-09-01,16,16
TIQUIPAYA,atenciones odontologicas,periodoncias,2009-09-01,58,58
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2009-09-01,149,149
TOCO,atenciones odontologicas,periodoncias,2009-09-01,8,8
TOLATA,atenciones odontologicas,periodoncias,2009-09-01,38,38
TOLEDO,atenciones odontologicas,periodoncias,2009-09-01,6,6
TOMAVE,atenciones odontologicas,periodoncias,2009-09-01,2,2
TOMINA,atenciones odontologicas,periodoncias,2009-09-01,2,2
TORO TORO,atenciones odontologicas,periodoncias,2009-09-01,8,8
TOTORA(CBBA),atenciones odontologicas,periodoncias,2009-09-01,10,10
TRIGAL,atenciones odontologicas,periodoncias,2009-09-01,1,1
TRINIDAD,atenciones odontologicas,periodoncias,2009-09-01,78,78
TUPIZA,atenciones odontologicas,periodoncias,2009-09-01,24,24
UMALA,atenciones odontologicas,periodoncias,2009-09-01,2,2
UNCIA,atenciones odontologicas,periodoncias,2009-09-01,9,9
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2009-09-01,227,227
URUBICHA,atenciones odontologicas,periodoncias,2009-09-01,1,1
UYUNI,atenciones odontologicas,periodoncias,2009-09-01,5,5
VACAS,atenciones odontologicas,periodoncias,2009-09-01,5,5
VALLEGRANDE,atenciones odontologicas,periodoncias,2009-09-01,5,5
VIACHA,atenciones odontologicas,periodoncias,2009-09-01,35,35
VILLA MONTES,atenciones odontologicas,periodoncias,2009-09-01,44,44
VILLA RIVERO,atenciones odontologicas,periodoncias,2009-09-01,21,21
VILLA SERRANO,atenciones odontologicas,periodoncias,2009-09-01,8,8
VILLA TUNARI,atenciones odontologicas,periodoncias,2009-09-01,157,157
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,periodoncias,2009-09-01,2,2
VILLAZON,atenciones odontologicas,periodoncias,2009-09-01,25,25
VINTO,atenciones odontologicas,periodoncias,2009-09-01,10,10
WALDO BALLIVIAN,atenciones odontologicas,periodoncias,2009-09-01,1,1
WARNES,atenciones odontologicas,periodoncias,2009-09-01,27,27
YACO,atenciones odontologicas,periodoncias,2009-09-01,1,1
YACUIBA,atenciones odontologicas,periodoncias,2009-09-01,181,181
YAMPARAEZ,atenciones odontologicas,periodoncias,2009-09-01,437,437
YANACACHI,atenciones odontologicas,periodoncias,2009-09-01,2,2
YAPACANI,atenciones odontologicas,periodoncias,2009-09-01,10,10
YOTALA,atenciones odontologicas,periodoncias,2009-09-01,30,30
YUNCHARA,atenciones odontologicas,periodoncias,2009-09-01,24,24
ACHACACHI,atenciones odontologicas,periodoncias,2009-10-01,21,21
AIQUILE,atenciones odontologicas,periodoncias,2009-10-01,17,17
ALCALA,atenciones odontologicas,periodoncias,2009-10-01,29,29
ANCORAIMES,atenciones odontologicas,periodoncias,2009-10-01,7,7
ANDAMARCA,atenciones odontologicas,periodoncias,2009-10-01,1,1
ANZALDO,atenciones odontologicas,periodoncias,2009-10-01,24,24
ARAMPAMPA,atenciones odontologicas,periodoncias,2009-10-01,1,1
ARANI,atenciones odontologicas,periodoncias,2009-10-01,40,40
ARBIETO,atenciones odontologicas,periodoncias,2009-10-01,52,52
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2009-10-01,7,7
AYO AYO,atenciones odontologicas,periodoncias,2009-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2009-10-01,10,10
AZURDUY,atenciones odontologicas,periodoncias,2009-10-01,2,2
BATALLAS,atenciones odontologicas,periodoncias,2009-10-01,1,1
BAURES,atenciones odontologicas,periodoncias,2009-10-01,7,7
BERMEJO,atenciones odontologicas,periodoncias,2009-10-01,73,73
BETANZOS,atenciones odontologicas,periodoncias,2009-10-01,7,7
CABEZAS,atenciones odontologicas,periodoncias,2009-10-01,23,23
CALAMARCA,atenciones odontologicas,periodoncias,2009-10-01,1,1
CAMARGO,atenciones odontologicas,periodoncias,2009-10-01,2,2
CAMIRI,atenciones odontologicas,periodoncias,2009-10-01,99,99
CAPINOTA,atenciones odontologicas,periodoncias,2009-10-01,1,1
CARACOLLO,atenciones odontologicas,periodoncias,2009-10-01,13,13
CARAPARI,atenciones odontologicas,periodoncias,2009-10-01,30,30
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2009-10-01,3,3
CATACORA,atenciones odontologicas,periodoncias,2009-10-01,18,18
CHALLAPATA,atenciones odontologicas,periodoncias,2009-10-01,9,9
CHAQUI,atenciones odontologicas,periodoncias,2009-10-01,3,3
CHARAGUA,atenciones odontologicas,periodoncias,2009-10-01,5,5
CHIMORE,atenciones odontologicas,periodoncias,2009-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2009-10-01,9,9
CLIZA,atenciones odontologicas,periodoncias,2009-10-01,37,37
COBIJA,atenciones odontologicas,periodoncias,2009-10-01,18,18
COCHABAMBA,atenciones odontologicas,periodoncias,2009-10-01,2116,2116
COLCAPIRHUA,atenciones odontologicas,periodoncias,2009-10-01,118,118
"COLCHA ""K""",atenciones odontologicas,periodoncias,2009-10-01,6,6
COLPA BELGICA,atenciones odontologicas,periodoncias,2009-10-01,7,7
COLQUIRI,atenciones odontologicas,periodoncias,2009-10-01,6,6
COMARAPA,atenciones odontologicas,periodoncias,2009-10-01,8,8
CORIPATA,atenciones odontologicas,periodoncias,2009-10-01,4,4
CORO CORO,atenciones odontologicas,periodoncias,2009-10-01,1,1
COROICO,atenciones odontologicas,periodoncias,2009-10-01,9,9
CORQUE,atenciones odontologicas,periodoncias,2009-10-01,8,8
COTAGAITA,atenciones odontologicas,periodoncias,2009-10-01,2,2
COTOCA,atenciones odontologicas,periodoncias,2009-10-01,22,22
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2009-10-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2009-10-01,2,2
CULPINA,atenciones odontologicas,periodoncias,2009-10-01,2,2
CURVA,atenciones odontologicas,periodoncias,2009-10-01,3,3
EL ALTO,atenciones odontologicas,periodoncias,2009-10-01,303,303
EL CHORO,atenciones odontologicas,periodoncias,2009-10-01,1,1
EL PUENTE(STC),atenciones odontologicas,periodoncias,2009-10-01,2,2
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2009-10-01,3,3
EL TORNO,atenciones odontologicas,periodoncias,2009-10-01,20,20
EL VILLAR,atenciones odontologicas,periodoncias,2009-10-01,7,7
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-10-01,3,3
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-10-01,6,6
EUCALIPTUS,atenciones odontologicas,periodoncias,2009-10-01,5,5
EXALTACION,atenciones odontologicas,periodoncias,2009-10-01,2,2
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2009-10-01,5,5
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2009-10-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,periodoncias,2009-10-01,3,3
GUANAY,atenciones odontologicas,periodoncias,2009-10-01,12,12
GUAQUI,atenciones odontologicas,periodoncias,2009-10-01,2,2
GUAYARAMERIN,atenciones odontologicas,periodoncias,2009-10-01,19,19
GUTIERREZ,atenciones odontologicas,periodoncias,2009-10-01,6,6
HUACARETA,atenciones odontologicas,periodoncias,2009-10-01,8,8
HUACHACALLA,atenciones odontologicas,periodoncias,2009-10-01,3,3
HUANUNI,atenciones odontologicas,periodoncias,2009-10-01,7,7
HUARACAJE,atenciones odontologicas,periodoncias,2009-10-01,12,12
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2009-10-01,1,1
ICLA,atenciones odontologicas,periodoncias,2009-10-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2009-10-01,3,3
LA GUARDIA,atenciones odontologicas,periodoncias,2009-10-01,25,25
LA PAZ,atenciones odontologicas,periodoncias,2009-10-01,1174,1174
LAGUNILLAS,atenciones odontologicas,periodoncias,2009-10-01,39,39
LLALLAGUA,atenciones odontologicas,periodoncias,2009-10-01,24,24
MACHACAMARCA,atenciones odontologicas,periodoncias,2009-10-01,2,2
MAGDALENA,atenciones odontologicas,periodoncias,2009-10-01,2,2
MAIRANA,atenciones odontologicas,periodoncias,2009-10-01,12,12
MAPIRI,atenciones odontologicas,periodoncias,2009-10-01,1,1
MIZQUE,atenciones odontologicas,periodoncias,2009-10-01,579,579
MONTEAGUDO,atenciones odontologicas,periodoncias,2009-10-01,1,1
MONTERO,atenciones odontologicas,periodoncias,2009-10-01,284,284
MOROCHATA,atenciones odontologicas,periodoncias,2009-10-01,2,2
OKINAWA,atenciones odontologicas,periodoncias,2009-10-01,5,5
OMEREQUE,atenciones odontologicas,periodoncias,2009-10-01,4,4
ORURO,atenciones odontologicas,periodoncias,2009-10-01,291,291
PADCAYA,atenciones odontologicas,periodoncias,2009-10-01,11,11
PADILLA,atenciones odontologicas,periodoncias,2009-10-01,3,3
PAILON,atenciones odontologicas,periodoncias,2009-10-01,5,5
PALCA,atenciones odontologicas,periodoncias,2009-10-01,1,1
PAMPA GRANDE,atenciones odontologicas,periodoncias,2009-10-01,2,2
PASORAPA,atenciones odontologicas,periodoncias,2009-10-01,11,11
PATACAMAYA,atenciones odontologicas,periodoncias,2009-10-01,15,15
PAZÑA,atenciones odontologicas,periodoncias,2009-10-01,1,1
POCONA,atenciones odontologicas,periodoncias,2009-10-01,21,21
POJO (CBBA),atenciones odontologicas,periodoncias,2009-10-01,9,9
POOPO,atenciones odontologicas,periodoncias,2009-10-01,5,5
PORTACHUELO,atenciones odontologicas,periodoncias,2009-10-01,5,5
PORVENIR,atenciones odontologicas,periodoncias,2009-10-01,1,1
POTOSI,atenciones odontologicas,periodoncias,2009-10-01,77,77
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2009-10-01,2,2
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2009-10-01,6,6
PUERTO RICO,atenciones odontologicas,periodoncias,2009-10-01,1,1
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2009-10-01,24,24
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2009-10-01,42,42
PUNA,atenciones odontologicas,periodoncias,2009-10-01,2,2
PUNATA,atenciones odontologicas,periodoncias,2009-10-01,194,194
QUILLACOLLO,atenciones odontologicas,periodoncias,2009-10-01,49,49
QUIME,atenciones odontologicas,periodoncias,2009-10-01,51,51
QUIRUSILLAS,atenciones odontologicas,periodoncias,2009-10-01,2,2
RAVELO,atenciones odontologicas,periodoncias,2009-10-01,8,8
REYES,atenciones odontologicas,periodoncias,2009-10-01,12,12
RIBERALTA,atenciones odontologicas,periodoncias,2009-10-01,294,294
ROBORE,atenciones odontologicas,periodoncias,2009-10-01,31,31
RURRENABAQUE,atenciones odontologicas,periodoncias,2009-10-01,53,53
SABAYA,atenciones odontologicas,periodoncias,2009-10-01,11,11
SACABA,atenciones odontologicas,periodoncias,2009-10-01,317,317
SACABAMBA,atenciones odontologicas,periodoncias,2009-10-01,38,38
SAIPINA,atenciones odontologicas,periodoncias,2009-10-01,4,4
SALINAS DE GARCI MENDOZA,atenciones odontologicas,periodoncias,2009-10-01,2,2
SAN ANDRES,atenciones odontologicas,periodoncias,2009-10-01,27,27
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2009-10-01,36,36
SAN BENITO,atenciones odontologicas,periodoncias,2009-10-01,47,47
SAN BORJA,atenciones odontologicas,periodoncias,2009-10-01,17,17
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2009-10-01,3,3
SAN CARLOS,atenciones odontologicas,periodoncias,2009-10-01,13,13
SAN IGNACIO,atenciones odontologicas,periodoncias,2009-10-01,13,13
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2009-10-01,2,2
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2009-10-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2009-10-01,48,48
SAN LUCAS,atenciones odontologicas,periodoncias,2009-10-01,3,3
SAN MATIAS,atenciones odontologicas,periodoncias,2009-10-01,12,12
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2009-10-01,4,4
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,periodoncias,2009-10-01,1,1
SAN RAFAEL,atenciones odontologicas,periodoncias,2009-10-01,39,39
SAN RAMON,atenciones odontologicas,periodoncias,2009-10-01,15,15
