municipality,group,variable,month,Primeras consultas,TOTAL
HUANUNI,atenciones odontologicas,primeras consultas,2009-02-01,119,119
HUARACAJE,atenciones odontologicas,primeras consultas,2009-02-01,15,15
HUAYLLAMARCA,atenciones odontologicas,primeras consultas,2009-02-01,55,55
ICLA,atenciones odontologicas,primeras consultas,2009-02-01,176,176
INCAHUASI,atenciones odontologicas,primeras consultas,2009-02-01,74,74
INQUISIVI,atenciones odontologicas,primeras consultas,2009-02-01,36,36
IRUPANA (VILLA DE LANZA),atenciones odontologicas,primeras consultas,2009-02-01,121,121
IXIAMAS,atenciones odontologicas,primeras consultas,2009-02-01,54,54
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2009-02-01,204,204
LA ASUNTA,atenciones odontologicas,primeras consultas,2009-02-01,117,117
LA GUARDIA,atenciones odontologicas,primeras consultas,2009-02-01,277,277
LA PAZ,atenciones odontologicas,primeras consultas,2009-02-01,7086,7086
LAGUNILLAS,atenciones odontologicas,primeras consultas,2009-02-01,95,95
LAJA,atenciones odontologicas,primeras consultas,2009-02-01,163,163
LAS CARRERAS,atenciones odontologicas,primeras consultas,2009-02-01,28,28
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2009-02-01,186,186
LLALLAGUA,atenciones odontologicas,primeras consultas,2009-02-01,653,653
LLICA,atenciones odontologicas,primeras consultas,2009-02-01,36,36
LORETO,atenciones odontologicas,primeras consultas,2009-02-01,15,15
LURIBAY,atenciones odontologicas,primeras consultas,2009-02-01,79,79
MACHACAMARCA,atenciones odontologicas,primeras consultas,2009-02-01,44,44
MACHARETI,atenciones odontologicas,primeras consultas,2009-02-01,36,36
MAGDALENA,atenciones odontologicas,primeras consultas,2009-02-01,16,16
MAIRANA,atenciones odontologicas,primeras consultas,2009-02-01,59,59
MAPIRI,atenciones odontologicas,primeras consultas,2009-02-01,67,67
MECAPACA,atenciones odontologicas,primeras consultas,2009-02-01,22,22
MINEROS,atenciones odontologicas,primeras consultas,2009-02-01,131,131
MIZQUE,atenciones odontologicas,primeras consultas,2009-02-01,99,99
MOCOMOCO,atenciones odontologicas,primeras consultas,2009-02-01,65,65
MOJOCOYA,atenciones odontologicas,primeras consultas,2009-02-01,56,56
MONTEAGUDO,atenciones odontologicas,primeras consultas,2009-02-01,62,62
MONTERO,atenciones odontologicas,primeras consultas,2009-02-01,404,404
MORO MORO,atenciones odontologicas,primeras consultas,2009-02-01,41,41
MOROCHATA,atenciones odontologicas,primeras consultas,2009-02-01,111,111
OCURI,atenciones odontologicas,primeras consultas,2009-02-01,71,71
OKINAWA,atenciones odontologicas,primeras consultas,2009-02-01,16,16
ORURO,atenciones odontologicas,primeras consultas,2009-02-01,1770,1770
PADCAYA,atenciones odontologicas,primeras consultas,2009-02-01,346,346
PADILLA,atenciones odontologicas,primeras consultas,2009-02-01,115,115
PAILON,atenciones odontologicas,primeras consultas,2009-02-01,773,773
PALCA,atenciones odontologicas,primeras consultas,2009-02-01,59,59
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2009-02-01,126,126
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2009-02-01,7,7
PAMPA GRANDE,atenciones odontologicas,primeras consultas,2009-02-01,50,50
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2009-02-01,85,85
PASORAPA,atenciones odontologicas,primeras consultas,2009-02-01,90,90
PATACAMAYA,atenciones odontologicas,primeras consultas,2009-02-01,37,37
PAZÑA,atenciones odontologicas,primeras consultas,2009-02-01,37,37
PELECHUCO,atenciones odontologicas,primeras consultas,2009-02-01,36,36
POCOATA,atenciones odontologicas,primeras consultas,2009-02-01,96,96
POCONA,atenciones odontologicas,primeras consultas,2009-02-01,53,53
POJO (CBBA),atenciones odontologicas,primeras consultas,2009-02-01,155,155
POOPO,atenciones odontologicas,primeras consultas,2009-02-01,77,77
PORCO,atenciones odontologicas,primeras consultas,2009-02-01,57,57
POROMA,atenciones odontologicas,primeras consultas,2009-02-01,69,69
PORONGO,atenciones odontologicas,primeras consultas,2009-02-01,102,102
PORTACHUELO,atenciones odontologicas,primeras consultas,2009-02-01,81,81
PORVENIR,atenciones odontologicas,primeras consultas,2009-02-01,328,328
POSTRER VALLE,atenciones odontologicas,primeras consultas,2009-02-01,41,41
POTOSI,atenciones odontologicas,primeras consultas,2009-02-01,1727,1727
PRESTO,atenciones odontologicas,primeras consultas,2009-02-01,72,72
PUCARA,atenciones odontologicas,primeras consultas,2009-02-01,23,23
PUCARANI,atenciones odontologicas,primeras consultas,2009-02-01,157,157
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2009-02-01,110,110
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2009-02-01,102,102
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2009-02-01,48,48
PUERTO PEREZ,atenciones odontologicas,primeras consultas,2009-02-01,76,76
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2009-02-01,505,505
PUERTO RICO,atenciones odontologicas,primeras consultas,2009-02-01,59,59
PUERTO SILES,atenciones odontologicas,primeras consultas,2009-02-01,5,5
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2009-02-01,235,235
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2009-02-01,160,160
PUNA,atenciones odontologicas,primeras consultas,2009-02-01,216,216
PUNATA,atenciones odontologicas,primeras consultas,2009-02-01,193,193
QUILLACOLLO,atenciones odontologicas,primeras consultas,2009-02-01,546,546
QUIME,atenciones odontologicas,primeras consultas,2009-02-01,174,174
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2009-02-01,12,12
REYES,atenciones odontologicas,primeras consultas,2009-02-01,22,22
RIBERALTA,atenciones odontologicas,primeras consultas,2009-02-01,497,497
RURRENABAQUE,atenciones odontologicas,primeras consultas,2009-02-01,29,29
SABAYA,atenciones odontologicas,primeras consultas,2009-02-01,39,39
SACABA,atenciones odontologicas,primeras consultas,2009-02-01,615,615
SACABAMBA,atenciones odontologicas,primeras consultas,2009-02-01,12,12
SACACA,atenciones odontologicas,primeras consultas,2009-02-01,68,68
SAIPINA,atenciones odontologicas,primeras consultas,2009-02-01,41,41
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2009-02-01,121,121
SAMAIPATA,atenciones odontologicas,primeras consultas,2009-02-01,5,5
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2009-02-01,23,23
SAN ANDRES,atenciones odontologicas,primeras consultas,2009-02-01,2,2
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2009-02-01,114,114
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2009-02-01,39,39
SAN BENITO,atenciones odontologicas,primeras consultas,2009-02-01,115,115
SAN BORJA,atenciones odontologicas,primeras consultas,2009-02-01,137,137
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2009-02-01,127,127
SAN CARLOS,atenciones odontologicas,primeras consultas,2009-02-01,132,132
SAN IGNACIO,atenciones odontologicas,primeras consultas,2009-02-01,337,337
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2009-02-01,256,256
SAN JAVIER(BNI),atenciones odontologicas,primeras consultas,2009-02-01,22,22
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2009-02-01,887,887
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2009-02-01,26,26
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2009-02-01,57,57
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2009-02-01,36,36
SAN JULIAN,atenciones odontologicas,primeras consultas,2009-02-01,144,144
SAN LORENZO(PND),atenciones odontologicas,primeras consultas,2009-02-01,23,23
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2009-02-01,344,344
SAN LUCAS,atenciones odontologicas,primeras consultas,2009-02-01,23,23
SAN MATIAS,atenciones odontologicas,primeras consultas,2009-02-01,390,390
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2009-02-01,93,93
SAN PEDRO,atenciones odontologicas,primeras consultas,2009-02-01,25,25
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2009-02-01,98,98
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2009-02-01,55,55
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2009-02-01,47,47
SAN RAFAEL,atenciones odontologicas,primeras consultas,2009-02-01,53,53
SAN RAMON,atenciones odontologicas,primeras consultas,2009-02-01,95,95
SAN RAMON,atenciones odontologicas,primeras consultas,2009-02-01,61,61
SANTA ANA,atenciones odontologicas,primeras consultas,2009-02-01,83,83
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2009-02-01,6904,6904
SANTA ROSA,atenciones odontologicas,primeras consultas,2009-02-01,180,180
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2009-02-01,497,497
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2009-02-01,35,35
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2009-02-01,20,20
SANTIVAÑES,atenciones odontologicas,primeras consultas,2009-02-01,275,275
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2009-02-01,48,48
SAPAHAQUI,atenciones odontologicas,primeras consultas,2009-02-01,57,57
SENA,atenciones odontologicas,primeras consultas,2009-02-01,36,36
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2009-02-01,124,124
SICAYA,atenciones odontologicas,primeras consultas,2009-02-01,12,12
SIPE SIPE,atenciones odontologicas,primeras consultas,2009-02-01,116,116
SOPACHUY,atenciones odontologicas,primeras consultas,2009-02-01,45,45
SORACACHI,atenciones odontologicas,primeras consultas,2009-02-01,27,27
SORATA,atenciones odontologicas,primeras consultas,2009-02-01,171,171
SUCRE,atenciones odontologicas,primeras consultas,2009-02-01,1906,1906
TACACOMA,atenciones odontologicas,primeras consultas,2009-02-01,149,149
TACOPAYA,atenciones odontologicas,primeras consultas,2009-02-01,21,21
TAHUA,atenciones odontologicas,primeras consultas,2009-02-01,8,8
TAPACARI,atenciones odontologicas,primeras consultas,2009-02-01,76,76
TARABUCO,atenciones odontologicas,primeras consultas,2009-02-01,270,270
TARACO,atenciones odontologicas,primeras consultas,2009-02-01,84,84
TARATA,atenciones odontologicas,primeras consultas,2009-02-01,33,33
TARIJA,atenciones odontologicas,primeras consultas,2009-02-01,1752,1752
TARVITA,atenciones odontologicas,primeras consultas,2009-02-01,29,29
TEOPONTE,atenciones odontologicas,primeras consultas,2009-02-01,58,58
TIAWANACU,atenciones odontologicas,primeras consultas,2009-02-01,131,131
TINGUIPAYA,atenciones odontologicas,primeras consultas,2009-02-01,19,19
TIQUIPAYA,atenciones odontologicas,primeras consultas,2009-02-01,371,371
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2009-02-01,45,45
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2009-02-01,5,5
TOCO,atenciones odontologicas,primeras consultas,2009-02-01,42,42
TOLATA,atenciones odontologicas,primeras consultas,2009-02-01,45,45
TOLEDO,atenciones odontologicas,primeras consultas,2009-02-01,102,102
TOMAVE,atenciones odontologicas,primeras consultas,2009-02-01,49,49
TOMINA,atenciones odontologicas,primeras consultas,2009-02-01,178,178
TORO TORO,atenciones odontologicas,primeras consultas,2009-02-01,45,45
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2009-02-01,94,94
TOTORA(ORR),atenciones odontologicas,primeras consultas,2009-02-01,18,18
TRIGAL,atenciones odontologicas,primeras consultas,2009-02-01,66,66
TRINIDAD,atenciones odontologicas,primeras consultas,2009-02-01,772,772
TUPIZA,atenciones odontologicas,primeras consultas,2009-02-01,259,259
TURCO,atenciones odontologicas,primeras consultas,2009-02-01,38,38
UMALA,atenciones odontologicas,primeras consultas,2009-02-01,163,163
UNCIA,atenciones odontologicas,primeras consultas,2009-02-01,189,189
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2009-02-01,404,404
URUBICHA,atenciones odontologicas,primeras consultas,2009-02-01,31,31
UYUNI,atenciones odontologicas,primeras consultas,2009-02-01,132,132
VACAS,atenciones odontologicas,primeras consultas,2009-02-01,62,62
VALLEGRANDE,atenciones odontologicas,primeras consultas,2009-02-01,376,376
VIACHA,atenciones odontologicas,primeras consultas,2009-02-01,263,263
VILA VILA,atenciones odontologicas,primeras consultas,2009-02-01,13,13
VILLA MONTES,atenciones odontologicas,primeras consultas,2009-02-01,316,316
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2009-02-01,16,16
VILLA RIVERO,atenciones odontologicas,primeras consultas,2009-02-01,55,55
VILLA SERRANO,atenciones odontologicas,primeras consultas,2009-02-01,36,36
VILLA TUNARI,atenciones odontologicas,primeras consultas,2009-02-01,618,618
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2009-02-01,288,288
VILLAZON,atenciones odontologicas,primeras consultas,2009-02-01,287,287
VINTO,atenciones odontologicas,primeras consultas,2009-02-01,83,83
VITICHI,atenciones odontologicas,primeras consultas,2009-02-01,17,17
WALDO BALLIVIAN,atenciones odontologicas,primeras consultas,2009-02-01,7,7
WARNES,atenciones odontologicas,primeras consultas,2009-02-01,256,256
YACO,atenciones odontologicas,primeras consultas,2009-02-01,8,8
YACUIBA,atenciones odontologicas,primeras consultas,2009-02-01,525,525
YAMPARAEZ,atenciones odontologicas,primeras consultas,2009-02-01,51,51
YANACACHI,atenciones odontologicas,primeras consultas,2009-02-01,103,103
YAPACANI,atenciones odontologicas,primeras consultas,2009-02-01,115,115
YOCALLA,atenciones odontologicas,primeras consultas,2009-02-01,41,41
YOTALA,atenciones odontologicas,primeras consultas,2009-02-01,181,181
YUNCHARA,atenciones odontologicas,primeras consultas,2009-02-01,70,70
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2009-02-01,34,34
ACACIO,atenciones odontologicas,primeras consultas,2009-03-01,63,63
ACHACACHI,atenciones odontologicas,primeras consultas,2009-03-01,529,529
ACHOCALLA,atenciones odontologicas,primeras consultas,2009-03-01,10,10
AIQUILE,atenciones odontologicas,primeras consultas,2009-03-01,96,96
ALALAY,atenciones odontologicas,primeras consultas,2009-03-01,35,35
ALCALA,atenciones odontologicas,primeras consultas,2009-03-01,76,76
ANCORAIMES,atenciones odontologicas,primeras consultas,2009-03-01,20,20
ANDAMARCA,atenciones odontologicas,primeras consultas,2009-03-01,241,241
ANTEQUERA,atenciones odontologicas,primeras consultas,2009-03-01,32,32
ANZALDO,atenciones odontologicas,primeras consultas,2009-03-01,91,91
APOLO,atenciones odontologicas,primeras consultas,2009-03-01,59,59
ARAMPAMPA,atenciones odontologicas,primeras consultas,2009-03-01,27,27
ARANI,atenciones odontologicas,primeras consultas,2009-03-01,110,110
ARBIETO,atenciones odontologicas,primeras consultas,2009-03-01,64,64
ARQUE,atenciones odontologicas,primeras consultas,2009-03-01,75,75
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2009-03-01,217,217
AYATA,atenciones odontologicas,primeras consultas,2009-03-01,116,116
AYO AYO,atenciones odontologicas,primeras consultas,2009-03-01,44,44
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2009-03-01,1043,1043
AZURDUY,atenciones odontologicas,primeras consultas,2009-03-01,156,156
BATALLAS,atenciones odontologicas,primeras consultas,2009-03-01,110,110
BAURES,atenciones odontologicas,primeras consultas,2009-03-01,25,25
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2009-03-01,34,34
BELLA FLOR,atenciones odontologicas,primeras consultas,2009-03-01,186,186
BERMEJO,atenciones odontologicas,primeras consultas,2009-03-01,509,509
BETANZOS,atenciones odontologicas,primeras consultas,2009-03-01,94,94
BOLIVAR,atenciones odontologicas,primeras consultas,2009-03-01,146,146
BOLPEBRA,atenciones odontologicas,primeras consultas,2009-03-01,15,15
BOYUIBE,atenciones odontologicas,primeras consultas,2009-03-01,132,132
BUENA VISTA,atenciones odontologicas,primeras consultas,2009-03-01,33,33
CABEZAS,atenciones odontologicas,primeras consultas,2009-03-01,318,318
CAIROMA,atenciones odontologicas,primeras consultas,2009-03-01,116,116
"CAIZA ""D""",atenciones odontologicas,primeras consultas,2009-03-01,85,85
CALACOTO,atenciones odontologicas,primeras consultas,2009-03-01,129,129
CALAMARCA,atenciones odontologicas,primeras consultas,2009-03-01,141,141
CAMARGO,atenciones odontologicas,primeras consultas,2009-03-01,655,655
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,primeras consultas,2009-03-01,66,66
CAMIRI,atenciones odontologicas,primeras consultas,2009-03-01,884,884
CAPINOTA,atenciones odontologicas,primeras consultas,2009-03-01,692,692
CAQUIAVIRI,atenciones odontologicas,primeras consultas,2009-03-01,121,121
CARACOLLO,atenciones odontologicas,primeras consultas,2009-03-01,134,134
CARANAVI,atenciones odontologicas,primeras consultas,2009-03-01,226,226
CARAPARI,atenciones odontologicas,primeras consultas,2009-03-01,232,232
CARIPUYO,atenciones odontologicas,primeras consultas,2009-03-01,1,1
CARMEN RIVERO TORREZ,atenciones odontologicas,primeras consultas,2009-03-01,155,155
CATACORA,atenciones odontologicas,primeras consultas,2009-03-01,42,42
CHALLAPATA,atenciones odontologicas,primeras consultas,2009-03-01,229,229
CHARAGUA,atenciones odontologicas,primeras consultas,2009-03-01,204,204
CHARAÑA,atenciones odontologicas,primeras consultas,2009-03-01,74,74
CHAYANTA,atenciones odontologicas,primeras consultas,2009-03-01,148,148
CHIMORE,atenciones odontologicas,primeras consultas,2009-03-01,71,71
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,primeras consultas,2009-03-01,183,183
CHUMA,atenciones odontologicas,primeras consultas,2009-03-01,171,171
