municipality,group,variable,month,Endodoncias,TOTAL
VACAS,atenciones odontologicas,endodoncias,2009-07-01,2,2
VALLEGRANDE,atenciones odontologicas,endodoncias,2009-07-01,81,81
VIACHA,atenciones odontologicas,endodoncias,2009-07-01,33,33
VILLA MONTES,atenciones odontologicas,endodoncias,2009-07-01,155,155
VILLA RIVERO,atenciones odontologicas,endodoncias,2009-07-01,4,4
VILLA SERRANO,atenciones odontologicas,endodoncias,2009-07-01,18,18
VILLA TUNARI,atenciones odontologicas,endodoncias,2009-07-01,108,108
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2009-07-01,16,16
VILLAZON,atenciones odontologicas,endodoncias,2009-07-01,49,49
VINTO,atenciones odontologicas,endodoncias,2009-07-01,7,7
WARNES,atenciones odontologicas,endodoncias,2009-07-01,10,10
YACUIBA,atenciones odontologicas,endodoncias,2009-07-01,227,227
YAMPARAEZ,atenciones odontologicas,endodoncias,2009-07-01,8,8
YANACACHI,atenciones odontologicas,endodoncias,2009-07-01,2,2
YAPACANI,atenciones odontologicas,endodoncias,2009-07-01,1,1
YOCALLA,atenciones odontologicas,endodoncias,2009-07-01,2,2
YOTALA,atenciones odontologicas,endodoncias,2009-07-01,1,1
YUNCHARA,atenciones odontologicas,endodoncias,2009-07-01,12,12
ZUDAÑEZ,atenciones odontologicas,endodoncias,2009-07-01,2,2
ACACIO,atenciones odontologicas,endodoncias,2009-08-01,3,3
ACHACACHI,atenciones odontologicas,endodoncias,2009-08-01,42,42
ACHOCALLA,atenciones odontologicas,endodoncias,2009-08-01,4,4
AIQUILE,atenciones odontologicas,endodoncias,2009-08-01,26,26
ALALAY,atenciones odontologicas,endodoncias,2009-08-01,1,1
ALCALA,atenciones odontologicas,endodoncias,2009-08-01,3,3
ANCORAIMES,atenciones odontologicas,endodoncias,2009-08-01,6,6
ANDAMARCA,atenciones odontologicas,endodoncias,2009-08-01,7,7
ANZALDO,atenciones odontologicas,endodoncias,2009-08-01,20,20
ARAMPAMPA,atenciones odontologicas,endodoncias,2009-08-01,2,2
ARANI,atenciones odontologicas,endodoncias,2009-08-01,58,58
ARBIETO,atenciones odontologicas,endodoncias,2009-08-01,4,4
ARQUE,atenciones odontologicas,endodoncias,2009-08-01,3,3
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2009-08-01,5,5
AUCAPATA,atenciones odontologicas,endodoncias,2009-08-01,11,11
AYATA,atenciones odontologicas,endodoncias,2009-08-01,44,44
AYO AYO,atenciones odontologicas,endodoncias,2009-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2009-08-01,21,21
AZURDUY,atenciones odontologicas,endodoncias,2009-08-01,8,8
BATALLAS,atenciones odontologicas,endodoncias,2009-08-01,2,2
BAURES,atenciones odontologicas,endodoncias,2009-08-01,3,3
BERMEJO,atenciones odontologicas,endodoncias,2009-08-01,168,168
BETANZOS,atenciones odontologicas,endodoncias,2009-08-01,1,1
BOLIVAR,atenciones odontologicas,endodoncias,2009-08-01,2,2
BOYUIBE,atenciones odontologicas,endodoncias,2009-08-01,2,2
BUENA VISTA,atenciones odontologicas,endodoncias,2009-08-01,6,6
CABEZAS,atenciones odontologicas,endodoncias,2009-08-01,3,3
CAJUATA,atenciones odontologicas,endodoncias,2009-08-01,1,1
CALACOTO,atenciones odontologicas,endodoncias,2009-08-01,1,1
CALAMARCA,atenciones odontologicas,endodoncias,2009-08-01,12,12
CAMARGO,atenciones odontologicas,endodoncias,2009-08-01,48,48
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2009-08-01,6,6
CAMIRI,atenciones odontologicas,endodoncias,2009-08-01,99,99
CAPINOTA,atenciones odontologicas,endodoncias,2009-08-01,35,35
CARACOLLO,atenciones odontologicas,endodoncias,2009-08-01,2,2
CARANAVI,atenciones odontologicas,endodoncias,2009-08-01,13,13
CARAPARI,atenciones odontologicas,endodoncias,2009-08-01,53,53
CARIPUYO,atenciones odontologicas,endodoncias,2009-08-01,1,1
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2009-08-01,6,6
CATACORA,atenciones odontologicas,endodoncias,2009-08-01,4,4
CHALLAPATA,atenciones odontologicas,endodoncias,2009-08-01,16,16
CHARAGUA,atenciones odontologicas,endodoncias,2009-08-01,4,4
CHARAÑA,atenciones odontologicas,endodoncias,2009-08-01,1,1
CHAYANTA,atenciones odontologicas,endodoncias,2009-08-01,20,20
CHIMORE,atenciones odontologicas,endodoncias,2009-08-01,21,21
CHOQUE COTA,atenciones odontologicas,endodoncias,2009-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2009-08-01,35,35
CHUMA,atenciones odontologicas,endodoncias,2009-08-01,6,6
CLIZA,atenciones odontologicas,endodoncias,2009-08-01,20,20
COBIJA,atenciones odontologicas,endodoncias,2009-08-01,60,60
COCHABAMBA,atenciones odontologicas,endodoncias,2009-08-01,1333,1333
COLCAPIRHUA,atenciones odontologicas,endodoncias,2009-08-01,89,89
"COLCHA ""K""",atenciones odontologicas,endodoncias,2009-08-01,5,5
COLLANA,atenciones odontologicas,endodoncias,2009-08-01,2,2
COLOMI,atenciones odontologicas,endodoncias,2009-08-01,5,5
COLPA BELGICA,atenciones odontologicas,endodoncias,2009-08-01,11,11
COLQUECHACA,atenciones odontologicas,endodoncias,2009-08-01,3,3
COLQUIRI,atenciones odontologicas,endodoncias,2009-08-01,3,3
COMANCHE,atenciones odontologicas,endodoncias,2009-08-01,7,7
COMARAPA,atenciones odontologicas,endodoncias,2009-08-01,36,36
COROICO,atenciones odontologicas,endodoncias,2009-08-01,45,45
CORQUE,atenciones odontologicas,endodoncias,2009-08-01,5,5
COTAGAITA,atenciones odontologicas,endodoncias,2009-08-01,9,9
COTOCA,atenciones odontologicas,endodoncias,2009-08-01,7,7
CULPINA,atenciones odontologicas,endodoncias,2009-08-01,11,11
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2009-08-01,4,4
EL ALTO,atenciones odontologicas,endodoncias,2009-08-01,984,984
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2009-08-01,23,23
EL TORNO,atenciones odontologicas,endodoncias,2009-08-01,24,24
EL VILLAR,atenciones odontologicas,endodoncias,2009-08-01,2,2
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-08-01,8,8
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-08-01,32,32
EUCALIPTUS,atenciones odontologicas,endodoncias,2009-08-01,12,12
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2009-08-01,9,9
FILADELFIA,atenciones odontologicas,endodoncias,2009-08-01,2,2
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2009-08-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2009-08-01,3,3
GUANAY,atenciones odontologicas,endodoncias,2009-08-01,24,24
GUAQUI,atenciones odontologicas,endodoncias,2009-08-01,2,2
GUAYARAMERIN,atenciones odontologicas,endodoncias,2009-08-01,12,12
GUTIERREZ,atenciones odontologicas,endodoncias,2009-08-01,43,43
HUACARETA,atenciones odontologicas,endodoncias,2009-08-01,2,2
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,endodoncias,2009-08-01,1,1
HUACHACALLA,atenciones odontologicas,endodoncias,2009-08-01,6,6
HUANUNI,atenciones odontologicas,endodoncias,2009-08-01,9,9
HUARACAJE,atenciones odontologicas,endodoncias,2009-08-01,6,6
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2009-08-01,4,4
ICLA,atenciones odontologicas,endodoncias,2009-08-01,2,2
INCAHUASI,atenciones odontologicas,endodoncias,2009-08-01,4,4
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2009-08-01,5,5
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2009-08-01,3,3
LA GUARDIA,atenciones odontologicas,endodoncias,2009-08-01,19,19
LA PAZ,atenciones odontologicas,endodoncias,2009-08-01,1416,1416
LAGUNILLAS,atenciones odontologicas,endodoncias,2009-08-01,6,6
LAJA,atenciones odontologicas,endodoncias,2009-08-01,1,1
LLALLAGUA,atenciones odontologicas,endodoncias,2009-08-01,56,56
MACHACAMARCA,atenciones odontologicas,endodoncias,2009-08-01,5,5
MACHARETI,atenciones odontologicas,endodoncias,2009-08-01,3,3
MAGDALENA,atenciones odontologicas,endodoncias,2009-08-01,6,6
MAIRANA,atenciones odontologicas,endodoncias,2009-08-01,3,3
MAPIRI,atenciones odontologicas,endodoncias,2009-08-01,17,17
MECAPACA,atenciones odontologicas,endodoncias,2009-08-01,3,3
MINEROS,atenciones odontologicas,endodoncias,2009-08-01,8,8
MIZQUE,atenciones odontologicas,endodoncias,2009-08-01,13,13
MOJOCOYA,atenciones odontologicas,endodoncias,2009-08-01,7,7
MONTEAGUDO,atenciones odontologicas,endodoncias,2009-08-01,46,46
MONTERO,atenciones odontologicas,endodoncias,2009-08-01,107,107
OCURI,atenciones odontologicas,endodoncias,2009-08-01,1,1
OKINAWA,atenciones odontologicas,endodoncias,2009-08-01,1,1
OMEREQUE,atenciones odontologicas,endodoncias,2009-08-01,15,15
ORURO,atenciones odontologicas,endodoncias,2009-08-01,588,588
PADCAYA,atenciones odontologicas,endodoncias,2009-08-01,72,72
PADILLA,atenciones odontologicas,endodoncias,2009-08-01,11,11
PAILON,atenciones odontologicas,endodoncias,2009-08-01,4,4
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2009-08-01,4,4
PAMPA GRANDE,atenciones odontologicas,endodoncias,2009-08-01,2,2
PASORAPA,atenciones odontologicas,endodoncias,2009-08-01,3,3
PATACAMAYA,atenciones odontologicas,endodoncias,2009-08-01,25,25
PAZÑA,atenciones odontologicas,endodoncias,2009-08-01,3,3
POCOATA,atenciones odontologicas,endodoncias,2009-08-01,2,2
POCONA,atenciones odontologicas,endodoncias,2009-08-01,12,12
POJO (CBBA),atenciones odontologicas,endodoncias,2009-08-01,9,9
POOPO,atenciones odontologicas,endodoncias,2009-08-01,11,11
PORCO,atenciones odontologicas,endodoncias,2009-08-01,7,7
POROMA,atenciones odontologicas,endodoncias,2009-08-01,10,10
PORTACHUELO,atenciones odontologicas,endodoncias,2009-08-01,10,10
PORVENIR,atenciones odontologicas,endodoncias,2009-08-01,3,3
POSTRER VALLE,atenciones odontologicas,endodoncias,2009-08-01,1,1
POTOSI,atenciones odontologicas,endodoncias,2009-08-01,278,278
PRESTO,atenciones odontologicas,endodoncias,2009-08-01,1,1
PUCARA,atenciones odontologicas,endodoncias,2009-08-01,6,6
PUCARANI,atenciones odontologicas,endodoncias,2009-08-01,2,2
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2009-08-01,6,6
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2009-08-01,1,1
PUERTO PEREZ,atenciones odontologicas,endodoncias,2009-08-01,17,17
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2009-08-01,1,1
PUERTO RICO,atenciones odontologicas,endodoncias,2009-08-01,17,17
PUERTO SILES,atenciones odontologicas,endodoncias,2009-08-01,1,1
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2009-08-01,12,12
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2009-08-01,153,153
PUNA,atenciones odontologicas,endodoncias,2009-08-01,7,7
PUNATA,atenciones odontologicas,endodoncias,2009-08-01,55,55
QUILLACOLLO,atenciones odontologicas,endodoncias,2009-08-01,66,66
QUIME,atenciones odontologicas,endodoncias,2009-08-01,5,5
QUIRUSILLAS,atenciones odontologicas,endodoncias,2009-08-01,5,5
REYES,atenciones odontologicas,endodoncias,2009-08-01,10,10
RIBERALTA,atenciones odontologicas,endodoncias,2009-08-01,22,22
ROBORE,atenciones odontologicas,endodoncias,2009-08-01,24,24
SACABA,atenciones odontologicas,endodoncias,2009-08-01,100,100
SACABAMBA,atenciones odontologicas,endodoncias,2009-08-01,1,1
SAIPINA,atenciones odontologicas,endodoncias,2009-08-01,11,11
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2009-08-01,2,2
SAMAIPATA,atenciones odontologicas,endodoncias,2009-08-01,6,6
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2009-08-01,17,17
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2009-08-01,3,3
SAN BENITO,atenciones odontologicas,endodoncias,2009-08-01,30,30
SAN BORJA,atenciones odontologicas,endodoncias,2009-08-01,16,16
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2009-08-01,11,11
SAN CARLOS,atenciones odontologicas,endodoncias,2009-08-01,24,24
SAN IGNACIO,atenciones odontologicas,endodoncias,2009-08-01,7,7
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2009-08-01,23,23
SAN JAVIER(BNI),atenciones odontologicas,endodoncias,2009-08-01,16,16
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2009-08-01,3,3
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2009-08-01,1,1
SAN JULIAN,atenciones odontologicas,endodoncias,2009-08-01,3,3
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2009-08-01,255,255
SAN LUCAS,atenciones odontologicas,endodoncias,2009-08-01,10,10
SAN MATIAS,atenciones odontologicas,endodoncias,2009-08-01,8,8
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2009-08-01,40,40
SAN PEDRO,atenciones odontologicas,endodoncias,2009-08-01,7,7
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2009-08-01,7,7
SAN PEDRO DE TIQUINA,atenciones odontologicas,endodoncias,2009-08-01,2,2
SAN RAFAEL,atenciones odontologicas,endodoncias,2009-08-01,12,12
SAN RAMON,atenciones odontologicas,endodoncias,2009-08-01,5,5
SAN RAMON,atenciones odontologicas,endodoncias,2009-08-01,6,6
SANTA ANA,atenciones odontologicas,endodoncias,2009-08-01,27,27
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2009-08-01,1563,1563
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2009-08-01,8,8
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2009-08-01,7,7
SANTIVAÑES,atenciones odontologicas,endodoncias,2009-08-01,42,42
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2009-08-01,2,2
SAPAHAQUI,atenciones odontologicas,endodoncias,2009-08-01,2,2
SENA,atenciones odontologicas,endodoncias,2009-08-01,30,30
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2009-08-01,14,14
SICAYA,atenciones odontologicas,endodoncias,2009-08-01,1,1
SIPE SIPE,atenciones odontologicas,endodoncias,2009-08-01,67,67
SOPACHUY,atenciones odontologicas,endodoncias,2009-08-01,9,9
SORACACHI,atenciones odontologicas,endodoncias,2009-08-01,3,3
SORATA,atenciones odontologicas,endodoncias,2009-08-01,2,2
SUCRE,atenciones odontologicas,endodoncias,2009-08-01,776,776
TACACOMA,atenciones odontologicas,endodoncias,2009-08-01,8,8
TAHUA,atenciones odontologicas,endodoncias,2009-08-01,1,1
TAPACARI,atenciones odontologicas,endodoncias,2009-08-01,1,1
TARABUCO,atenciones odontologicas,endodoncias,2009-08-01,3,3
TARATA,atenciones odontologicas,endodoncias,2009-08-01,6,6
TARIJA,atenciones odontologicas,endodoncias,2009-08-01,911,911
TARVITA,atenciones odontologicas,endodoncias,2009-08-01,45,45
TEOPONTE,atenciones odontologicas,endodoncias,2009-08-01,6,6
TIQUIPAYA,atenciones odontologicas,endodoncias,2009-08-01,106,106
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2009-08-01,72,72
TOCO,atenciones odontologicas,endodoncias,2009-08-01,3,3
TOLATA,atenciones odontologicas,endodoncias,2009-08-01,14,14
TOLEDO,atenciones odontologicas,endodoncias,2009-08-01,3,3
TOMAVE,atenciones odontologicas,endodoncias,2009-08-01,5,5
TOMINA,atenciones odontologicas,endodoncias,2009-08-01,2,2
TORO TORO,atenciones odontologicas,endodoncias,2009-08-01,11,11
TOTORA(CBBA),atenciones odontologicas,endodoncias,2009-08-01,2,2
TRINIDAD,atenciones odontologicas,endodoncias,2009-08-01,105,105
TUPIZA,atenciones odontologicas,endodoncias,2009-08-01,58,58
TURCO,atenciones odontologicas,endodoncias,2009-08-01,5,5
UNCIA,atenciones odontologicas,endodoncias,2009-08-01,72,72
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2009-08-01,88,88
URUBICHA,atenciones odontologicas,endodoncias,2009-08-01,6,6
UYUNI,atenciones odontologicas,endodoncias,2009-08-01,19,19
VACAS,atenciones odontologicas,endodoncias,2009-08-01,2,2
VALLEGRANDE,atenciones odontologicas,endodoncias,2009-08-01,68,68
VIACHA,atenciones odontologicas,endodoncias,2009-08-01,28,28
VILA VILA,atenciones odontologicas,endodoncias,2009-08-01,1,1
VILLA MONTES,atenciones odontologicas,endodoncias,2009-08-01,125,125
VILLA RIVERO,atenciones odontologicas,endodoncias,2009-08-01,1,1
VILLA SERRANO,atenciones odontologicas,endodoncias,2009-08-01,19,19
VILLA TUNARI,atenciones odontologicas,endodoncias,2009-08-01,81,81
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2009-08-01,13,13
VILLAZON,atenciones odontologicas,endodoncias,2009-08-01,127,127
VINTO,atenciones odontologicas,endodoncias,2009-08-01,4,4
WALDO BALLIVIAN,atenciones odontologicas,endodoncias,2009-08-01,2,2
WARNES,atenciones odontologicas,endodoncias,2009-08-01,6,6
YACUIBA,atenciones odontologicas,endodoncias,2009-08-01,186,186
YAMPARAEZ,atenciones odontologicas,endodoncias,2009-08-01,5,5
YANACACHI,atenciones odontologicas,endodoncias,2009-08-01,6,6
YOTALA,atenciones odontologicas,endodoncias,2009-08-01,28,28
YUNCHARA,atenciones odontologicas,endodoncias,2009-08-01,31,31
ZUDAÑEZ,atenciones odontologicas,endodoncias,2009-08-01,2,2
ACACIO,atenciones odontologicas,endodoncias,2009-09-01,1,1
ACHACACHI,atenciones odontologicas,endodoncias,2009-09-01,97,97
ACHOCALLA,atenciones odontologicas,endodoncias,2009-09-01,3,3
AIQUILE,atenciones odontologicas,endodoncias,2009-09-01,44,44
ALALAY,atenciones odontologicas,endodoncias,2009-09-01,1,1
ALCALA,atenciones odontologicas,endodoncias,2009-09-01,6,6
ANCORAIMES,atenciones odontologicas,endodoncias,2009-09-01,2,2
ANDAMARCA,atenciones odontologicas,endodoncias,2009-09-01,2,2
ANTEQUERA,atenciones odontologicas,endodoncias,2009-09-01,15,15
ANZALDO,atenciones odontologicas,endodoncias,2009-09-01,10,10
ARAMPAMPA,atenciones odontologicas,endodoncias,2009-09-01,2,2
ARANI,atenciones odontologicas,endodoncias,2009-09-01,34,34
ARBIETO,atenciones odontologicas,endodoncias,2009-09-01,7,7
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2009-09-01,12,12
AUCAPATA,atenciones odontologicas,endodoncias,2009-09-01,11,11
AYO AYO,atenciones odontologicas,endodoncias,2009-09-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2009-09-01,26,26
AZURDUY,atenciones odontologicas,endodoncias,2009-09-01,5,5
BATALLAS,atenciones odontologicas,endodoncias,2009-09-01,1,1
BAURES,atenciones odontologicas,endodoncias,2009-09-01,12,12
BELEN DE URMIRI,atenciones odontologicas,endodoncias,2009-09-01,2,2
BERMEJO,atenciones odontologicas,endodoncias,2009-09-01,201,201
BETANZOS,atenciones odontologicas,endodoncias,2009-09-01,5,5
BOLIVAR,atenciones odontologicas,endodoncias,2009-09-01,2,2
BOYUIBE,atenciones odontologicas,endodoncias,2009-09-01,2,2
CABEZAS,atenciones odontologicas,endodoncias,2009-09-01,1,1
CAIROMA,atenciones odontologicas,endodoncias,2009-09-01,10,10
"CAIZA ""D""",atenciones odontologicas,endodoncias,2009-09-01,1,1
CAJUATA,atenciones odontologicas,endodoncias,2009-09-01,1,1
CALACOTO,atenciones odontologicas,endodoncias,2009-09-01,3,3
CALAMARCA,atenciones odontologicas,endodoncias,2009-09-01,15,15
CAMARGO,atenciones odontologicas,endodoncias,2009-09-01,30,30
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2009-09-01,11,11
CAMIRI,atenciones odontologicas,endodoncias,2009-09-01,103,103
CAPINOTA,atenciones odontologicas,endodoncias,2009-09-01,40,40
CARACOLLO,atenciones odontologicas,endodoncias,2009-09-01,11,11
CARANAVI,atenciones odontologicas,endodoncias,2009-09-01,11,11
CARAPARI,atenciones odontologicas,endodoncias,2009-09-01,56,56
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2009-09-01,2,2
CATACORA,atenciones odontologicas,endodoncias,2009-09-01,1,1
CHALLAPATA,atenciones odontologicas,endodoncias,2009-09-01,10,10
CHAQUI,atenciones odontologicas,endodoncias,2009-09-01,10,10
CHARAGUA,atenciones odontologicas,endodoncias,2009-09-01,9,9
CHARAÑA,atenciones odontologicas,endodoncias,2009-09-01,1,1
CHAYANTA,atenciones odontologicas,endodoncias,2009-09-01,3,3
CHIMORE,atenciones odontologicas,endodoncias,2009-09-01,26,26
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2009-09-01,38,38
CHUMA,atenciones odontologicas,endodoncias,2009-09-01,1,1
CLIZA,atenciones odontologicas,endodoncias,2009-09-01,23,23
COBIJA,atenciones odontologicas,endodoncias,2009-09-01,46,46
COCHABAMBA,atenciones odontologicas,endodoncias,2009-09-01,1657,1657
COIPASA,atenciones odontologicas,endodoncias,2009-09-01,6,6
COLCAPIRHUA,atenciones odontologicas,endodoncias,2009-09-01,104,104
"COLCHA ""K""",atenciones odontologicas,endodoncias,2009-09-01,11,11
COLLANA,atenciones odontologicas,endodoncias,2009-09-01,1,1
COLOMI,atenciones odontologicas,endodoncias,2009-09-01,8,8
COLPA BELGICA,atenciones odontologicas,endodoncias,2009-09-01,6,6
COLQUECHACA,atenciones odontologicas,endodoncias,2009-09-01,5,5
COLQUIRI,atenciones odontologicas,endodoncias,2009-09-01,1,1
COMANCHE,atenciones odontologicas,endodoncias,2009-09-01,2,2
COMARAPA,atenciones odontologicas,endodoncias,2009-09-01,34,34
CORIPATA,atenciones odontologicas,endodoncias,2009-09-01,65,65
COROICO,atenciones odontologicas,endodoncias,2009-09-01,56,56
CORQUE,atenciones odontologicas,endodoncias,2009-09-01,9,9
COTAGAITA,atenciones odontologicas,endodoncias,2009-09-01,9,9
COTOCA,atenciones odontologicas,endodoncias,2009-09-01,24,24
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2009-09-01,2,2
CULPINA,atenciones odontologicas,endodoncias,2009-09-01,15,15
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2009-09-01,8,8
DESAGUADERO,atenciones odontologicas,endodoncias,2009-09-01,2,2
EL ALTO,atenciones odontologicas,endodoncias,2009-09-01,1037,1037
EL CHORO,atenciones odontologicas,endodoncias,2009-09-01,1,1
EL PUENTE(STC),atenciones odontologicas,endodoncias,2009-09-01,6,6
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2009-09-01,24,24
EL TORNO,atenciones odontologicas,endodoncias,2009-09-01,11,11
EL VILLAR,atenciones odontologicas,endodoncias,2009-09-01,2,2
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-09-01,15,15
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-09-01,29,29
EUCALIPTUS,atenciones odontologicas,endodoncias,2009-09-01,20,20
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2009-09-01,12,12
FILADELFIA,atenciones odontologicas,endodoncias,2009-09-01,2,2
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2009-09-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2009-09-01,2,2
GUANAY,atenciones odontologicas,endodoncias,2009-09-01,30,30
GUAQUI,atenciones odontologicas,endodoncias,2009-09-01,5,5
GUAYARAMERIN,atenciones odontologicas,endodoncias,2009-09-01,23,23
GUTIERREZ,atenciones odontologicas,endodoncias,2009-09-01,38,38
HUACARETA,atenciones odontologicas,endodoncias,2009-09-01,3,3
HUACHACALLA,atenciones odontologicas,endodoncias,2009-09-01,8,8
HUANUNI,atenciones odontologicas,endodoncias,2009-09-01,9,9
HUARACAJE,atenciones odontologicas,endodoncias,2009-09-01,10,10
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2009-09-01,9,9
INCAHUASI,atenciones odontologicas,endodoncias,2009-09-01,11,11
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2009-09-01,4,4
IXIAMAS,atenciones odontologicas,endodoncias,2009-09-01,1,1
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2009-09-01,5,5
LA ASUNTA,atenciones odontologicas,endodoncias,2009-09-01,6,6
LA GUARDIA,atenciones odontologicas,endodoncias,2009-09-01,32,32
LA PAZ,atenciones odontologicas,endodoncias,2009-09-01,1731,1731
LAGUNILLAS,atenciones odontologicas,endodoncias,2009-09-01,6,6
LAS CARRERAS,atenciones odontologicas,endodoncias,2009-09-01,1,1
LLALLAGUA,atenciones odontologicas,endodoncias,2009-09-01,69,69
MACHACAMARCA,atenciones odontologicas,endodoncias,2009-09-01,6,6
MACHARETI,atenciones odontologicas,endodoncias,2009-09-01,5,5
MAGDALENA,atenciones odontologicas,endodoncias,2009-09-01,15,15
MAIRANA,atenciones odontologicas,endodoncias,2009-09-01,3,3
MAPIRI,atenciones odontologicas,endodoncias,2009-09-01,37,37
MECAPACA,atenciones odontologicas,endodoncias,2009-09-01,3,3
MIZQUE,atenciones odontologicas,endodoncias,2009-09-01,24,24
MOJOCOYA,atenciones odontologicas,endodoncias,2009-09-01,8,8
MONTEAGUDO,atenciones odontologicas,endodoncias,2009-09-01,30,30
MONTERO,atenciones odontologicas,endodoncias,2009-09-01,154,154
MOROCHATA,atenciones odontologicas,endodoncias,2009-09-01,3,3
OCURI,atenciones odontologicas,endodoncias,2009-09-01,1,1
OKINAWA,atenciones odontologicas,endodoncias,2009-09-01,1,1
OMEREQUE,atenciones odontologicas,endodoncias,2009-09-01,13,13
ORURO,atenciones odontologicas,endodoncias,2009-09-01,698,698
PADCAYA,atenciones odontologicas,endodoncias,2009-09-01,75,75
PADILLA,atenciones odontologicas,endodoncias,2009-09-01,7,7
PAILON,atenciones odontologicas,endodoncias,2009-09-01,2,2
PALCA,atenciones odontologicas,endodoncias,2009-09-01,3,3
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2009-09-01,5,5
PAMPA GRANDE,atenciones odontologicas,endodoncias,2009-09-01,6,6
PASORAPA,atenciones odontologicas,endodoncias,2009-09-01,3,3
PATACAMAYA,atenciones odontologicas,endodoncias,2009-09-01,19,19
PAZÑA,atenciones odontologicas,endodoncias,2009-09-01,6,6
POCOATA,atenciones odontologicas,endodoncias,2009-09-01,1,1
POCONA,atenciones odontologicas,endodoncias,2009-09-01,21,21
POJO (CBBA),atenciones odontologicas,endodoncias,2009-09-01,17,17
POOPO,atenciones odontologicas,endodoncias,2009-09-01,27,27
PORCO,atenciones odontologicas,endodoncias,2009-09-01,10,10
POROMA,atenciones odontologicas,endodoncias,2009-09-01,7,7
PORTACHUELO,atenciones odontologicas,endodoncias,2009-09-01,17,17
PORVENIR,atenciones odontologicas,endodoncias,2009-09-01,11,11
POSTRER VALLE,atenciones odontologicas,endodoncias,2009-09-01,1,1
POTOSI,atenciones odontologicas,endodoncias,2009-09-01,319,319
PRESTO,atenciones odontologicas,endodoncias,2009-09-01,17,17
PUCARA,atenciones odontologicas,endodoncias,2009-09-01,2,2
