municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
SACACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,60,60
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,12,12
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,2,2
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,7,7
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,7,7
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,3,3
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,16,16
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,31,31
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,10,10
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,25,25
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,2,2
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,24,24
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,3,3
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,1,1
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,18,18
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,14,14
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,1,1
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,5,5
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,1430,1430
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,5,5
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,20,20
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,2,2
SANTIVAÑES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,4,4
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,4,4
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,1,1
SICAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,2,2
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,59,59
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,3,3
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,8,8
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,311,311
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,2,2
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,5,5
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,132,132
TIAWANACU,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,4,4
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,102,102
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,30,30
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,1,1
TOLATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,6,6
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,8,8
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,14,14
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,86,86
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,9,9
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,5,5
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,52,52
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,113,113
UMALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,5,5
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,37,37
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,4,4
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,3,3
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,5,5
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,8,8
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,18,18
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,15,15
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,2,2
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,26,26
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,92,92
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,27,27
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,12,12
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,23,23
YAMPARAEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,5,5
YANACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,6,6
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,14,14
YOCALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,1,1
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-02-01,112,112
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,64,64
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,47,47
ALCALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,5,5
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,16,16
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,761,761
AZURDUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,6,6
BAURES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,3,3
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,17,17
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,9,9
BOLIVAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
BOYUIBE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,45,45
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,3,3
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,49,49
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,29,29
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,172,172
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,63,63
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,27,27
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,14,14
CARAPARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
CATACORA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,10,10
CHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,3,3
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,8,8
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,6,6
CHIMORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,24,24
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,26,26
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1290,1290
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,72,72
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,42,42
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,17,17
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,33,33
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,38,38
COMANCHE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,6,6
COMBAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
CONCEPCION,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,9,9
COPACABANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,32,32
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
CORQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,8,8
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,48,48
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,11,11
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,6,6
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,633,633
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,14,14
EL VILLAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,38,38
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,6,6
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,10,10
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,6,6
GUANAY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
GUAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,6,6
GUTIERREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,5,5
HUACHACALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,31,31
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,7,7
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,30,30
INQUISIVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,13,13
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,83,83
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1522,1522
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
LAS CARRERAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,91,91
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,5,5
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,17,17
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,57,57
MAGDALENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,19,19
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,3,3
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
MINEROS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,12,12
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,10,10
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,5,5
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,50,50
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,41,41
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,11,11
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,5,5
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,800,800
PADCAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,10,10
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,19,19
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
PASORAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,9,9
POCOATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,13,13
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,8,8
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,13,13
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,22,22
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
PORVENIR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,505,505
PRESTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,1,1
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,57,57
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,5,5
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,15,15
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,5,5
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,34,34
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,24,24
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,49,49
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,268,268
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,4,4
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-03-01,2,2
