,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,16,0,1,0,17,17
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,8,0,0,0,8,8
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,7,0,3,0,10,10
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,27,0,21,0,48,48
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,1,0,4,4
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,65,0,4,0,69,69
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,11,0,0,0,11,11
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,1,0,2,2
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,46,0,0,0,46,46
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,11,0,0,0,11,11
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,2,0,5,5
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,0,0,4,4
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,16,0,0,0,16,16
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,0,0,4,4
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,6,0,0,0,6,6
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,52,0,6,0,58,58
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,7,0,0,0,7,7
HUACARAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,1,0,3,3
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,9,0,0,0,9,9
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,17,0,0,0,17,17
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,45,0,10,0,55,55
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,399,0,11,0,410,410
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,5,0,0,0,5,5
LICOMA PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,2,0,2,2
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,1,0,1,1
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,8,0,6,0,14,14
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,13,0,0,0,13,13
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,11,0,4,0,15,15
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,2,0,5,5
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,26,0,0,0,26,26
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,163,0,3,0,166,166
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,14,0,2,0,16,16
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,173,0,4,0,177,177
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,6,0,27,0,33,33
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,25,0,0,0,25,25
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,1,0,5,5
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,17,0,3,0,20,20
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,0,0,4,4
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,10,0,0,0,10,10
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,1,0,4,4
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,20,0,1,0,21,21
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,179,0,21,0,200,200
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,14,0,1,0,15,15
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,10,0,0,0,10,10
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,0,0,4,4
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,11,0,13,13
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,0,0,4,4
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,12,0,0,0,12,12
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,92,0,0,0,92,92
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,8,0,0,0,8,8
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,1,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,6,0,8,8
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,8,0,1,0,9,9
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,43,0,3,0,46,46
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,2,0,2,2
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,36,0,5,0,41,41
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,4,0,5,5
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,91,0,2,0,93,93
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,1,0,2,2
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,29,0,0,0,29,29
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,0,0,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,21,0,2,0,23,23
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,1,0,4,4
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,8,0,6,0,14,14
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,14,0,0,0,14,14
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,7,0,0,0,7,7
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,11,0,0,0,11,11
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,8,0,0,0,8,8
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,6,0,0,0,6,6
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,2,0,5,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,600,0,82,0,682,682
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,8,0,1,0,9,9
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,4,0,6,6
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,15,0,2,0,17,17
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,9,0,0,0,9,9
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,1,0,2,2
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,5,0,8,8
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,58,0,2,0,60,60
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,5,0,0,0,5,5
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,1,0,1,1
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,1,0,2,2
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,76,0,2,0,78,78
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,5,0,2,0,7,7
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,3,0,5,5
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,141,0,26,0,167,167
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,9,0,0,0,9,9
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,1,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,6,0,1,0,7,7
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,12,0,0,0,12,12
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,17,0,3,0,20,20
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,16,0,2,0,18,18
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,0,0,1,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,3,0,0,0,3,3
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,47,0,4,0,51,51
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,26,0,2,0,28,28
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,14,0,41,0,55,55
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,4,0,0,0,4,4
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-02-01,0,2,0,0,0,2,2
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,2,0,0,0,2,2
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,23,0,0,0,23,23
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,2,0,3,0,5,5
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,8,0,0,0,8,8
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,97,0,2,0,99,99
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,14,0,1,0,15,15
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,4,0,0,0,4,4
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,13,0,0,0,13,13
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,6,0,4,0,10,10
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,23,0,8,0,31,31
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,7,0,2,0,9,9
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,9,0,0,0,9,9
BOYUIBE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,24,0,4,0,28,28
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,6,0,1,0,7,7
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,5,0,0,0,5,5
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,17,0,0,0,17,17
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,0,0,1,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,7,0,0,0,7,7
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,5,0,0,0,5,5
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,4,0,0,0,4,4
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,13,0,1,0,14,14
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,0,0,6,0,6,6
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,3,0,4,4
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,3,0,3,0,6,6
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,22,0,2,0,24,24
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,2,0,3,3
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,4,0,0,0,4,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,5,0,0,0,5,5
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,0,0,2,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,2,0,0,0,2,2
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,8,0,6,0,14,14
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,2,0,6,0,8,8
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,32,0,2,0,34,34
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,42,0,7,0,49,49
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,4,0,0,0,4,4
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,11,0,2,0,13,13
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,13,0,63,0,76,76
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,13,0,0,0,13,13
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,8,0,0,0,8,8
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,49,0,6,0,55,55
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,11,0,1,0,12,12
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,5,0,1,0,6,6
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,5,0,2,0,7,7
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,10,0,2,0,12,12
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,69,0,38,0,107,107
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,7,0,1,0,8,8
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,0,0,2,0,2,2
DESAGUADERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,55,0,11,0,66,66
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,25,0,3,0,28,28
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,7,0,0,0,7,7
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,39,0,2,0,41,41
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,15,0,0,0,15,15
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,3,0,1,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,2,0,0,0,2,2
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-03-01,0,1,0,1,0,2,2
