,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,1,0,0,3,1,4
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,8,0,0,0,8,8
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,4,1,4,3,7
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,1,0,0,2,1,3
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,0,0,0,3,0,3
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,20,23,0,0,20,23,43
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,3,3,2,3,5,8
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,5,0,0,1,5,6
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,8,16,0,0,8,16,24
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,4,13,0,0,4,13,17
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,2,0,0,3,2,5
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,1,0,0,2,1,3
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,11,0,0,0,11,11
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,4,4,0,0,4,4,8
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,1,0,1,1,2
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,3,0,4,4
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,0,0,0,2,0,2
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,3,0,0,0,3,3
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,1,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,2,1,4,5
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,0,0,0,2,0,2
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,0,1,1,2
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,4,0,0,2,4,6
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,4,1,1,2,5,7
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,5,0,0,3,5,8
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,2,2,1,4,3,7
CHOQUE COTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,0,1,1,2
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,1,0,0,3,1,4
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,3,2,1,3,4,7
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,9,16,29,57,38,73,111
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,7,0,0,3,7,10
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,0,1,1,2
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,1,0,0,2,1,3
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,3,0,0,0,3,3
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
COMBAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,0,0,2,0,2,2
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,6,0,0,3,6,9
CORQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,5,0,0,0,5,5
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,49,53,3,6,52,59,111
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,8,0,0,1,8,9
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,1,1,2,3
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,4,0,0,0,4,4
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,0,0,1,0,1,1
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,0,0,2,0,2,2
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,15,0,0,2,15,17
HUATAJATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,3,0,0,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,2,0,0,2,2,4
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,8,0,0,1,8,9
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,38,70,36,89,74,159,233
LAS CARRERAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,3,0,0,1,3,4
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,11,8,12,10,22
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,1,1,1,2
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,4,32,6,20,10,52,62
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,23,71,2,4,25,75,100
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,2,0,0,0,2,2
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,9,0,0,2,9,11
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,3,0,0,0,3,3
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,4,0,0,1,4,5
POROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,6,19,31,22,37,59
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,20,0,0,2,20,22
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,1,0,2,2,3,5
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,21,47,4,10,25,57,82
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,4,0,0,1,4,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,0,1,1,2
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,3,0,2,0,5,5
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,8,49,1,0,9,49,58
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,4,1,0,0,4,1,5
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,6,28,2,19,8,47,55
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,0,1,0,1,0,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,4,1,0,0,4,1,5
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,4,9,0,0,4,9,13
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,2,0,0,0,2,2
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,4,2,0,0,4,2,6
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,0,2,0,2,0,2
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,29,103,1,0,30,103,133
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,1,0,2,2,4
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,0,0,0,2,0,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,3,0,0,2,3,5
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,3,0,0,0,3,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,14,40,2,6,16,46,62
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,0,1,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,6,0,3,1,9,10
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,9,41,0,2,9,43,52
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,1,0,0,3,1,4
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,0,1,1,2
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,3,0,0,3,3,6
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,0,0,0,2,0,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,14,4,15,4,19
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,2,0,0,1,2,3
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,3,0,0,3,3,6
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,0,0,0,2,0,2
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,4,0,0,0,4,4
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,3,0,0,2,3,5
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,2,0,1,0,3,3
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,3,4,0,0,3,4,7
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,1,0,0,2,1,3
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,2,7,0,0,2,7,9
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,6,7,0,0,6,7,13
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-09-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,2,0,0,3,2,5
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,1,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,2,0,2,0,2
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,1,0,2,0,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,2,0,3,1,4
AYO AYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,1,0,2,2
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,3,0,0,1,3,4
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,0,0,1,1,2
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,5,12,0,1,5,13,18
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,10,3,1,3,11,14
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,4,0,0,0,4,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,9,31,10,32,42
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,4,0,1,2,5,7
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,4,3,0,0,4,3,7
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,7,0,0,2,7,9
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,6,0,0,2,6,8
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,4,25,5,7,9,32,41
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,6,16,5,29,11,45,56
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,8,22,0,2,8,24,32
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,3,2,0,0,3,2,5
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,1,0,1,0,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,2,8,2,10,12
COMANCHE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
COMBAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,10,0,0,0,10,10
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,2,0,0,0,2,2
CORQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,6,0,0,1,6,7
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,16,34,0,0,16,34,50
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,5,0,0,2,5,7
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,31,78,52,46,83,124,207
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,4,11,0,0,4,11,15
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,4,0,0,2,4,6
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
ESMERALDA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,4,0,0,0,4,4
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,0,0,0,1,0,1
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,4,0,3,1,7,8
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,1,2,0,0,1,2,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,5,4,0,0,5,4,9
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,1,1,1,3,2,5
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,2,0,0,2,2,4
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,2,4,0,0,2,4,6
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-10-01,7,17,1,0,8,17,25
