,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,7,18,1,0,8,18,26
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,9,1,0,6,9,15
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,5,1,0,4,5,9
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,1,1,2,3,5
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,13,18,1,2,14,20,34
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,7,0,0,4,7,11
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,12,1,1,6,13,19
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,6,0,0,4,6,10
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,0,0,1,2,3
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,2,1,2,2,4
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,1,0,5,5
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,1,0,1,4,2,6
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,0,0,1,2,3
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,5,0,0,4,5,9
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,0,0,0,2,0,2
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,6,0,0,2,6,8
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,0,0,1,2,3
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,281,902,166,355,447,1257,1704
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,3,0,0,4,3,7
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,8,0,0,1,8,9
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,7,0,0,1,7,8
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,1,0,0,5,1,6
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,3,5,4,7,11
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,7,8,0,1,7,9,16
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,12,12,18,16,30,46
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,1,1,1,2
SORATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,2,4,2,5,7
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,37,89,39,78,76,167,243
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,0,0,1,1,2
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,5,0,0,3,5,8
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,0,0,0,3,0,3
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,3,2,1,5,4,9
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,10,0,2,3,12,15
TARACO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,3,0,0,2,3,5
TARATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,2,2,3,6,5,11
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,44,164,28,72,72,236,308
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,7,0,0,4,7,11
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,5,0,1,3,6,9
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,15,10,13,13,28,41
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,3,0,0,0,3,3
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,3,0,1,0,4,4
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,0,0,2,1,3
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,2,0,4,1,5
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,2,2,3,4,7
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,6,0,0,2,6,8
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,22,49,81,152,103,201,304
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,21,32,2,3,23,35,58
UMALA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,1,3,2,4,6
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,4,0,0,4,4,8
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,6,10,0,6,6,16,22
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
VACAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,5,0,0,1,5,6
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,5,18,32,18,37,55
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,0,4,2,7,2,9
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,10,27,1,7,11,34,45
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,11,29,1,5,12,34,46
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,15,0,0,4,15,19
VINTO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,20,8,4,10,24,34
WARNES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,8,35,3,3,11,38,49
YACO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,0,0,2,1,3
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,41,73,22,23,63,96,159
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,7,17,1,0,8,17,25
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,10,1,1,2,11,13
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,3,0,3,2,6,8
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,6,0,0,3,6,9
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,9,11,0,0,9,11,20
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,4,5,1,0,5,5,10
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,4,0,0,2,4,6
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,1,0,2,2
ARANI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,2,1,2,2,4
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,1,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,1,0,1,2,3
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,1,2,1,4,2,6
AUCAPATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
AYATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,5,2,0,0,5,2,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,1,2,7,4,8,12
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,5,0,1,3,6,9
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,1,1,2,2,4
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,7,0,0,2,7,9
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,0,0,0,3,0,3
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,4,0,3,3,7,10
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,3,1,2,3,5,8
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,6,0,0,2,6,8
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,16,39,95,144,111,183,294
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,9,0,0,2,9,11
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,10,0,1,2,11,13
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,2,0,1,2,3,5
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,4,6,1,1,5,7,12
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,0,1,3,4
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,0,1,3,4
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,5,6,2,0,7,6,13
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,36,94,1,9,37,103,140
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,3,1,0,3,3,6
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,22,47,2,13,24,60,84
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2023-07-01,23,18,0,0,23,18,41
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,1,0,2,2
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,4,11,0,0,4,11,15
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,4,0,0,3,4,7
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,0,1,0,1
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,2,0,0,2,2,4
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,48,87,18,45,66,132,198
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,6,0,0,2,6,8
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,8,0,0,2,8,10
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,10,10,2,6,12,16,28
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,1,3,1,4,5
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,4,8,0,0,4,8,12
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,1,0,2,2,3,5
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,2,1,0,3,2,5
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,5,7,16,29,21,36,57
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,5,0,0,1,5,6
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,8,7,0,0,8,7,15
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,0,0,0,2,0,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,0,1,0,1
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,7,4,15,7,22,29
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,46,93,12,29,58,122,180
LAJA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,1,0,3,3
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,9,14,29,45,38,59,97
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,2,0,0,1,2,3
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,5,38,32,41,37,78
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,1,0,0,2,1,3
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,1,2,1,3,4
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,4,13,0,0,4,13,17
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,10,37,2,3,12,40,52
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,1,1,2,3
ORURO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,65,167,17,39,82,206,288
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,4,2,1,0,5,2,7
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,6,1,0,4,6,10
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,9,17,0,2,9,19,28
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,2,1,2,3
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,6,0,0,1,6,7
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,8,7,0,0,8,7,15
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,2,0,0,1,2,3
POOPO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,2,0,0,1,2,3
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,24,71,1,1,25,72,97
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,9,0,4,3,13,16
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,5,9,6,0,11,9,20
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,3,0,0,0,3,3
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,3,1,6,7
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,0,1,3,4
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,1,1,2,4,6
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,4,2,7,3,11,14
PUNA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,0,1,3,4
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,3,1,4,4,7,11
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,1,0,2,1,3
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,38,41,114,114,152,155,307
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,4,0,5,5
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,1,0,1,2,2,4
REYES,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,5,0,0,0,5,5
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,17,22,1,0,18,22,40
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,0,1,3,4
SACABA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,15,35,11,15,26,50,76
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,1,1,4,5
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,0,1,3,4
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,4,11,1,1,5,12,17
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,18,22,10,18,28,40,68
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,1,0,1,2,2,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,1,0,2,1,3
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,3,3,3,4,7
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,1,3,2,4,6
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,2,0,0,2,2,4
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,1,0,2,2
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,3,1,3,1,4
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,1,1,1,2
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,2,6,2,6,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,99,221,18,32,117,253,370
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,1,0,2,1,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,7,1,0,1,7,8
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,1,0,1,1,2
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,2,2,2,3,5
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,5,0,0,1,5,6
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,3,9,3,11,14
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,0,0,0,2,0,2
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,15,35,1,9,16,44,60
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,0,1,0,1
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,4,4,5,5,10
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,23,67,6,15,29,82,111
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,6,6,0,0,6,6,12
TIAHUANACU,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,2,12,2,11,4,23,27
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,2,0,1,0,3,3
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,1,0,0,3,1,4
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,2,1,5,6
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,34,74,45,68,79,142,221
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,9,18,4,6,13,24,37
TURCO,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,1,0,0,3,1,4
UMALA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,3,19,1,0,4,19,23
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,8,10,0,0,8,10,18
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,0,1,0,1,1
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,1,3,0,0,1,3,4
VACAS,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,6,7,0,0,6,7,13
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2023-07-01,0,0,1,0,1,0,1
