,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,3,5,12,12,15,17,32
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,8,13,13,13,21,26,47
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,2,10,23,3,25,13,38
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,1,1,0,2,1,3
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,2,6,4,7,6,13,19
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,2,2,4,3,6,9
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,1,0,1,0,2,2
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,2,0,1,1,3,4
TOMINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,12,0,0,0,12,12
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,2,3,2,13,4,16,20
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,11,131,41,52,52,183,235
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,7,44,0,1,7,45,52
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,0,1,0,2,0,2
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,14,6,14,7,28,35
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,16,0,1,1,17,18
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,6,1,2,1,8,9
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,24,0,1,1,25,26
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,0,1,1,1,1,2
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,5,3,2,1,7,4,11
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,7,0,0,1,7,8
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,3,4,1,4,4,8
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,1,1,0,1,1,2
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,27,22,0,0,27,22,49
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,0,5,1,6,1,7
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,3,6,2,5,5,11,16
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,9,21,6,3,15,24,39
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,4,4,0,0,4,4,8
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,3,10,14,3,17,13,30
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,5,24,16,28,21,52,73
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,1,0,1,0,2,2
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,41,88,20,5,61,93,154
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,1,3,0,0,1,3,4
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,16,61,0,2,16,63,79
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,2,0,0,0,2,2
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,4,3,1,0,5,3,8
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,11,23,3,21,14,44,58
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-01-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,12,0,1,3,13,16
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,8,0,0,1,8,9
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,2,3,8,7,10,17
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,5,10,15,14,20,34
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,4,0,0,1,4,5
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,1,0,3,3
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,18,0,6,0,24,24
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,1,0,2,2
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,3,5,2,7,5,12
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,16,15,31,17,47,64
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,5,5,5,7,10,17
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,21,0,0,1,21,22
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,4,1,0,3,4,7
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,16,2,8,6,24,30
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,3,0,0,3,3,6
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,13,0,5,0,18,18
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,2,0,1,2,3,5
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,3,1,4,1,5
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,13,16,0,0,13,16,29
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,8,0,0,0,8,8
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,1,0,0,4,1,5
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,0,0,0,2,0,2
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,13,29,3,33,16,49
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,1,9,7,11,8,19
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,23,1,0,5,23,28
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,6,0,0,0,6,6
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,6,1,2,3,8,11
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,3,0,4,4
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,6,1,0,2,6,8
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,18,7,0,0,18,7,25
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,7,9,12,11,19,30
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,3,0,0,0,3,3
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,5,8,0,0,5,8,13
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,7,66,26,2,33,68,101
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,7,0,0,1,7,8
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,0,0,1,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,11,0,1,0,12,12
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,14,3,4,5,18,23
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,5,4,4,4,9,13
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,4,0,0,0,4,4
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,12,0,0,0,12,12
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,13,27,9,31,22,53
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,1,0,2,2
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,25,5,7,7,32,39
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,9,12,9,14,23
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,6,0,4,0,10,10
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,2,2,1,3,3,6
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,23,57,55,19,78,76,154
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,5,0,2,0,7,7
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,108,351,79,71,187,422,609
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,10,0,2,1,12,13
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,15,2,3,5,18,23
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,7,0,0,0,7,7
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,8,0,3,0,11,11
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,7,0,0,3,7,10
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,2,2,5,3,7,10
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,3,0,6,0,9,9
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,8,0,5,0,13,13
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,2,0,0,2,2,4
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,9,1,0,5,9,14
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,3,2,0,3,3,6
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,13,0,5,0,18,18
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,1,2,0,4,1,5
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,7,0,0,3,7,10
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,14,0,1,0,15,15
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,11,9,12,9,21
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,18,2,0,1,18,3,21
CULPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,1,0,3,3
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,43,244,43,70,86,314,400
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,5,1,0,2,5,7
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,5,0,1,1,6,7
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,7,0,0,3,7,10
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,0,1,0,3,0,3
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,5,0,0,2,5,7
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,16,0,0,2,16,18
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,1,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,7,2,1,3,8,11
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,3,1,1,1,4,5
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,3,1,2,3,5,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,1,0,1,2,3
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,9,9,21,11,30,41
GUAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,1,0,2,1,3,4
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,28,38,42,41,70,111
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,3,0,0,0,3,3
HUACARAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,3,0,0,0,3,3
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,3,3,3,4,7
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,1,0,0,2,1,3
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,6,2,13,3,19,22
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,0,0,1,0,1
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,0,0,2,0,2,2
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,1,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,5,13,18,14,23,37
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,5,8,9,9,14,17,31
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,0,0,3,0,3,3
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,13,26,9,3,22,29,51
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,0,0,1,0,1
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,111,317,29,31,140,348,488
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,0,0,1,0,1,1
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,5,1,5,1,10,11
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,5,44,16,24,21,68,89
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,2,0,3,3
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,0,0,0,2,0,2
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,3,0,1,2,4,6
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,5,3,0,0,5,3,8
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,7,1,6,2,13,15
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,12,0,2,1,14,15
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,3,3,6,4,9,13
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,14,56,36,59,50,109
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,1,0,3,3
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,3,0,0,4,3,7
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,1,0,2,2
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,2,0,0,1,2,3
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,9,123,19,15,28,138,166
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,1,0,3,1,4,5
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,2,4,3,4,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,0,1,1,1,1,2
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,13,1,3,1,16,17
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,45,246,90,16,135,262,397
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,5,0,0,3,5,8
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,3,17,22,20,25,45
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,1,1,0,3,1,4
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,12,1,1,5,13,18
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,6,1,0,0,6,1,7
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,0,0,0,2,0,2
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,3,0,3,2,5
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,17,0,1,0,18,18
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,3,0,5,5
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,0,3,1,3,4
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,8,0,1,0,9,9
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,4,12,10,12,14,26
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,8,2,2,6,10,16
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,8,0,0,0,8,8
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,4,5,5,5,10
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,15,0,0,1,15,16
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,35,192,6,7,41,199,240
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,23,3,4,5,27,32
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,7,0,8,8
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,3,0,0,1,3,4
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,2,0,0,1,2,3
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,10,13,28,1,38,14,52
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,1,1,1,2,2,4
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,7,9,1,1,8,10,18
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,4,15,8,9,12,24,36
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,7,8,6,8,13,21
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,13,12,18,13,31,44
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,2,0,2,0,4,4
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,7,1,2,2,9,11
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,4,3,2,3,6,9
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,1,0,0,2,1,3
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,6,0,1,1,7,1,8
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,10,2,5,2,15,17
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,7,0,2,0,9,9
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,49,0,2,2,51,53
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,1,0,0,1,1,2
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,16,1,1,1,17,18
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,4,0,0,0,4,4
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,14,75,137,173,151,248,399
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,1,0,0,2,1,3
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,10,0,3,0,13,13
SAIPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,3,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,0,0,0,1,0,1
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,3,9,15,10,18,28
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,4,2,2,2,6,8
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,6,4,6,5,12,17
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,5,43,69,55,74,98,172
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,2,3,0,4,2,7,9
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,3,17,24,30,27,47,74
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,30,25,2,1,32,26,58
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,5,8,18,8,23,31
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,1,3,0,0,1,3,4
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-02-01,0,8,0,0,0,8,8
