,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,2,0,3,3
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,10,0,10,10
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,9,0,0,0,9,9
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,6,0,6,6
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
PUERTO SILES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,13,0,13,13
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,7,0,14,0,21,21
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,5,0,5,5
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,2,0,2,2
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,12,0,13,13
SABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,6,0,193,0,199,199
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,13,0,13,13
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,29,0,5,0,34,34
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,7,0,51,0,58,58
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,22,0,22,22
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,29,0,10,0,39,39
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,6,0,6,6
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,3,0,0,0,3,3
SAN JUAN DE YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,2,0,51,0,53,53
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,5,0,5,5
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,9,0,9,9
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,3,0,3,3
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,3,0,3,3
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,3,0,3,3
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,57,0,0,0,57,57
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,2,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,24,0,235,0,259,259
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,9,0,9,9
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,12,0,12,12
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,22,0,8,0,30,30
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,63,0,63,63
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,2,0,2,2
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,2,0,1,0,3,3
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,16,0,38,0,54,54
TACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,5,0,5,5
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,5,0,6,0,11,11
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,9,0,68,0,77,77
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,39,0,55,0,94,94
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,42,0,42,42
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,4,0,5,5
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,16,0,16,16
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,5,0,5,5
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,3,0,3,3
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,5,0,5,5
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,6,0,2,0,8,8
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,5,0,0,0,5,5
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,10,0,253,0,263,263
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,1,0,2,2
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,4,0,4,4
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,28,0,20,0,48,48
VACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,7,0,7,7
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,2,0,3,3
VILA VILA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,11,0,11,11
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,6,0,23,0,29,29
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,13,0,13,13
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,6,0,6,6
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,4,0,37,0,41,41
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,4,0,5,5
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,7,0,4,0,11,11
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,2,0,96,0,98,98
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,7,0,0,0,7,7
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,15,0,35,0,50,50
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,8,0,106,0,114,114
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,1,0,6,0,7,7
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-02-01,0,0,0,4,0,4,4
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,48,0,48,48
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,15,0,21,21
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,174,0,175,175
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,5,0,6,6
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,26,0,26,26
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,1,0,2,2
ANTEQUERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,11,0,11,11
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,70,0,71,71
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,3,0,160,0,163,163
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,44,0,50,50
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,12,0,51,0,63,63
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,7,0,7,7
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,14,0,14,14
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,34,0,34,34
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,1,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,11,0,126,0,137,137
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,5,0,8,0,13,13
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,15,0,17,17
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,8,0,48,0,56,56
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,45,0,45,45
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,0,0,2,2
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,36,0,38,38
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,21,0,74,0,95,95
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,5,0,50,0,55,55
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,4,0,0,0,4,4
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,3,0,4,4
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,3,0,21,0,24,24
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,4,0,4,4
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,3,0,4,4
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,54,0,3,0,57,57
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,0,0,6,6
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,60,0,60,60
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,15,0,82,0,97,97
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,5,0,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,46,0,46,46
CHACARILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,22,0,24,24
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,4,0,1,0,5,5
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,9,0,8,0,17,17
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,60,0,62,62
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,232,0,238,238
CHIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,9,0,15,15
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,6,0,6,6
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,20,0,20,20
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,3,0,11,0,14,14
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,66,0,72,72
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,4,0,27,0,31,31
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,65,0,873,0,938,938
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,3,0,95,0,98,98
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,94,0,100,100
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,1,0,2,2
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,4,0,4,4
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,3,0,43,0,46,46
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,128,0,130,130
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,25,0,66,0,91,91
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,8,0,10,10
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,1,0,2,2
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,4,0,5,5
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,5,0,2,0,7,7
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,9,0,266,0,275,275
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,1,0,1,1
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,6,0,6,6
CURAHUARA DE CARANGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,16,0,16,16
DESAGUADERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,559,0,3778,0,4337,4337
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,3,0,3,3
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,17,0,18,18
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,37,0,144,0,181,181
EL VILLAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,1,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,7,0,9,0,16,16
ENTRE RIOS CBBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,439,0,439,439
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,19,0,19,19
EUCALIPTUS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,20,0,20,20
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,3,0,28,0,31,31
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,4,0,18,0,22,22
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,4,0,5,5
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,25,0,25,25
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,28,0,111,0,139,139
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,13,0,25,0,38,38
HUACARAJE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,9,0,21,0,30,30
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,12,0,12,12
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,43,0,49,49
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,4,0,4,4
HUAYLLAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,1,0,3,3
ICHOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,3,0,3,3
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,5,0,8,0,13,13
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,43,0,45,45
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,20,0,20,20
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,20,0,20,20
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,34,0,36,36
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,3,0,3,3
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,7,0,7,0,14,14
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,80,0,82,82
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,117,0,76,0,193,193
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,148,0,326,0,474,474
LA RIVERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,3,0,3,3
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,34,0,40,40
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,50,0,51,51
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,1,0,1,1
LICOMA PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,4,0,4,4
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,28,0,29,29
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,13,0,19,19
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,7,0,7,7
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,10,0,10,10
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,8,0,12,0,20,20
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,72,0,72,72
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,14,0,14,14
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,2,0,2,0,4,4
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,5,0,5,5
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,1,0,12,0,13,13
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,6,0,240,0,246,246
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,39,0,26,0,65,65
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-03-01,0,0,0,23,0,23,23
