,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,1,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,16,33,3,9,19,42,61
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,4,4,13,7,17,24
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,0,2,2,3,2,5
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,220,304,32,50,252,354,606
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,2,8,3,9,12
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,0,0,0,1,0,1
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,3,0,3,1,4
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,2,6,77,116,79,122,201
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,10,25,1,2,11,27,38
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,1,0,2,2
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,7,8,0,1,7,9,16
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,2,2,0,0,2,2,4
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,7,16,101,214,108,230,338
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,1,0,2,2
HUACARAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,2,0,0,2,2,2,4
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,0,2,0,2,2
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,27,20,27,20,47
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,0,1,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,7,9,7,10,17
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,4,5,10,13,14,18,32
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,0,1,1,2,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,5,4,12,8,17,12,29
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,5,8,19,9,24,17,41
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,13,29,11,17,24,46,70
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,2,0,0,3,2,5
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,28,82,25,46,53,128,181
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,461,804,68,208,529,1012,1541
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,4,10,0,0,4,10,14
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,0,3,3,4,3,7
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,0,2,0,2,2
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,4,4,5,5,10
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,2,1,3,2,5
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,2,0,2,0,2
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,0,2,0,2,2
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,32,103,114,246,146,349,495
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,6,10,0,0,6,10,16
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,7,0,0,3,7,10
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,5,9,6,10,16
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,31,40,293,147,324,187,511
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,11,76,118,79,129,208
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,14,6,7,7,21,13,34
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,10,11,34,39,44,50,94
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,2,10,11,13,13,26
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,2,37,0,37,2,39
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,1,0,2,2
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,21,10,19,34,40,44,84
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,0,0,0,1,0,1
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,13,15,14,16,30
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,5,0,0,1,5,6
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,2,6,1,1,3,7,10
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,83,42,61,61,144,103,247
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,1,4,1,4,5
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,2,1,3,1,5,6
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,6,15,6,15,21
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,20,3,20,3,23
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,0,0,0,3,0,3
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,2,1,2,2,4
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,30,57,159,228,189,285,474
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,3,4,3,4,7
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,12,6,12,6,18
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,11,1,5,2,16,18
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,9,4,14,24,23,28,51
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,0,0,0,1,0,1
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,3,0,0,1,3,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,2,1,2,1,3
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,7,4,2,6,9,10,19
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,2,3,9,27,11,30,41
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,3,0,0,0,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,19,34,8,13,27,47,74
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,12,6,118,160,130,166,296
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,2,6,11,26,13,32,45
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,10,25,21,40,31,65,96
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,414,379,128,232,542,611,1153
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,2,8,14,11,16,27
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,10,28,0,0,10,28,38
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,19,23,19,24,43
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,44,21,11,10,55,31,86
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,0,7,2,10,2,12
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,0,0,0,3,0,3
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,2,2,0,1,2,3,5
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,6,16,127,70,133,86,219
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,5,0,0,3,5,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,3,2,6,2,9,11
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,0,0,3,3,3,6
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,7,25,0,11,7,36,43
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,2,0,2,1,3
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,17,28,0,1,17,29,46
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,18,13,0,0,18,13,31
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,4,7,50,85,54,92,146
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1423,1702,1747,1055,3170,2757,5927
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,16,14,179,214,195,228,423
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,12,10,26,13,38,51
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,13,27,5,3,18,30,48
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,0,0,0,1,0,1
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,43,19,43,19,62
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,51,68,134,101,185,169,354
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,1,0,1,3,2,5
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,7,4,7,4,11
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,4,10,4,10,14
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,3,7,10,10,13,23
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,12,12,35,42,47,54,101
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,0,2,1,3,4
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,2,1,1,1,3,4
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,2,0,2,0,2
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,1,5,1,6,7
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,37,39,276,232,313,271,584
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,12,22,3,10,15,32,47
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,7,9,18,12,25,37
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,4,3,3,9,7,12,19
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,13,13,0,0,13,13,26
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,11,16,25,31,36,47,83
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,1,40,11,41,12,53
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,15,7,1,2,16,9,25
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,10,3,0,1,10,4,14
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,105,140,56,98,161,238,399
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,0,6,5,6,5,11
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,17,32,32,38,49,70,119
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,7,11,9,14,16,30
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,78,44,27,50,105,94,199
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,1,2,34,39,35,41,76
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,3,1,12,14,15,15,30
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-02-01,0,1,0,2,0,3,3
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,2,0,7,0,9,0,9
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,9,23,32,41,41,64,105
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,5,15,56,82,61,97,158
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,9,4,1,2,10,6,16
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,0,0,1,0,1,0,1
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,1,0,0,0,1,0,1
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,3,3,1,2,4,5,9
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,0,0,4,6,4,6,10
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,7,120,63,117,70,237,307
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,1,7,2,5,3,12,15
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,1,5,0,0,1,5,6
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,1,1,1,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,0,1,1,2,1,3,4
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,24,19,35,48,59,67,126
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,5,4,5,0,10,4,14
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,0,0,55,54,55,54,109
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,1,0,5,5,6,5,11
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,4,2,13,42,17,44,61
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,13,23,8,10,21,33,54
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,14,13,130,182,144,195,339
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,1,3,214,36,215,39,254
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,0,0,2,0,2,0,2
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-03-01,25,32,0,0,25,32,57
