,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,15,20,15,20,35
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,9,8,2,3,11,11,22
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,0,4,3,6,3,9
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,1,2,1,2,3
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,4,5,0,7,4,11
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,1,26,32,27,33,60
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,4,3,8,7,12,19
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,6,2,2,4,8,12
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,29,11,17,22,46,33,79
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,3,2,0,5,3,8
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,2,1,2,1,3
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,5,7,4,8,9,15,24
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,5,21,26,23,31,54
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,3,4,5,5,8,13
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,35,25,5,4,40,29,69
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,5,18,21,22,26,48
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,5,8,5,9,14
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,46,68,29,55,75,123,198
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,1,3,1,3,4
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,14,8,11,4,25,12,37
EXALTACION,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,3,5,3,5,8
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,7,5,8,5,13
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,3,3,3,5,6,11
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,6,4,7,4,13,8,21
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,2,5,2,9,4,13
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,17,15,119,121,136,136,272
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,18,28,3,7,21,35,56
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,1,1,0,2,1,3
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,3,4,1,4,4,8
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,6,5,6,5,11
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,5,5,0,0,5,5,10
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,18,19,4,7,22,26,48
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,5,10,5,10,15
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,23,24,1,1,24,25,49
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,7,5,18,11,25,16,41
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,1,1,3,5,4,9
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,16,17,12,21,28,38,66
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,2,0,0,2,2,4
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,13,11,5,9,18,20,38
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,503,659,158,153,661,812,1473
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,7,0,1,2,8,10
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,6,7,7,7,14
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,6,6,6,7,13
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,2,1,2,3,4,7
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,1,12,4,13,5,18
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,6,4,6,4,10
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,5,8,5,8,13
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,2,2,3,2,5
MALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,10,9,10,9,19
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,1,1,1,1,2
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,2,10,7,12,9,21
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,10,3,0,1,10,4,14
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,5,4,5,4,9
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,5,0,0,2,5,7
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,4,9,10,10,14,24
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,16,18,20,36,36,54,90
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,3,0,0,0,3,3
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,7,5,8,15,15,20,35
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,21,17,9,10,30,27,57
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,6,6,6,7,13
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,3,0,0,1,3,4
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,3,1,4,1,5
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,2,9,6,9,8,17
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,1,7,10,8,11,19
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,11,5,6,9,17,14,31
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,1,0,1,0,1
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,2,24,20,28,22,50
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,0,0,1,3,1,4
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,4,0,0,3,4,7
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,12,10,6,16,18,26,44
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,18,29,18,29,47
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,6,6,2,1,8,7,15
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,33,24,34,24,58
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,0,1,0,1,1
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,2,4,2,4,6
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,5,0,0,3,5,8
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,8,11,3,8,11,19,30
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,11,16,74,134,85,150,235
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,24,22,24,22,46
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,4,4,5,4,9
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,4,18,24,21,28,49
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,5,3,0,1,5,4,9
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,8,7,8,7,15
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,7,15,21,22,28,37,65
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,2,7,7,7,9,16
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,5,3,3,1,8,4,12
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,10,12,11,12,23
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,0,3,2,5,2,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,34,28,22,24,56,52,108
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,9,8,89,97,98,105,203
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,2,7,7,8,9,17
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,32,26,46,40,78,66,144
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,118,111,58,58,176,169,345
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,1,1,1,2,3
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,2,0,0,4,2,6
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,5,2,6,2,8
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,9,6,2,1,11,7,18
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,7,3,8,3,11
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,0,0,0,2,0,2
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,2,1,2,1,3
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,0,2,0,2,2
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,13,17,8,18,21,35,56
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,9,8,17,5,26,13,39
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,5,2,3,4,8,12
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,4,6,4,7,11
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,2,1,0,1,2,3
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,3,4,3,5,8
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,10,11,2,0,12,11,23
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,33,32,0,0,33,32,65
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,10,54,54,58,64,122
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,239,302,219,252,458,554,1012
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,7,6,19,22,26,28,54
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,0,38,50,41,50,91
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,1,2,4,3,5,8
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,5,2,6,2,8
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,6,8,11,10,17,27
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,5,3,6,3,9
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,5,2,2,1,7,3,10
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,4,6,9,9,13,22
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,2,0,2,0,2
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,1,24,20,25,21,46
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,50,64,30,30,80,94,174
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,17,18,17,18,35
TAHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,5,4,5,4,9
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,1,6,5,7,6,13
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,1,9,14,11,15,26
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,2,2,4,3,6,9
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,23,21,15,19,38,40,78
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,4,3,4,3,7
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,1,0,1,0,1
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,8,9,31,35,39,44,83
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,4,6,3,3,7,9,16
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,2,1,1,2,3,5
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,2,0,0,1,2,3
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,2,0,2,1,3
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,0,2,10,3,10,13
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,39,56,39,57,96
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,5,15,5,16,21
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,17,23,72,60,89,83,172
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,10,17,0,0,10,17,27
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,30,29,45,42,75,71,146
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,1,1,1,1,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,2,2,2,5,4,9
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,1,1,5,1,6,7
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,5,2,1,1,6,3,9
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,13,14,13,14,27
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,15,18,56,45,71,63,134
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,1,7,14,21,15,28,43
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,0,1,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,7,5,2,2,9,7,16
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,7,12,7,12,19
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,3,4,0,0,3,4,7
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,38,43,6,11,44,54,98
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,9,2,9,2,11
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,7,14,27,29,34,43,77
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,8,2,10,7,18,9,27
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,11,5,12,16,23,21,44
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,2,7,14,22,16,29,45
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,8,11,25,46,33,57,90
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-02-01,0,0,0,1,0,1,1
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,8,15,0,2,8,17,25
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,34,36,91,120,125,156,281
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,10,13,31,31,41,44,85
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,19,23,38,41,57,64,121
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,3,2,0,1,3,3,6
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,1,6,10,6,11,17
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,2,3,4,3,6,9
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,13,11,3,7,16,18,34
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,2,4,5,7,7,11,18
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,2,2,14,11,16,13,29
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,2,1,4,10,6,11,17
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,27,28,0,0,27,28,55
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,2,0,16,29,18,29,47
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,38,34,35,47,73,81,154
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,5,6,41,58,46,64,110
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,5,7,42,51,47,58,105
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,0,3,7,3,7,10
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,0,5,8,5,8,13
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,22,18,50,63,72,81,153
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,9,11,4,7,13,18,31
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,16,21,36,36,52,57,109
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,0,12,18,12,18,30
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,1,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,1,2,15,21,16,23,39
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,41,30,4,2,45,32,77
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,0,3,2,3,2,5
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,3,5,5,5,8,13
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,0,3,5,3,5,8
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,18,22,18,15,36,37,73
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,0,0,1,0,1,1
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,6,7,20,29,26,36,62
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,7,4,15,15,22,19,41
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,1,0,22,21,23,21,44
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,7,7,0,0,7,7,14
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,2,0,1,3,3,3,6
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-03-01,0,0,3,1,3,1,4
