,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,5,7,0,0,12
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,20,13,0,0,33
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1117,1060,24,17,2218
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,5,10,3,0,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,16,12,1,0,29
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,2,0,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,2,2,3,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,2,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,2,1,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,2,6,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,2,1,0,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,4,1,0,8
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,6,4,0,0,10
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,31,39,3,4,77
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,15,16,1,0,32
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,2,2,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,57,44,2,2,105
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,1,3,5,12
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,0,5,0,1,6
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,10,5,3,8,26
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,214,233,5,2,454
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,2,0,1,4
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,10,6,0,0,16
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,0,4,3,2,9
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,5,5,5,2,17
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,0,0,1,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,12,12,6,6,36
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,8,4,2,4,18
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,2,4,0,0,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,5,5,2,1,13
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,152,149,5,17,323
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,4,8,2,3,17
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,4,8,3,2,17
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,8,6,0,0,14
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,6,6,6,10,28
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,4,1,1,9
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,57,50,6,6,119
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,6,12,7,9,34
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,0,1,0,1,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,2,2,3,2,9
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,6,2,0,0,8
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,2,0,1,6
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,4,7,2,4,17
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,4,3,3,1,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,5,6,3,4,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,20,14,6,3,43
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,0,1,0,2
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,0,0,0,1,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,89,106,0,1,196
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,23,42,2,3,70
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,0,0,1,0,1
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,2,1,1,7
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,16,8,1,3,28
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,7,15,1,0,23
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,4,5,0,0,9
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,22,28,0,2,52
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,5,1,2,2,10
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,10,15,0,0,25
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,63,50,5,13,131
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,0,1,1,1,3
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,6,6,4,4,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,34,28,3,3,68
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,8,3,1,0,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,3,1,1,8
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,88,94,12,13,207
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,6,7,0,0,13
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,34,30,1,0,65
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,38,35,15,21,109
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,5,3,1,0,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,116,116,2,0,234
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,4,0,0,7
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,56,52,8,8,124
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,0,2,1,1,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,2,4,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,36,16,19,13,84
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,4,0,0,5
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,3,3,2,3,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,1,2,2,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-01-01,1,3,5,4,13
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,0,1,1,4
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,18,19,6,6,49
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,27,20,0,0,47
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,13,12,1,3,29
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,0,1,1,3
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,2,0,1,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,4,5,0,0,9
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,6,0,0,11
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,1,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,5,1,1,8
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,10,6,5,2,23
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,2,2,7
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,1,2,4,8
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,10,23,1,4,38
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,9,5,2,1,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,20,17,0,0,37
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,5,0,1,12
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,0,0,3
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,8,2,1,13
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,1,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,8,5,4,8,25
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,5,2,5,18
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,12,11,0,0,23
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,4,0,0,11
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,0,2,3
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,19,15,0,5,39
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,15,5,5,5,30
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,4,2,1,2,9
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,4,1,0,5
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,10,7,0,1,18
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,30,9,7,57
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,4,1,2,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,3,4,2,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,10,12,0,0,22
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,1,0,2
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,4,5,0,0,9
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,6,1,2,12
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,3,1,0,6
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,19,18,1,1,39
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,13,1,0,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,11,0,2,19
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,26,22,1,1,50
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,12,5,3,0,20
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,2,0,0,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,4,0,2,2,8
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,0,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,19,13,4,8,44
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,5,1,0,12
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,14,14,4,3,35
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,8,3,2,1,14
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,16,15,4,4,39
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,1,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,13,0,0,20
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,0,1,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,2,2,6,15
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,5,1,2,14
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,12,6,0,1,19
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,41,40,4,0,85
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,10,8,7,7,32
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,442,433,3,5,883
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,25,18,0,0,43
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,6,0,2,19
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,0,0,0,5
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,12,3,1,27
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,4,3,3,17
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,7,2,3,18
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,4,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,9,7,4,3,23
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,18,1,4,28
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,17,25,2,1,45
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,5,1,3,12
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,11,0,0,22
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,3,0,1,5
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,4,5,10,4,23
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,3,0,0,9
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,4,2,1,18
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,55,53,5,1,114
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,10,12,1,4,27
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,2,0,0,4
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,2,2,1,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,9,6,4,5,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,2,1,0,5
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,3,0,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,1,2,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,443,420,168,172,1203
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,0,1,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,8,4,1,0,13
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,8,3,2,3,16
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,32,43,0,1,76
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,2,2,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,9,16,2,2,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,12,19,1,0,32
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,2,0,1,3
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,0,1,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,4,0,1,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,3,1,0,4
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,10,11,0,3,24
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,2,1,5,10
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,8,11,0,0,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,4,2,4,12
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,6,1,1,14
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,41,35,10,6,92
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,12,6,1,25
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,1,0,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,2,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,9,1,3,18
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,4,0,0,9
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,4,4,1,2,11
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,0,2,0,3
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,3,0,1,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,1,3,7
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,2,3,5,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,0,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,4,8,4,5,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,12,1,2,18
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,1,2,1,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,6,2,0,0,8
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,27,30,7,5,69
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,89,75,3,3,170
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,415,387,0,0,802
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,3,2,1,6
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,9,4,0,1,14
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,1,1,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,10,31,31,83
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,0,0,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,9,19,28
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,6,2,0,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,1,3,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,3,1,2,0,6
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,9,2,3,21
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,10,0,0,17
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,20,16,0,0,36
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,7,7,1,2,17
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,17,19,0,1,37
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,9,4,2,4,19
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,4,5,2,16
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,2,3,0,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,11,13,0,0,24
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,81,90,7,6,184
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,1,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,5,4,4,3,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,1,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,0,0,1,0,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-02-01,2,2,2,1,7
