,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2021-01-01,5,0,1,0,6
VILLAZON,vacunaciones en menores de 1 ano,bcg,2021-01-01,15,18,2,1,36
VINTO,vacunaciones en menores de 1 ano,bcg,2021-01-01,30,21,1,0,52
VITICHI,vacunaciones en menores de 1 ano,bcg,2021-01-01,2,1,2,5,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2021-01-01,0,0,1,3,4
WARNES,vacunaciones en menores de 1 ano,bcg,2021-01-01,97,67,0,0,164
YACO,vacunaciones en menores de 1 ano,bcg,2021-01-01,0,0,5,4,9
YACUIBA,vacunaciones en menores de 1 ano,bcg,2021-01-01,59,53,6,8,126
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2021-01-01,2,5,0,0,7
YANACACHI,vacunaciones en menores de 1 ano,bcg,2021-01-01,3,1,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,bcg,2021-01-01,34,46,0,1,81
YOCALLA,vacunaciones en menores de 1 ano,bcg,2021-01-01,1,1,0,0,2
YOTALA,vacunaciones en menores de 1 ano,bcg,2021-01-01,3,4,0,0,7
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2021-01-01,1,2,3,2,8
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,bcg,2021-01-01,0,1,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2021-01-01,7,1,1,0,9
ACACIO,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,1,0,3,9
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2021-02-01,25,24,4,8,61
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2021-02-01,12,10,1,0,23
AIQUILE,vacunaciones en menores de 1 ano,bcg,2021-02-01,19,15,2,2,38
ALALAY,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
ALCALA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,5,0,1,12
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,7,7,16
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,2,4,6
ANZALDO,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,1,1,2,7
APOLO,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,6,1,4,18
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,1,2,4
ARANI,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,3,1,2,9
ARBIETO,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,5,0,2,11
ARQUE,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,4,4,8,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2021-02-01,13,16,0,0,29
ATOCHA,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,7,0,2,12
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,1,2,2,8
AYATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,1,3,5
AYO AYO,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,3,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2021-02-01,9,12,5,1,27
AZURDUY,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,5,0,0,11
BATALLAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,3,7,5,15
BAURES,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,4,0,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,0,0,3
BERMEJO,vacunaciones en menores de 1 ano,bcg,2021-02-01,26,19,0,0,45
BETANZOS,vacunaciones en menores de 1 ano,bcg,2021-02-01,14,13,4,7,38
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,4,4,8
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,1,1,3
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,1,0,2
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,2,0,0,9
CABEZAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,14,8,9,18,49
CAIROMA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,3,2,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2021-02-01,2,2,3,3,10
CAJUATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,12,14,0,0,26
CALACOTO,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,0,1
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,0,3,8,13
CAMARGO,vacunaciones en menores de 1 ano,bcg,2021-02-01,20,9,0,2,31
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2021-02-01,4,1,0,0,5
CAMIRI,vacunaciones en menores de 1 ano,bcg,2021-02-01,23,25,0,0,48
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,7,0,0,16
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,4,5
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,9,2,0,20
CARANAVI,vacunaciones en menores de 1 ano,bcg,2021-02-01,47,36,1,2,86
CARAPARI,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,3,1,0,7
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,7,6,16
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,1,2,2,8
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,0,1,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,20,27,5,5,57
CHAQUI,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,3,3,0,7
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2021-02-01,12,16,26,35,89
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,12,3,3,21
CHIMORE,vacunaciones en menores de 1 ano,bcg,2021-02-01,19,19,5,2,45
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2021-02-01,11,12,0,0,23
CHUMA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,1,3,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,3,6,5,18
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,5,5,5,17
CLIZA,vacunaciones en menores de 1 ano,bcg,2021-02-01,12,13,2,8,35
COBIJA,vacunaciones en menores de 1 ano,bcg,2021-02-01,47,48,4,3,102
COCAPATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,6,14,8,32
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2021-02-01,557,516,0,0,1073
COIPASA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,1,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2021-02-01,21,23,0,0,44
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2021-02-01,7,11,2,1,21
COLLANA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,1,0,2
COLOMI,vacunaciones en menores de 1 ano,bcg,2021-02-01,18,16,1,1,36
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,5,1,0,12
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,7,4,7,25
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,4,3,8
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,12,4,17
COMANCHE,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,2,1,1,4
COMARAPA,vacunaciones en menores de 1 ano,bcg,2021-02-01,11,12,0,0,23
COMBAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,2,0,2
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2021-02-01,16,14,1,5,36
COPACABANA,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,4,4,2,15
CORIPATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,8,6,0,0,14
CORO CORO,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,3,1,2,6
COROICO,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,6,6,8,29
CORQUE,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,2,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,5,3,3,14
COTOCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,49,44,2,2,97
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,12,12,6,3,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,0,1,4
CUEVO,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,0,0,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,7,2,1,14
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,2,0,2,4
CURVA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,3,2,5
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,1,5,8
EL ALTO,vacunaciones en menores de 1 ano,bcg,2021-02-01,484,480,59,63,1086
EL CHORO,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2021-02-01,5,6,0,0,11
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,4,2,8
EL TORNO,vacunaciones en menores de 1 ano,bcg,2021-02-01,32,42,0,6,80
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,13,1,1,24
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2021-02-01,18,24,0,0,42
ESCOMA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,0,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,4,0,1,12
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,9,2,0,17
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,3,2,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2021-02-01,12,12,0,1,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2021-02-01,1,3,5,11,20
GUANAY,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,5,2,2,11
GUAQUI,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,1,0,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2021-02-01,37,38,0,0,75
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,7,1,0,15
HUACARETA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,2,0,0,4
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,4,5
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2021-02-01,11,17,1,0,29
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,2,0,0,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,0,0,0,2
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,1,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,0,0,1,3
HUMANATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,5,0,5
ICHOCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,5,1,6
ICLA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,2,1,6
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,3,6,12
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,11,7,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2021-02-01,5,3,2,0,10
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,6,0,4,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,6,3,4,17
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,26,18,3,7,54
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2021-02-01,64,61,0,0,125
LA PAZ,vacunaciones en menores de 1 ano,bcg,2021-02-01,470,448,4,0,922
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,1,0,1,6
LAJA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,7,2,5,18
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2021-02-01,24,26,36,25,111
LLICA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,0,0,3
LORETO,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,16,20,36
LURIBAY,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,4,3,3,11
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,2,0,2,4
MACHARETI,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,5,0,0,9
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,8,4,13
MAIRANA,vacunaciones en menores de 1 ano,bcg,2021-02-01,10,5,0,0,15
MALLA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,2,0,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,11,3,2,22
MECAPACA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,5,0,2,11
MINEROS,vacunaciones en menores de 1 ano,bcg,2021-02-01,11,2,0,0,13
MIZQUE,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,7,8,5,29
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,0,6,7,18
MOJINETE,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,2,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2021-02-01,13,11,0,0,24
MONTERO,vacunaciones en menores de 1 ano,bcg,2021-02-01,150,122,2,1,275
MORO MORO,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,1,4,3,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,1,0,2
OCURI,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,6,3,1,12
OKINAWA,vacunaciones en menores de 1 ano,bcg,2021-02-01,11,5,0,0,16
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,2,1,4
ORURO,vacunaciones en menores de 1 ano,bcg,2021-02-01,243,235,2,3,483
PADCAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,2,1,2,12
PADILLA,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,10,0,0,19
PAILON,vacunaciones en menores de 1 ano,bcg,2021-02-01,22,27,67,82,198
PALCA,vacunaciones en menores de 1 ano,bcg,2021-02-01,8,4,2,2,16
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2021-02-01,8,17,2,5,32
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,2,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,7,0,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,0,3,0,5
PASORAPA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,19,12,1,3,35
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,2,5,10
POCOATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,15,18,36
POCONA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,3,4,10
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2021-02-01,11,12,3,3,29
POOPO,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,1,0,4
PORCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,3,0,0,8
POROMA,vacunaciones en menores de 1 ano,bcg,2021-02-01,8,7,5,3,23
PORONGO,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,1,2,2,8
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,10,1,2,22
PORVENIR,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,2,0,0,2
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2021-02-01,162,169,8,8,347
PRESTO,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,0,0,2,5
PUCARA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,7,9,14,36
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,3,1,4
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,2,2,4
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,2,1,4
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,2,6,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,6,1,1,11
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,5,3,1,9
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2021-02-01,25,17,0,7,49
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2021-02-01,59,69,2,1,131
PUNA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,4,3,10
PUNATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,27,29,1,0,57
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,2,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2021-02-01,105,98,9,13,225
QUIME,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,2,1,2,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,2,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2021-02-01,3,4,2,9,18
RAVELO,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,6,5,3,21
REYES,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,8,0,0,14
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,98,106,7,4,215
ROBORE,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,12,0,0,17
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2021-02-01,16,21,10,8,55
SABAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,1,0,4
SACABA,vacunaciones en menores de 1 ano,bcg,2021-02-01,108,138,3,3,252
SACACA,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,4,7,9,25
SAIPINA,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,1,0,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,6,2,1,9
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,12,1,1,0,14
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,4,0,0,5
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,0,0,2
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,4,1,6
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,4,4,1,12
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,5,0,0,7
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2021-02-01,51,36,5,3,95
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2021-02-01,8,9,0,2,19
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2021-02-01,11,10,0,1,22
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2021-02-01,25,11,2,4,42
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,72,52,13,12,149
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2021-02-01,6,6,0,0,12
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2021-02-01,3,5,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2021-02-01,19,11,50,34,114
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,6,0,0,11
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2021-02-01,27,31,0,0,58
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2021-02-01,2,2,1,0,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2021-02-01,8,2,2,0,12
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,11,10,11,5,37
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,15,12,0,1,28
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,7,12,1,0,20
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,6,0,0,15
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,8,8,10,8,34
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,4,1,1,8
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,13,10,26
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,0,2,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,3,1,1,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,3,3,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,6,0,0,12
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2021-02-01,19,17,0,0,36
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1312,1172,28,18,2530
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2021-02-01,6,8,0,0,14
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2021-02-01,8,5,0,0,13
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,2,1,2,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,1,1,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,7,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,2,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,0,4,2,10
SENA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,5,0,0,9
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2021-02-01,18,15,0,0,33
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2021-02-01,9,8,0,2,19
SICAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,0,0,1,5
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2021-02-01,23,35,1,0,59
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,3,4,10
SORACACHI,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,1,3,5
SORATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,2,4,3,11
SUCRE,vacunaciones en menores de 1 ano,bcg,2021-02-01,203,196,3,7,409
TACACOMA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,4,2,0,8
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,7,2,9
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,0,2,1,4
TAHUA,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,2,5,8,20
TARABUCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,9,7,1,2,19
TARACO,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,3,3,8
TARATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,1,0,2,7
TARIJA,vacunaciones en menores de 1 ano,bcg,2021-02-01,147,119,3,3,272
TARVITA,vacunaciones en menores de 1 ano,bcg,2021-02-01,4,8,5,2,19
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,3,0,1,9
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2021-02-01,5,3,1,0,9
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,3,8,13,26
TIPUANI,vacunaciones en menores de 1 ano,bcg,2021-02-01,2,5,0,0,7
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2021-02-01,25,38,6,6,75
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2021-02-01,7,5,1,1,14
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,1,0,0,2
TODOS SANTOS,vacunaciones en menores de 1 ano,bcg,2021-02-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,bcg,2021-02-01,1,2,1,2,6
