,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
TACOBAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,4,0,4,4
TACOPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,21,0,21,21
TAHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,2,0,2,2
TAPACARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,47,0,47,47
TARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,65,0,65,65
TARACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,26,0,26,26
TARATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,32,0,32,32
TARIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,109,0,109,109
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,55,0,55,55
TEOPONTE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,7,0,7,7
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,26,0,26,26
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,9,0,9,9
TIPUANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,8,0,8,8
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,522,0,522,522
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,99,0,99,99
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,24,0,24,24
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,47,0,47,47
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,12,0,12,12
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,26,0,26,26
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,93,0,93,93
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,53,0,53,53
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,48,0,48,48
TOTORA(ORR),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,3,0,3,3
TRIGAL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,5,0,5,5
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,173,0,173,173
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,48,0,48,48
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,1,0,1,1
UMALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,14,0,14,14
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,64,0,64,64
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,3,0,3,3
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,14,0,14,14
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,23,0,23,23
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,22,0,22,22
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,64,0,64,64
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,64,0,64,64
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,18,0,18,18
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,40,0,40,40
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,8,0,8,8
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,131,0,131,131
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,335,0,335,335
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,74,0,74,74
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,83,0,83,83
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,146,0,146,146
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,7,0,7,7
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,70,0,70,70
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,13,0,13,13
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,32,0,32,32
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,4,0,4,4
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,163,0,163,163
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,58,0,58,58
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,11,0,11,11
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-01-01,0,5,0,5,5
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,15,0,15,15
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,112,0,112,112
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,56,0,56,56
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,65,0,65,65
ALALAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,12,0,12,12
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,15,0,15,15
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,7,0,7,7
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,2,0,2,2
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1,0,1,1
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,4,0,4,4
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,46,0,46,46
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,61,0,61,61
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,16,0,16,16
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,112,0,112,112
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,65,0,65,65
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,13,0,13,13
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,38,0,38,38
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,11,0,11,11
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,31,0,31,31
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,10,0,10,10
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,70,0,70,70
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,40,0,40,40
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,7,0,7,7
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,11,0,11,11
BELLA FLOR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1,0,1,1
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,39,0,39,39
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,16,0,16,16
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,2,0,2,2
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,2,0,2,2
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,8,0,8,8
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,14,0,14,14
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,35,0,35,35
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,2,0,2,2
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,13,0,13,13
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,20,0,20,20
CALACOTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,7,0,7,7
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,59,0,59,59
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,92,0,92,92
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,10,0,10,10
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,246,0,246,246
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,16,0,16,16
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,39,0,39,39
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,24,0,24,24
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,8,0,8,8
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,16,0,16,16
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,20,0,20,20
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1,0,1,1
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,2,0,2,2
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,87,0,87,87
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,8,0,8,8
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,68,0,68,68
CHARAÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1,0,1,1
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,18,0,18,18
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,63,0,63,63
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,8,0,8,8
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,12,0,12,12
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,40,0,40,40
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,25,0,25,25
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,5,0,5,5
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,11,0,11,11
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,31,0,31,31
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,175,0,175,175
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,46,0,46,46
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1048,0,1048,1048
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,9,0,9,9
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,133,0,133,133
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,2,0,2,2
COLLANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,5,0,5,5
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,52,0,52,52
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,38,0,38,38
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,46,0,46,46
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,25,0,25,25
COMANCHE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,33,0,33,33
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,36,0,36,36
COMBAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,2,0,2,2
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,5,0,5,5
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,19,0,19,19
CORIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,4,0,4,4
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,16,0,16,16
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,5,0,5,5
COTAGAITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,29,0,29,29
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,40,0,40,40
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,47,0,47,47
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,11,0,11,11
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,33,0,33,33
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,6,0,6,6
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,7,0,7,7
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,10,0,10,10
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1235,0,1235,1235
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,24,0,24,24
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,4,0,4,4
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,55,0,55,55
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,22,0,22,22
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,22,0,22,22
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,61,0,61,61
ESCOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1,0,1,1
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,10,0,10,10
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,24,0,24,24
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,17,0,17,17
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,14,0,14,14
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,17,0,17,17
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,14,0,14,14
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,22,0,22,22
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,182,0,182,182
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,78,0,78,78
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,20,0,20,20
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,5,0,5,5
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,13,0,13,13
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,18,0,18,18
HUARINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,3,0,3,3
HUATAJATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,13,0,13,13
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,6,0,6,6
HUMANATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,3,0,3,3
ICHOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,14,0,14,14
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,34,0,34,34
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,10,0,10,10
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,31,0,31,31
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,30,0,30,30
IXIAMAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,4,0,4,4
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,11,0,11,11
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,43,0,43,43
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,192,0,192,192
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,1562,0,1562,1562
LAGUNILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,8,0,8,8
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,34,0,34,34
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,10,0,10,10
LICOMA PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,3,0,3,3
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,149,0,149,149
LORETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,6,0,6,6
LURIBAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,13,0,13,13
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,3,0,3,3
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,6,0,6,6
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,10,0,10,10
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-02-01,0,30,0,30,30
