,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
URUBICHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,1,1,1,1,2
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,20,8,20,8,28
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,8,8,8,8,16
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,7,14,7,14,21
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,59,55,59,55,114
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,3,1,3,1,4
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,18,25,18,25,43
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,3,2,3,2,5
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,25,8,25,8,33
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,9,4,9,4,13
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,10,10,10,10,20
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,4,3,4,3,7
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,6,10,6,10,16
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,1,9,1,9,10
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,8,4,8,4,12
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,6,9,6,9,15
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,30,33,30,33,63
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,0,13,0,13,13
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,3,0,3,0,3
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,10,8,10,8,18
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,1,7,1,7,8
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-01-01,2,1,2,1,3
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,46,36,46,36,82
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,3,5,3,8
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,4,3,4,7
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,11,7,11,18
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,7,5,7,12
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,4,3,4,7
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,27,21,27,21,48
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,3,0,3,3
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,0,4,0,4
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,10,6,10,16
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,3,5,3,8
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,2,3,2,5
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,10,6,10,16
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,12,10,12,10,22
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,12,2,12,14
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,1,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,6,5,6,11
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,19,11,19,11,30
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,0,3,0,3
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,0,2,0,2
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
BELLA FLOR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,0,2,0,2
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,6,9,6,15
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,10,9,10,9,19
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,0,6,0,6
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,3,1,3,4
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,3,5,3,8
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,14,8,14,8,22
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,6,4,6,10
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,6,7,6,13
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,6,3,6,9
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,98,19,98,19,117
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,15,8,15,8,23
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,8,3,8,11
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,14,4,14,4,18
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,5,9,5,14
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,10,8,10,18
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,2,0,2,2
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
CHACARILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,11,11,11,22
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,3,5,3,8
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,8,8,8,16
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,0,7,0,7
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,0,6,0,6
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,27,11,27,38
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,0,6,0,6
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,27,44,27,44,71
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,5,4,5,9
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,275,199,275,199,474
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,6,5,6,11
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,3,8,3,11
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,1,7,1,8
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,11,11,11,22
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,3,6,3,9
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,4,2,4,6
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,8,9,8,17
COMBAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,2,0,2,2
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,3,1,3,4
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,12,13,12,13,25
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,2,4,2,6
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,1,8,1,9
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,4,4,4,8
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,0,6,0,6
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,14,6,14,20
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,2,5,2,7
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,9,0,9,9
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,4,6,4,10
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,17,18,17,18,35
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,2,0,2,2
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,25,36,25,36,61
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,117,93,117,93,210
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,5,5,5,10
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,30,40,30,40,70
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,9,8,9,17
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,2,0,2,2
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,8,11,8,19
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,2,3,2,5
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,8,11,8,19
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,8,4,8,12
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,4,5,4,9
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,26,38,26,38,64
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,24,9,24,9,33
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,12,7,12,19
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,3,4,3,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,2,0,2,2
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,1,3,1,4
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,14,8,14,22
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,3,2,3,5
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,10,11,10,21
HUATAJATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,3,1,3,4
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,18,11,18,11,29
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,4,3,4,7
ICHOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,10,11,10,21
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,5,4,5,9
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,4,5,4,9
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,11,5,11,16
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,2,3,2,5
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,9,7,9,16
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,22,19,22,19,41
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,2,2,2,4
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,35,27,35,27,62
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,570,583,570,583,1153
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,14,15,14,15,29
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,5,3,5,8
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,3,1,3,4
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,4,10,4,10,14
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,6,0,6,6
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,2,1,2,3
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,2,2,2,4
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,4,3,4,7
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,0,6,0,6
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,5,2,5,7
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,34,0,34,0,34
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,3,8,3,11
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,2,5,2,7
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,6,8,6,14
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,38,6,38,6,44
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,36,13,36,13,49
MORO MORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,3,1,3,4
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,3,2,3,5
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,109,152,109,152,261
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,14,7,14,7,21
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,23,3,23,3,26
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,7,3,7,10
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,5,15,5,15,20
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,17,29,17,29,46
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,0,3,0,3
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,4,3,4,7
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,6,2,6,8
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,2,2,2,4
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,2,1,2,3
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,2,1,2,3
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,1,1,1,2
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,12,9,12,9,21
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,12,1,12,13
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,69,50,69,50,119
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,2,9,2,11
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,1,3,1,4
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,26,13,26,13,39
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,12,3,12,3,15
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,6,8,6,14
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,3,9,3,12
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,11,3,11,14
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,2,3,2,5
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,4,2,4,6
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,13,8,13,21
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,35,31,35,31,66
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,1,7,1,8
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,57,31,57,31,88
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,13,12,13,12,25
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,2,0,2,2
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,22,17,22,17,39
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,11,9,11,20
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,8,5,8,5,13
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,2,1,2,3
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,6,9,6,15
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,23,17,23,17,40
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,12,9,12,9,21
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,3,2,3,5
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,9,1,9,1,10
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,5,6,5,11
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
SAN ANDRES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,2,2,2,4
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,30,26,30,26,56
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,31,28,31,28,59
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,7,4,7,4,11
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,6,3,6,9
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,6,7,6,7,13
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,11,12,11,12,23
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,1,0,1,0,1
SAN JOAQUIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,3,2,3,5
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,2,1,2,1,3
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,0,3,0,3
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,12,27,12,27,39
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-02-01,3,8,3,8,11
