,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
INCAHUASI,atencion odontologica,endodoncias,2011-02-01,1,5,1,5,6
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2011-02-01,1,3,1,3,4
JESUS DE MACHACA,atencion odontologica,endodoncias,2011-02-01,3,10,3,10,13
LA ASUNTA,atencion odontologica,endodoncias,2011-02-01,20,34,20,34,54
LA GUARDIA,atencion odontologica,endodoncias,2011-02-01,7,20,7,20,27
LA PAZ,atencion odontologica,endodoncias,2011-02-01,771,917,771,917,1688
LAGUNILLAS,atencion odontologica,endodoncias,2011-02-01,3,2,3,2,5
LAJA,atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
LAS CARRERAS,atencion odontologica,endodoncias,2011-02-01,4,6,4,6,10
LICOMA PAMPA,atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
LLALLAGUA,atencion odontologica,endodoncias,2011-02-01,14,14,14,14,28
LLICA,atencion odontologica,endodoncias,2011-02-01,0,1,0,1,1
LURIBAY,atencion odontologica,endodoncias,2011-02-01,0,1,0,1,1
MACHACAMARCA,atencion odontologica,endodoncias,2011-02-01,1,8,1,8,9
MACHARETI,atencion odontologica,endodoncias,2011-02-01,2,3,2,3,5
MAGDALENA,atencion odontologica,endodoncias,2011-02-01,2,2,2,2,4
MAIRANA,atencion odontologica,endodoncias,2011-02-01,9,0,9,0,9
MALLA,atencion odontologica,endodoncias,2011-02-01,1,0,1,0,1
MAPIRI,atencion odontologica,endodoncias,2011-02-01,12,6,12,6,18
MECAPACA,atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
MINEROS,atencion odontologica,endodoncias,2011-02-01,5,30,5,30,35
MIZQUE,atencion odontologica,endodoncias,2011-02-01,1,8,1,8,9
MOJOCOYA,atencion odontologica,endodoncias,2011-02-01,4,5,4,5,9
MONTEAGUDO,atencion odontologica,endodoncias,2011-02-01,5,15,5,15,20
MONTERO,atencion odontologica,endodoncias,2011-02-01,23,57,23,57,80
MOROCHATA,atencion odontologica,endodoncias,2011-02-01,0,2,0,2,2
OCURI,atencion odontologica,endodoncias,2011-02-01,4,6,4,6,10
OKINAWA,atencion odontologica,endodoncias,2011-02-01,2,2,2,2,4
OMEREQUE,atencion odontologica,endodoncias,2011-02-01,5,10,5,10,15
ORURO,atencion odontologica,endodoncias,2011-02-01,229,281,229,281,510
PADCAYA,atencion odontologica,endodoncias,2011-02-01,9,15,9,15,24
PADILLA,atencion odontologica,endodoncias,2011-02-01,1,11,1,11,12
PAILON,atencion odontologica,endodoncias,2011-02-01,2,5,2,5,7
PALCA,atencion odontologica,endodoncias,2011-02-01,4,1,4,1,5
PALOS BLANCOS,atencion odontologica,endodoncias,2011-02-01,2,5,2,5,7
PAMPA AULLAGAS,atencion odontologica,endodoncias,2011-02-01,1,3,1,3,4
PAMPA GRANDE,atencion odontologica,endodoncias,2011-02-01,4,1,4,1,5
PASORAPA,atencion odontologica,endodoncias,2011-02-01,0,6,0,6,6
PATACAMAYA,atencion odontologica,endodoncias,2011-02-01,9,9,9,9,18
PAZÑA,atencion odontologica,endodoncias,2011-02-01,1,1,1,1,2
PELECHUCO,atencion odontologica,endodoncias,2011-02-01,3,3,3,3,6
POCOATA,atencion odontologica,endodoncias,2011-02-01,6,19,6,19,25
POCONA,atencion odontologica,endodoncias,2011-02-01,3,12,3,12,15
POJO (CBBA),atencion odontologica,endodoncias,2011-02-01,8,33,8,33,41
POOPO,atencion odontologica,endodoncias,2011-02-01,4,7,4,7,11
PORCO,atencion odontologica,endodoncias,2011-02-01,6,8,6,8,14
POROMA,atencion odontologica,endodoncias,2011-02-01,1,19,1,19,20
PORONGO,atencion odontologica,endodoncias,2011-02-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,endodoncias,2011-02-01,3,1,3,1,4
PORVENIR,atencion odontologica,endodoncias,2011-02-01,12,10,12,10,22
POTOSI,atencion odontologica,endodoncias,2011-02-01,94,186,94,186,280
PRESTO,atencion odontologica,endodoncias,2011-02-01,0,4,0,4,4
PUERTO ACOSTA,atencion odontologica,endodoncias,2011-02-01,1,0,1,0,1
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2011-02-01,0,3,0,3,3
PUERTO RICO,atencion odontologica,endodoncias,2011-02-01,9,6,9,6,15
PUERTO SILES,atencion odontologica,endodoncias,2011-02-01,0,2,0,2,2
PUERTO SUAREZ,atencion odontologica,endodoncias,2011-02-01,1,0,1,0,1
PUERTO VILLARROEL,atencion odontologica,endodoncias,2011-02-01,42,76,42,76,118
PUNA,atencion odontologica,endodoncias,2011-02-01,3,7,3,7,10
PUNATA,atencion odontologica,endodoncias,2011-02-01,41,82,41,82,123
QUILLACOLLO,atencion odontologica,endodoncias,2011-02-01,64,101,64,101,165
QUIME,atencion odontologica,endodoncias,2011-02-01,4,4,4,4,8
QUIRUSILLAS,atencion odontologica,endodoncias,2011-02-01,4,1,4,1,5
RAVELO,atencion odontologica,endodoncias,2011-02-01,2,8,2,8,10
REYES,atencion odontologica,endodoncias,2011-02-01,6,4,6,4,10
RIBERALTA,atencion odontologica,endodoncias,2011-02-01,18,54,18,54,72
ROBORE,atencion odontologica,endodoncias,2011-02-01,6,0,6,0,6
SABAYA,atencion odontologica,endodoncias,2011-02-01,4,1,4,1,5
SACABA,atencion odontologica,endodoncias,2011-02-01,66,94,66,94,160
SACABAMBA,atencion odontologica,endodoncias,2011-02-01,3,1,3,1,4
SACACA,atencion odontologica,endodoncias,2011-02-01,0,2,0,2,2
SAIPINA,atencion odontologica,endodoncias,2011-02-01,1,7,1,7,8
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2011-02-01,5,3,5,3,8
SAMAIPATA,atencion odontologica,endodoncias,2011-02-01,0,1,0,1,1
SAN AGUSTIN,atencion odontologica,endodoncias,2011-02-01,2,0,2,0,2
SAN ANDRES,atencion odontologica,endodoncias,2011-02-01,6,4,6,4,10
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2011-02-01,1,3,1,3,4
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncias,2011-02-01,3,4,3,4,7
SAN BENITO,atencion odontologica,endodoncias,2011-02-01,23,28,23,28,51
SAN BORJA,atencion odontologica,endodoncias,2011-02-01,5,8,5,8,13
SAN BUENA VENTURA,atencion odontologica,endodoncias,2011-02-01,2,4,2,4,6
SAN CARLOS,atencion odontologica,endodoncias,2011-02-01,13,36,13,36,49
SAN IGNACIO,atencion odontologica,endodoncias,2011-02-01,2,3,2,3,5
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2011-02-01,14,14,14,14,28
SAN JAVIER(STC),atencion odontologica,endodoncias,2011-02-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2011-02-01,4,1,4,1,5
SAN JULIAN,atencion odontologica,endodoncias,2011-02-01,9,21,9,21,30
SAN LORENZO(TJA),atencion odontologica,endodoncias,2011-02-01,29,39,29,39,68
SAN LUCAS,atencion odontologica,endodoncias,2011-02-01,4,11,4,11,15
SAN MATIAS,atencion odontologica,endodoncias,2011-02-01,7,1,7,1,8
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2011-02-01,13,9,13,9,22
SAN PEDRO,atencion odontologica,endodoncias,2011-02-01,6,9,6,9,15
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2011-02-01,3,4,3,4,7
SAN RAFAEL,atencion odontologica,endodoncias,2011-02-01,5,2,5,2,7
SAN RAMON BENI,atencion odontologica,endodoncias,2011-02-01,0,7,0,7,7
SAN RAMON SCZ,atencion odontologica,endodoncias,2011-02-01,2,3,2,3,5
SANTA ANA,atencion odontologica,endodoncias,2011-02-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2011-02-01,674,860,674,860,1534
SANTA ROSA,atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2011-02-01,2,4,2,4,6
SANTIAGO DE CALLAPA,atencion odontologica,endodoncias,2011-02-01,1,0,1,0,1
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2011-02-01,4,2,4,2,6
SANTIVAÑES,atencion odontologica,endodoncias,2011-02-01,3,5,3,5,8
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2011-02-01,0,2,0,2,2
SHINAOTA,atencion odontologica,endodoncias,2011-02-01,15,29,15,29,44
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
SIPE SIPE,atencion odontologica,endodoncias,2011-02-01,20,34,20,34,54
SOPACHUY,atencion odontologica,endodoncias,2011-02-01,4,12,4,12,16
SORACACHI,atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
SORATA,atencion odontologica,endodoncias,2011-02-01,13,34,13,34,47
SUCRE,atencion odontologica,endodoncias,2011-02-01,283,524,283,524,807
TACOPAYA,atencion odontologica,endodoncias,2011-02-01,0,1,0,1,1
TAHUA,atencion odontologica,endodoncias,2011-02-01,1,1,1,1,2
TAPACARI,atencion odontologica,endodoncias,2011-02-01,3,3,3,3,6
TARABUCO,atencion odontologica,endodoncias,2011-02-01,2,10,2,10,12
TARATA,atencion odontologica,endodoncias,2011-02-01,1,3,1,3,4
TARIJA,atencion odontologica,endodoncias,2011-02-01,398,238,398,238,636
TARVITA,atencion odontologica,endodoncias,2011-02-01,1,4,1,4,5
TIAWANACU,atencion odontologica,endodoncias,2011-02-01,0,3,0,3,3
TIQUIPAYA,atencion odontologica,endodoncias,2011-02-01,32,65,32,65,97
TIRAQUE (CBBA),atencion odontologica,endodoncias,2011-02-01,2,19,2,19,21
TOCO,atencion odontologica,endodoncias,2011-02-01,0,1,0,1,1
TOLATA,atencion odontologica,endodoncias,2011-02-01,2,2,2,2,4
TOLEDO,atencion odontologica,endodoncias,2011-02-01,0,7,0,7,7
TOMAVE,atencion odontologica,endodoncias,2011-02-01,0,1,0,1,1
TORO TORO,atencion odontologica,endodoncias,2011-02-01,2,1,2,1,3
TOTORA(CBBA),atencion odontologica,endodoncias,2011-02-01,3,5,3,5,8
TRINIDAD,atencion odontologica,endodoncias,2011-02-01,56,83,56,83,139
TUPIZA,atencion odontologica,endodoncias,2011-02-01,132,162,132,162,294
TURCO,atencion odontologica,endodoncias,2011-02-01,3,3,3,3,6
UNCIA,atencion odontologica,endodoncias,2011-02-01,4,2,4,2,6
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2011-02-01,16,19,16,19,35
URUBICHA,atencion odontologica,endodoncias,2011-02-01,0,2,0,2,2
UYUNI,atencion odontologica,endodoncias,2011-02-01,16,34,16,34,50
VACAS,atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
VALLEGRANDE,atencion odontologica,endodoncias,2011-02-01,17,46,17,46,63
VIACHA,atencion odontologica,endodoncias,2011-02-01,29,34,29,34,63
VILA VILA,atencion odontologica,endodoncias,2011-02-01,1,2,1,2,3
VILLA CHARCAS,atencion odontologica,endodoncias,2011-02-01,0,5,0,5,5
VILLA MONTES,atencion odontologica,endodoncias,2011-02-01,35,57,35,57,92
VILLA RIVERO,atencion odontologica,endodoncias,2011-02-01,4,1,4,1,5
VILLA SERRANO,atencion odontologica,endodoncias,2011-02-01,6,25,6,25,31
VILLA TUNARI,atencion odontologica,endodoncias,2011-02-01,24,29,24,29,53
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2011-02-01,3,5,3,5,8
VILLAZON,atencion odontologica,endodoncias,2011-02-01,24,30,24,30,54
VINTO,atencion odontologica,endodoncias,2011-02-01,2,3,2,3,5
VITICHI,atencion odontologica,endodoncias,2011-02-01,4,8,4,8,12
WALDO BALLIVIAN,atencion odontologica,endodoncias,2011-02-01,0,6,0,6,6
WARNES,atencion odontologica,endodoncias,2011-02-01,2,5,2,5,7
YACUIBA,atencion odontologica,endodoncias,2011-02-01,24,45,24,45,69
YAMPARAEZ,atencion odontologica,endodoncias,2011-02-01,6,4,6,4,10
YANACACHI,atencion odontologica,endodoncias,2011-02-01,5,1,5,1,6
YAPACANI,atencion odontologica,endodoncias,2011-02-01,7,23,7,23,30
YOTALA,atencion odontologica,endodoncias,2011-02-01,9,12,9,12,21
YUNCHARA,atencion odontologica,endodoncias,2011-02-01,1,0,1,0,1
ACHACACHI,atencion odontologica,endodoncias,2011-03-01,20,42,20,42,62
ACHOCALLA,atencion odontologica,endodoncias,2011-03-01,3,5,3,5,8
AIQUILE,atencion odontologica,endodoncias,2011-03-01,15,21,15,21,36
ALCALA,atencion odontologica,endodoncias,2011-03-01,1,2,1,2,3
ALTO BENI,atencion odontologica,endodoncias,2011-03-01,1,2,1,2,3
ANCORAIMES,atencion odontologica,endodoncias,2011-03-01,3,2,3,2,5
ANDAMARCA,atencion odontologica,endodoncias,2011-03-01,1,2,1,2,3
ANTEQUERA,atencion odontologica,endodoncias,2011-03-01,8,6,8,6,14
ANZALDO,atencion odontologica,endodoncias,2011-03-01,0,4,0,4,4
ARAMPAMPA,atencion odontologica,endodoncias,2011-03-01,2,3,2,3,5
ARANI,atencion odontologica,endodoncias,2011-03-01,18,26,18,26,44
ARBIETO,atencion odontologica,endodoncias,2011-03-01,5,2,5,2,7
ARQUE,atencion odontologica,endodoncias,2011-03-01,1,4,1,4,5
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2011-03-01,0,1,0,1,1
ATOCHA,atencion odontologica,endodoncias,2011-03-01,25,24,25,24,49
AYO AYO,atencion odontologica,endodoncias,2011-03-01,0,7,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2011-03-01,10,20,10,20,30
AZURDUY,atencion odontologica,endodoncias,2011-03-01,3,7,3,7,10
BATALLAS,atencion odontologica,endodoncias,2011-03-01,1,2,1,2,3
BAURES,atencion odontologica,endodoncias,2011-03-01,0,1,0,1,1
BERMEJO,atencion odontologica,endodoncias,2011-03-01,25,46,25,46,71
BETANZOS,atencion odontologica,endodoncias,2011-03-01,2,12,2,12,14
BOLIVAR,atencion odontologica,endodoncias,2011-03-01,2,4,2,4,6
BOYUIBE,atencion odontologica,endodoncias,2011-03-01,0,2,0,2,2
BUENA VISTA,atencion odontologica,endodoncias,2011-03-01,1,0,1,0,1
CABEZAS,atencion odontologica,endodoncias,2011-03-01,7,3,7,3,10
CAIROMA,atencion odontologica,endodoncias,2011-03-01,2,4,2,4,6
"CAIZA ""D""",atencion odontologica,endodoncias,2011-03-01,6,2,6,2,8
CAJUATA,atencion odontologica,endodoncias,2011-03-01,0,2,0,2,2
CALAMARCA,atencion odontologica,endodoncias,2011-03-01,9,19,9,19,28
CAMARGO,atencion odontologica,endodoncias,2011-03-01,23,18,23,18,41
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2011-03-01,1,1,1,1,2
CAMIRI,atencion odontologica,endodoncias,2011-03-01,18,39,18,39,57
CAPINOTA,atencion odontologica,endodoncias,2011-03-01,31,24,31,24,55
CARACOLLO,atencion odontologica,endodoncias,2011-03-01,4,5,4,5,9
CARANAVI,atencion odontologica,endodoncias,2011-03-01,5,23,5,23,28
CARAPARI,atencion odontologica,endodoncias,2011-03-01,27,23,27,23,50
CARIPUYO,atencion odontologica,endodoncias,2011-03-01,0,3,0,3,3
CATACORA,atencion odontologica,endodoncias,2011-03-01,1,0,1,0,1
CHALLAPATA,atencion odontologica,endodoncias,2011-03-01,2,8,2,8,10
CHAQUI,atencion odontologica,endodoncias,2011-03-01,1,1,1,1,2
CHARAGUA,atencion odontologica,endodoncias,2011-03-01,3,6,3,6,9
CHAYANTA,atencion odontologica,endodoncias,2011-03-01,4,5,4,5,9
CHIMORE,atencion odontologica,endodoncias,2011-03-01,3,6,3,6,9
CHIPAYA,atencion odontologica,endodoncias,2011-03-01,0,4,0,4,4
CHOQUE COTA,atencion odontologica,endodoncias,2011-03-01,2,6,2,6,8
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2011-03-01,7,15,7,15,22
CHUMA,atencion odontologica,endodoncias,2011-03-01,7,13,7,13,20
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2011-03-01,6,4,6,4,10
CLIZA,atencion odontologica,endodoncias,2011-03-01,23,40,23,40,63
COBIJA,atencion odontologica,endodoncias,2011-03-01,14,22,14,22,36
COCHABAMBA,atencion odontologica,endodoncias,2011-03-01,745,859,745,859,1604
COLCAPIRHUA,atencion odontologica,endodoncias,2011-03-01,35,42,35,42,77
"COLCHA ""K""",atencion odontologica,endodoncias,2011-03-01,5,1,5,1,6
COLLANA,atencion odontologica,endodoncias,2011-03-01,5,0,5,0,5
COLOMI,atencion odontologica,endodoncias,2011-03-01,0,9,0,9,9
COLPA BELGICA,atencion odontologica,endodoncias,2011-03-01,0,4,0,4,4
COLQUECHACA,atencion odontologica,endodoncias,2011-03-01,5,6,5,6,11
COMANCHE,atencion odontologica,endodoncias,2011-03-01,2,6,2,6,8
COMARAPA,atencion odontologica,endodoncias,2011-03-01,4,6,4,6,10
CONCEPCION,atencion odontologica,endodoncias,2011-03-01,0,3,0,3,3
COPACABANA,atencion odontologica,endodoncias,2011-03-01,3,6,3,6,9
CORIPATA,atencion odontologica,endodoncias,2011-03-01,4,6,4,6,10
COROICO,atencion odontologica,endodoncias,2011-03-01,7,10,7,10,17
CORQUE,atencion odontologica,endodoncias,2011-03-01,6,9,6,9,15
COTAGAITA,atencion odontologica,endodoncias,2011-03-01,12,23,12,23,35
COTOCA,atencion odontologica,endodoncias,2011-03-01,0,7,0,7,7
CUATRO CAÑADAS,atencion odontologica,endodoncias,2011-03-01,0,2,0,2,2
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncias,2011-03-01,1,2,1,2,3
CULPINA,atencion odontologica,endodoncias,2011-03-01,1,5,1,5,6
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2011-03-01,3,4,3,4,7
EL ALTO,atencion odontologica,endodoncias,2011-03-01,264,343,264,343,607
EL PUENTE(STC),atencion odontologica,endodoncias,2011-03-01,0,2,0,2,2
EL PUENTE(TJA),atencion odontologica,endodoncias,2011-03-01,6,11,6,11,17
EL TORNO,atencion odontologica,endodoncias,2011-03-01,3,28,3,28,31
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2011-03-01,4,17,4,17,21
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2011-03-01,10,12,10,12,22
ESCOMA,atencion odontologica,endodoncias,2011-03-01,2,3,2,3,5
EUCALIPTUS,atencion odontologica,endodoncias,2011-03-01,5,9,5,9,14
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2011-03-01,6,10,6,10,16
FILADELFIA,atencion odontologica,endodoncias,2011-03-01,5,0,5,0,5
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2011-03-01,2,2,2,2,4
GUANAY,atencion odontologica,endodoncias,2011-03-01,5,11,5,11,16
GUAQUI,atencion odontologica,endodoncias,2011-03-01,0,1,0,1,1
GUAYARAMERIN,atencion odontologica,endodoncias,2011-03-01,8,9,8,9,17
GUTIERREZ,atencion odontologica,endodoncias,2011-03-01,6,10,6,10,16
HUACARETA,atencion odontologica,endodoncias,2011-03-01,8,11,8,11,19
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2011-03-01,1,3,1,3,4
HUACHACALLA,atencion odontologica,endodoncias,2011-03-01,1,0,1,0,1
HUANUNI,atencion odontologica,endodoncias,2011-03-01,12,8,12,8,20
HUARACAJE,atencion odontologica,endodoncias,2011-03-01,2,2,2,2,4
HUARINA,atencion odontologica,endodoncias,2011-03-01,0,5,0,5,5
HUAYLLAMARCA,atencion odontologica,endodoncias,2011-03-01,4,4,4,4,8
ICLA,atencion odontologica,endodoncias,2011-03-01,4,7,4,7,11
INCAHUASI,atencion odontologica,endodoncias,2011-03-01,4,4,4,4,8
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2011-03-01,2,2,2,2,4
IXIAMAS,atencion odontologica,endodoncias,2011-03-01,13,25,13,25,38
JESUS DE MACHACA,atencion odontologica,endodoncias,2011-03-01,2,1,2,1,3
LA ASUNTA,atencion odontologica,endodoncias,2011-03-01,21,36,21,36,57
LA GUARDIA,atencion odontologica,endodoncias,2011-03-01,11,18,11,18,29
LA PAZ,atencion odontologica,endodoncias,2011-03-01,892,1008,892,1008,1900
LAGUNILLAS,atencion odontologica,endodoncias,2011-03-01,3,2,3,2,5
LAJA,atencion odontologica,endodoncias,2011-03-01,4,2,4,2,6
LAS CARRERAS,atencion odontologica,endodoncias,2011-03-01,2,3,2,3,5
LICOMA PAMPA,atencion odontologica,endodoncias,2011-03-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,endodoncias,2011-03-01,19,16,19,16,35
LLICA,atencion odontologica,endodoncias,2011-03-01,0,1,0,1,1
LORETO,atencion odontologica,endodoncias,2011-03-01,32,42,32,42,74
LURIBAY,atencion odontologica,endodoncias,2011-03-01,16,3,16,3,19
MACHACAMARCA,atencion odontologica,endodoncias,2011-03-01,2,7,2,7,9
MACHARETI,atencion odontologica,endodoncias,2011-03-01,0,2,0,2,2
MAIRANA,atencion odontologica,endodoncias,2011-03-01,0,3,0,3,3
MAPIRI,atencion odontologica,endodoncias,2011-03-01,10,11,10,11,21
MINEROS,atencion odontologica,endodoncias,2011-03-01,6,36,6,36,42
MIZQUE,atencion odontologica,endodoncias,2011-03-01,1,15,1,15,16
MOCOMOCO,atencion odontologica,endodoncias,2011-03-01,1,0,1,0,1
MOJOCOYA,atencion odontologica,endodoncias,2011-03-01,7,5,7,5,12
MONTEAGUDO,atencion odontologica,endodoncias,2011-03-01,10,24,10,24,34
MONTERO,atencion odontologica,endodoncias,2011-03-01,16,38,16,38,54
MOROCHATA,atencion odontologica,endodoncias,2011-03-01,1,1,1,1,2
OCURI,atencion odontologica,endodoncias,2011-03-01,0,4,0,4,4
OKINAWA,atencion odontologica,endodoncias,2011-03-01,2,3,2,3,5
OMEREQUE,atencion odontologica,endodoncias,2011-03-01,1,7,1,7,8
ORURO,atencion odontologica,endodoncias,2011-03-01,223,318,223,318,541
PADCAYA,atencion odontologica,endodoncias,2011-03-01,16,19,16,19,35
PADILLA,atencion odontologica,endodoncias,2011-03-01,9,11,9,11,20
PAILON,atencion odontologica,endodoncias,2011-03-01,8,13,8,13,21
PALOS BLANCOS,atencion odontologica,endodoncias,2011-03-01,0,2,0,2,2
PAMPA AULLAGAS,atencion odontologica,endodoncias,2011-03-01,4,3,4,3,7
PAMPA GRANDE,atencion odontologica,endodoncias,2011-03-01,0,3,0,3,3
PAPEL PAMPA,atencion odontologica,endodoncias,2011-03-01,2,2,2,2,4
PASORAPA,atencion odontologica,endodoncias,2011-03-01,3,1,3,1,4
PATACAMAYA,atencion odontologica,endodoncias,2011-03-01,17,40,17,40,57
PAZÑA,atencion odontologica,endodoncias,2011-03-01,2,4,2,4,6
PELECHUCO,atencion odontologica,endodoncias,2011-03-01,2,2,2,2,4
POCOATA,atencion odontologica,endodoncias,2011-03-01,12,9,12,9,21
POCONA,atencion odontologica,endodoncias,2011-03-01,4,7,4,7,11
POJO (CBBA),atencion odontologica,endodoncias,2011-03-01,3,17,3,17,20
POOPO,atencion odontologica,endodoncias,2011-03-01,4,2,4,2,6
PORCO,atencion odontologica,endodoncias,2011-03-01,8,16,8,16,24
POROMA,atencion odontologica,endodoncias,2011-03-01,0,5,0,5,5
PORTACHUELO,atencion odontologica,endodoncias,2011-03-01,0,3,0,3,3
PORVENIR,atencion odontologica,endodoncias,2011-03-01,2,2,2,2,4
POTOSI,atencion odontologica,endodoncias,2011-03-01,112,186,112,186,298
PUCARANI,atencion odontologica,endodoncias,2011-03-01,2,1,2,1,3
PUERTO CARABUCO,atencion odontologica,endodoncias,2011-03-01,5,4,5,4,9
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2011-03-01,0,1,0,1,1
PUERTO SUAREZ,atencion odontologica,endodoncias,2011-03-01,2,0,2,0,2
PUERTO VILLARROEL,atencion odontologica,endodoncias,2011-03-01,38,89,38,89,127
PUNA,atencion odontologica,endodoncias,2011-03-01,3,3,3,3,6
PUNATA,atencion odontologica,endodoncias,2011-03-01,22,29,22,29,51
QUILLACOLLO,atencion odontologica,endodoncias,2011-03-01,93,94,93,94,187
QUIME,atencion odontologica,endodoncias,2011-03-01,24,11,24,11,35
QUIRUSILLAS,atencion odontologica,endodoncias,2011-03-01,0,3,0,3,3
REYES,atencion odontologica,endodoncias,2011-03-01,2,89,2,89,91
RIBERALTA,atencion odontologica,endodoncias,2011-03-01,56,23,56,23,79
SABAYA,atencion odontologica,endodoncias,2011-03-01,4,1,4,1,5
SACABA,atencion odontologica,endodoncias,2011-03-01,69,73,69,73,142
SACABAMBA,atencion odontologica,endodoncias,2011-03-01,3,2,3,2,5
SAIPINA,atencion odontologica,endodoncias,2011-03-01,2,3,2,3,5
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2011-03-01,10,7,10,7,17
SAMAIPATA,atencion odontologica,endodoncias,2011-03-01,2,1,2,1,3
