,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-01-01,1,1,1,1,2
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-01-01,1,0,1,0,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,24,49,24,49,73
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,5,6,5,11
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,10,6,10,6,16
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,6,2,6,8
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,16,5,16,21
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,0,4,0,4
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,0,3,0,3
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,11,16,11,16,27
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,1,5,1,6
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,0,3,0,3
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,24,2,24,26
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,2,4,2,6
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,0,9,0,9
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,55,61,55,61,116
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,13,3,13,3,16
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,6,2,6,8
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,2,2,2,4
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,0,3,0,3
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,14,12,14,12,26
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,1,0,1,1
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,17,4,17,4,21
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,3,1,3,4
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,10,2,10,2,12
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,4,1,4,5
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,0,5,0,5
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,2,5,2,7
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,3,0,3,3
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,1,4,1,5
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,12,6,12,6,18
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,11,7,11,18
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,5,3,5,8
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,16,9,16,9,25
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,12,15,12,15,27
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,5,7,5,12
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,14,7,14,7,21
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,27,6,27,6,33
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,38,40,38,40,78
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,16,13,16,13,29
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,1,1,1,2
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,3,9,3,12
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,7,0,7,7
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,1,7,1,8
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,13,13,13,13,26
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,22,9,22,31
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,3,9,3,12
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,464,535,464,535,999
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,1,1,1,2
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,0,3,0,3
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,3,1,3,4
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,10,6,10,6,16
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,0,9,0,9
COLQUENCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,13,0,13,0,13
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,2,3,2,5
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,25,13,25,13,38
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
COMBAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,3,6,3,9
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,2,4,2,6
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,45,26,45,26,71
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,1,0,1,1
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,1,0,1,1
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,8,3,8,3,11
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,6,1,6,7
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,9,7,9,16
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,6,2,6,8
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,4,4,4,8
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,7,0,7,7
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,0,4,0,4
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,8,3,8,3,11
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,6,1,6,7
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,1,4,1,5
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,118,96,118,96,214
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,8,2,8,2,10
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,7,4,7,11
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,18,9,18,9,27
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,5,1,5,6
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,2,7,2,9
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,1,1,1,2
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,1,4,1,5
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,2,5,2,7
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,5,7,5,12
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,1,4,1,5
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,17,16,17,16,33
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,8,20,8,20,28
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,2,2,2,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,1,0,1,1
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,1,3,1,4
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,3,3,3,6
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,3,2,3,5
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,4,9,4,13
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,5,5,5,10
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,3,4,3,7
ICHOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,12,3,12,15
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,4,6,4,10
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,0,6,0,6
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,23,16,23,16,39
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,1,3,1,4
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,445,391,445,391,836
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,2,3,2,5
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,11,6,11,17
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,1,3,1,4
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,5,5,5,10
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,16,13,16,13,29
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,2,4,2,6
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,14,2,14,2,16
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,7,0,7,7
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,2,0,2,2
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,14,2,14,2,16
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,8,5,8,13
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,5,4,5,9
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,2,7,2,9
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,2,7,2,9
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,11,2,11,2,13
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,4,1,4,5
MOROCHATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,29,0,29,29
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,2,1,2,3
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,15,17,15,17,32
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,3,2,3,5
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,184,145,184,145,329
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,9,4,9,13
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,2,1,2,3
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,3,6,3,9
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,16,4,16,4,20
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,4,1,4,5
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,2,0,2,2
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,1,0,1,1
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,11,5,11,16
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,3,1,3,4
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,3,0,3,3
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,3,6,3,9
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,4,1,4,5
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,10,4,10,4,14
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
PORONGO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,17,5,17,5,22
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,57,46,57,46,103
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,1,1,1,2
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,45,22,45,22,67
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,5,1,5,6
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,14,4,14,18
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,2,0,2,2
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,3,0,3,3
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,5,6,5,11
PUERTO SILES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,0,5,0,5
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,8,0,8,0,8
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,23,54,23,54,77
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,13,27,13,27,40
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,13,29,13,29,42
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,1,3,1,4
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,24,17,24,17,41
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,29,6,29,6,35
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,4,6,4,10
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,1,7,1,8
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,3,3,3,6
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,7,7,7,14
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,6,2,6,8
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,2,7,2,9
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,11,13,11,13,24
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,5,2,5,7
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,3,2,3,5
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,1,9,1,10
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,12,3,12,3,15
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,12,17,12,17,29
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,4,4,4,8
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,23,24,23,24,47
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,8,11,8,11,19
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,13,9,13,22
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,44,44,44,44,88
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,18,11,18,11,29
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,4,3,4,7
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,12,3,12,3,15
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,11,7,11,7,18
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,11,5,11,16
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,14,10,14,10,24
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,1,0,1,1
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,9,5,9,5,14
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,11,2,11,2,13
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,1,5,1,6
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,6,4,6,10
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,7,6,7,6,13
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,0,2,0,2
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,1,2,1,3
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,272,215,272,215,487
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,10,0,10,0,10
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,2,5,2,7
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,16,24,16,24,40
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,3,3,3,6
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,11,22,11,22,33
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,2,1,2,3
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,1,1,1,2
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,3,1,3,1,4
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,2,5,2,7
SICAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,0,1,0,1,1
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,4,0,4,0,4
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,2,2,2,2,4
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,6,111,6,111,117
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,8,5,8,5,13
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,166,121,166,121,287
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,5,9,5,9,14
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,0,1,0,1
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-02-01,1,6,1,6,7
