,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
ANTEQUERA,atencion odontologica,cirugia bucal menor,2011-02-01,6,5,6,5,11
ANZALDO,atencion odontologica,cirugia bucal menor,2011-02-01,13,29,13,29,42
APOLO,atencion odontologica,cirugia bucal menor,2011-02-01,25,26,25,26,51
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2011-02-01,4,3,4,3,7
ARANI,atencion odontologica,cirugia bucal menor,2011-02-01,11,23,11,23,34
ARBIETO,atencion odontologica,cirugia bucal menor,2011-02-01,1,4,1,4,5
ARQUE,atencion odontologica,cirugia bucal menor,2011-02-01,5,11,5,11,16
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2011-02-01,7,16,7,16,23
ATOCHA,atencion odontologica,cirugia bucal menor,2011-02-01,29,45,29,45,74
AYATA,atencion odontologica,cirugia bucal menor,2011-02-01,29,43,29,43,72
AYO AYO,atencion odontologica,cirugia bucal menor,2011-02-01,10,41,10,41,51
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2011-02-01,41,47,41,47,88
AZURDUY,atencion odontologica,cirugia bucal menor,2011-02-01,8,33,8,33,41
BATALLAS,atencion odontologica,cirugia bucal menor,2011-02-01,32,58,32,58,90
BAURES,atencion odontologica,cirugia bucal menor,2011-02-01,1,9,1,9,10
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2011-02-01,4,5,4,5,9
BERMEJO,atencion odontologica,cirugia bucal menor,2011-02-01,46,123,46,123,169
BETANZOS,atencion odontologica,cirugia bucal menor,2011-02-01,16,44,16,44,60
BOLIVAR,atencion odontologica,cirugia bucal menor,2011-02-01,24,17,24,17,41
BOYUIBE,atencion odontologica,cirugia bucal menor,2011-02-01,17,9,17,9,26
BUENA VISTA,atencion odontologica,cirugia bucal menor,2011-02-01,10,14,10,14,24
CABEZAS,atencion odontologica,cirugia bucal menor,2011-02-01,29,47,29,47,76
CAIROMA,atencion odontologica,cirugia bucal menor,2011-02-01,38,51,38,51,89
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2011-02-01,7,14,7,14,21
CAJUATA,atencion odontologica,cirugia bucal menor,2011-02-01,9,20,9,20,29
CALACOTO,atencion odontologica,cirugia bucal menor,2011-02-01,8,16,8,16,24
CALAMARCA,atencion odontologica,cirugia bucal menor,2011-02-01,56,75,56,75,131
CAMARGO,atencion odontologica,cirugia bucal menor,2011-02-01,35,57,35,57,92
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2011-02-01,4,13,4,13,17
CAMIRI,atencion odontologica,cirugia bucal menor,2011-02-01,61,81,61,81,142
CAPINOTA,atencion odontologica,cirugia bucal menor,2011-02-01,8,12,8,12,20
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2011-02-01,26,37,26,37,63
CARACOLLO,atencion odontologica,cirugia bucal menor,2011-02-01,46,57,46,57,103
CARANAVI,atencion odontologica,cirugia bucal menor,2011-02-01,57,44,57,44,101
CARAPARI,atencion odontologica,cirugia bucal menor,2011-02-01,63,90,63,90,153
CARIPUYO,atencion odontologica,cirugia bucal menor,2011-02-01,11,5,11,5,16
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2011-02-01,10,12,10,12,22
CATACORA,atencion odontologica,cirugia bucal menor,2011-02-01,16,16,16,16,32
CHACARILLA,atencion odontologica,cirugia bucal menor,2011-02-01,2,6,2,6,8
CHALLAPATA,atencion odontologica,cirugia bucal menor,2011-02-01,50,77,50,77,127
CHAQUI,atencion odontologica,cirugia bucal menor,2011-02-01,3,5,3,5,8
CHARAGUA,atencion odontologica,cirugia bucal menor,2011-02-01,57,105,57,105,162
CHARAÑA,atencion odontologica,cirugia bucal menor,2011-02-01,3,5,3,5,8
CHAYANTA,atencion odontologica,cirugia bucal menor,2011-02-01,7,23,7,23,30
CHIMORE,atencion odontologica,cirugia bucal menor,2011-02-01,29,31,29,31,60
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2011-02-01,8,8,8,8,16
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2011-02-01,27,29,27,29,56
CHUMA,atencion odontologica,cirugia bucal menor,2011-02-01,82,90,82,90,172
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2011-02-01,20,30,20,30,50
CKOCHAS,atencion odontologica,cirugia bucal menor,2011-02-01,3,5,3,5,8
CLIZA,atencion odontologica,cirugia bucal menor,2011-02-01,9,21,9,21,30
COBIJA,atencion odontologica,cirugia bucal menor,2011-02-01,66,108,66,108,174
COCAPATA,atencion odontologica,cirugia bucal menor,2011-02-01,28,24,28,24,52
COCHABAMBA,atencion odontologica,cirugia bucal menor,2011-02-01,252,376,252,376,628
COIPASA,atencion odontologica,cirugia bucal menor,2011-02-01,2,8,2,8,10
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2011-02-01,52,56,52,56,108
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2011-02-01,10,15,10,15,25
COLLANA,atencion odontologica,cirugia bucal menor,2011-02-01,7,20,7,20,27
COLOMI,atencion odontologica,cirugia bucal menor,2011-02-01,7,24,7,24,31
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2011-02-01,13,6,13,6,19
COLQUECHACA,atencion odontologica,cirugia bucal menor,2011-02-01,23,35,23,35,58
COLQUENCHA,atencion odontologica,cirugia bucal menor,2011-02-01,24,26,24,26,50
COLQUIRI,atencion odontologica,cirugia bucal menor,2011-02-01,43,54,43,54,97
COMANCHE,atencion odontologica,cirugia bucal menor,2011-02-01,32,60,32,60,92
COMARAPA,atencion odontologica,cirugia bucal menor,2011-02-01,19,20,19,20,39
COMBAYA,atencion odontologica,cirugia bucal menor,2011-02-01,13,6,13,6,19
CONCEPCION,atencion odontologica,cirugia bucal menor,2011-02-01,28,25,28,25,53
COPACABANA,atencion odontologica,cirugia bucal menor,2011-02-01,100,89,100,89,189
CORIPATA,atencion odontologica,cirugia bucal menor,2011-02-01,35,35,35,35,70
CORO CORO,atencion odontologica,cirugia bucal menor,2011-02-01,37,31,37,31,68
COROICO,atencion odontologica,cirugia bucal menor,2011-02-01,31,15,31,15,46
CORQUE,atencion odontologica,cirugia bucal menor,2011-02-01,14,13,14,13,27
COTAGAITA,atencion odontologica,cirugia bucal menor,2011-02-01,50,73,50,73,123
COTOCA,atencion odontologica,cirugia bucal menor,2011-02-01,15,14,15,14,29
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2011-02-01,16,35,16,35,51
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2011-02-01,0,4,0,4,4
CUEVO,atencion odontologica,cirugia bucal menor,2011-02-01,3,20,3,20,23
CULPINA,atencion odontologica,cirugia bucal menor,2011-02-01,9,12,9,12,21
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2011-02-01,8,39,8,39,47
CURVA,atencion odontologica,cirugia bucal menor,2011-02-01,1,6,1,6,7
DESAGUADERO,atencion odontologica,cirugia bucal menor,2011-02-01,19,22,19,22,41
EL ALTO,atencion odontologica,cirugia bucal menor,2011-02-01,803,1152,803,1152,1955
EL CHORO,atencion odontologica,cirugia bucal menor,2011-02-01,1,1,1,1,2
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2011-02-01,10,11,10,11,21
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2011-02-01,51,75,51,75,126
EL TORNO,atencion odontologica,cirugia bucal menor,2011-02-01,36,43,36,43,79
EL VILLAR,atencion odontologica,cirugia bucal menor,2011-02-01,4,9,4,9,13
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2011-02-01,37,46,37,46,83
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2011-02-01,7,15,7,15,22
ESCOMA,atencion odontologica,cirugia bucal menor,2011-02-01,24,27,24,27,51
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2011-02-01,9,17,9,17,26
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2011-02-01,20,21,20,21,41
FILADELFIA,atencion odontologica,cirugia bucal menor,2011-02-01,15,6,15,6,21
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2011-02-01,1,10,1,10,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2011-02-01,47,41,47,41,88
GUANAY,atencion odontologica,cirugia bucal menor,2011-02-01,16,15,16,15,31
GUAQUI,atencion odontologica,cirugia bucal menor,2011-02-01,35,44,35,44,79
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2011-02-01,56,74,56,74,130
GUTIERREZ,atencion odontologica,cirugia bucal menor,2011-02-01,20,86,20,86,106
HUACARETA,atencion odontologica,cirugia bucal menor,2011-02-01,22,26,22,26,48
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2011-02-01,1,13,1,13,14
HUACHACALLA,atencion odontologica,cirugia bucal menor,2011-02-01,4,8,4,8,12
HUANUNI,atencion odontologica,cirugia bucal menor,2011-02-01,19,20,19,20,39
HUARACAJE,atencion odontologica,cirugia bucal menor,2011-02-01,7,10,7,10,17
HUARINA,atencion odontologica,cirugia bucal menor,2011-02-01,24,20,24,20,44
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2011-02-01,32,28,32,28,60
HUMANATA,atencion odontologica,cirugia bucal menor,2011-02-01,28,41,28,41,69
ICHOCA,atencion odontologica,cirugia bucal menor,2011-02-01,7,9,7,9,16
ICLA,atencion odontologica,cirugia bucal menor,2011-02-01,5,37,5,37,42
INCAHUASI,atencion odontologica,cirugia bucal menor,2011-02-01,15,32,15,32,47
INQUISIVI,atencion odontologica,cirugia bucal menor,2011-02-01,17,44,17,44,61
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2011-02-01,12,28,12,28,40
IXIAMAS,atencion odontologica,cirugia bucal menor,2011-02-01,42,47,42,47,89
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2011-02-01,57,81,57,81,138
LA ASUNTA,atencion odontologica,cirugia bucal menor,2011-02-01,55,73,55,73,128
LA GUARDIA,atencion odontologica,cirugia bucal menor,2011-02-01,19,23,19,23,42
LA PAZ,atencion odontologica,cirugia bucal menor,2011-02-01,681,797,681,797,1478
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2011-02-01,6,4,6,4,10
LAJA,atencion odontologica,cirugia bucal menor,2011-02-01,23,42,23,42,65
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2011-02-01,4,7,4,7,11
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2011-02-01,10,8,10,8,18
LLALLAGUA,atencion odontologica,cirugia bucal menor,2011-02-01,41,58,41,58,99
LLICA,atencion odontologica,cirugia bucal menor,2011-02-01,17,27,17,27,44
LURIBAY,atencion odontologica,cirugia bucal menor,2011-02-01,22,34,22,34,56
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2011-02-01,10,6,10,6,16
MACHARETI,atencion odontologica,cirugia bucal menor,2011-02-01,11,12,11,12,23
MAGDALENA,atencion odontologica,cirugia bucal menor,2011-02-01,24,27,24,27,51
MAIRANA,atencion odontologica,cirugia bucal menor,2011-02-01,2,13,2,13,15
MALLA,atencion odontologica,cirugia bucal menor,2011-02-01,8,4,8,4,12
MAPIRI,atencion odontologica,cirugia bucal menor,2011-02-01,32,34,32,34,66
MECAPACA,atencion odontologica,cirugia bucal menor,2011-02-01,17,21,17,21,38
MINEROS,atencion odontologica,cirugia bucal menor,2011-02-01,4,7,4,7,11
MIZQUE,atencion odontologica,cirugia bucal menor,2011-02-01,14,21,14,21,35
MOCOMOCO,atencion odontologica,cirugia bucal menor,2011-02-01,38,43,38,43,81
MOJOCOYA,atencion odontologica,cirugia bucal menor,2011-02-01,13,18,13,18,31
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2011-02-01,19,41,19,41,60
MONTERO,atencion odontologica,cirugia bucal menor,2011-02-01,32,60,32,60,92
MORO MORO,atencion odontologica,cirugia bucal menor,2011-02-01,1,3,1,3,4
MOROCHATA,atencion odontologica,cirugia bucal menor,2011-02-01,1,36,1,36,37
OCURI,atencion odontologica,cirugia bucal menor,2011-02-01,15,34,15,34,49
OKINAWA,atencion odontologica,cirugia bucal menor,2011-02-01,15,14,15,14,29
OMEREQUE,atencion odontologica,cirugia bucal menor,2011-02-01,17,38,17,38,55
ORURO,atencion odontologica,cirugia bucal menor,2011-02-01,362,564,362,564,926
PADCAYA,atencion odontologica,cirugia bucal menor,2011-02-01,28,40,28,40,68
PADILLA,atencion odontologica,cirugia bucal menor,2011-02-01,15,44,15,44,59
PAILON,atencion odontologica,cirugia bucal menor,2011-02-01,15,28,15,28,43
PALCA,atencion odontologica,cirugia bucal menor,2011-02-01,26,30,26,30,56
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2011-02-01,37,41,37,41,78
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2011-02-01,9,6,9,6,15
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2011-02-01,0,14,0,14,14
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2011-02-01,5,4,5,4,9
PASORAPA,atencion odontologica,cirugia bucal menor,2011-02-01,4,7,4,7,11
PATACAMAYA,atencion odontologica,cirugia bucal menor,2011-02-01,32,39,32,39,71
PAZÑA,atencion odontologica,cirugia bucal menor,2011-02-01,11,16,11,16,27
PELECHUCO,atencion odontologica,cirugia bucal menor,2011-02-01,21,39,21,39,60
POCOATA,atencion odontologica,cirugia bucal menor,2011-02-01,23,39,23,39,62
POCONA,atencion odontologica,cirugia bucal menor,2011-02-01,23,40,23,40,63
POJO (CBBA),atencion odontologica,cirugia bucal menor,2011-02-01,27,17,27,17,44
POOPO,atencion odontologica,cirugia bucal menor,2011-02-01,15,26,15,26,41
PORCO,atencion odontologica,cirugia bucal menor,2011-02-01,5,13,5,13,18
POROMA,atencion odontologica,cirugia bucal menor,2011-02-01,3,19,3,19,22
PORONGO,atencion odontologica,cirugia bucal menor,2011-02-01,3,2,3,2,5
PORTACHUELO,atencion odontologica,cirugia bucal menor,2011-02-01,28,25,28,25,53
PORVENIR,atencion odontologica,cirugia bucal menor,2011-02-01,26,21,26,21,47
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2011-02-01,7,7,7,7,14
POTOSI,atencion odontologica,cirugia bucal menor,2011-02-01,119,223,119,223,342
PRESTO,atencion odontologica,cirugia bucal menor,2011-02-01,6,3,6,3,9
PUCARA,atencion odontologica,cirugia bucal menor,2011-02-01,2,6,2,6,8
PUCARANI,atencion odontologica,cirugia bucal menor,2011-02-01,112,178,112,178,290
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2011-02-01,24,38,24,38,62
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2011-02-01,32,44,32,44,76
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2011-02-01,9,22,9,22,31
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2011-02-01,14,5,14,5,19
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2011-02-01,1,4,1,4,5
PUERTO RICO,atencion odontologica,cirugia bucal menor,2011-02-01,46,42,46,42,88
PUERTO SILES,atencion odontologica,cirugia bucal menor,2011-02-01,14,10,14,10,24
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2011-02-01,5,20,5,20,25
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2011-02-01,25,32,25,32,57
PUNA,atencion odontologica,cirugia bucal menor,2011-02-01,34,62,34,62,96
PUNATA,atencion odontologica,cirugia bucal menor,2011-02-01,43,69,43,69,112
QUIABAYA,atencion odontologica,cirugia bucal menor,2011-02-01,15,27,15,27,42
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2011-02-01,42,91,42,91,133
QUIME,atencion odontologica,cirugia bucal menor,2011-02-01,50,52,50,52,102
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2011-02-01,4,5,4,5,9
RAVELO,atencion odontologica,cirugia bucal menor,2011-02-01,16,32,16,32,48
REYES,atencion odontologica,cirugia bucal menor,2011-02-01,14,11,14,11,25
RIBERALTA,atencion odontologica,cirugia bucal menor,2011-02-01,144,199,144,199,343
ROBORE,atencion odontologica,cirugia bucal menor,2011-02-01,2,13,2,13,15
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2011-02-01,9,8,9,8,17
SABAYA,atencion odontologica,cirugia bucal menor,2011-02-01,3,5,3,5,8
SACABA,atencion odontologica,cirugia bucal menor,2011-02-01,272,186,272,186,458
SACABAMBA,atencion odontologica,cirugia bucal menor,2011-02-01,6,11,6,11,17
SACACA,atencion odontologica,cirugia bucal menor,2011-02-01,9,25,9,25,34
SAIPINA,atencion odontologica,cirugia bucal menor,2011-02-01,8,8,8,8,16
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2011-02-01,19,25,19,25,44
SAMAIPATA,atencion odontologica,cirugia bucal menor,2011-02-01,17,18,17,18,35
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2011-02-01,3,0,3,0,3
SAN ANDRES,atencion odontologica,cirugia bucal menor,2011-02-01,21,24,21,24,45
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2011-02-01,18,26,18,26,44
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2011-02-01,11,24,11,24,35
SAN BENITO,atencion odontologica,cirugia bucal menor,2011-02-01,24,21,24,21,45
SAN BORJA,atencion odontologica,cirugia bucal menor,2011-02-01,223,297,223,297,520
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2011-02-01,1,6,1,6,7
SAN CARLOS,atencion odontologica,cirugia bucal menor,2011-02-01,18,21,18,21,39
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2011-02-01,26,41,26,41,67
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2011-02-01,14,21,14,21,35
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2011-02-01,2,7,2,7,9
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2011-02-01,5,11,5,11,16
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2011-02-01,40,54,40,54,94
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2011-02-01,6,6,6,6,12
SAN JULIAN,atencion odontologica,cirugia bucal menor,2011-02-01,19,38,19,38,57
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2011-02-01,2,5,2,5,7
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2011-02-01,54,102,54,102,156
SAN LUCAS,atencion odontologica,cirugia bucal menor,2011-02-01,13,22,13,22,35
SAN MATIAS,atencion odontologica,cirugia bucal menor,2011-02-01,15,15,15,15,30
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2011-02-01,36,61,36,61,97
SAN PEDRO,atencion odontologica,cirugia bucal menor,2011-02-01,20,21,20,21,41
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2011-02-01,17,36,17,36,53
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2011-02-01,12,11,12,11,23
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2011-02-01,14,24,14,24,38
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2011-02-01,14,15,14,15,29
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2011-02-01,12,11,12,11,23
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2011-02-01,4,5,4,5,9
SANTA ANA,atencion odontologica,cirugia bucal menor,2011-02-01,33,17,33,17,50
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2011-02-01,262,416,262,416,678
SANTA ROSA,atencion odontologica,cirugia bucal menor,2011-02-01,12,33,12,33,45
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2011-02-01,29,44,29,44,73
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2011-02-01,6,7,6,7,13
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2011-02-01,19,27,19,27,46
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2011-02-01,5,9,5,9,14
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2011-02-01,12,31,12,31,43
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2011-02-01,13,11,13,11,24
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2011-02-01,7,9,7,9,16
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2011-02-01,12,20,12,20,32
SENA,atencion odontologica,cirugia bucal menor,2011-02-01,8,16,8,16,24
SHINAOTA,atencion odontologica,cirugia bucal menor,2011-02-01,14,17,14,17,31
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2011-02-01,22,37,22,37,59
SICAYA,atencion odontologica,cirugia bucal menor,2011-02-01,0,1,0,1,1
SIPE SIPE,atencion odontologica,cirugia bucal menor,2011-02-01,10,19,10,19,29
SOPACHUY,atencion odontologica,cirugia bucal menor,2011-02-01,10,33,10,33,43
SORACACHI,atencion odontologica,cirugia bucal menor,2011-02-01,17,10,17,10,27
SORATA,atencion odontologica,cirugia bucal menor,2011-02-01,22,44,22,44,66
SUCRE,atencion odontologica,cirugia bucal menor,2011-02-01,534,553,534,553,1087
TACACOMA,atencion odontologica,cirugia bucal menor,2011-02-01,32,46,32,46,78
TACOPAYA,atencion odontologica,cirugia bucal menor,2011-02-01,16,17,16,17,33
TAHUA,atencion odontologica,cirugia bucal menor,2011-02-01,4,4,4,4,8
TAPACARI,atencion odontologica,cirugia bucal menor,2011-02-01,25,19,25,19,44
TARABUCO,atencion odontologica,cirugia bucal menor,2011-02-01,15,58,15,58,73
TARACO,atencion odontologica,cirugia bucal menor,2011-02-01,24,22,24,22,46
TARATA,atencion odontologica,cirugia bucal menor,2011-02-01,6,8,6,8,14
TARIJA,atencion odontologica,cirugia bucal menor,2011-02-01,221,365,221,365,586
TARVITA,atencion odontologica,cirugia bucal menor,2011-02-01,15,36,15,36,51
TEOPONTE,atencion odontologica,cirugia bucal menor,2011-02-01,4,4,4,4,8
TIAWANACU,atencion odontologica,cirugia bucal menor,2011-02-01,50,62,50,62,112
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2011-02-01,4,9,4,9,13
TIPUANI,atencion odontologica,cirugia bucal menor,2011-02-01,4,11,4,11,15
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2011-02-01,56,98,56,98,154
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2011-02-01,14,26,14,26,40
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2011-02-01,23,19,23,19,42
