municipality,group,variable,month,Vacunaciones fuera de servicio,TOTAL
AYO AYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
BATALLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
BOLIVAR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
CABEZAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
CALACOTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,8,8
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,12,12
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
CHOQUE COTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,37,37
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,98,98
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,6,6
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,10,10
COLQUENCHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
CONCEPCION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,6,6
CORIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
CORQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,4,4
CULPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
CURVA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
DESAGUADERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,939,939
EL CHORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
EUCALIPTUS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,4,4
HUACARETA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,15,15
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
IXIAMAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,25,25
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,832,832
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,8,8
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
MAIRANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,4,4
MONTEAGUDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,11,11
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,4,4
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,25,25
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,16,16
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
PATACAMAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,24,24
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
PORCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
PORVENIR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,12,12
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,6,6
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,18,18
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,6,6
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,53,53
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,4,4
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,75,75
SAN AGUSTIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,26,26
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,7,7
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,12,12
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,7,7
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,7,7
SAN PEDRO DE CURAHUARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,142,142
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,10,10
SANTIAGO DE HUARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,39,39
TACACOMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,6,6
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,4,4
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,6,6
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,28,28
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,6,6
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,3,3
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,4,4
UNCIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
UYUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
VACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
VILLA NUEVA (LOMA ALTA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,10,10
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,2,2
YACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,5,5
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-09-01,1,1
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,27,27
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
ARBIETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,6,6
ARQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
ATOCHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,23,23
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
BELLA FLOR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,3,3
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,5,5
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,35,35
CABEZAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,6,6
"CAIZA ""D""",vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
CAJUATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,3,3
CALACOTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
CALAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
CAPINOTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,7,7
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,3,3
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
CHARAÑA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
CHAYANTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,9,9
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,6,6
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,11,11
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,257,257
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,20,20
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
CONCEPCION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
CORQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,11,11
CULPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
DESAGUADERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,6,6
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2681,2681
EL PUENTE(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,3,3
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
HUARACAJE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
HUAYLLAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
INGAVI (HUMAITA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,7,7
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,408,408
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,19,19
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
MACHACAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
MAGDALENA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,13,13
MAIRANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,5,5
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,9,9
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,12,12
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
OMEREQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,158,158
PADCAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,5,5
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,19,19
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
PORTACHUELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,11,11
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,6,6
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
PUERTO GONZALO MORENO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
PUERTO PEREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
PUERTO RICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,5,5
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,34,34
QUIME,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
RAVELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,3,3
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,13,13
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,46,46
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,28,28
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,10,10
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
SAN JOAQUIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,3,3
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,5,5
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
SAN PEDRO DE CURAHUARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
SAN RAFAEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,4,4
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,376,376
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
SAPAHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,1,1
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,11,11
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,5,5
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,29,29
TACACOMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,2,2
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,3,3
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,13,13
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-10-01,93,93
