municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,9,9
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,8,8
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,10,10
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,20,20
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,12,12
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,7,7
CORIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,20,20
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,16,16
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,41,41
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,5,5
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,6,6
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,11,11
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,5,5
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,9,9
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,514,514
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,6,6
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,4,4
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,16,16
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,62,62
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,14,14
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,4,4
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,25,25
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,12,12
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,19,19
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,17,17
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,7,7
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,134,134
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,28,28
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,15,15
HUATAJATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,11,11
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,36,36
HUMANATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,6,6
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,24,24
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,12,12
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,428,428
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,293,293
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,5,5
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,20,20
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,13,13
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,5,5
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,7,7
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,12,12
MAGDALENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
MALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,14,14
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,4,4
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,21,21
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,17,17
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,20,20
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,26,26
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,26,26
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,358,358
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,4,4
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,8,8
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,31,31
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,131,131
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,8,8
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,326,326
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,28,28
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,51,51
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,6,6
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,4,4
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,9,9
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,18,18
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,34,34
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,6,6
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,4,4
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,8,8
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,11,11
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,155,155
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,38,38
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,15,15
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,18,18
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,18,18
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-02-01,2,2
