,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,10,4,10,14
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,2,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,5,4,5,4,9
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,2,0,2,2
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,5,0,5,0,5
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,2,0,2,2
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,2,0,2,2
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,5,0,5,5
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,0,3,0,3
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,35,3,35,3,38
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,153,55,153,55,208
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,1,2,1,3
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,15,0,15,0,15
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,6,2,6,2,8
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,2,1,2,3
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,5,0,5,5
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,2,0,2,2
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,0,2,0,2
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,7,6,7,6,13
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,17,126,17,126,143
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,6,0,6,6
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,36,0,36,0,36
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,0,2,0,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,14,0,14,14
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,7,0,7,0,7
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,0,3,0,3
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,2,2,2,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,2,0,2,2
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,0,2,0,2
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,0,4,0,4
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,12,0,12,0,12
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,1,3,1,4
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,2,4,2,6
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,4,1,4,5
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,8,0,8,0,8
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,12,11,12,11,23
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,12,3,12,3,15
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,11,55,11,55,66
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,7,3,7,10
REYES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,0,2,0,2
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,6,3,6,9
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,34,37,34,37,71
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,4,0,4,4
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,10,0,10,10
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,1,3,1,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,5,0,5,0,5
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,2,2,2,4
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,5,21,5,21,26
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,6,0,6,0,6
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,3,2,3,5
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,41,7,41,7,48
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,5,0,5,0,5
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,21,2,21,23
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,13,0,13,0,13
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,5,0,5,0,5
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,1,3,1,4
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,12,3,12,3,15
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,6,2,6,2,8
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,236,57,236,57,293
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,3,0,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,14,2,14,16
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,2,1,2,3
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,4,1,4,5
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,24,9,24,9,33
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,2,1,2,3
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,4,3,4,3,7
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,5,0,5,0,5
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,53,11,53,11,64
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,14,0,14,14
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,0,2,0,2
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,5,3,5,8
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,0,1,0,1
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,6,0,6,0,6
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,0,3,0,3
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,20,2,20,2,22
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,9,0,9,0,9
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,3,3,3,6
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,11,2,11,2,13
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,3,3,3,6
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,22,0,22,0,22
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,6,32,6,32,38
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,10,1,10,1,11
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,10,0,10,0,10
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,18,18,18,18,36
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,3,1,3,1,4
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,1,1,1,1,2
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,11,21,11,21,32
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,2,2,2,4
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,2,0,2,0,2
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-02-01,0,4,0,4,4
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,22,0,22,22
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,5,2,5,7
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,11,0,11,11
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,13,0,13,13
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,4,0,4,4
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,6,6,6,6,12
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,4,2,4,6
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,3,0,3,0,3
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,2,2,2,4
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,8,1,8,1,9
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,1,1,1,2
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,18,1,18,19
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,4,0,4,4
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,23,1,23,24
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,11,1,11,12
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,2,0,2,2
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,5,0,5,5
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,2,2,2,4
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,8,12,8,12,20
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,24,0,24,24
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,2,1,2,3
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,2,1,2,3
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,1,0,1,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,1,0,1,1
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,0,2,0,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,6,0,6,6
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,5,6,5,6,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,2,0,2,2
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,5,0,5,5
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,6,1,6,1,7
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,13,6,13,6,19
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,4,0,4,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,176,174,176,174,350
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,12,11,12,11,23
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,8,0,8,0,8
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,4,0,4,4
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,5,0,5,5
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,4,0,4,0,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,8,20,8,20,28
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,7,0,7,0,7
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,62,0,62,62
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,0,2,0,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,7,0,7,0,7
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,1,1,1,2
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,7,0,7,7
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,23,66,23,66,89
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,6,0,6,0,6
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,3,1,3,4
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,1,2,1,3
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,317,322,317,322,639
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,11,0,11,11
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,3,0,3,3
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,16,10,16,10,26
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,3,0,3,0,3
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,4,6,4,6,10
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,3,0,3,0,3
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,5,38,5,38,43
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,4,0,4,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,4,2,4,6
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,5,0,5,5
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,2,2,2,4
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,3,4,3,4,7
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,4,2,4,2,6
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,4,0,4,4
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,1,0,1,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,2,2,2,4
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,2,0,2,2
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,0,1,0,1,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,4,1,4,5
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,52,108,52,108,160
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,259,177,259,177,436
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,1,0,1,0,1
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,3,1,3,1,4
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,1,2,1,3
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,7,1,7,1,8
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,0,2,0,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,1,2,1,3
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,2,6,2,6,8
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,9,0,9,0,9
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-03-01,3,4,3,4,7
