,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,11,7,11,7,18
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,10,1,10,1,11
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,4,49,4,49,53
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,2,1,2,3
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,2,1,2,3
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,3,0,3,0,3
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,3,0,3,0,3
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,3,0,3,3
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,3,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,4,5,4,5,9
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,4,1,4,5
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,7,22,7,22,29
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,7,3,7,3,10
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,15,17,15,17,32
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,3,0,3,3
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,5,0,5,5
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,3,0,3,3
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,4,2,4,2,6
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,5,2,5,7
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,21,4,21,4,25
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,26,2,26,28
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,11,0,11,0,11
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,6,0,6,0,6
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,2,0,2,2
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,4,1,4,1,5
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,5,0,5,0,5
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,112,43,112,43,155
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,4,2,4,2,6
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,4,0,4,4
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,1,2,1,3
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,11,0,11,11
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,2,0,2,2
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,15,12,15,12,27
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,2,1,2,3
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,26,17,26,17,43
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,3,0,3,3
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,0,2,0,2
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,2,0,2,2
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,5,0,5,0,5
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,9,0,9,0,9
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,7,0,7,0,7
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,3,1,3,1,4
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,9,0,9,0,9
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,1,2,1,3
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,4,2,4,2,6
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,3,18,3,18,21
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,1,1,1,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,3,0,3,0,3
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,1,0,1,0,1
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,6,27,6,27,33
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,1,2,1,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,4,2,4,6
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,2,1,2,1,3
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-02-01,0,1,0,1,1
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,23,1,23,24
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,6,1,6,7
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,7,10,7,10,17
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,3,1,3,4
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,0,3,0,3
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,1,1,1,2
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,8,0,8,0,8
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,9,2,9,11
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,11,1,11,12
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,5,7,5,7,12
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,16,0,16,16
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,2,2,2,4
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,8,1,8,9
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,1,1,1,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,26,0,26,26
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,3,0,3,3
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,7,3,7,3,10
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,3,3,3,6
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,75,100,75,100,175
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,10,11,10,11,21
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,4,0,4,0,4
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,3,0,3,3
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,20,3,20,23
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,0,3,0,3
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,36,0,36,36
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,0,3,0,3
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,7,0,7,0,7
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,29,3,29,32
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,7,0,7,0,7
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,1,1,1,2
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,211,122,211,122,333
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,0,2,0,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,11,3,11,3,14
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,4,3,4,7
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,0,3,0,3
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,9,1,9,10
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,7,2,7,9
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,5,0,5,5
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,4,0,4,4
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,6,0,6,0,6
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,11,3,11,3,14
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,3,0,3,3
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,0,2,0,2
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,2,1,2,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,1,2,1,3
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,22,29,22,29,51
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,191,27,191,27,218
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,1,1,1,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,3,0,3,3
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,0,3,0,3
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,1,2,1,3
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,1,3,1,4
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,2,3,2,5
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,10,11,10,11,21
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,7,1,7,1,8
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,4,1,4,5
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,0,2,0,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,40,0,40,0,40
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,5,0,5,5
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,32,0,32,32
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,4,3,4,7
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,4,0,4,4
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,4,0,4,0,4
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,1,1,1,2
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,22,3,22,25
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,10,1,10,11
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,1,1,1,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,3,0,3,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,4,2,4,6
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,4,2,4,2,6
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,3,1,3,4
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,7,16,7,16,23
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,11,0,11,0,11
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,4,2,4,6
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,15,64,15,64,79
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,5,1,5,1,6
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,5,4,5,4,9
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,0,3,0,3
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,0,1,0,1
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,0,2,0,2
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,6,0,6,0,6
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,27,15,27,15,42
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,3,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,5,5,5,5,10
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,4,3,4,7
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,2,3,2,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,2,1,2,1,3
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,8,0,8,0,8
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,3,0,3,0,3
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,10,0,10,10
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,4,1,4,5
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,1,2,1,2,3
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-03-01,0,2,0,2,2
