,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,19,2,19,2,21
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,28,1,28,1,29
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,37,35,37,35,72
YACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,3,0,3,0,3
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,17,0,17,0,17
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,2,0,2,0,2
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,2,0,2,0,2
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,22,12,22,12,34
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,3,0,3,0,3
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,0,5,0,5,5
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-01-01,8,23,8,23,31
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,1,6,1,7
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,4,2,4,6
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,4,5,4,9
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,4,0,4,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,18,1,18,19
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,6,5,6,11
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,18,5,18,23
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,0,5,0,5
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,34,0,34,0,34
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,10,4,10,14
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,1,3,1,4
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,2,6,2,8
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,2,6,2,8
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,6,3,6,9
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,9,3,9,12
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,7,3,7,10
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,37,2,37,39
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,29,0,29,29
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,23,12,23,12,35
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,4,2,4,6
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,6,0,6,6
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,12,8,12,8,20
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,1,5,1,6
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,8,1,8,9
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,3,3,3,6
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,7,6,7,6,13
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,1,5,1,6
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,12,0,12,12
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,18,10,18,10,28
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,31,19,31,19,50
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,3,1,3,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,399,4,399,4,403
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,37,7,37,7,44
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,16,1,16,1,17
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,0,4,0,4
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,5,1,5,6
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,0,5,0,5
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,12,15,12,15,27
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,5,2,5,7
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,0,6,0,6
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,20,8,20,8,28
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,48,39,48,39,87
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,18,0,18,0,18
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,10,2,10,12
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,2,2,2,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,523,281,523,281,804
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,8,3,8,3,11
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,8,1,8,1,9
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,48,3,48,3,51
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,7,0,7,7
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,12,30,12,30,42
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,11,6,11,6,17
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,0,4,0,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,1,6,1,7
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,3,4,3,7
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,2,6,2,8
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,19,17,19,17,36
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,4,1,4,5
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,8,7,8,7,15
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,7,0,7,0,7
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,4,0,4,4
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,12,13,12,13,25
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,5,3,5,8
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,2,1,2,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,9,8,9,8,17
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,59,12,59,12,71
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,357,94,357,94,451
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,1,3,1,4
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,10,0,10,0,10
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,1,6,1,7
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,23,0,23,0,23
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,2,3,2,5
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,16,5,16,5,21
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,0,6,0,6
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,10,2,10,2,12
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,11,9,11,9,20
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,3,0,3,3
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,12,3,12,15
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,2,5,2,7
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,68,40,68,40,108
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,3,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,0,6,0,6
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,5,0,5,5
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,1,3,1,4
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,82,1,82,1,83
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,0,4,0,4
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,20,2,20,22
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,8,0,8,0,8
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,0,4,0,4
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,0,5,0,5
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,9,13,9,13,22
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,9,0,9,0,9
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,9,6,9,15
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,8,2,8,2,10
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,46,1,46,1,47
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,0,4,0,4
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,7,0,7,7
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,7,3,7,3,10
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,10,5,10,15
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,1,3,1,4
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,0,5,0,5
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,51,43,51,43,94
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,3,0,3,3
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,27,15,27,15,42
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,22,94,22,94,116
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,4,6,4,10
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,2,1,2,3
REYES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,13,19,13,19,32
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,22,6,22,28
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,69,93,69,93,162
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,8,0,8,8
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,8,0,8,8
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,6,4,6,4,10
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,11,3,11,3,14
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,1,5,1,6
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,16,3,16,19
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,15,41,15,41,56
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,11,1,11,1,12
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,16,14,16,14,30
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,63,1,63,1,64
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,15,5,15,20
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,29,4,29,33
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,11,0,11,0,11
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,0,4,0,4
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,18,5,18,5,23
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,1,4,1,5
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,26,5,26,31
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,4,1,4,5
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,11,2,11,2,13
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,0,5,0,5
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,1,1,1,2
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,40,4,40,44
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,758,112,758,112,870
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,6,5,6,11
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,2,3,2,5
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,2,0,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,5,2,5,7
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,0,1,0,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,7,5,7,12
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,4,1,4,5
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,8,4,8,4,12
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,3,1,3,4
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,5,2,5,7
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,20,3,20,23
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,79,31,79,31,110
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,2,4,2,6
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,1,2,1,2,3
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,5,3,5,3,8
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,4,0,4,0,4
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,17,0,17,0,17
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,128,30,128,30,158
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,0,7,0,7,7
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,3,0,3,0,3
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,19,34,19,34,53
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,10,9,10,9,19
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,0,2,0,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-02-01,2,1,2,1,3
