,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,317,52,317,52,369
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,1,0,1,0,1
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,7,2,7,2,9
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,1,3,1,3,4
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,8,6,8,6,14
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,0,7,0,7,7
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,61,10,61,10,71
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,9,2,9,2,11
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,1,4,1,4,5
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,382,26,382,26,408
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,5,21,5,21,26
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,26,4,26,4,30
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,4,29,4,29,33
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,20,3,20,3,23
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,158,14,158,14,172
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,14,10,14,10,24
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,3,0,3,0,3
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,2,1,2,1,3
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,15,1,15,1,16
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,3,4,3,4,7
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,7,1,7,1,8
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,2,15,2,15,17
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,5,0,5,0,5
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,36,0,36,0,36
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,2,0,2,0,2
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,3,1,3,1,4
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,336,11,336,11,347
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,63,8,63,8,71
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,1,6,1,6,7
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,0,4,0,4,4
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,0,30,0,30,30
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,22,0,22,0,22
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,26,0,26,0,26
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,8,0,8,0,8
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,3,8,3,8,11
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,17,0,17,0,17
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,179,4,179,4,183
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,10,0,10,0,10
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,67,12,67,12,79
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,5,0,5,0,5
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,10,1,10,1,11
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,92,61,92,61,153
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,5,1,5,1,6
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,79,2,79,2,81
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,124,3,124,3,127
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,8,0,8,0,8
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,81,5,81,5,86
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,2,0,2,0,2
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,70,29,70,29,99
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,1,0,1,0,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,5,0,5,0,5
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,5,10,5,10,15
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,3,2,3,2,5
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,6,2,6,2,8
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,2,10,2,10,12
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-01-01,5,6,5,6,11
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,6,13,6,13,19
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,54,15,54,15,69
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,0,3,0,3
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,17,26,17,26,43
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,21,3,21,3,24
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,2,3,2,5
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,0,2,0,2
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,31,10,31,41
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,5,12,5,12,17
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,7,3,7,3,10
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,13,0,13,0,13
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,5,124,5,124,129
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,6,0,6,0,6
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,91,17,91,17,108
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,7,1,7,1,8
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,9,3,9,3,12
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,15,0,15,0,15
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,21,21,21,21,42
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,28,5,28,5,33
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,82,3,82,3,85
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,25,0,25,0,25
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,2,0,2,2
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,9,0,9,9
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,75,15,75,15,90
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,31,35,31,35,66
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,18,31,18,31,49
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,4,0,4,4
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,0,2,0,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,22,2,22,2,24
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,19,310,19,310,329
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,0,4,0,4
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,11,0,11,11
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,61,2,61,63
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,7,0,7,0,7
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,14,10,14,24
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,63,35,63,35,98
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,30,6,30,6,36
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,42,3,42,45
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,26,77,26,77,103
CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,0,1,0,1
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,32,4,32,4,36
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,5,4,5,9
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,13,3,13,3,16
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,41,13,41,13,54
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,4,3,4,7
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,6,13,6,13,19
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,16,7,16,7,23
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,28,18,28,18,46
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,20,1,20,21
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,8,0,8,0,8
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,14,0,14,0,14
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,21,0,21,21
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,47,9,47,9,56
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,143,36,143,36,179
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,21,4,21,25
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1652,4,1652,4,1656
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,56,52,56,52,108
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,17,8,17,8,25
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,9,0,9,0,9
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,26,4,26,4,30
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,6,2,6,2,8
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,22,62,22,62,84
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,14,0,14,0,14
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,43,32,43,32,75
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,7,0,7,0,7
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,13,1,13,1,14
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,2,0,2,2
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,0,10,0,10
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,21,78,21,78,99
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,5,10,5,15
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,0,4,0,4
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,22,1,22,1,23
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,5,20,5,20,25
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,30,71,30,71,101
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,43,0,43,0,43
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,5,0,5,5
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,11,63,11,63,74
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,24,10,24,34
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,3,1,3,4
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,70,2,70,2,72
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1107,366,1107,366,1473
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,2,0,2,2
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,6,25,6,25,31
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,23,3,23,3,26
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,69,65,69,65,134
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,0,10,0,10
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,44,44,44,44,88
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,32,19,32,19,51
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,3,4,3,7
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,1,2,1,3
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,5,0,5,0,5
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,17,0,17,0,17
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,13,7,13,7,20
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,12,10,12,10,22
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,16,3,16,3,19
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,9,4,9,4,13
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,87,21,87,21,108
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,8,13,8,13,21
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,7,2,7,2,9
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,8,1,8,9
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,23,0,23,0,23
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,0,2,0,2
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,2,1,2,3
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,2,0,2,2
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,3,0,3,3
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,9,7,9,7,16
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,13,13,13,13,26
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,11,4,11,15
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,11,0,11,0,11
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,57,34,57,34,91
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,58,288,58,288,346
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1318,264,1318,264,1582
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,5,3,5,3,8
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,41,10,41,10,51
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,8,0,8,0,8
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,0,2,0,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,19,2,19,2,21
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,75,0,75,0,75
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,13,6,13,6,19
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,0,3,0,3
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,6,2,6,8
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,20,13,20,13,33
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,8,127,8,127,135
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,21,0,21,0,21
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,5,1,5,6
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,19,5,19,5,24
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,83,8,83,8,91
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,11,17,11,17,28
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,5,0,5,0,5
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,12,17,12,17,29
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,26,1,26,1,27
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,141,179,141,179,320
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,38,3,38,41
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,7,11,7,11,18
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,3,4,3,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,12,7,12,7,19
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,20,2,20,22
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,14,0,14,0,14
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,9,0,9,0,9
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,344,42,344,42,386
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,9,10,9,19
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,0,3,0,3
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,8,21,8,21,29
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,36,2,36,38
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,15,10,15,10,25
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,12,0,12,0,12
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,0,1,0,1
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,2,1,2,1,3
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,46,0,46,0,46
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,0,3,0,3
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,3,0,3,3
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,36,8,36,8,44
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,17,18,17,18,35
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,17,0,17,0,17
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,5,0,5,0,5
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,21,1,21,1,22
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,6,4,6,10
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,10,92,10,92,102
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,21,27,21,27,48
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,6,6,6,6,12
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,0,12,0,12,12
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,353,5,353,5,358
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,4,16,4,16,20
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,4,1,4,5
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,29,3,29,3,32
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,1,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,16,8,16,8,24
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,3,18,3,18,21
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,20,59,20,59,79
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,16,8,16,8,24
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-02-01,9,2,9,2,11
