,group,variable,month,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA < 15,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 15 - 19,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 20 - 34,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 35 - 49,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 50 Y +,TOTALES
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,0,0,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,1,6,17,4,0,28
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,1,1,0,5,0,7
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,3,21,5,30
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,5,132,70,0,207
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,0,1,0,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,1,0,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,3,1,0,5
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,4,2,1,0,7
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,2,1,0,4
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,2,0,0,0,2
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,5,0,0,7
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,2,0,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,2,3,0,6
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,0,0,0,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,1,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,1,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,2,6,0,0,9
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,2,5,1,0,9
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,2,3,0,6
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,1,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,3,1,0,5
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,0,0,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,8,0,0,9
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,0,0,0,0,1
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,0,0,0,2
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,1,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,15,3,0,20
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,1,0,1,4
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,3,0,0,3
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,7,9,0,16
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,3,0,0,3
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,0,1,1,2
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,2,0,0,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,0,0,0,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,1,2,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,0,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,7,11,0,18
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,0,0,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,3,2,0,0,5
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,1,0,2
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,10,2,0,14
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,2,0,0,2
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,3,1,0,6
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,4,4,0,8
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,0,2,0,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,2,2,0,6
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,0,0,0,2
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,2,0,0,3
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,1,2,0,0,4
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,3,1,0,5
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,10,22,11,1,44
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,0,1,0,1
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,2,1,0,3
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,2,3,0,5
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,1,1,0,3
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,6,0,0,6
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,2,0,0,3
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,1,1,5,1,0,8
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,1,0,0,1
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,0,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,22,46,5,0,73
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,4,5,2,0,11
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,3,0,0,0,3
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,2,3,2,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,2,0,0,3
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,0,6,0,0,6
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-10-01,0,1,5,1,0,7
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,4,13,4,0,21
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,3,1,0,0,4
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,3,1,0,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,2,1,1,0,4
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,2,0,3
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,2,0,1,0,3
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,1,1,0,3
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,1,0,0,2
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,2,0,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,3,0,0,3
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,3,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,8,33,20,6,67
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,4,0,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,1,2,101,0,0,104
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,4,1,0,5
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,2,3,0,0,5
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,3,6,2,0,11
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,2,0,0,3
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,4,41,100,18,1,164
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,3,0,0,4
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,4,0,0,4
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,1,0,0,2
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,5,15,0,20
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,1,0,0,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,3,0,0,3
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,2,3,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,11,23,0,35
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,3,4,1,0,8
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,1,0,0,2
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,1,0,0,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,3,14,0,0,17
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,1,0,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,2,6,0,0,8
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,2,15,27,7,0,51
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,3,1,0,4
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,0,0,2,2
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,0,1,0,1
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,0,1,0,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,2,2,0,5
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,1,0,1,0,0,2
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,5,1,0,7
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,6,1,0,7
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,2,3,1,0,6
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,1,15,52,23,1,92
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,5,0,0,6
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,0,4,0,4
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,2,0,0,3
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,0,1,1,0,2
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-11-01,0,1,0,0,0,1
