,group,variable,month,NÚMERO DE MUJERES CON MUESTRAS DE PAP TOMADAS < 15,NÚMERO DE MUJERES CON MUESTRAS DE PAP TOMADAS 15 - 19,NÚMERO DE MUJERES CON MUESTRAS DE PAP TOMADAS 20 - 34,NÚMERO DE MUJERES CON MUESTRAS DE PAP TOMADAS 35 - 49,NÚMERO DE MUJERES CON MUESTRAS DE PAP TOMADAS 50 Y +,TOTALES
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,5,3,2,1,11
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,41,255,102,35,433
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,12,8,5,26
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,2,2,0,5
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,3,14,16,1,34
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,3,47,107,30,2,189
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,5,0,0,6
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,7,6,1,15
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,6,3,1,11
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,3,44,263,128,44,482
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,2,2,6
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,4,9,6,0,19
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,3,9,12,3,27
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,1,0,3
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,6,7,1,15
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,0,1,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,3,7,3,1,15
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,3,0,0,3
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,1,1,4
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,3,1,1,6
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,7,3,1,13
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,3,2,1,6
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,10,38,10,3,61
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,1,0,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,23,86,36,3,149
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,6,4,0,10
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,2,5,45,24,2,78
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,32,33,10,81
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,20,103,47,18,188
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,16,17,3,37
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,9,32,21,10,72
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,2,1,2,7
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,11,10,0,21
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,0,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,3,29,15,4,51
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,10,18,11,0,40
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,3,4,2,11
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,0,0,2
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,1,2,5
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,5,10,9,3,27
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,1,0,1,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,11,11,0,22
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,33,438,2317,1572,476,4836
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,12,7,4,23
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,1,0,0,1
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,1,0,0,1
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,4,1,0,6
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,0,2,0,2
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,0,2,2,4
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,6,1,1,10
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,0,1,0,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,0,0,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,5,0,0,7
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,13,2,6,22
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,3,0,0,4
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,4,29,13,6,52
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,21,19,4,46
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,11,25,12,1,49
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,145,1091,772,213,2222
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,3,0,5
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,0,2,1,3
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,1,2,0,4
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,2,3,1,2,9
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,9,1,0,11
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,15,6,3,25
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,4,1,1,8
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,1,6,3,2,13
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,4,61,473,346,114,998
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,20,33,26,85
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,68,17,3,94
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,3,5,1,10
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,3,25,17,1,46
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,3,7,1,0,11
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,11,51,30,14,106
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,18,4,1,25
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,0,1,0,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,8,12,2,24
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,5,7,3,0,15
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,4,5,3,2,14
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,16,56,52,18,142
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,4,17,11,5,37
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,4,1,1,7
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,1,0,0,1
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,3,2,0,5
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,38,172,131,18,360
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,9,57,37,20,124
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,6,9,2,17
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,2,2,0,5
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,4,0,0,6
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,2,10,1,4,17
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,7,3,0,11
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,37,18,11,66
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,1,1,0,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,11,49,26,6,92
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,4,106,38,18,166
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,4,24,17,15,60
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,24,105,48,18,195
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,7,4,0,12
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,32,18,16,72
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,1,13,75,89,18,196
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,14,5,2,27
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,66,32,5,109
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,36,12,2,56
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,2,3,8,14
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,0,1,1,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,14,72,29,8,123
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,11,119,79,33,242
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,7,9,16,13,45
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,1,7,3,5,16
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,16,108,42,18,184
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,8,2,2,12
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,3,13,5,4,25
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,0,2,0,0,2
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-01-01,0,6,21,13,2,42
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-02-01,0,0,2,1,0,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-02-01,1,1,15,9,3,29
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-02-01,0,4,31,16,2,53
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-02-01,0,3,11,20,11,45
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-02-01,0,1,15,10,8,34
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con muestras de pap tomadas,2017-02-01,0,7,26,12,9,54
