,group,variable,month,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS FUERA,PENTAVALENTE 5TA. DOSIS FUERA,TOTALES
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,5,4,2,12
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,1,3,7,13
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,2,0,0,4
SANTIVAÑES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,1,0,1,3
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,3,1,0,0,4
SAPAHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,1,0,3,5
SENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,1,0,0,3
SHINAOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,15,18,9,3,45
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,11,0,0,15
SICAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,0,0,0,2
SIPE SIPE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,32,21,1,1,55
SOPACHUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,2,2,1,5
SORACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,3,0,0,7
SORATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,8,6,6,6,26
SUCRE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,171,174,6,5,356
TACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,1,1,1,3
TACACOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,3,0,0,7
TACOBAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,3,1,0,2,6
TACOPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,1,4,1,8
TAPACARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,3,3,4,1,11
TARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,2,2,3,11
TARACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,3,0,1,0,4
TARATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,5,6,3,18
TARIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,126,130,10,14,280
TARVITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,5,3,4,13
TEOPONTE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,4,1,2,11
TIAHUANACU,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,7,1,2,12
TINGUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,7,6,5,20
TIPUANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,3,0,1,8
TIQUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,23,30,16,10,79
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,5,4,12,6,27
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,0,2,0,2
TOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,2,4,3,11
TOLATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,6,1,3,2,12
TOLEDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,2,0,1,3
TOMAVE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,0,0,2,4
TOMINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,2,2,1,6
TORO TORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,2,2,4,10
TOTORA(CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,5,5,2,3,15
TOTORA(ORR),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,1,0,0,3
TRIGAL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,1,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,51,45,2,3,101
TUPIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,14,21,4,4,43
UMALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,3,1,4,9
UNCIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,20,16,0,3,39
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,7,7,6,5,25
URUBICHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,3,0,0,4
UYUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,6,10,2,3,21
VACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,3,0,1,8
VALLEGRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,5,13,1,0,19
VIACHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,38,32,6,3,79
VILA VILA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,2,1,5,10
VILLA CHARCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,7,3,4,2,16
VILLA MONTES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,23,30,6,7,66
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,0,2,5,7
VILLA RIVERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,10,7,0,2,19
VILLA SERRANO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,5,1,2,1,9
VILLA TUNARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,27,27,4,1,59
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,4,4,1,1,10
VILLAZON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,34,21,2,0,57
VINTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,17,13,21,14,65
VITICHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,2,0,0,4
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,1,2,0,0,3
WARNES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,91,100,7,8,206
YACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,1,1,2,4
YACUIBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,68,63,14,11,156
YAMPARAEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,0,1,0,3
YANACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,3,5,0,0,8
YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,25,21,18,13,77
YOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,2,0,0,4
YOTALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,3,4,1,0,8
YUNCHARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,0,1,2,2,5
ZUDAÑEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-01-01,2,1,2,0,5
ACACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,1,0,1
ACHACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,5,2,3,15
ACHOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,11,3,0,1,15
AIQUILE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,4,8,7,25
ALALAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,2,1,4
ALCALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,1,1,3
ALTO BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,8,0,0,14
ANCORAIMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,3,2,1,7
ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,3,0,0,3
ANTEQUERA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,1,0,0,3
APOLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,9,2,7,3,21
ARAMPAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,0,3,3
ARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,7,12,9,32
ARBIETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,11,6,2,26
ARQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,3,5,6,19
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,21,29,0,0,50
ATOCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,8,6,5,2,21
AUCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,0,3,2,7
AYATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,8,0,4,16
AYO AYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,16,7,4,7,34
AZURDUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,2,2,6
BATALLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,3,2,2,10
BAURES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,12,5,1,0,18
BELEN DE URMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,2,1,4
BELLA FLOR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,2,0,2
BERMEJO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,12,8,2,6,28
BETANZOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,13,15,7,12,47
BOLIVAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,0,4,4,10
BOLPEBRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,2,3,5
BOYUIBE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,2,1,0,7
BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,13,5,3,28
CABEZAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,2,10,7,25
CAIROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,5,0,1,11
"CAIZA ""D""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,2,1,0,9
CAJUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,8,1,1,14
CALACOTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,0,1,1
CALAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,5,0,1,7
CAMARGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,5,0,6,15
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,0,1,0,3
CAMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,9,16,2,5,32
CAPINOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,5,1,4,17
CAQUIAVIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,1,2,3,8
CARACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,3,4,10
CARANAVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,24,32,2,5,63
CARAPARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,10,9,6,6,31
CARIPUYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,5,3,11
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,2,6,5,13
CHALLAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,8,8,4,4,24
CHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,4,0,0,7
CHARAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,4,14,11,33
CHARAÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,0,0,1
CHAYANTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,2,5,5,16
CHIMORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,13,8,1,2,24
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,13,3,0,0,16
CHUMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,3,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,0,1,1,4
CKOCHAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,1,0,4
CLIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,11,7,5,7,30
COBIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,33,17,17,10,77
COCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,8,14,11,35
COCHABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,175,177,5,9,366
COLCAPIRHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,15,9,6,3,33
"COLCHA ""K""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,8,3,0,0,11
COLLANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,1,0,0,3
COLOMI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,11,6,4,27
COLPA BELGICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,3,0,0,4
COLQUECHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,4,9,9,24
COLQUENCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,0,0,0,2
COLQUIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,3,1,1,7
COMANCHE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,0,0,1
COMARAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,4,1,0,12
COMBAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,0,1,2
CONCEPCION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,11,5,5,26
COPACABANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,0,4,3,10
CORIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,10,8,0,0,18
CORO CORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,2,1,5
COROICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,4,4,0,12
CORQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,2,1,5
COTAGAITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,8,5,3,18
COTOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,25,34,4,4,67
CRUZ DE MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,0,2,2
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,15,17,5,10,47
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,0,0,1
CUEVO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,5,0,0,5
CULPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,5,1,1,10
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,0,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,2,1,5
EL ALTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,265,231,182,200,878
EL CHORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,0,0,1
EL PUENTE(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,2,2,0,11
EL PUENTE(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,3,3,4,12
EL TORNO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,31,32,2,6,71
EL VILLAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,4,2,1,11
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,5,8,8,28
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,16,20,3,3,42
ESCARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,0,0,2
ESCOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,1,1,4
EUCALIPTUS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,2,2,7
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,5,0,5
EXALTACION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,1,4,6
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,4,4,4,17
FILADELFIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,1,3,3,10
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,10,4,1,21
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,0,4,2,9
GUANAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,5,6,2,20
GUAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,0,1,3
GUAYARAMERIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,12,11,10,6,39
GUTIERREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,4,0,0,5
HUACARETA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,3,0,0,4
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,0,2,3
HUANUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,2,6,3,15
HUARACAJE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,2,0,0,2
HUARINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,1,0,1
HUATAJATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,0,0,2
HUAYLLAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,3,0,2,8
HUMANATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,2,0,0,2
ICHOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,0,0,0,1
ICLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,3,1,1,10
INCAHUASI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,1,0,1,9
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,0,0,2
INQUISIVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,5,0,3,8
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,4,1,1,11
IXIAMAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,0,1,0,4
JESUS DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,8,2,1,13
LA ASUNTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,18,9,4,4,35
LA GUARDIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,58,62,3,9,132
LA PAZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,250,230,3,0,483
LAGUNILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,3,5,3,11
LAJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,7,2,0,16
LAS CARRERAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,1,3,7,13
LICOMA PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,0,0,3
LLALLAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,8,6,19,28,61
LURIBAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,3,1,0,7
MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,1,0,4
MACHARETI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,5,2,1,13
MAGDALENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,7,1,0,15
MAIRANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,9,4,0,0,13
MALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,0,1,2
MAPIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,10,0,0,16
MECAPACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,2,0,5
MINEROS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,22,21,8,13,64
MIZQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,12,8,7,7,34
MOCOMOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,4,4,4,12
MOJOCOYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,3,1,0,7
MONTEAGUDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,20,6,0,1,27
MONTERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,54,49,50,39,192
MORO MORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,0,1,0,1
MOROCHATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,1,4,5,13
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,1,1,0,2
OCURI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,6,7,2,19
OKINAWA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,9,5,5,24
OMEREQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,2,3,1,6
ORURO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,80,75,7,7,169
PADCAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,7,6,0,0,13
PADILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,9,4,3,1,17
PAILON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,11,12,36,46,105
PALCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,9,10,2,4,25
PALOS BLANCOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,19,18,8,2,47
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,2,2,0,0,4
PAMPA GRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,0,3,4,1,8
PAPEL PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,3,5,2,14
PASORAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,1,0,0,2
PATACAMAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,10,7,4,0,21
PAZÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,3,0,2,6
PELECHUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,3,0,6
POCOATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,2,7,4,14
POCONA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,1,4,3,6,14
POJO (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,5,4,2,14
POOPO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,0,0,0,3
PORCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,6,1,0,0,7
POROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,4,4,3,3,14
PORONGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,9,5,3,4,21
PORTACHUELO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,5,11,1,1,18
PORVENIR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-02-01,3,1,3,4,11
