municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,6,6
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,10,10
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,27,27
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,9,9
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,377,377
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
COLLANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,9,9
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,13,13
CORO CORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,19,19
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,9,9
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,13,13
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,476,476
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,25,25
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,6,6
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
HUACARAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,14,14
HUARINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
INGAVI (HUMAITA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,42,42
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,13,13
LA RIVERA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
MAIRANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,14,14
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,15,15
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,34,34
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,11,11
OKINAWA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,77,77
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,6,6
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,22,22
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
PELECHUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,8,8
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,11,11
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,14,14
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,88,88
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,8,8
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,18,18
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,66,66
QUIABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,6,6
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,9,9
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,15,15
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,193,193
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,29,29
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,105,105
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
SAMAIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
SAN AGUSTIN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,6,6
SAN CARLOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,47,47
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,33,33
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,11,11
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,26,26
SAN MATIAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,16,16
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,11,11
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
SAN PEDRO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,11,11
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,344,344
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,6,6
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,34,34
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,10,10
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,274,274
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,15,15
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,8,8
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,22,22
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,5,5
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,20,20
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,45,45
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,7,7
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,3,3
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,4,4
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,2,2
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-02-01,8,8
