municipality,group,variable,month,Tratamientos iniciados con esquema l,TOTAL
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
PAPEL PAMPA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
PAZÑA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
POJO (CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
POROMA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,12,12
PUERTO CARABUCO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
PUERTO SILES,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,4,4
PUNA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,6,6
QUIME,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
REYES,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SACABA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,7,7
SAN BUENA VENTURA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,4,4
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,4,4
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,79,79
SANTIVAÑES,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SAPAHAQUI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SICAYA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
SORATA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,4,4
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,18,18
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,13,13
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,4,4
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
TOCO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,5,5
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
URUBICHA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
VALLEGRANDE,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,12,12
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
VINTO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
WARNES,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,5,5
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,16,16
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
