municipality,group,variable,month,Primer Control Post Parto,TOTAL
MECAPACA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
MIZQUE,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
MONTERO,atencion de partos en domicilio,primer control post parto,2023-09-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
ORURO,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
PADCAYA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
PAMPA AULLAGAS,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
PELECHUCO,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
POCOATA,atencion de partos en domicilio,primer control post parto,2023-09-01,14,14
POJO (CBBA),atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
PORCO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
POROMA,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
PORONGO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
POTOSI,atencion de partos en domicilio,primer control post parto,2023-09-01,13,13
PRESTO,atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
PUNATA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
QUIME,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
RAVELO,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
RIBERALTA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
RURRENABAQUE,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
SABAYA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
SACACA,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
SAMAIPATA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SAN ANDRES,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
SAN JOAQUIN,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2023-09-01,8,8
SAN PABLO DE LIPEZ,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2023-09-01,10,10
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
SENA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2023-09-01,10,10
SORATA,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
SUCRE,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
TAHUA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2023-09-01,9,9
TARABUCO,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
TARACO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2023-09-01,11,11
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
TOLEDO,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
TOMAVE,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
TOMINA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
TORO TORO,atencion de partos en domicilio,primer control post parto,2023-09-01,8,8
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
TRIGAL,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
TUPIZA,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
UMALA,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
UNCIA,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
URIONDO (A. CONCEPCION),atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
UYUNI,atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
VIACHA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
VILA VILA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
VITICHI,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
WARNES,atencion de partos en domicilio,primer control post parto,2023-09-01,15,15
YACO,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
YACUIBA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
YANACACHI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
YAPACANI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
YOCALLA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
ACACIO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2023-10-01,12,12
AIQUILE,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
ALALAY,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
ANTEQUERA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2023-10-01,9,9
AUCAPATA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
AYATA,atencion de partos en domicilio,primer control post parto,2023-10-01,9,9
AYO AYO,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
AZURDUY,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
BATALLAS,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
BERMEJO,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
CAIROMA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
CALAMARCA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
CAMARGO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
CARACOLLO,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
CARIPUYO,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2023-10-01,13,13
CHAQUI,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
CHARAGUA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
CHAYANTA,atencion de partos en domicilio,primer control post parto,2023-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
CKOCHAS,atencion de partos en domicilio,primer control post parto,2023-10-01,8,8
COCAPATA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
COLQUENCHA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
COLQUIRI,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
CONCEPCION,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
COROICO,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
COTAGAITA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
COTOCA,atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
CULPINA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
DESAGUADERO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
EL ALTO,atencion de partos en domicilio,primer control post parto,2023-10-01,29,29
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
EL VILLAR,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
FILADELFIA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2023-10-01,11,11
GUANAY,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
GUAQUI,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
HUACARETA,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
HUARINA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
HUMANATA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
ICHOCA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
ICLA,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
INCAHUASI,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
INQUISIVI,atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
IXIAMAS,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
LA PAZ,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
LLICA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
MECAPACA,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2023-10-01,9,9
MOJOCOYA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
ORURO,atencion de partos en domicilio,primer control post parto,2023-10-01,10,10
PADCAYA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
PADILLA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
PELECHUCO,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
POCOATA,atencion de partos en domicilio,primer control post parto,2023-10-01,10,10
POROMA,atencion de partos en domicilio,primer control post parto,2023-10-01,8,8
POTOSI,atencion de partos en domicilio,primer control post parto,2023-10-01,17,17
PRESTO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
PUCARANI,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
PUERTO QUIJARRO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,primer control post parto,2023-10-01,12,12
PUNA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
RAVELO,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
RIBERALTA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
SABAYA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
SACACA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN CARLOS,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
SAN JAVIER(BNI),atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2023-10-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2023-10-01,10,10
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAN RAFAEL,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SAPAHAQUI,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
SOPACHUY,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
SORACACHI,atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
SORATA,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
SUCRE,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
TACOPAYA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2023-10-01,6,6
TARABUCO,atencion de partos en domicilio,primer control post parto,2023-10-01,5,5
TARACO,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
TARVITA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
TOMINA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
TRINIDAD,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
TUPIZA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
URIONDO (A. CONCEPCION),atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
UYUNI,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
VIACHA,atencion de partos en domicilio,primer control post parto,2023-10-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2023-10-01,8,8
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2023-10-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
VITICHI,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
WARNES,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
YACO,atencion de partos en domicilio,primer control post parto,2023-10-01,7,7
YACUIBA,atencion de partos en domicilio,primer control post parto,2023-10-01,3,3
YOCALLA,atencion de partos en domicilio,primer control post parto,2023-10-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2023-11-01,9,9
AIQUILE,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
ALALAY,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2023-11-01,6,6
ANDAMARCA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
ANTEQUERA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
ANZALDO,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2023-11-01,6,6
ARAMPAMPA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
ATOCHA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
AUCAPATA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
AYATA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
AYO AYO,atencion de partos en domicilio,primer control post parto,2023-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2023-11-01,5,5
AZURDUY,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
BATALLAS,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
BELEN DE ANDAMARCA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CAIROMA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CAJUATA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CAMIRI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CARACOLLO,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
CARIPUYO,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
CATACORA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CHACARILLA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2023-11-01,7,7
CHAQUI,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
CHARAGUA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
CHAYANTA,atencion de partos en domicilio,primer control post parto,2023-11-01,5,5
CHUMA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
CKOCHAS,atencion de partos en domicilio,primer control post parto,2023-11-01,8,8
COBIJA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
COLOMI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2023-11-01,15,15
COLQUENCHA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
COPACABANA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
COROICO,atencion de partos en domicilio,primer control post parto,2023-11-01,7,7
CORQUE,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
COTAGAITA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
COTOCA,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
CUEVO,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
CULPINA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
CURVA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
EL ALTO,atencion de partos en domicilio,primer control post parto,2023-11-01,18,18
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
EUCALIPTUS,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2023-11-01,9,9
GUANAY,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
GUAQUI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
HUANUNI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
HUARINA,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
HUAYLLAMARCA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
ICHOCA,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
INCAHUASI,atencion de partos en domicilio,primer control post parto,2023-11-01,5,5
INQUISIVI,atencion de partos en domicilio,primer control post parto,2023-11-01,8,8
IXIAMAS,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
LA RIVERA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2023-11-01,7,7
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
MACHACAMARCA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
MECAPACA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
MINEROS,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
MOROCHATA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
OCURI,atencion de partos en domicilio,primer control post parto,2023-11-01,5,5
ORURO,atencion de partos en domicilio,primer control post parto,2023-11-01,6,6
PADCAYA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
PALCA,atencion de partos en domicilio,primer control post parto,2023-11-01,8,8
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2023-11-01,9,9
PAMPA AULLAGAS,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
PAZÑA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
PELECHUCO,atencion de partos en domicilio,primer control post parto,2023-11-01,6,6
POCOATA,atencion de partos en domicilio,primer control post parto,2023-11-01,14,14
POCONA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
POROMA,atencion de partos en domicilio,primer control post parto,2023-11-01,7,7
POTOSI,atencion de partos en domicilio,primer control post parto,2023-11-01,12,12
PRESTO,atencion de partos en domicilio,primer control post parto,2023-11-01,6,6
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
PUERTO SUAREZ,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
PUNA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
QUIME,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
RAVELO,atencion de partos en domicilio,primer control post parto,2023-11-01,7,7
RIBERALTA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
RURRENABAQUE,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SABAYA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SACACA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
SAN BORJA,atencion de partos en domicilio,primer control post parto,2023-11-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2023-11-01,10,10
