,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,381,124,381,124,505
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,50,28,50,28,78
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,0,6,0,6,6
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,15,8,15,8,23
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,4,7,4,7,11
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,9,13,9,13,22
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,21,1,21,1,22
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,62,41,62,41,103
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,112,19,112,19,131
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,2,0,2,0,2
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,13,0,13,0,13
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,3,0,3,0,3
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,83,89,83,89,172
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,4,5,4,5,9
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,57,0,57,0,57
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,86,40,86,40,126
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,5,5,5,5,10
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,27,11,27,11,38
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,0,1,0,1,1
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,248,27,248,27,275
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,1,0,1,0,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,3,0,3,0,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,5,57,5,57,62
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,5,3,5,3,8
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,4,2,4,2,6
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-01-01,2,3,2,3,5
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,6,8,6,14
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,50,16,50,16,66
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,19,20,19,20,39
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,15,4,15,4,19
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,0,2,0,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,30,9,30,9,39
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,29,0,29,0,29
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,7,0,7,0,7
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,0,4,0,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,24,1,24,25
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,7,4,7,11
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,35,99,35,99,134
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,17,50,17,50,67
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,2,5,2,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,56,31,56,31,87
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,14,9,14,23
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,2,0,2,2
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,10,0,10,0,10
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,7,0,7,0,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,25,20,25,20,45
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,0,3,0,3
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,32,18,32,18,50
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,0,5,0,5
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,8,0,8,8
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,4,0,4,4
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,74,26,74,26,100
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,50,68,50,68,118
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,1,0,1,1
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,1,3,1,4
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,0,9,0,9
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,17,23,17,23,40
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,17,114,17,114,131
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,7,1,7,8
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,14,15,14,15,29
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,40,3,40,3,43
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,1,0,1,1
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,3,3,3,6
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,7,0,7,0,7
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,0,4,0,4
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,35,28,35,28,63
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,19,55,19,55,74
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,0,8,0,8
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,38,5,38,5,43
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,106,179,106,179,285
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,38,6,38,6,44
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,29,73,29,73,102
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,1,1,1,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,52,51,52,51,103
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,4,2,4,6
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,11,33,11,33,44
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,10,0,10,10
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,39,15,39,15,54
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,9,0,9,9
CHUA COCANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,6,1,6,7
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,16,13,16,13,29
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,8,5,8,13
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,31,40,31,40,71
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,183,39,183,39,222
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,38,10,38,10,48
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1090,197,1090,197,1287
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,6,0,6,6
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,41,4,41,4,45
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,12,0,12,0,12
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,28,23,28,23,51
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,0,9,0,9
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,14,24,14,24,38
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,18,0,18,0,18
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,20,37,20,37,57
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,0,4,0,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,14,28,14,28,42
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,0,2,0,2
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,91,27,91,27,118
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,0,4,0,4
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,20,23,20,23,43
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,7,5,7,12
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,11,9,11,9,20
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,16,6,16,6,22
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,135,190,135,190,325
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,33,94,33,94,127
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,4,2,4,6
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,4,4,4,8
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,12,18,12,18,30
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,0,4,0,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1193,498,1193,498,1691
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,0,1,0,1
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,7,0,7,0,7
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,1,5,1,6
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,78,125,78,125,203
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,10,0,10,0,10
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,13,14,13,14,27
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,46,103,46,103,149
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,0,8,0,8
ESMERALDA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,1,2,1,3
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,10,1,10,11
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,59,14,59,14,73
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,43,3,43,46
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,26,25,26,25,51
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,250,2,250,252
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,51,10,51,10,61
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,10,6,10,6,16
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,2,4,2,6
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,6,2,6,8
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,3,2,3,5
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,38,18,38,18,56
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,0,2,0,2
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,12,9,12,21
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,6,1,6,1,7
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,6,0,6,6
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,3,3,3,6
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,2,1,2,3
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,0,8,0,8
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,11,9,11,20
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,7,1,7,8
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,12,5,12,17
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,4,4,4,8
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,21,4,21,25
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,5,5,5,10
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,50,90,50,90,140
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,60,82,60,82,142
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1618,629,1618,629,2247
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,18,2,18,2,20
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,25,26,25,26,51
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,6,1,6,1,7
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,0,4,0,4
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,46,10,46,10,56
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,6,9,6,15
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,59,3,59,62
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,24,2,24,2,26
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,8,9,8,17
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,3,8,3,11
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,0,2,0,2
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,0,29,0,29,29
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,86,8,86,94
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,10,31,10,31,41
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,59,0,59,0,59
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,34,268,34,268,302
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,15,19,15,19,34
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,0,4,0,4
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,40,24,40,24,64
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,177,74,177,74,251
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,59,4,59,63
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,19,15,19,15,34
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,6,3,6,9
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,0,2,0,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,18,34,18,34,52
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,24,34,24,34,58
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,14,12,14,12,26
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,374,166,374,166,540
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,41,32,41,32,73
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,8,4,8,12
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,26,56,26,56,82
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,4,19,4,19,23
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,23,28,23,28,51
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,5,2,5,7
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,7,1,7,8
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,53,1,53,1,54
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,1,2,1,3
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,13,2,13,15
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,11,7,11,7,18
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,13,8,13,21
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,19,8,19,27
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,11,3,11,14
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,42,0,42,0,42
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,3,5,3,8
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,14,3,14,3,17
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,11,2,11,2,13
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,353,36,353,36,389
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,0,1,0,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,23,4,23,4,27
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,10,3,10,3,13
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,11,5,11,16
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,12,16,12,16,28
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,17,39,17,39,56
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,16,0,16,0,16
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,3,3,3,6
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,42,70,42,70,112
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,75,179,75,179,254
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,15,6,15,6,21
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,41,14,41,14,55
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,6,0,6,0,6
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,99,252,99,252,351
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,14,1,14,1,15
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,13,5,13,18
REYES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,23,10,23,10,33
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,179,24,179,24,203
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,4,1,4,5
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,0,5,0,5
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,0,9,0,9
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,153,539,153,539,692
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,0,1,0,1
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,3,0,3,0,3
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,12,2,12,14
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,5,1,5,1,6
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,10,6,10,6,16
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,1,0,1,0,1
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,30,42,30,42,72
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,2,0,2,0,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,11,64,11,64,75
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,8,6,8,6,14
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,65,27,65,27,92
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,9,2,9,2,11
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-02-01,27,32,27,32,59
