,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,10,0,10,0,10
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,16,0,16,0,16
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,1,1,1,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,1,0,1,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,15,1,15,16
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,1,3,1,4
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,22,1,22,1,23
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,17,2,17,19
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,1,2,1,3
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,22,17,22,17,39
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,0,4,0,4
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,1,0,1,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,0,6,0,6
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,16,9,16,25
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,12,9,12,21
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,0,9,0,9
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,3,0,3,3
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,57,25,57,25,82
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,10,0,10,0,10
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,2,1,2,3
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,1,1,1,2
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,0,2,0,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,14,8,14,8,22
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,14,152,14,152,166
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,7,3,7,10
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,0,3,0,3
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,5,6,5,11
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,2,1,2,3
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,3,2,3,5
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,1,2,1,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,66,5,66,71
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,20,20,20,20,40
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,73,5,73,5,78
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,39,51,39,51,90
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,19,4,19,4,23
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,7,0,7,7
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,3,0,3,3
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,45,5,45,5,50
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,4,0,4,4
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,15,39,15,39,54
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,22,15,22,15,37
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,2,1,2,3
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,0,5,0,5
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,6,3,6,9
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,22,43,22,43,65
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,74,25,74,25,99
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,0,8,0,8
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,528,46,528,46,574
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,2,0,2,2
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,32,6,32,6,38
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,0,3,0,3
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,15,11,15,11,26
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,7,0,7,0,7
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,10,14,10,14,24
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,0,8,0,8
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,15,3,15,3,18
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,13,11,13,11,24
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,22,26,22,26,48
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,0,3,0,3
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,7,6,7,13
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,0,3,0,3
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,0,2,0,2
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,10,3,10,3,13
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,142,97,142,97,239
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,38,70,38,70,108
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,8,4,8,12
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,4,3,4,7
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,7,14,7,14,21
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,0,4,0,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1142,250,1142,250,1392
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,0,9,0,9
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,8,1,8,9
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,68,14,68,14,82
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,14,5,14,19
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,53,24,53,24,77
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,22,0,22,0,22
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,0,2,0,2
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,1,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,10,0,10,0,10
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,2,2,2,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,12,12,12,12,24
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,6,9,6,15
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,0,4,0,4
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,41,20,41,20,61
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,8,5,8,13
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,6,1,6,7
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,2,0,2,2
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,1,0,1,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,27,3,27,3,30
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,0,3,0,3
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,3,2,3,5
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,0,4,0,4
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,1,0,1,1
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,2,1,2,3
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,1,2,1,3
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,17,9,17,26
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,0,2,0,2
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,4,2,4,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,7,4,7,11
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,5,0,5,5
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,4,1,4,5
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,36,35,36,35,71
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,46,39,46,39,85
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,967,266,967,266,1233
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,4,8,4,12
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,7,7,7,7,14
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,5,1,5,6
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,28,0,28,0,28
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,2,2,2,4
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,17,0,17,17
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,3,4,3,7
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,6,2,6,8
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,3,6,3,9
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,5,0,5,5
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,15,72,15,72,87
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,12,8,12,20
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,45,0,45,0,45
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,29,29,29,29,58
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,0,6,0,6
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,0,2,0,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,14,15,14,15,29
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,126,14,126,14,140
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,2,0,2,2
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,7,3,7,3,10
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,17,0,17,17
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,19,8,19,27
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,24,6,24,6,30
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,18,8,18,26
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,202,28,202,28,230
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,31,5,31,5,36
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,1,4,1,5
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,10,79,10,79,89
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,8,2,8,10
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,3,8,3,11
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,0,5,0,5
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,7,0,7,7
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,26,0,26,26
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,12,3,12,3,15
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,1,3,1,4
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,11,0,11,11
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,4,4,4,8
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,22,8,22,30
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,39,5,39,44
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,3,1,3,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,17,0,17,0,17
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,2,6,2,8
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,22,2,22,2,24
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,1,5,1,6
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,0,4,0,4
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,226,0,226,0,226
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,15,18,15,18,33
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,2,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,15,5,15,20
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,1,8,1,9
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,12,1,12,13
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,11,3,11,3,14
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,1,1,1,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,29,8,29,8,37
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,80,35,80,35,115
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,0,8,0,8
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,38,15,38,15,53
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,59,138,59,138,197
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,0,5,0,5
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,13,9,13,9,22
REYES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,16,10,16,10,26
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,176,12,176,12,188
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,10,4,10,14
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,11,0,11,0,11
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,133,297,133,297,430
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,1,1,1,2
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,10,0,10,0,10
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,5,1,5,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,1,3,1,4
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,13,8,13,8,21
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,11,35,11,35,46
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,7,9,7,16
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,7,18,7,18,25
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,51,20,51,20,71
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,7,5,7,5,12
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,35,87,35,87,122
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,49,13,49,13,62
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,84,54,84,54,138
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,12,16,12,16,28
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,0,6,0,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,40,8,40,8,48
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,2,2,2,4
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,47,20,47,20,67
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,4,1,4,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,0,8,0,8
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,15,19,15,19,34
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,25,24,25,24,49
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,12,3,12,3,15
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,14,0,14,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,5,0,5,0,5
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,3,1,3,4
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,4,2,4,6
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,7,7,7,7,14
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,21,0,21,0,21
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,16,0,16,0,16
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1627,1391,1627,1391,3018
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,8,0,8,0,8
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,20,0,20,0,20
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,6,0,6,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,0,4,0,4
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,1,2,1,3
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,0,24,0,24,24
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,2,1,2,3
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,9,6,9,6,15
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,9,4,9,13
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,3,1,3,1,4
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,27,16,27,16,43
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,0,1,0,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,1,2,1,2,3
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,2,25,2,25,27
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,188,75,188,75,263
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,4,4,4,4,8
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-02-01,6,0,6,0,6
