,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,1,1,1,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,9,9,9,9,18
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,1,3,1,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,4,8,4,8,12
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,4,3,4,3,7
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,6,67,6,67,73
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,1,0,1,1
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,6,3,6,9
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,11,2,11,2,13
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,1,0,1,1
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,8,3,8,11
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,8,18,8,18,26
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,4,0,4,0,4
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,44,10,44,10,54
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,1,3,1,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,5,0,5,0,5
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,2,2,2,2,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,6,5,6,5,11
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,15,6,15,6,21
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,1,3,1,4
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,141,100,141,100,241
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,4,0,4,4
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,2,7,2,7,9
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,2,3,2,5
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,2,0,2,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,1,0,1,1
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,27,10,27,10,37
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,1,0,1,1
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,2,0,2,2
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,2,1,2,3
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,27,5,27,5,32
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,4,2,4,2,6
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,6,3,6,9
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,3,0,3,0,3
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,9,0,9,0,9
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,7,8,7,8,15
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,2,0,2,0,2
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,1,0,1,1
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,2,0,2,2
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,22,0,22,0,22
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,4,0,4,0,4
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,4,0,4,0,4
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,13,37,13,37,50
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,5,0,5,0,5
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,2,0,2,0,2
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,29,16,29,16,45
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,2,2,2,2,4
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,4,31,4,31,35
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,0,10,0,10,10
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-02-01,2,2,2,2,4
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,3,2,3,5
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,8,0,8,8
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,4,1,4,5
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,4,0,4,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,3,1,3,4
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,13,0,13,13
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,9,1,9,10
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,5,1,5,6
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,6,0,6,0,6
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,1,1,1,2
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,0,4,0,4
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,8,4,8,12
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,4,0,4,4
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,8,19,8,19,27
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,7,16,7,16,23
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,1,1,1,2
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,0,3,0,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,7,3,7,10
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,4,1,4,5
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,1,3,1,4
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,18,3,18,21
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,0,2,0,2
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,16,0,16,16
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,17,3,17,20
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,12,3,12,15
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,0,4,0,4
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,5,4,5,4,9
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,135,145,135,145,280
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,9,3,9,3,12
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,0,4,0,4
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,25,0,25,25
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,7,0,7,7
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,2,3,2,5
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,2,0,2,2
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,5,3,5,8
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,16,27,16,27,43
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,19,1,19,20
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,9,2,9,11
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,4,0,4,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,187,208,187,208,395
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,0,4,0,4
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,0,3,0,3
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,16,50,16,50,66
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,3,1,3,4
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,5,4,5,9
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,31,1,31,32
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,1,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,56,2,56,58
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,5,0,5,5
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,1,2,1,3
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,2,1,2,3
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,18,4,18,22
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,8,0,8,8
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,9,2,9,2,11
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,2,0,2,2
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,7,0,7,0,7
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,27,11,27,11,38
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,121,32,121,32,153
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,2,1,2,3
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,5,0,5,5
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,14,0,14,14
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,2,3,2,5
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,3,4,3,7
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,2,1,2,3
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,7,70,7,70,77
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,105,97,105,97,202
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,2,0,2,2
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,0,2,0,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,0,2,0,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,6,1,6,7
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,38,0,38,0,38
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,93,3,93,96
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,2,0,2,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,26,3,26,29
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,5,2,5,2,7
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,7,0,7,7
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,0,4,0,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,6,1,6,7
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,10,11,10,11,21
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,6,2,6,8
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,2,0,2,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,13,4,13,4,17
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,9,0,9,9
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,0,2,0,2
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,4,0,4,4
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,0,4,0,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,7,6,7,6,13
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,0,4,0,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,8,106,8,106,114
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,7,0,7,7
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,15,5,15,5,20
REYES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,4,0,4,4
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,6,4,6,10
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,1,1,1,2
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,9,63,9,63,72
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,7,0,7,7
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,5,3,5,3,8
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,13,10,13,10,23
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,6,4,6,10
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,0,2,0,2
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,1,1,1,2
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,8,2,8,10
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,14,26,14,26,40
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,7,28,7,28,35
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,30,19,30,19,49
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,3,1,3,1,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,0,2,0,2
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,4,0,4,4
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,5,2,5,7
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,3,4,3,7
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,13,0,13,13
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,16,61,16,61,77
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,1,1,1,2
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,2,0,2,2
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,3,1,3,4
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,173,89,173,89,262
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,4,4,4,4,8
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,0,1,0,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,2,0,2,0,2
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,0,3,0,3,3
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,7,0,7,0,7
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-03-01,1,2,1,2,3
