,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,1,3,1,4
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,2,0,2,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,1,3,1,4
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,5,2,5,7
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,41,22,41,22,63
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,200,22,200,22,222
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,2,0,2,2
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,1,1,1,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,0,2,0,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,1,2,1,3
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,8,0,8,0,8
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,0,3,0,3
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,2,2,2,4
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,7,0,7,0,7
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,19,1,19,20
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,2,2,2,4
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,34,8,34,8,42
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,7,1,7,8
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,9,1,9,10
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,1,2,1,3
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,2,1,2,3
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,36,7,36,7,43
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,4,2,4,6
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,1,1,1,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,38,5,38,43
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,1,1,1,2
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,0,3,0,3
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,9,1,9,10
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,2,1,2,3
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,4,2,4,6
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,18,0,18,0,18
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,7,0,7,7
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,9,15,9,15,24
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,3,0,3,3
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,10,0,10,0,10
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,13,14,13,14,27
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,11,4,11,4,15
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,2,2,2,4
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,0,3,0,3
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,27,65,27,65,92
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,6,0,6,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,6,0,6,0,6
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,9,2,9,2,11
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,11,1,11,1,12
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,1,3,1,4
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,9,2,9,11
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,8,28,8,28,36
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,3,5,3,8
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,38,22,38,22,60
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,1,3,1,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,3,2,3,5
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,4,2,4,6
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,0,2,0,2
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,6,0,6,0,6
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,12,5,12,17
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,0,5,0,5
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,13,0,13,13
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,4,0,4,0,4
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,240,207,240,207,447
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,4,0,4,0,4
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,4,1,4,5
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,6,5,6,11
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,4,2,4,6
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,9,16,9,16,25
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,4,0,4,4
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,40,19,40,19,59
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,1,2,1,3
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,2,1,2,3
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,2,2,2,4
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,5,1,5,6
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,39,23,39,23,62
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,4,0,4,0,4
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,4,6,4,6,10
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,1,5,1,6
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,1,1,1,2
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,8,3,8,11
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,2,0,2,2
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,0,5,0,5
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,32,9,32,9,41
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,4,0,4,0,4
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,0,2,0,2
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,6,0,6,0,6
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,3,0,3,3
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,8,7,8,7,15
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,7,2,7,2,9
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,2,0,2,2
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,5,2,5,2,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,2,0,2,0,2
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,1,1,1,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,24,29,24,29,53
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,7,0,7,0,7
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,14,0,14,0,14
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,26,5,26,5,31
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,8,13,8,13,21
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,1,0,1,0,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,3,63,3,63,66
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-02-01,0,1,0,1,1
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,4,3,4,7
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,4,1,4,5
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,7,0,7,7
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,2,0,2,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,10,1,10,11
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,2,0,2,2
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,5,0,5,5
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,6,0,6,6
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,2,3,2,5
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,5,0,5,0,5
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,10,5,10,5,15
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,5,1,5,1,6
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,6,2,6,2,8
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,5,0,5,0,5
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,5,38,5,38,43
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,1,2,1,3
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,2,0,2,2
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,8,10,8,10,18
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,21,23,21,23,44
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,8,0,8,0,8
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,4,0,4,0,4
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,4,6,4,6,10
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,3,3,3,6
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,4,3,4,7
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,2,1,2,3
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,9,36,9,36,45
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,5,135,5,135,140
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,20,3,20,23
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,6,31,6,31,37
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,7,45,7,45,52
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,0,2,0,2
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,4,2,4,2,6
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,7,11,7,11,18
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,113,160,113,160,273
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,9,17,9,17,26
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,0,2,0,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,5,0,5,0,5
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,38,1,38,39
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,7,0,7,7
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,4,0,4,0,4
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,7,1,7,1,8
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,40,0,40,40
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,1,3,1,4
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,18,34,18,34,52
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,8,1,8,9
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,15,1,15,16
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,4,1,4,5
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,1,2,1,3
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,369,530,369,530,899
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,17,68,17,68,85
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,11,0,11,11
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,4,9,4,9,13
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,0,2,0,2
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,3,3,3,6
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,9,2,9,11
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,28,1,28,29
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,0,2,0,2
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,10,0,10,10
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,7,15,7,15,22
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,2,0,2,2
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,8,24,8,24,32
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,7,3,7,10
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,14,1,14,15
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,0,2,0,2
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,5,2,5,7
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,14,1,14,15
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,4,0,4,0,4
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,2,1,2,3
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,36,15,36,15,51
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,205,142,205,142,347
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,4,0,4,4
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,0,3,0,3
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,4,1,4,5
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,2,0,2,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,0,3,0,3
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,2,0,2,2
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,7,2,7,9
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,1,3,1,4
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,1,1,1,2
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,4,1,4,1,5
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,9,2,9,11
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,5,2,5,7
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,11,24,11,24,35
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,211,393,211,393,604
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,1,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,1,0,1,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,0,1,0,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,4,1,4,5
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,1,7,1,7,8
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,64,7,64,7,71
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,5,0,5,5
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,2,3,2,3,5
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,61,0,61,61
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,0,3,0,3,3
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,5,1,5,1,6
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,3,34,3,34,37
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-03-01,9,0,9,0,9
