,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,4,0,4,4
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,2,1,2,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,5,32,5,32,37
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,12,16,12,16,28
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,0,4,0,4
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,5,1,5,6
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,11,14,11,14,25
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,28,18,28,18,46
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,263,33,263,33,296
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,21,0,21,0,21
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,0,2,0,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,9,1,9,1,10
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,3,0,3,3
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,0,4,0,4
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,5,0,5,5
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,0,2,0,2
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,11,6,11,6,17
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,19,16,19,16,35
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,0,3,0,3
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,12,0,12,12
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,3,3,3,6
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,6,1,6,7
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,53,63,53,63,116
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,22,4,22,26
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,2,1,2,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,7,0,7,7
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,614,207,614,207,821
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,0,4,0,4
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,8,0,8,8
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,24,38,24,38,62
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,62,1,62,63
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,15,10,15,10,25
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,8,1,8,1,9
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,0,3,0,3
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,7,9,7,9,16
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,8,3,8,11
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,5,1,5,1,6
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,4,0,4,4
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,10,5,10,5,15
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,140,3,140,143
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,18,6,18,24
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,57,18,57,18,75
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,484,61,484,61,545
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,0,4,0,4
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,1,2,1,3
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,3,1,3,4
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,0,3,0,3
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,5,0,5,5
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,4,4,4,8
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,3,1,3,4
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,2,3,2,5
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,0,4,0,4
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,7,3,7,3,10
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,5,1,5,1,6
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,24,0,24,0,24
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,14,23,14,23,37
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,7,1,7,8
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,55,8,55,8,63
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,6,0,6,6
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,11,4,11,15
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,7,5,7,5,12
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,7,4,7,11
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,65,7,65,7,72
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,7,4,7,4,11
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,8,46,8,46,54
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,4,6,4,10
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,9,0,9,0,9
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,3,0,3,3
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,4,2,4,6
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,10,11,10,11,21
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,5,1,5,6
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,9,0,9,0,9
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,73,0,73,0,73
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,1,2,1,3
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,30,0,30,30
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,4,2,4,6
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,29,4,29,33
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,24,6,24,30
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,30,21,30,21,51
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,15,5,15,5,20
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,20,42,20,42,62
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,23,9,23,9,32
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,0,2,0,2
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,14,0,14,0,14
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,44,169,44,169,213
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,3,1,3,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,1,6,1,7
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,8,3,8,11
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,9,2,9,11
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,32,73,32,73,105
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,4,3,4,7
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,18,15,18,15,33
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,23,80,23,80,103
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,17,6,17,6,23
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,71,21,71,21,92
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,11,10,11,10,21
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,0,4,0,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,10,5,10,5,15
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,1,2,1,3
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,8,5,8,5,13
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,4,0,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,1,3,1,4
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,9,1,9,10
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,9,17,9,17,26
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,7,0,7,0,7
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,38,0,38,38
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,3,0,3,3
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,5,2,5,2,7
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,2,1,2,3
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,785,844,785,844,1629
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,10,0,10,0,10
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,4,0,4,4
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,3,0,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,42,1,42,43
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,16,9,16,9,25
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,0,3,0,3
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,22,9,22,9,31
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,0,2,0,2
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,8,1,8,9
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,85,72,85,72,157
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,2,1,2,3
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,4,1,4,5
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,5,1,5,6
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,120,44,120,44,164
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,0,6,0,6
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,0,2,0,2
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,2,0,2,0,2
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,10,9,10,9,19
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,7,5,7,5,12
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,4,4,4,8
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,5,4,5,9
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,7,24,7,24,31
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,69,9,69,9,78
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,11,0,11,0,11
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,26,6,26,32
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,3,7,3,7,10
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,22,5,22,5,27
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,50,6,50,6,56
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,2,0,2,2
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,17,7,17,7,24
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,0,6,0,6
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,46,47,46,47,93
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,4,0,4,0,4
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,13,2,13,2,15
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,56,0,56,0,56
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,5,0,5,5
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,74,202,74,202,276
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,12,235,12,235,247
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,6,149,6,149,155
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,0,1,0,1
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-02-01,1,1,1,1,2
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,2,2,2,2,4
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,1,13,1,13,14
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,7,3,7,3,10
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,3,14,3,14,17
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,0,6,0,6,6
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,0,4,0,4,4
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,6,12,6,12,18
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,1,0,1,0,1
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,1,1,1,1,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,1,0,1,0,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,1,10,1,10,11
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,16,21,16,21,37
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,4,32,4,32,36
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,4,21,4,21,25
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,5,3,5,3,8
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,11,0,11,0,11
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,6,25,6,25,31
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,7,35,7,35,42
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,2,4,2,4,6
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,8,0,8,0,8
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,1,1,1,1,2
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,5,244,5,244,249
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,5,5,5,5,10
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,0,2,0,2,2
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,0,4,0,4,4
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,2,0,2,0,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,6,23,6,23,29
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,75,63,75,63,138
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,3,0,3,0,3
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,10,0,10,0,10
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-03-01,6,5,6,5,11
