municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,2,2
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1246,1246
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,38,38
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,439,439
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,16,16
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,3,3
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,44,44
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,5,5
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,2,2
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,977,977
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,355,355
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,5,5
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,13,13
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,21,21
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,10,10
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,26,26
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,46,46
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,3,3
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,9,9
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,8,8
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,35,35
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,51,51
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,3,3
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,132,132
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,10,10
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-02-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,31,31
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,10,10
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,13,13
ALCALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,4,4
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,24,24
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,8,8
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,3,3
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,42,42
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,6,6
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,24,24
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,216,216
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,112,112
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,3,3
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,7,7
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,33,33
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,44,44
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,13,13
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,10,10
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,94,94
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,26,26
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,131,131
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,3270,3270
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,17,17
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,4,4
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,19,19
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,23,23
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,14,14
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,7,7
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,10,10
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,44,44
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,19,19
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2078,2078
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,34,34
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,21,21
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,7,7
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,4,4
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,170,170
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,6,6
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,4050,4050
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,55,55
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,5,5
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,6,6
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,22,22
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,51,51
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,742,742
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,4,4
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,10,10
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,957,957
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,7,7
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,35,35
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,4,4
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,36,36
PORVENIR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,196,196
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,2,2
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,5,5
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,66,66
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,410,410
QUIABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-03-01,1,1
