,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,3,0,1,0,0,0,4
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,6,1,1,0,0,0,8
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,5,0,9,0,3,0,0,0,17
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,1,0,0,1,0,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,2,1,1,0,0,0,4
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,3,1,3,0,0,0,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,15,0,0,0,0,0,17
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,1,19,3,59,3,7,0,0,0,93
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,3,0,9,0,0,0,0,0,12
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,1,7,0,19,0,4,0,0,0,31
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,9,0,19,0,0,0,0,0,29
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,23,1,53,0,10,1,0,0,89
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,1,0,2,0,0,0,0,0,4
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,14,0,0,0,0,0,16
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,6,0,0,0,0,0,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,8,0,17,2,0,1,0,0,28
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,3,0,0,0,0,0,5
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,11,0,39,0,7,0,0,0,58
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,12,0,0,0,0,0,14
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,5,0,12,0,3,0,0,0,20
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,1,3,1,22,5,3,2,0,0,37
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,3,0,6,0,16,0,2,0,0,0,27
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,11,0,4,0,0,0,19
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,0,0,1,0,0,0,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,15,0,1,0,0,0,20
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,5,0,11,0,5,0,0,0,21
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,3,0,1,0,0,0,6
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,0,1,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,6,0,6,0,1,0,0,0,13
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,3,0,11,0,0,0,0,0,14
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,8,0,1,0,0,0,11
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,10,0,19,0,0,0,0,0,30
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,29,0,499,11,1921,62,397,27,2,2,2950
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,15,0,1,0,0,0,17
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,6,0,11,0,2,0,0,0,19
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,1,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,1,4,1,2,0,0,0,8
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,4,0,0,0,0,0,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,1,0,3,0,0,0,0,0,5
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,7,0,0,0,0,0,9
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,0,0,1,0,0,0,2
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,6,0,1,0,0,0,9
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,2,0,5,0,1,0,0,0,9
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,33,1,5,0,0,0,43
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,6,0,18,0,3,0,0,0,27
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,3,0,2,0,1,0,0,0,6
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,19,1,70,6,9,0,0,0,105
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,3,0,1,0,0,0,6
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,3,1,3,0,0,0,8
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,3,0,10,1,0,0,0,0,14
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,79,0,344,4,81,0,0,0,509
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,8,0,0,0,0,0,12
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,3,0,5,0,0,0,0,0,8
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,1,1,0,1,0,0,0,3
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,2,0,0,0,0,0,2
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,7,0,2,0,3,0,0,0,12
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,5,0,6,2,0,1,0,0,15
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,7,0,0,0,0,0,9
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,11,0,1,0,0,0,16
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,52,3,312,13,89,3,0,0,473
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,4,0,1,0,0,0,7
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,4,0,6,0,0,0,0,0,11
TIAHUANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,4,0,7,0,0,1,0,0,13
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,6,0,6,0,1,2,0,0,15
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,12,0,3,0,0,0,16
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,10,1,38,5,3,1,0,0,59
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,13,1,9,1,2,0,0,0,26
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,0,0,1,0,0,0,1
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,3,0,0,0,0,0,4
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,5,0,2,1,0,0,8
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,2,0,0,0,0,0,6
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,7,0,1,0,0,0,8
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,6,0,2,0,0,0,12
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,1,7,0,4,1,0,0,14
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,8,0,18,1,2,0,0,0,29
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,2,0,0,0,0,0,3
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,2,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,10,0,48,0,255,0,35,0,0,0,348
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,12,0,43,2,8,0,0,0,65
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,1,2,0,0,0,0,0,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,6,0,26,3,3,0,0,0,38
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,6,2,6,0,5,0,0,0,19
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,8,0,1,0,0,0,9
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,9,0,21,0,9,0,0,0,39
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,4,0,1,0,0,0,9
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,6,0,9,0,2,0,0,0,17
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,23,0,96,0,30,0,0,0,150
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,4,0,2,1,0,0,7
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,5,1,2,0,0,0,9
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,17,1,35,2,7,0,0,0,63
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,0,0,0,0,0,0,1
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,9,0,1,0,0,0,11
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,1,2,1,2,1,0,0,9
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,37,1,84,2,14,1,0,0,140
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,3,0,1,0,0,0,5
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,11,0,41,1,6,0,0,0,59
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,1,14,1,43,13,10,3,0,0,85
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,1,0,3,0,3,0,0,0,0,0,7
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,1,0,0,0,0,0,1
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,10,0,55,1,173,3,35,0,0,0,277
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,3,0,3,0,3,0,0,0,9
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,2,0,15,0,106,8,20,0,0,0,151
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,3,0,0,0,0,0,3
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,0,6,0,0,0,0,0,8
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,2,1,16,4,54,12,10,2,0,0,101
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,1,0,5,0,0,0,0,0,6
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,4,0,6,0,2,1,0,0,13
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,0,0,3,1,1,0,0,0,5
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-01-01,0,0,2,1,4,0,2,1,0,0,10
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,0,0,0,0,0,0,1
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,7,0,23,1,2,0,0,0,33
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,6,0,10,0,2,0,0,0,18
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,3,0,19,1,4,0,0,0,28
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,1,0,0,0,0,0,2
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,0,1,0,0,0,2
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,5,0,6,0,2,0,0,0,13
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,3,0,0,0,0,0,5
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,2,0,0,0,0,0,3
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,0,1,0,0,0,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,3,0,1,0,0,0,6
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,10,0,17,4,4,0,0,0,35
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,2,1,0,0,1,0,0,4
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,4,0,1,0,0,0,6
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,2,0,5,0,19,0,3,0,0,0,29
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,4,0,3,0,0,0,8
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,10,0,21,0,4,0,0,0,36
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,11,1,4,0,0,0,18
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,3,0,0,0,0,0,5
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,4,0,2,0,0,0,7
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,7,0,1,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,6,0,16,0,2,0,0,0,24
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,1,4,0,0,0,0,0,6
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,6,1,4,0,0,0,0,0,11
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,3,2,2,0,0,0,8
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,11,1,29,1,9,0,0,0,51
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,4,0,12,1,3,2,0,0,23
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,3,1,1,1,0,0,7
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,3,0,0,0,0,0,5
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,15,0,3,0,0,0,19
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,12,0,13,3,2,1,0,0,31
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,6,1,1,0,0,0,10
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,5,0,0,0,0,0,7
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,4,0,9,0,0,0,0,0,13
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,1,1,0,0,0,0,3
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,3,0,4,0,2,0,0,0,9
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,8,0,1,0,0,0,9
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,1,0,0,0,0,0,2
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,8,0,29,0,8,0,0,0,46
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,5,0,15,0,8,0,0,0,28
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,1,4,0,2,0,0,0,7
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,6,0,15,0,4,0,0,0,25
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,2,0,8,0,48,2,10,0,1,0,71
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,11,0,2,0,0,0,14
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,2,0,1,0,0,0,5
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,3,0,0,0,0,0,4
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,0,0,0,0,0,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,2,0,1,0,0,0,4
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,8,0,21,0,5,0,0,0,34
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,5,2,0,0,0,0,8
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,7,0,21,1,2,0,0,0,31
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,3,0,5,1,0,0,0,0,9
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,3,0,9,5,25,6,3,0,0,0,51
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,2,0,1,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,3,0,15,0,1,0,0,0,19
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,3,0,1,0,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,5,1,0,0,0,0,6
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,4,0,4,0,2,0,0,0,10
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,6,0,18,1,4,0,0,0,29
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,11,5,81,2,18,1,0,0,118
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,3,1,13,1,1,0,0,0,19
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,2,0,115,3,783,10,191,1,1,0,1106
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,3,0,13,3,1,0,0,0,20
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,1,0,6,5,2,0,0,0,15
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,0,1,0,0,0,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,7,0,14,1,2,0,0,0,24
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,3,0,4,0,1,0,0,0,8
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,5,0,16,0,4,0,0,0,25
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,7,0,0,0,0,0,7
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,4,4,2,0,0,0,12
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,1,0,0,0,0,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,4,0,14,0,2,0,0,0,20
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,4,0,9,0,1,0,0,0,14
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,1,9,0,4,0,0,0,15
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,5,0,23,0,1,0,0,0,29
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,5,0,4,0,1,0,0,0,10
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,4,0,11,1,0,0,0,0,17
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,2,0,0,0,0,0,3
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,7,0,16,0,2,1,0,0,26
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,21,1,47,5,5,0,0,0,80
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,6,0,10,0,1,0,0,0,17
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,1,0,0,0,0,2
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,4,0,0,0,0,0,4
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,3,0,8,1,3,1,0,0,16
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,3,0,0,0,0,0,4
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,2,0,0,0,0,0,2
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,119,46,735,201,179,19,2,0,1302
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,1,0,0,0,0,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,3,0,6,0,1,0,0,0,11
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,2,0,5,1,3,1,0,0,12
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,14,0,35,0,14,0,0,0,63
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,1,0,1,1,0,0,3
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,5,0,14,2,3,0,0,0,24
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,1,0,14,0,17,1,4,0,0,0,37
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,1,0,2,0,0,0,0,0,3
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-02-01,0,0,0,0,2,0,0,0,0,0,2
