municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,13,13
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,33,33
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,9,9
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,501,501
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,87,87
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,6,6
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,7,7
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,94,94
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,20,20
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,23,23
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,50,50
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,30,30
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,62,62
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,49,49
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,3,3
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,18,18
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,172,172
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,16,16
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,140,140
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,83,83
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,3,3
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,132,132
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,3,3
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,101,101
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,6,6
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,10,10
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,135,135
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,3,3
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,4,4
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,13,13
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-01-01,38,38
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,18,18
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,416,416
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,47,47
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,46,46
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,5,5
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,26,26
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,5,5
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,20,20
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,44,44
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,11,11
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,10,10
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,50,50
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,74,74
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,26,26
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,21,21
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,131,131
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,39,39
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,40,40
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,18,18
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,18,18
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,2,2
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,77,77
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,85,85
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,9,9
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,18,18
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,22,22
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,16,16
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,15,15
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4,4
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,79,79
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,34,34
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,39,39
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,67,67
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,39,39
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,9,9
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,20,20
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,616,616
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,70,70
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,14,14
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,1,1
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,9,9
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,60,60
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,16,16
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,25,25
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,34,34
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,96,96
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,22,22
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,3,3
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,16,16
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,117,117
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,2135,2135
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,113,113
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,81,81
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,39,39
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,263,263
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,54,54
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,159,159
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,86,86
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,26,26
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,25,25
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4,4
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,38,38
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,40,40
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,40,40
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,97,97
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,98,98
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4,4
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,66,66
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,9,9
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,3941,3941
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,9,9
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,30,30
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,26,26
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,140,140
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,121,121
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,28,28
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4,4
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,23,23
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,22,22
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,38,38
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,24,24
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,68,68
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,49,49
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,92,92
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,43,43
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,2,2
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,48,48
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,1,1
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,46,46
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,109,109
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,118,118
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,34,34
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,26,26
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,24,24
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,67,67
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,181,181
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,1933,1933
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4,4
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,20,20
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,110,110
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,23,23
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,70,70
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,23,23
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,32,32
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,28,28
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,26,26
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,26,26
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,101,101
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,31,31
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,41,41
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,32,32
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,314,314
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,5,5
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,135,135
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,77,77
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,46,46
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,11,11
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,772,772
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,59,59
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,13,13
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,28,28
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,23,23
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,27,27
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,71,71
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,23,23
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,76,76
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,54,54
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,23,23
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,49,49
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,11,11
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,50,50
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,50,50
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,152,152
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,41,41
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,296,296
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,101,101
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,90,90
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,45,45
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,3,3
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,56,56
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,73,73
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,13,13
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,9,9
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,44,44
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,153,153
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,83,83
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,82,82
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,256,256
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,23,23
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4,4
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,37,37
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,16,16
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,170,170
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,198,198
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,32,32
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,411,411
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,130,130
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,20,20
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,10,10
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,28,28
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,38,38
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,9,9
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,113,113
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,18,18
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,47,47
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,337,337
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,119,119
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,11,11
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,19,19
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,49,49
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,28,28
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,282,282
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,29,29
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,58,58
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,149,149
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,57,57
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,48,48
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,16,16
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,66,66
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,7,7
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,8,8
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,5,5
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,12,12
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,11,11
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-02-01,4069,4069
