,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,3,1,3,4
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,185,463,185,463,648
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,2,2,2,4
SIPE SIPE,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,4,2,4,6
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,73,114,73,114,187
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,12,26,12,26,38
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,75,91,75,91,166
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,4,10,4,10,14
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,10,9,10,9,19
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,13,57,13,57,70
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,11,2,11,13
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,6,11,6,11,17
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,2,0,2,2
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,7,32,7,32,39
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,3,0,3,3
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,5,1,5,6
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,47,15,47,15,62
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,29,41,29,41,70
