,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,10,6,16
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,8,7,15
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,11,14,25
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,537,13,550
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,3,0,3
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,10,6,16
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,11,4,15
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,7,6,13
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,28,19,47
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,12,14,26
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,6,1,7
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,12,1,13
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,419,3,422
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,8,6,14
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,15,7,22
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,16,6,22
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,25,13,38
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,21,2,23
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,94,5,99
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,24,12,36
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,3,0,3
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,11,4,15
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,4,1,5
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,7,3,10
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,12,6,18
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,5,9,14
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,14,2,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,22,12,34
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,4,1,5
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,3,1,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,218,1,219
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,91,10,101
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,5,2,7
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,3,7,10
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,33,10,43
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,12,5,17
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,7,5,12
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,30,2,32
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,10,14,24
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,20,0,20
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,93,5,98
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,4,4,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,21,20,41
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,62,17,79
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,5,3,8
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,9,1,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,5,5,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,83,12,95
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,14,4,18
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,68,7,75
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,63,1,64
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,6,2,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,5,0,5
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,177,4,181
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,10,11,21
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,153,3,156
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,5,0,5
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,7,5,12
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,106,10,116
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,11,5,16
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,11,4,15
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,1,6,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,0,1,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-01-01,4,6,10
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,5,11
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,32,13,45
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,15,1,16
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,30,3,33
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,3,7,10
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,3,1,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,15,1,16
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,9,6,15
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,3,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,1,7
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,12,19
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,14,14,28
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,2,4
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,19,1,20
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,17,5,22
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,17,8,25
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,52,3,55
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,11,4,15
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,4,9
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,4,9
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,1,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,30,14,44
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,6,13
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,14,4,18
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,4,5
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,1,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,43,14,57
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,30,13,43
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,8,9,17
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,2,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,2,7
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,12,5,17
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,32,33,65
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,7,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,10,10,20
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,12,2,14
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,6,8
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,10,3,13
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,29,2,31
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,54,6,60
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,25,4,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,9,13
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,10,4,14
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,75,17,92
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,16,13,29
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,9,6,15
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,2,8
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,1,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,51,9,60
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,3,9
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,38,33,71
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,1,5
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,8,14,22
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,29,6,35
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,3,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,20,9,29
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,8,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,5,6
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,16,6,22
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,26,5,31
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,116,5,121
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,9,14,23
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1217,20,1237
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,71,0,71
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,15,2,17
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,0,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,29,12,41
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,9,8,17
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,21,25,46
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,16,1,17
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,13,17,30
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,3,2,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,27,5,32
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,4,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,31,3,34
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,8,7,15
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,15,3,18
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,4,11
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,16,5,21
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,2,4
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,20,13,33
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,114,10,124
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,10,38,48
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,2,4
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,14,8,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,8,1,9
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,5,7
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,3,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1327,18,1345
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,8,8
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,17,0,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,12,6,18
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,95,2,97
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,3,7
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,22,17,39
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,52,9,61
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,2,7
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,2,4
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,24,7,31
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,3,4,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,28,9,37
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,12,16
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,23,11,34
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,10,7,17
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,79,13,92
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,19,16,35
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,5,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,3,5,8
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,50,1,51
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,0,5
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,4,8
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,0,7
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,0,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,2,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,5,5
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,10,14
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,13,5,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,1,1
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,10,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,13,18
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,0,7
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,15,0,15
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,54,6,60
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,136,5,141
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1151,13,1164
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,1,6
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,23,5,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,49,15,64
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,1,7
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,3,4
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,9,11
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,0,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,9,2,11
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,21,2,23
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,22,0,22
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,26,0,26
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,7,12
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,35,7,42
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,36,7,43
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,15,9,24
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,7,3,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,33,4,37
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,226,5,231
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,2,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,12,11,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,1,2
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,12,18
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,23,3,26
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,8,14
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,447,5,452
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,13,3,16
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,11,4,15
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,45,28,73
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,13,8,21
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,36,4,40
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,12,5,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,1,5,6
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,4,2,6
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,33,12,45
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,5,4,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,6,12
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,13,15,28
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,8,14,22
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,10,3,13
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,6,0,6
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,32,2,34
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,9,12,21
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,10,12,22
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,43,4,47
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-02-01,9,1,10
