,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAMAIPATA,atencion odontologica,consulta nueva,2019-01-01,60,69,17,18,4,18,6,38,15,5,0,19,0,8,277
SAN AGUSTIN,atencion odontologica,consulta nueva,2019-01-01,4,6,0,1,2,3,5,9,0,0,0,1,0,0,31
SAN ANDRES,atencion odontologica,consulta nueva,2019-01-01,6,13,23,35,17,26,18,55,8,3,0,5,0,9,218
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2019-01-01,9,18,8,4,9,7,7,20,16,12,0,8,0,0,118
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2019-01-01,0,0,2,7,1,5,0,9,0,0,0,5,0,0,29
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2019-01-01,3,16,10,8,2,14,13,25,8,3,0,7,0,5,114
SAN BENITO,atencion odontologica,consulta nueva,2019-01-01,160,169,83,108,16,57,40,145,90,148,0,43,0,44,1103
SAN BORJA,atencion odontologica,consulta nueva,2019-01-01,48,41,33,43,20,27,29,105,15,9,0,26,0,16,412
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2019-01-01,3,1,2,10,5,10,2,15,1,1,0,3,0,4,57
SAN CARLOS,atencion odontologica,consulta nueva,2019-01-01,12,25,12,17,14,15,19,14,8,5,0,9,0,6,156
SAN IGNACIO,atencion odontologica,consulta nueva,2019-01-01,24,48,107,140,51,90,40,193,7,0,0,13,0,2,715
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2019-01-01,32,29,31,23,21,24,17,70,15,14,0,19,0,20,315
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2019-01-01,4,8,16,27,0,17,5,28,10,1,0,5,0,1,122
SAN JAVIER(STC),atencion odontologica,consulta nueva,2019-01-01,38,23,35,27,20,31,34,56,15,7,0,18,0,24,328
SAN JOAQUIN,atencion odontologica,consulta nueva,2019-01-01,21,5,21,20,13,8,14,15,5,4,0,15,0,1,142
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2019-01-01,6,4,39,41,21,11,12,39,12,6,0,3,0,1,195
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2019-01-01,73,58,29,17,4,18,10,30,23,10,0,10,0,10,292
SAN JULIAN,atencion odontologica,consulta nueva,2019-01-01,184,201,53,62,11,82,43,149,59,65,0,30,0,81,1020
SAN LORENZO(PND),atencion odontologica,consulta nueva,2019-01-01,39,16,3,13,1,7,10,18,3,0,0,6,0,2,118
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2019-01-01,22,28,80,106,94,88,77,303,24,12,0,12,0,13,859
SAN LUCAS,atencion odontologica,consulta nueva,2019-01-01,135,129,45,42,14,52,40,182,16,14,0,52,0,62,783
SAN MATIAS,atencion odontologica,consulta nueva,2019-01-01,38,27,3,9,13,13,4,24,5,3,0,11,0,2,152
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2019-01-01,67,79,40,40,15,24,21,123,14,9,0,26,0,55,513
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2019-01-01,14,7,2,8,0,10,3,2,2,0,0,0,0,0,48
SAN PEDRO,atencion odontologica,consulta nueva,2019-01-01,128,129,27,28,20,64,62,143,27,36,0,30,0,17,711
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2019-01-01,61,42,10,21,3,48,43,125,44,44,0,11,0,70,522
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2019-01-01,13,9,12,9,7,9,9,38,11,14,0,8,0,6,145
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2019-01-01,0,5,0,1,0,0,0,11,4,0,0,0,0,10,31
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2019-01-01,4,6,1,5,7,10,7,20,19,31,0,7,0,0,117
SAN RAFAEL,atencion odontologica,consulta nueva,2019-01-01,34,27,1,6,1,2,4,10,0,1,0,1,0,2,89
SAN RAMON BENI,atencion odontologica,consulta nueva,2019-01-01,1,0,0,0,0,0,0,9,1,0,0,7,0,0,18
SAN RAMON SCZ,atencion odontologica,consulta nueva,2019-01-01,2,10,18,22,7,5,4,3,3,0,0,4,0,2,80
SANTA ANA,atencion odontologica,consulta nueva,2019-01-01,5,4,28,32,19,83,26,91,18,11,0,86,0,17,420
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2019-01-01,3058,3226,2492,2775,1042,2202,2282,6818,742,635,0,2449,0,526,28247
SANTA ROSA,atencion odontologica,consulta nueva,2019-01-01,11,8,27,33,5,7,14,16,6,4,0,0,0,0,131
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2019-01-01,20,13,23,50,7,32,19,68,22,5,0,14,0,17,290
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2019-01-01,13,16,0,0,0,2,3,3,3,10,0,1,0,3,54
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2019-01-01,39,65,86,92,20,24,16,54,77,93,0,12,0,0,578
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2019-01-01,15,12,8,11,17,15,16,35,12,18,0,3,0,1,163
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2019-01-01,30,9,20,49,31,24,9,28,4,9,0,9,0,5,227
SANTIVAÑES,atencion odontologica,consulta nueva,2019-01-01,30,39,37,45,11,38,18,42,44,78,0,11,0,8,401
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2019-01-01,32,28,14,22,16,7,18,40,19,18,0,14,0,9,237
SAPAHAQUI,atencion odontologica,consulta nueva,2019-01-01,73,106,11,8,12,29,42,74,76,58,0,27,0,20,536
SENA,atencion odontologica,consulta nueva,2019-01-01,2,5,0,1,0,3,1,7,1,0,0,0,0,4,24
SHINAOTA,atencion odontologica,consulta nueva,2019-01-01,40,42,4,22,3,21,8,28,12,13,0,18,0,26,237
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2019-01-01,7,13,7,7,4,7,10,30,10,11,0,2,0,2,110
SICAYA,atencion odontologica,consulta nueva,2019-01-01,2,0,1,0,0,2,1,1,0,0,0,1,0,0,8
SIPE SIPE,atencion odontologica,consulta nueva,2019-01-01,353,389,123,159,13,60,15,254,86,92,0,48,0,111,1703
SOPACHUY,atencion odontologica,consulta nueva,2019-01-01,0,12,45,18,8,22,12,39,5,8,0,1,0,12,182
SORACACHI,atencion odontologica,consulta nueva,2019-01-01,49,43,88,79,42,64,25,97,30,34,0,40,0,23,614
SORATA,atencion odontologica,consulta nueva,2019-01-01,139,110,25,22,12,24,21,90,18,26,0,42,0,32,561
SUCRE,atencion odontologica,consulta nueva,2019-01-01,991,1117,1304,1440,533,1000,949,2499,231,162,0,550,0,123,10899
TACACHI,atencion odontologica,consulta nueva,2019-01-01,5,6,6,15,1,1,2,19,0,0,0,0,0,0,55
TACACOMA,atencion odontologica,consulta nueva,2019-01-01,20,5,1,0,2,5,5,16,3,2,0,1,0,3,63
TACOPAYA,atencion odontologica,consulta nueva,2019-01-01,9,11,3,8,3,18,8,29,10,10,0,15,0,11,135
TAHUA,atencion odontologica,consulta nueva,2019-01-01,0,4,5,0,0,7,2,2,3,10,0,0,0,0,33
TAPACARI,atencion odontologica,consulta nueva,2019-01-01,37,54,20,24,15,25,29,107,45,43,0,12,0,37,448
TARABUCO,atencion odontologica,consulta nueva,2019-01-01,118,103,18,60,17,52,45,129,13,16,0,26,0,25,622
TARACO,atencion odontologica,consulta nueva,2019-01-01,4,2,2,7,5,8,6,8,2,11,0,2,0,1,58
TARATA,atencion odontologica,consulta nueva,2019-01-01,16,23,38,89,56,57,36,127,23,40,0,22,0,17,544
TARIJA,atencion odontologica,consulta nueva,2019-01-01,215,252,1051,1127,467,672,662,1430,158,122,0,138,0,39,6333
TARVITA,atencion odontologica,consulta nueva,2019-01-01,145,176,31,20,7,32,30,121,4,5,0,27,0,10,608
TEOPONTE,atencion odontologica,consulta nueva,2019-01-01,27,31,19,45,11,44,30,63,12,10,0,8,0,24,324
TIAHUANACU,atencion odontologica,consulta nueva,2019-01-01,34,22,26,24,24,25,18,53,28,15,0,6,0,19,294
TINGUIPAYA,atencion odontologica,consulta nueva,2019-01-01,27,38,4,3,2,15,10,38,14,23,0,6,0,27,207
TIPUANI,atencion odontologica,consulta nueva,2019-01-01,3,3,10,10,0,1,4,7,4,0,0,0,0,1,43
TIQUIPAYA,atencion odontologica,consulta nueva,2019-01-01,916,1021,171,171,8,178,43,542,91,123,0,201,0,290,3755
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2019-01-01,145,122,63,71,26,79,20,134,20,30,0,15,0,110,835
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2019-01-01,3,1,1,1,3,3,6,7,1,3,0,0,0,0,29
TOCO,atencion odontologica,consulta nueva,2019-01-01,34,25,20,28,0,9,1,48,5,20,0,4,0,9,203
TODOS SANTOS,atencion odontologica,consulta nueva,2019-01-01,6,4,8,13,9,6,15,1,2,1,0,0,0,0,65
TOLATA,atencion odontologica,consulta nueva,2019-01-01,28,32,22,19,4,16,5,35,10,17,0,6,0,9,203
TOLEDO,atencion odontologica,consulta nueva,2019-01-01,27,12,43,112,23,23,10,41,33,29,0,13,0,2,368
TOMAVE,atencion odontologica,consulta nueva,2019-01-01,28,18,21,21,6,51,49,78,34,39,0,10,0,19,374
TOMINA,atencion odontologica,consulta nueva,2019-01-01,25,9,43,60,26,32,64,116,18,1,0,16,0,8,418
TORO TORO,atencion odontologica,consulta nueva,2019-01-01,10,9,4,2,1,22,21,40,9,12,0,9,0,22,161
TOTORA(CBBA),atencion odontologica,consulta nueva,2019-01-01,36,7,34,64,17,38,19,64,9,8,0,18,0,15,329
TOTORA(ORR),atencion odontologica,consulta nueva,2019-01-01,42,61,22,38,5,15,17,62,45,46,0,26,0,9,388
TRIGAL,atencion odontologica,consulta nueva,2019-01-01,12,10,6,7,2,0,7,14,7,4,0,5,0,0,74
TRINIDAD,atencion odontologica,consulta nueva,2019-01-01,132,140,613,628,202,381,424,924,116,88,0,169,0,81,3898
TUPIZA,atencion odontologica,consulta nueva,2019-01-01,71,73,103,97,72,67,108,168,104,38,0,22,0,10,933
TURCO,atencion odontologica,consulta nueva,2019-01-01,11,6,14,28,7,8,24,31,27,25,0,2,0,7,190
UMALA,atencion odontologica,consulta nueva,2019-01-01,47,33,14,19,6,10,2,14,10,3,0,6,0,6,170
UNCIA,atencion odontologica,consulta nueva,2019-01-01,43,30,24,20,4,39,20,94,18,16,0,36,0,20,364
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2019-01-01,24,44,108,129,62,142,96,227,9,17,0,6,0,2,866
URUBICHA,atencion odontologica,consulta nueva,2019-01-01,0,0,0,0,0,5,0,17,0,2,0,12,0,3,39
UYUNI,atencion odontologica,consulta nueva,2019-01-01,83,49,37,41,20,38,36,72,24,28,0,18,0,8,454
VACAS,atencion odontologica,consulta nueva,2019-01-01,63,85,24,52,12,45,24,86,31,62,0,12,0,19,515
VALLEGRANDE,atencion odontologica,consulta nueva,2019-01-01,171,196,30,36,17,34,25,102,27,23,0,33,0,41,735
VIACHA,atencion odontologica,consulta nueva,2019-01-01,391,346,300,310,118,145,112,323,60,80,0,63,0,96,2344
VILA VILA,atencion odontologica,consulta nueva,2019-01-01,66,74,41,14,2,47,17,76,23,20,0,32,0,33,445
VILLA CHARCAS,atencion odontologica,consulta nueva,2019-01-01,10,9,42,36,27,42,21,62,0,4,0,13,0,2,268
VILLA MONTES,atencion odontologica,consulta nueva,2019-01-01,38,33,235,336,158,277,203,473,40,17,0,15,0,2,1827
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2019-01-01,0,2,7,13,8,8,1,10,3,1,0,5,0,0,58
VILLA RIVERO,atencion odontologica,consulta nueva,2019-01-01,55,55,7,34,9,12,20,67,26,18,0,24,0,3,330
VILLA SERRANO,atencion odontologica,consulta nueva,2019-01-01,76,88,15,36,23,23,23,65,0,0,0,19,0,13,381
VILLA TUNARI,atencion odontologica,consulta nueva,2019-01-01,242,176,102,105,23,135,73,319,46,53,0,111,0,127,1512
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2019-01-01,180,122,32,30,9,36,22,111,23,10,0,63,0,16,654
VILLAZON,atencion odontologica,consulta nueva,2019-01-01,178,226,88,130,51,85,80,194,32,43,0,55,0,21,1183
VINTO,atencion odontologica,consulta nueva,2019-01-01,483,322,112,85,36,96,21,322,43,32,0,76,0,179,1807
VITICHI,atencion odontologica,consulta nueva,2019-01-01,118,107,15,13,18,32,16,92,8,9,0,18,0,29,475
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2019-01-01,3,1,9,27,16,20,16,38,0,1,0,0,0,0,131
WARNES,atencion odontologica,consulta nueva,2019-01-01,106,152,104,90,26,54,100,201,29,10,0,21,0,21,914
YACO,atencion odontologica,consulta nueva,2019-01-01,12,20,3,10,4,11,10,20,14,8,0,8,0,3,123
YACUIBA,atencion odontologica,consulta nueva,2019-01-01,78,94,148,144,54,93,90,444,57,39,0,101,0,43,1385
YAMPARAEZ,atencion odontologica,consulta nueva,2019-01-01,122,133,12,12,7,10,14,58,8,18,0,20,0,12,426
YANACACHI,atencion odontologica,consulta nueva,2019-01-01,14,30,23,32,3,10,15,15,3,0,0,2,0,2,149
YAPACANI,atencion odontologica,consulta nueva,2019-01-01,140,119,20,43,16,52,72,208,40,68,0,84,0,106,968
YOCALLA,atencion odontologica,consulta nueva,2019-01-01,30,24,16,24,6,22,10,56,14,8,0,8,0,21,239
YOTALA,atencion odontologica,consulta nueva,2019-01-01,104,68,17,19,5,21,22,63,8,11,0,12,0,2,352
YUNCHARA,atencion odontologica,consulta nueva,2019-01-01,7,8,23,43,3,22,22,57,4,10,0,5,0,1,205
ZUDAÑEZ,atencion odontologica,consulta nueva,2019-01-01,4,31,29,13,16,27,17,52,2,1,0,7,0,4,203
ACACIO,atencion odontologica,consulta nueva,2019-02-01,24,56,18,19,2,97,21,82,41,23,0,56,0,67,506
ACHACACHI,atencion odontologica,consulta nueva,2019-02-01,94,96,34,49,24,44,46,99,51,50,0,7,0,16,610
ACHOCALLA,atencion odontologica,consulta nueva,2019-02-01,118,147,15,19,7,28,13,113,18,22,0,51,0,58,609
AIQUILE,atencion odontologica,consulta nueva,2019-02-01,107,115,31,45,15,35,37,93,30,20,0,20,0,34,582
ALALAY,atencion odontologica,consulta nueva,2019-02-01,12,7,0,0,8,4,1,8,13,19,0,6,0,0,78
ALCALA,atencion odontologica,consulta nueva,2019-02-01,43,37,7,15,5,17,35,54,6,1,0,6,0,1,227
ALTO BENI,atencion odontologica,consulta nueva,2019-02-01,26,26,11,12,6,7,13,30,15,5,0,3,0,9,163
ANCORAIMES,atencion odontologica,consulta nueva,2019-02-01,11,11,4,8,6,13,14,31,28,42,0,4,0,4,176
ANDAMARCA,atencion odontologica,consulta nueva,2019-02-01,58,57,110,62,4,15,18,53,39,31,0,10,0,14,471
ANTEQUERA,atencion odontologica,consulta nueva,2019-02-01,39,28,68,75,31,12,25,31,11,14,0,7,0,7,348
ANZALDO,atencion odontologica,consulta nueva,2019-02-01,21,13,4,5,1,9,15,16,35,57,0,8,0,7,191
APOLO,atencion odontologica,consulta nueva,2019-02-01,17,24,18,10,6,21,9,27,21,27,0,6,0,5,191
ARAMPAMPA,atencion odontologica,consulta nueva,2019-02-01,18,17,1,10,2,8,3,15,13,3,0,8,0,8,106
ARANI,atencion odontologica,consulta nueva,2019-02-01,49,33,23,35,10,26,29,74,11,7,0,0,0,22,319
ARBIETO,atencion odontologica,consulta nueva,2019-02-01,157,128,19,37,3,9,17,123,52,82,0,29,0,41,697
ARQUE,atencion odontologica,consulta nueva,2019-02-01,10,50,8,14,4,16,31,97,24,25,0,23,0,32,334
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2019-02-01,88,44,10,0,0,9,2,27,13,3,0,25,0,16,237
ATOCHA,atencion odontologica,consulta nueva,2019-02-01,33,66,107,145,47,85,155,186,23,27,0,15,0,3,892
AUCAPATA,atencion odontologica,consulta nueva,2019-02-01,4,18,1,5,1,7,11,17,10,3,0,1,0,0,78
AYATA,atencion odontologica,consulta nueva,2019-02-01,2,5,10,16,10,11,41,41,8,5,0,2,0,2,153
AYO AYO,atencion odontologica,consulta nueva,2019-02-01,9,13,5,2,5,2,6,19,17,14,0,1,0,5,98
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2019-02-01,52,46,47,60,20,30,90,165,59,39,0,22,0,27,657
AZURDUY,atencion odontologica,consulta nueva,2019-02-01,41,43,21,26,21,17,44,84,20,27,0,13,0,8,365
BATALLAS,atencion odontologica,consulta nueva,2019-02-01,16,37,5,20,7,7,9,27,21,13,0,14,0,4,180
BAURES,atencion odontologica,consulta nueva,2019-02-01,1,2,2,5,4,2,19,14,17,1,0,0,0,1,68
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2019-02-01,11,8,0,0,0,0,0,4,20,25,0,1,0,0,69
BELEN DE URMIRI,atencion odontologica,consulta nueva,2019-02-01,12,25,2,2,0,0,4,4,5,2,0,0,0,4,60
BELLA FLOR,atencion odontologica,consulta nueva,2019-02-01,23,20,13,12,0,9,3,12,1,0,0,19,0,0,112
BERMEJO,atencion odontologica,consulta nueva,2019-02-01,38,37,84,111,78,128,124,273,29,14,0,19,0,2,937
BETANZOS,atencion odontologica,consulta nueva,2019-02-01,54,88,28,47,19,70,53,145,50,65,0,62,0,39,720
BOLIVAR,atencion odontologica,consulta nueva,2019-02-01,2,5,2,2,1,5,0,15,2,2,0,2,0,0,38
BOLPEBRA,atencion odontologica,consulta nueva,2019-02-01,10,11,2,1,0,0,2,1,1,0,0,2,0,0,30
BOYUIBE,atencion odontologica,consulta nueva,2019-02-01,21,15,12,15,5,20,7,61,16,5,0,0,0,10,187
BUENA VISTA,atencion odontologica,consulta nueva,2019-02-01,86,87,16,14,2,24,11,53,17,2,0,39,0,25,376
CABEZAS,atencion odontologica,consulta nueva,2019-02-01,164,182,14,21,8,24,34,97,26,24,0,52,0,24,670
CAIROMA,atencion odontologica,consulta nueva,2019-02-01,19,15,15,41,8,5,32,38,15,0,0,8,0,4,200
"CAIZA ""D""",atencion odontologica,consulta nueva,2019-02-01,18,26,7,7,7,9,20,52,7,7,0,11,0,3,174
CAJUATA,atencion odontologica,consulta nueva,2019-02-01,20,31,10,46,9,29,34,48,17,18,0,11,0,7,280
CALACOTO,atencion odontologica,consulta nueva,2019-02-01,9,6,0,0,0,0,1,3,9,15,0,1,0,0,44
CALAMARCA,atencion odontologica,consulta nueva,2019-02-01,45,69,73,67,26,49,25,76,17,11,0,26,0,14,498
CAMARGO,atencion odontologica,consulta nueva,2019-02-01,142,88,38,31,2,16,13,104,15,16,0,34,0,18,517
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2019-02-01,15,17,17,25,7,17,12,46,6,0,0,8,0,5,175
CAMIRI,atencion odontologica,consulta nueva,2019-02-01,140,107,18,28,19,44,65,156,40,24,0,89,0,19,749
CAPINOTA,atencion odontologica,consulta nueva,2019-02-01,139,120,40,56,20,40,66,111,47,76,0,20,0,56,791
CAQUIAVIRI,atencion odontologica,consulta nueva,2019-02-01,52,73,21,33,23,39,22,62,46,28,0,7,0,37,443
CARACOLLO,atencion odontologica,consulta nueva,2019-02-01,76,86,73,77,20,95,51,212,22,39,0,69,0,14,834
CARANAVI,atencion odontologica,consulta nueva,2019-02-01,164,119,35,44,21,57,36,156,50,32,0,103,0,54,871
CARANGAS,atencion odontologica,consulta nueva,2019-02-01,0,0,0,3,1,0,0,4,1,10,0,2,0,2,23
CARAPARI,atencion odontologica,consulta nueva,2019-02-01,22,17,85,87,51,90,110,220,12,4,0,10,0,7,715
CARIPUYO,atencion odontologica,consulta nueva,2019-02-01,14,10,9,10,5,14,15,16,17,22,0,0,0,1,133
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2019-02-01,38,40,5,5,0,0,15,23,14,13,0,17,0,17,187
CATACORA,atencion odontologica,consulta nueva,2019-02-01,1,2,4,2,0,5,2,4,4,2,0,2,0,1,29
CHACARILLA,atencion odontologica,consulta nueva,2019-02-01,0,3,0,0,0,0,0,1,2,1,0,0,0,1,8
CHALLAPATA,atencion odontologica,consulta nueva,2019-02-01,174,183,272,263,45,186,81,250,84,75,0,137,0,72,1822
CHAQUI,atencion odontologica,consulta nueva,2019-02-01,39,53,16,12,7,18,14,60,19,36,0,16,0,10,300
CHARAGUA,atencion odontologica,consulta nueva,2019-02-01,35,32,20,30,19,32,47,122,10,3,0,18,0,19,387
CHARAÑA,atencion odontologica,consulta nueva,2019-02-01,3,6,3,4,5,4,5,2,0,1,0,0,0,4,37
CHAYANTA,atencion odontologica,consulta nueva,2019-02-01,69,106,12,8,9,15,23,71,18,38,0,26,0,20,415
CHIMORE,atencion odontologica,consulta nueva,2019-02-01,180,123,39,20,13,38,33,181,35,23,0,70,0,88,843
CHIPAYA,atencion odontologica,consulta nueva,2019-02-01,11,14,2,1,3,0,4,16,2,2,0,6,0,2,63
CHOQUE COTA,atencion odontologica,consulta nueva,2019-02-01,2,0,0,12,2,8,10,16,8,6,0,8,0,5,77
CHUA COCANI,atencion odontologica,consulta nueva,2019-02-01,7,9,2,3,1,3,1,3,30,14,0,0,0,2,75
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2019-02-01,173,166,45,60,11,24,23,114,2,8,0,14,0,43,683
CHUMA,atencion odontologica,consulta nueva,2019-02-01,37,25,31,28,20,45,36,64,64,39,0,7,0,11,407
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2019-02-01,5,8,7,7,1,11,10,37,15,22,0,11,0,11,145
CKOCHAS,atencion odontologica,consulta nueva,2019-02-01,38,28,7,12,3,7,11,51,26,41,0,9,0,24,257
CLIZA,atencion odontologica,consulta nueva,2019-02-01,80,87,32,62,16,51,49,184,69,84,0,56,0,40,810
COBIJA,atencion odontologica,consulta nueva,2019-02-01,468,442,75,104,42,149,175,351,79,24,0,219,0,62,2190
COCAPATA,atencion odontologica,consulta nueva,2019-02-01,149,119,0,5,2,15,5,111,44,19,0,38,0,67,574
COCHABAMBA,atencion odontologica,consulta nueva,2019-02-01,1905,2006,812,822,366,800,1650,3730,838,819,0,913,0,745,15406
COIPASA,atencion odontologica,consulta nueva,2019-02-01,2,8,22,30,17,10,20,10,0,2,0,2,0,0,123
COLCAPIRHUA,atencion odontologica,consulta nueva,2019-02-01,381,233,58,42,27,34,65,254,133,101,0,40,0,83,1451
"COLCHA ""K""",atencion odontologica,consulta nueva,2019-02-01,40,64,19,17,4,13,14,83,15,30,0,19,0,11,329
COLLANA,atencion odontologica,consulta nueva,2019-02-01,22,21,27,28,67,23,11,44,5,5,0,2,0,7,262
COLOMI,atencion odontologica,consulta nueva,2019-02-01,105,136,5,7,3,25,6,72,41,16,0,35,0,41,492
COLPA BELGICA,atencion odontologica,consulta nueva,2019-02-01,23,23,39,125,0,0,13,44,0,5,0,1,0,0,273
COLQUECHACA,atencion odontologica,consulta nueva,2019-02-01,88,84,57,57,28,59,63,232,95,104,0,58,0,48,973
COLQUENCHA,atencion odontologica,consulta nueva,2019-02-01,29,32,57,65,71,56,34,121,16,13,0,12,0,6,512
COLQUIRI,atencion odontologica,consulta nueva,2019-02-01,38,45,32,43,11,51,42,92,46,37,0,8,0,8,453
COMANCHE,atencion odontologica,consulta nueva,2019-02-01,1,10,18,15,9,11,7,15,5,1,0,0,0,0,92
COMARAPA,atencion odontologica,consulta nueva,2019-02-01,96,127,12,17,0,44,14,127,32,43,0,22,0,74,608
COMBAYA,atencion odontologica,consulta nueva,2019-02-01,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4
CONCEPCION,atencion odontologica,consulta nueva,2019-02-01,2,3,0,0,0,0,1,4,0,0,0,0,0,0,10
COPACABANA,atencion odontologica,consulta nueva,2019-02-01,24,23,10,9,8,8,11,17,30,24,0,4,0,9,177
CORIPATA,atencion odontologica,consulta nueva,2019-02-01,27,39,17,16,9,9,15,36,4,0,0,3,0,24,199
CORO CORO,atencion odontologica,consulta nueva,2019-02-01,11,24,28,28,22,37,24,34,3,7,0,3,0,6,227
COROICO,atencion odontologica,consulta nueva,2019-02-01,44,33,32,9,9,17,41,100,18,26,0,6,0,25,360
CORQUE,atencion odontologica,consulta nueva,2019-02-01,28,40,25,37,6,6,14,31,8,13,0,6,0,9,223
COTAGAITA,atencion odontologica,consulta nueva,2019-02-01,45,41,48,55,37,48,83,133,42,38,0,6,0,10,586
COTOCA,atencion odontologica,consulta nueva,2019-02-01,241,269,12,10,3,53,23,289,85,99,0,71,0,58,1213
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2019-02-01,0,0,1,3,0,1,0,1,0,1,0,1,0,0,8
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2019-02-01,171,159,35,16,13,29,19,142,55,45,0,65,0,60,809
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2019-02-01,7,7,35,13,3,11,17,29,4,16,0,0,0,9,151
CUEVO,atencion odontologica,consulta nueva,2019-02-01,11,4,12,21,7,12,8,73,7,2,0,12,0,2,171
CULPINA,atencion odontologica,consulta nueva,2019-02-01,33,28,14,24,11,31,55,96,19,25,0,29,0,13,378
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2019-02-01,35,39,26,48,7,28,23,48,19,18,0,7,0,16,314
CURVA,atencion odontologica,consulta nueva,2019-02-01,12,9,2,2,0,1,3,10,8,8,0,6,0,2,63
DESAGUADERO,atencion odontologica,consulta nueva,2019-02-01,39,20,15,24,17,11,7,18,12,15,0,1,0,5,184
EL ALTO,atencion odontologica,consulta nueva,2019-02-01,3031,2361,2875,3019,819,1335,703,2482,295,243,0,1068,0,521,18752
EL CHORO,atencion odontologica,consulta nueva,2019-02-01,17,27,8,0,0,1,5,13,52,32,0,1,0,4,160
EL PUENTE(STC),atencion odontologica,consulta nueva,2019-02-01,21,29,2,0,0,0,7,35,18,4,0,12,0,14,142
EL PUENTE(TJA),atencion odontologica,consulta nueva,2019-02-01,17,18,72,65,32,46,60,156,13,23,0,7,0,1,510
EL TORNO,atencion odontologica,consulta nueva,2019-02-01,659,637,326,301,41,107,65,329,73,56,0,127,0,105,2826
EL VILLAR,atencion odontologica,consulta nueva,2019-02-01,19,14,27,24,24,26,43,70,14,12,0,15,0,0,288
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2019-02-01,55,52,79,118,31,72,78,229,50,37,0,29,0,5,835
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2019-02-01,174,172,9,35,3,28,19,107,41,36,0,29,0,70,723
ESCARA,atencion odontologica,consulta nueva,2019-02-01,15,5,2,0,0,2,1,3,2,1,0,3,0,0,34
ESCOMA,atencion odontologica,consulta nueva,2019-02-01,4,0,5,7,4,12,13,18,5,7,0,0,0,0,75
ESMERALDA,atencion odontologica,consulta nueva,2019-02-01,1,1,0,0,0,1,2,1,5,2,0,1,0,1,15
