,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
REYES,atencion odontologica,cirugia bucal menor,2019-01-01,1,1,4,7,6,3,10,19,4,2,0,0,0,0,57
RIBERALTA,atencion odontologica,cirugia bucal menor,2019-01-01,17,14,78,68,12,34,41,89,25,18,0,0,0,0,396
ROBORE,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,15,13,25,25,4,12,5,2,0,0,0,0,101
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2019-01-01,5,4,9,7,4,5,13,14,11,6,0,0,0,0,78
SABAYA,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,7,10,3,3,6,5,4,4,0,0,0,0,43
SACABA,atencion odontologica,cirugia bucal menor,2019-01-01,31,25,42,41,3,20,16,39,19,44,0,0,0,0,280
SACABAMBA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,5,4,0,1,1,2,2,2,0,0,0,0,17
SACACA,atencion odontologica,cirugia bucal menor,2019-01-01,2,2,3,4,7,5,4,30,3,11,0,0,0,0,71
SAIPINA,atencion odontologica,cirugia bucal menor,2019-01-01,2,0,1,1,2,0,3,8,2,2,0,0,0,0,21
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2019-01-01,2,2,16,12,6,8,9,9,13,16,0,0,0,0,93
SAMAIPATA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,6,0,2,0,1,1,6,1,0,0,0,0,17
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2019-01-01,2,0,0,0,0,1,2,2,0,0,0,0,0,0,7
SAN ANDRES,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,7,6,4,3,6,12,2,0,0,0,0,0,40
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,3,2,1,1,3,7,7,8,0,0,0,0,33
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,1,4,0,1,0,3,0,0,0,0,0,0,9
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,9,5,1,0,8,12,5,2,0,0,0,0,42
SAN BENITO,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,2,6,0,1,5,6,6,4,0,0,0,0,31
SAN BORJA,atencion odontologica,cirugia bucal menor,2019-01-01,8,6,19,18,7,7,5,31,7,9,0,0,0,0,117
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,3,5,0,3,3,9,1,2,0,0,0,0,26
SAN CARLOS,atencion odontologica,cirugia bucal menor,2019-01-01,2,1,3,5,5,6,12,5,2,4,0,0,0,0,45
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2019-01-01,3,0,33,38,13,9,9,39,6,0,0,0,0,0,150
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,1,7,1,2,4,5,6,3,0,0,0,0,29
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2019-01-01,0,1,3,2,0,3,2,10,10,1,0,0,0,0,32
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2019-01-01,1,0,8,13,2,5,9,14,8,4,0,0,0,0,64
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,0,0,2,1,0,0,4,1,0,0,0,0,8
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,10,12,1,4,1,10,11,7,0,0,0,0,56
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2019-01-01,3,4,4,5,1,2,2,2,4,2,0,0,0,0,29
SAN JULIAN,atencion odontologica,cirugia bucal menor,2019-01-01,7,3,21,20,4,14,7,27,20,19,0,0,0,0,142
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2019-01-01,0,3,0,12,1,4,9,16,3,0,0,0,0,0,48
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2019-01-01,1,0,22,21,11,11,12,44,6,4,0,0,0,0,132
SAN LUCAS,atencion odontologica,cirugia bucal menor,2019-01-01,10,6,18,14,4,14,18,49,13,10,0,0,0,0,156
SAN MATIAS,atencion odontologica,cirugia bucal menor,2019-01-01,2,1,2,3,9,2,3,9,4,2,0,0,0,0,37
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2019-01-01,0,2,12,12,4,3,6,13,9,1,0,0,0,0,62
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,0,3,0,1,2,0,0,0,0,0,0,0,6
SAN PEDRO,atencion odontologica,cirugia bucal menor,2019-01-01,2,1,15,15,5,9,6,24,8,4,0,0,0,0,89
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2019-01-01,6,2,6,6,2,13,23,39,19,25,0,0,0,0,141
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2019-01-01,1,1,5,4,3,3,3,10,3,3,0,0,0,0,36
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2019-01-01,1,1,1,3,4,6,3,11,4,7,0,0,0,0,41
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,1,1,1,1,7,8,0,0,0,0,0,0,19
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,2,0,4,4,3,4,3,1,0,0,0,0,21
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,13,5,4,2,1,5,3,0,0,0,0,0,33
SANTA ANA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,8,6,2,5,13,24,10,7,0,0,0,0,75
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2019-01-01,96,86,323,299,52,70,209,386,140,107,0,0,0,0,1768
SANTA ROSA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,20,18,5,7,18,10,6,3,0,0,0,0,87
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,13,15,1,5,9,21,14,8,0,0,0,0,87
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,0,0,0,1,3,2,1,5,0,0,0,0,13
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2019-01-01,2,2,15,18,3,6,2,8,31,32,0,0,0,0,119
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,4,2,3,4,2,8,9,12,0,0,0,0,45
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,10,11,4,4,5,12,3,7,0,0,0,0,57
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2019-01-01,2,2,4,1,1,3,1,2,5,9,0,0,0,0,30
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,6,5,1,1,4,6,4,2,0,0,0,0,30
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2019-01-01,3,2,6,5,6,13,18,20,13,8,0,0,0,0,94
SENA,atencion odontologica,cirugia bucal menor,2019-01-01,2,3,0,1,0,3,1,4,1,0,0,0,0,0,15
SHINAOTA,atencion odontologica,cirugia bucal menor,2019-01-01,3,2,1,3,1,0,1,0,3,3,0,0,0,0,17
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2019-01-01,2,1,6,3,4,3,4,20,4,1,0,0,0,0,48
SICAYA,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,1,1,0,1,1,1,0,0,0,0,0,0,6
SIPE SIPE,atencion odontologica,cirugia bucal menor,2019-01-01,22,20,18,38,1,2,0,28,20,26,0,0,0,0,175
SOPACHUY,atencion odontologica,cirugia bucal menor,2019-01-01,0,4,10,7,2,5,4,6,0,8,0,0,0,0,46
SORACACHI,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,12,14,5,7,7,25,15,12,0,0,0,0,97
SORATA,atencion odontologica,cirugia bucal menor,2019-01-01,3,4,15,11,2,5,8,24,8,8,0,0,0,0,88
SUCRE,atencion odontologica,cirugia bucal menor,2019-01-01,40,59,201,259,37,79,116,266,60,56,0,0,0,0,1173
TACACHI,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,3,0,0,1,1,0,0,0,0,0,0,0,5
TACACOMA,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,1,0,2,0,5,5,3,1,0,0,0,0,18
TACOPAYA,atencion odontologica,cirugia bucal menor,2019-01-01,3,3,0,0,3,5,4,9,4,5,0,0,0,0,36
TAHUA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,1,0,0,2,0,2,0,6,0,0,0,0,11
TAPACARI,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,7,9,4,2,10,16,16,24,0,0,0,0,89
TARABUCO,atencion odontologica,cirugia bucal menor,2019-01-01,6,2,7,19,3,12,13,41,8,12,0,0,0,0,123
TARACO,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,2,2,5,4,3,6,2,11,0,0,0,0,36
TARATA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,4,8,2,3,6,13,3,4,0,0,0,0,43
TARIJA,atencion odontologica,cirugia bucal menor,2019-01-01,14,21,192,158,46,73,112,239,32,24,0,0,0,0,911
TARVITA,atencion odontologica,cirugia bucal menor,2019-01-01,1,2,12,6,1,9,16,62,1,5,0,0,0,0,115
TEOPONTE,atencion odontologica,cirugia bucal menor,2019-01-01,4,1,8,14,3,7,10,25,7,5,0,0,0,0,84
TIAHUANACU,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,18,12,13,10,10,23,16,8,0,0,0,0,111
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,1,2,1,1,6,9,7,4,0,0,0,0,32
TIPUANI,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,3,2,0,0,0,2,0,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2019-01-01,5,9,13,23,1,11,9,29,5,10,0,0,0,0,115
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2019-01-01,5,1,6,15,7,4,3,18,4,7,0,0,0,0,70
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2019-01-01,1,0,1,1,1,2,5,6,1,3,0,0,0,0,21
TOCO,atencion odontologica,cirugia bucal menor,2019-01-01,3,1,2,4,0,1,0,1,3,8,0,0,0,0,23
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,cirugia bucal menor,2019-01-01,2,4,5,4,1,0,2,1,2,13,0,0,0,0,34
TOLEDO,atencion odontologica,cirugia bucal menor,2019-01-01,2,0,14,9,8,5,3,7,6,2,0,0,0,0,56
TOMAVE,atencion odontologica,cirugia bucal menor,2019-01-01,3,1,3,1,2,10,16,21,9,8,0,0,0,0,74
TOMINA,atencion odontologica,cirugia bucal menor,2019-01-01,2,3,11,17,8,7,18,37,15,0,0,0,0,0,118
TORO TORO,atencion odontologica,cirugia bucal menor,2019-01-01,1,1,4,3,2,0,12,14,6,2,0,0,0,0,45
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2019-01-01,0,0,11,15,1,3,4,8,3,0,0,0,0,0,45
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2019-01-01,1,0,5,4,2,2,4,14,1,9,0,0,0,0,42
TRIGAL,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,4,5,1,0,4,9,6,4,0,0,0,0,33
TRINIDAD,atencion odontologica,cirugia bucal menor,2019-01-01,6,3,125,103,24,31,70,143,45,27,0,0,0,0,577
TUPIZA,atencion odontologica,cirugia bucal menor,2019-01-01,1,7,39,25,9,16,27,51,10,15,0,0,0,0,200
TURCO,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,0,6,0,3,4,10,3,4,0,0,0,0,31
UMALA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,5,5,0,1,0,3,4,2,0,0,0,0,20
UNCIA,atencion odontologica,cirugia bucal menor,2019-01-01,5,5,14,17,6,10,7,34,11,15,0,0,0,0,124
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2019-01-01,2,2,15,29,7,21,15,49,5,9,0,0,0,0,154
URUBICHA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,0,0,0,4,0,4,0,1,0,0,0,0,9
UYUNI,atencion odontologica,cirugia bucal menor,2019-01-01,14,6,7,13,3,10,13,15,11,15,0,0,0,0,107
VACAS,atencion odontologica,cirugia bucal menor,2019-01-01,0,4,11,15,1,6,2,24,5,7,0,0,0,0,75
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2019-01-01,1,3,5,10,3,4,8,21,3,3,0,0,0,0,61
VIACHA,atencion odontologica,cirugia bucal menor,2019-01-01,20,18,81,54,28,28,25,90,16,28,0,0,0,0,388
VILA VILA,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,9,1,0,2,2,5,4,3,0,0,0,0,27
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2019-01-01,1,1,19,15,5,15,10,13,0,3,0,0,0,0,82
VILLA MONTES,atencion odontologica,cirugia bucal menor,2019-01-01,7,6,85,92,42,46,62,162,25,11,0,0,0,0,538
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2019-01-01,0,0,2,2,1,2,1,2,2,1,0,0,0,0,13
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,2,4,1,3,1,3,3,4,0,0,0,0,22
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,5,16,7,11,23,19,0,0,0,0,0,0,81
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2019-01-01,47,18,30,24,6,18,12,51,16,15,0,0,0,0,237
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2019-01-01,1,1,15,8,0,4,1,29,7,1,0,0,0,0,67
VILLAZON,atencion odontologica,cirugia bucal menor,2019-01-01,7,17,22,30,13,20,30,46,13,22,0,0,0,0,220
VINTO,atencion odontologica,cirugia bucal menor,2019-01-01,12,89,14,4,1,6,2,30,16,6,0,0,0,0,180
VITICHI,atencion odontologica,cirugia bucal menor,2019-01-01,2,0,8,4,6,6,4,21,4,5,0,0,0,0,60
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,4,17,8,11,12,19,0,1,0,0,0,0,72
WARNES,atencion odontologica,cirugia bucal menor,2019-01-01,11,9,23,21,3,5,25,32,16,11,0,0,0,0,156
YACO,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,3,9,3,6,4,11,11,6,0,0,0,0,53
YACUIBA,atencion odontologica,cirugia bucal menor,2019-01-01,5,9,13,9,0,6,15,48,14,18,0,0,0,0,137
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2019-01-01,1,2,4,8,2,0,5,17,4,10,0,0,0,0,53
YANACACHI,atencion odontologica,cirugia bucal menor,2019-01-01,1,0,2,9,0,0,1,2,2,0,0,0,0,0,17
YAPACANI,atencion odontologica,cirugia bucal menor,2019-01-01,7,16,9,20,6,5,11,23,6,17,0,0,0,0,120
YOCALLA,atencion odontologica,cirugia bucal menor,2019-01-01,1,1,3,10,0,4,5,23,8,7,0,0,0,0,62
YOTALA,atencion odontologica,cirugia bucal menor,2019-01-01,0,0,4,6,0,1,4,8,7,3,0,0,0,0,33
YUNCHARA,atencion odontologica,cirugia bucal menor,2019-01-01,0,1,6,17,0,6,6,11,4,8,0,0,0,0,59
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2019-01-01,0,2,8,8,3,6,7,12,2,0,0,0,0,0,48
ACACIO,atencion odontologica,cirugia bucal menor,2019-02-01,1,3,7,4,0,2,4,6,11,5,0,0,0,0,43
ACHACACHI,atencion odontologica,cirugia bucal menor,2019-02-01,3,4,14,9,4,8,10,13,24,17,0,0,0,0,106
ACHOCALLA,atencion odontologica,cirugia bucal menor,2019-02-01,6,6,8,12,2,10,8,18,2,7,0,0,0,0,79
AIQUILE,atencion odontologica,cirugia bucal menor,2019-02-01,2,0,5,8,0,0,2,2,3,4,0,0,0,0,26
ALALAY,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,0,0,0,0,0,5,2,0,0,0,0,7
ALCALA,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,2,6,0,3,7,10,3,0,0,0,0,0,32
ALTO BENI,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,4,3,0,4,3,10,2,0,0,0,0,0,26
ANCORAIMES,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,1,4,5,7,10,17,21,31,0,0,0,0,97
ANDAMARCA,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,4,0,2,3,2,7,3,0,0,0,0,0,21
ANTEQUERA,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,9,5,2,0,4,4,0,1,0,0,0,0,26
ANZALDO,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,2,3,0,0,1,0,2,5,0,0,0,0,14
APOLO,atencion odontologica,cirugia bucal menor,2019-02-01,1,6,7,5,2,8,7,17,10,3,0,0,0,0,66
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2019-02-01,2,1,0,4,0,3,1,3,1,2,0,0,0,0,17
ARANI,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,5,4,0,4,1,7,2,3,0,0,0,0,26
ARBIETO,atencion odontologica,cirugia bucal menor,2019-02-01,5,0,10,16,0,0,2,16,11,21,0,0,0,0,81
ARQUE,atencion odontologica,cirugia bucal menor,2019-02-01,1,3,4,8,1,4,9,29,4,11,0,0,0,0,74
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2019-02-01,9,9,3,2,2,4,5,17,8,17,0,0,0,0,76
ATOCHA,atencion odontologica,cirugia bucal menor,2019-02-01,3,4,24,31,16,20,39,38,18,8,0,0,0,0,201
AUCAPATA,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,1,2,1,4,5,4,4,2,0,0,0,0,23
AYATA,atencion odontologica,cirugia bucal menor,2019-02-01,1,2,5,10,2,2,18,19,7,5,0,0,0,0,71
AYO AYO,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,1,1,2,2,2,11,9,9,0,0,0,0,38
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2019-02-01,3,0,9,16,3,8,16,35,21,14,0,0,0,0,125
AZURDUY,atencion odontologica,cirugia bucal menor,2019-02-01,0,1,7,7,5,5,14,30,15,20,0,0,0,0,104
BATALLAS,atencion odontologica,cirugia bucal menor,2019-02-01,1,1,2,15,3,3,7,11,16,12,0,0,0,0,71
BAURES,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,2,2,4,1,7,4,6,0,0,0,0,0,27
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2019-02-01,3,1,2,0,0,0,1,1,2,2,0,0,0,0,12
BELLA FLOR,atencion odontologica,cirugia bucal menor,2019-02-01,0,1,5,3,0,0,3,2,1,0,0,0,0,0,15
BERMEJO,atencion odontologica,cirugia bucal menor,2019-02-01,1,2,18,18,4,10,25,52,16,7,0,0,0,0,153
BETANZOS,atencion odontologica,cirugia bucal menor,2019-02-01,5,1,12,30,8,17,21,43,33,26,0,0,0,0,196
BOLIVAR,atencion odontologica,cirugia bucal menor,2019-02-01,2,0,3,0,0,5,1,4,2,4,0,0,0,0,21
BOLPEBRA,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,6,10,2,7,1,27,4,2,0,0,0,0,59
BUENA VISTA,atencion odontologica,cirugia bucal menor,2019-02-01,3,0,3,3,0,6,2,12,13,1,0,0,0,0,43
CABEZAS,atencion odontologica,cirugia bucal menor,2019-02-01,1,3,7,4,3,6,12,27,7,3,0,0,0,0,73
CAIROMA,atencion odontologica,cirugia bucal menor,2019-02-01,1,1,3,11,2,12,13,8,11,0,0,0,0,0,62
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2019-02-01,2,2,4,7,3,4,8,23,6,9,0,0,0,0,68
CAJUATA,atencion odontologica,cirugia bucal menor,2019-02-01,3,0,2,21,5,6,18,20,8,6,0,0,0,0,89
CALACOTO,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,0,0,0,0,0,3,8,0,0,0,0,11
CALAMARCA,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,13,16,6,12,8,27,8,8,0,0,0,0,99
CAMARGO,atencion odontologica,cirugia bucal menor,2019-02-01,4,2,10,6,2,3,5,31,9,7,0,0,0,0,79
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2019-02-01,0,1,4,2,0,2,1,8,6,0,0,0,0,0,24
CAMIRI,atencion odontologica,cirugia bucal menor,2019-02-01,5,6,5,9,2,7,16,30,11,13,0,0,0,0,104
CAPINOTA,atencion odontologica,cirugia bucal menor,2019-02-01,4,3,9,2,4,8,3,7,6,21,0,0,0,0,67
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2019-02-01,2,0,5,15,9,12,14,32,18,16,0,0,0,0,123
CARACOLLO,atencion odontologica,cirugia bucal menor,2019-02-01,1,5,12,17,2,8,6,23,7,7,0,0,0,0,88
CARANAVI,atencion odontologica,cirugia bucal menor,2019-02-01,5,1,12,11,3,14,17,20,27,16,0,0,0,0,126
CARANGAS,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,2,0,0,0,0,0,6,0,0,0,0,8
CARAPARI,atencion odontologica,cirugia bucal menor,2019-02-01,2,2,25,29,13,7,30,62,8,0,0,0,0,0,178
CARIPUYO,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,4,6,1,1,4,6,3,3,0,0,0,0,29
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2019-02-01,2,2,0,1,0,0,2,4,6,6,0,0,0,0,23
CATACORA,atencion odontologica,cirugia bucal menor,2019-02-01,0,1,0,1,0,0,2,1,2,1,0,0,0,0,8
CHACARILLA,atencion odontologica,cirugia bucal menor,2019-02-01,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
CHALLAPATA,atencion odontologica,cirugia bucal menor,2019-02-01,12,11,52,43,5,17,22,28,27,15,0,0,0,0,232
CHAQUI,atencion odontologica,cirugia bucal menor,2019-02-01,2,2,3,7,2,1,4,10,9,23,0,0,0,0,63
CHARAGUA,atencion odontologica,cirugia bucal menor,2019-02-01,4,0,13,14,9,12,22,37,3,0,0,0,0,0,114
CHARAÑA,atencion odontologica,cirugia bucal menor,2019-02-01,1,1,0,1,2,1,4,1,0,1,0,0,0,0,12
CHAYANTA,atencion odontologica,cirugia bucal menor,2019-02-01,2,6,7,9,4,10,9,24,5,32,0,0,0,0,108
CHIMORE,atencion odontologica,cirugia bucal menor,2019-02-01,7,8,2,4,1,2,5,24,12,6,0,0,0,0,71
CHIPAYA,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,0,1,0,0,0,2,3,0,0,0,0,0,7
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,0,0,3,1,0,1,3,0,0,0,0,8
CHUA COCANI,atencion odontologica,cirugia bucal menor,2019-02-01,1,0,1,1,1,1,0,1,10,5,0,0,0,0,21
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2019-02-01,9,7,13,6,2,4,2,19,1,3,0,0,0,0,66
CHUMA,atencion odontologica,cirugia bucal menor,2019-02-01,1,2,11,14,9,7,15,28,32,16,0,0,0,0,135
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2019-02-01,2,1,7,7,0,0,3,3,3,3,0,0,0,0,29
CKOCHAS,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,4,2,6,6,10,3,5,0,0,0,0,36
CLIZA,atencion odontologica,cirugia bucal menor,2019-02-01,3,2,15,11,2,7,3,28,18,24,0,0,0,0,113
COBIJA,atencion odontologica,cirugia bucal menor,2019-02-01,13,13,20,25,5,16,46,47,20,2,0,0,0,0,207
COCAPATA,atencion odontologica,cirugia bucal menor,2019-02-01,15,6,0,2,0,2,2,21,20,9,0,0,0,0,77
COCHABAMBA,atencion odontologica,cirugia bucal menor,2019-02-01,70,82,97,199,68,112,210,280,164,151,0,0,0,0,1433
COIPASA,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,4,5,1,0,0,0,0,0,0,0,0,0,10
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2019-02-01,18,13,14,9,2,1,4,18,18,12,0,0,0,0,109
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2019-02-01,1,5,9,6,2,2,2,12,6,7,0,0,0,0,52
COLLANA,atencion odontologica,cirugia bucal menor,2019-02-01,0,4,13,2,5,1,4,7,2,4,0,0,0,0,42
COLOMI,atencion odontologica,cirugia bucal menor,2019-02-01,6,7,1,5,0,2,4,13,16,1,0,0,0,0,55
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2019-02-01,2,0,3,0,0,0,0,1,0,6,0,0,0,0,12
COLQUECHACA,atencion odontologica,cirugia bucal menor,2019-02-01,6,10,20,23,9,6,24,49,23,25,0,0,0,0,195
COLQUENCHA,atencion odontologica,cirugia bucal menor,2019-02-01,2,3,21,18,22,15,11,42,9,8,0,0,0,0,151
COLQUIRI,atencion odontologica,cirugia bucal menor,2019-02-01,4,3,3,6,3,13,10,16,7,12,0,0,0,0,77
COMANCHE,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,6,4,3,2,3,7,0,1,0,0,0,0,26
COMARAPA,atencion odontologica,cirugia bucal menor,2019-02-01,1,2,4,7,0,7,2,22,3,11,0,0,0,0,59
COMBAYA,atencion odontologica,cirugia bucal menor,2019-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
CONCEPCION,atencion odontologica,cirugia bucal menor,2019-02-01,1,1,2,3,0,3,2,6,2,1,0,0,0,0,21
COPACABANA,atencion odontologica,cirugia bucal menor,2019-02-01,5,5,4,12,5,4,7,7,24,17,0,0,0,0,90
CORIPATA,atencion odontologica,cirugia bucal menor,2019-02-01,1,1,8,3,1,4,9,8,2,0,0,0,0,0,37
CORO CORO,atencion odontologica,cirugia bucal menor,2019-02-01,0,1,12,6,5,11,5,10,1,4,0,0,0,0,55
COROICO,atencion odontologica,cirugia bucal menor,2019-02-01,0,4,14,4,6,17,22,40,4,32,0,0,0,0,143
CORQUE,atencion odontologica,cirugia bucal menor,2019-02-01,0,1,5,0,1,1,3,4,3,2,0,0,0,0,20
COTAGAITA,atencion odontologica,cirugia bucal menor,2019-02-01,4,4,12,20,4,11,18,38,7,21,0,0,0,0,139
