,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN BENITO,atencion odontologica,restauraciones,2019-01-01,26,45,16,23,6,17,2,25,10,12,0,0,0,0,182
SAN BORJA,atencion odontologica,restauraciones,2019-01-01,12,27,46,66,32,13,25,90,6,0,0,0,0,0,317
SAN BUENA VENTURA,atencion odontologica,restauraciones,2019-01-01,2,1,2,4,3,1,0,7,0,0,0,0,0,0,20
SAN CARLOS,atencion odontologica,restauraciones,2019-01-01,4,5,10,10,15,8,14,16,4,1,0,0,0,0,87
SAN IGNACIO,atencion odontologica,restauraciones,2019-01-01,35,58,186,176,77,116,95,167,8,0,0,0,0,0,918
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2019-01-01,25,23,29,23,20,19,14,59,7,7,0,0,0,0,226
SAN JAVIER(BNI),atencion odontologica,restauraciones,2019-01-01,1,6,3,8,0,4,1,8,0,0,0,0,0,0,31
SAN JAVIER(STC),atencion odontologica,restauraciones,2019-01-01,10,4,18,8,16,26,19,33,3,2,0,0,0,0,139
SAN JOAQUIN,atencion odontologica,restauraciones,2019-01-01,19,6,7,6,0,8,9,22,2,0,0,0,0,0,79
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2019-01-01,5,7,19,32,19,4,10,24,6,0,0,0,0,0,126
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2019-01-01,21,28,27,10,4,13,5,19,3,1,0,0,0,0,131
SAN JULIAN,atencion odontologica,restauraciones,2019-01-01,45,80,12,17,6,54,12,75,13,10,0,0,0,0,324
SAN LORENZO(TJA),atencion odontologica,restauraciones,2019-01-01,6,6,37,49,62,58,52,174,2,1,0,0,0,0,447
SAN LUCAS,atencion odontologica,restauraciones,2019-01-01,24,35,18,22,4,14,14,72,1,2,0,0,0,0,206
SAN MATIAS,atencion odontologica,restauraciones,2019-01-01,23,14,0,6,7,6,1,7,0,4,0,0,0,0,68
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2019-01-01,7,8,20,23,10,13,12,60,4,6,0,0,0,0,163
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2019-01-01,2,0,2,4,0,8,1,4,1,0,0,0,0,0,22
SAN PEDRO,atencion odontologica,restauraciones,2019-01-01,11,19,6,8,11,35,47,73,5,9,0,0,0,0,224
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2019-01-01,26,8,2,5,0,21,11,49,11,11,0,0,0,0,144
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2019-01-01,8,4,4,5,4,6,5,25,1,7,0,0,0,0,69
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2019-01-01,0,1,0,0,0,0,0,6,2,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2019-01-01,0,2,0,1,3,3,2,5,0,3,0,0,0,0,19
SAN RAFAEL,atencion odontologica,restauraciones,2019-01-01,11,11,0,6,0,0,2,12,0,0,0,0,0,0,42
SAN RAMON BENI,atencion odontologica,restauraciones,2019-01-01,1,6,0,0,0,0,1,10,0,0,0,0,0,0,18
SAN RAMON SCZ,atencion odontologica,restauraciones,2019-01-01,2,8,10,14,6,5,2,1,0,1,0,0,0,0,49
SANTA ANA,atencion odontologica,restauraciones,2019-01-01,8,2,39,26,21,53,15,51,9,0,0,0,0,0,224
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2019-01-01,721,719,1121,1383,615,1152,1502,3633,338,247,0,0,0,0,11431
SANTA ROSA,atencion odontologica,restauraciones,2019-01-01,0,1,2,4,0,0,0,3,0,0,0,0,0,0,10
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2019-01-01,7,9,5,26,2,24,6,33,2,2,0,0,0,0,116
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2019-01-01,7,8,0,0,0,0,0,0,0,0,0,0,0,0,15
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2019-01-01,22,26,39,28,10,13,8,24,21,40,0,0,0,0,231
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2019-01-01,2,4,2,6,13,8,9,19,1,4,0,0,0,0,68
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2019-01-01,16,5,6,19,17,11,2,13,1,2,0,0,0,0,92
SANTIVAÑES,atencion odontologica,restauraciones,2019-01-01,18,16,17,23,7,23,7,21,9,30,0,0,0,0,171
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2019-01-01,18,3,4,7,11,5,10,19,4,7,0,0,0,0,88
SAPAHAQUI,atencion odontologica,restauraciones,2019-01-01,10,30,2,3,4,6,12,22,12,9,0,0,0,0,110
SENA,atencion odontologica,restauraciones,2019-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SHINAOTA,atencion odontologica,restauraciones,2019-01-01,17,15,2,3,1,3,2,11,0,4,0,0,0,0,58
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2019-01-01,3,5,0,1,0,0,2,2,6,9,0,0,0,0,28
SICAYA,atencion odontologica,restauraciones,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,restauraciones,2019-01-01,186,184,47,62,8,25,10,129,17,23,0,0,0,0,691
SOPACHUY,atencion odontologica,restauraciones,2019-01-01,0,6,20,5,3,8,4,23,3,0,0,0,0,0,72
SORACACHI,atencion odontologica,restauraciones,2019-01-01,14,15,24,31,23,37,11,53,12,19,0,0,0,0,239
SORATA,atencion odontologica,restauraciones,2019-01-01,34,19,1,7,6,14,5,34,0,2,0,0,0,0,122
SUCRE,atencion odontologica,restauraciones,2019-01-01,351,435,1057,1123,619,864,1125,2273,181,118,0,0,0,0,8146
TACACHI,atencion odontologica,restauraciones,2019-01-01,4,1,0,5,0,0,0,12,0,0,0,0,0,0,22
TACACOMA,atencion odontologica,restauraciones,2019-01-01,7,1,0,0,0,5,0,8,0,0,0,0,0,0,21
TACOPAYA,atencion odontologica,restauraciones,2019-01-01,4,2,1,8,0,7,3,12,3,3,0,0,0,0,43
TAHUA,atencion odontologica,restauraciones,2019-01-01,0,4,4,0,0,4,2,1,0,0,0,0,0,0,15
TAPACARI,atencion odontologica,restauraciones,2019-01-01,10,18,6,8,6,16,12,56,10,6,0,0,0,0,148
TARABUCO,atencion odontologica,restauraciones,2019-01-01,51,38,8,17,13,16,16,31,0,3,0,0,0,0,193
TARACO,atencion odontologica,restauraciones,2019-01-01,0,0,0,4,0,3,2,1,0,0,0,0,0,0,10
TARATA,atencion odontologica,restauraciones,2019-01-01,7,12,5,36,13,21,13,39,4,13,0,0,0,0,163
TARIJA,atencion odontologica,restauraciones,2019-01-01,79,82,415,510,267,302,429,777,87,57,0,0,0,0,3005
TARVITA,atencion odontologica,restauraciones,2019-01-01,6,8,12,12,5,19,15,28,1,0,0,0,0,0,106
TEOPONTE,atencion odontologica,restauraciones,2019-01-01,9,6,5,20,8,31,13,19,4,4,0,0,0,0,119
TIAHUANACU,atencion odontologica,restauraciones,2019-01-01,12,8,6,8,8,9,4,25,3,1,0,0,0,0,84
TINGUIPAYA,atencion odontologica,restauraciones,2019-01-01,5,13,0,0,1,2,0,13,2,3,0,0,0,0,39
TIPUANI,atencion odontologica,restauraciones,2019-01-01,3,0,0,1,0,0,0,6,6,0,0,0,0,0,16
TIQUIPAYA,atencion odontologica,restauraciones,2019-01-01,495,550,66,80,3,92,13,263,36,39,0,0,0,0,1637
TIRAQUE (CBBA),atencion odontologica,restauraciones,2019-01-01,38,38,22,23,8,15,2,12,0,2,0,0,0,0,160
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2019-01-01,2,1,0,0,2,0,0,1,0,0,0,0,0,0,6
TOCO,atencion odontologica,restauraciones,2019-01-01,12,15,3,16,0,1,0,18,2,1,0,0,0,0,68
TODOS SANTOS,atencion odontologica,restauraciones,2019-01-01,6,2,2,1,1,0,12,0,2,1,0,0,0,0,27
TOLATA,atencion odontologica,restauraciones,2019-01-01,8,9,3,6,0,6,1,10,2,2,0,0,0,0,47
TOLEDO,atencion odontologica,restauraciones,2019-01-01,5,6,12,53,5,8,2,12,11,3,0,0,0,0,117
TOMAVE,atencion odontologica,restauraciones,2019-01-01,8,2,8,6,3,16,6,13,4,4,0,0,0,0,70
TOMINA,atencion odontologica,restauraciones,2019-01-01,7,2,21,23,8,18,15,39,1,1,0,0,0,0,135
TORO TORO,atencion odontologica,restauraciones,2019-01-01,8,7,0,1,0,8,8,16,2,0,0,0,0,0,50
TOTORA(CBBA),atencion odontologica,restauraciones,2019-01-01,22,6,17,40,12,27,8,35,2,7,0,0,0,0,176
TOTORA(ORR),atencion odontologica,restauraciones,2019-01-01,21,23,9,15,4,9,8,21,26,29,0,0,0,0,165
TRIGAL,atencion odontologica,restauraciones,2019-01-01,0,0,1,1,1,0,2,5,0,0,0,0,0,0,10
TRINIDAD,atencion odontologica,restauraciones,2019-01-01,35,40,268,248,122,211,294,516,56,42,0,0,0,0,1832
TUPIZA,atencion odontologica,restauraciones,2019-01-01,16,49,52,53,42,48,91,100,23,11,0,0,0,0,485
TURCO,atencion odontologica,restauraciones,2019-01-01,5,1,0,4,4,3,12,14,7,4,0,0,0,0,54
UMALA,atencion odontologica,restauraciones,2019-01-01,12,4,1,5,4,5,1,1,1,0,0,0,0,0,34
UNCIA,atencion odontologica,restauraciones,2019-01-01,29,24,17,23,32,29,33,61,29,5,0,0,0,0,282
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2019-01-01,8,20,55,70,41,97,47,111,6,5,0,0,0,0,460
URUBICHA,atencion odontologica,restauraciones,2019-01-01,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4
UYUNI,atencion odontologica,restauraciones,2019-01-01,32,16,41,42,18,42,21,38,4,12,0,0,0,0,266
VACAS,atencion odontologica,restauraciones,2019-01-01,27,31,11,26,6,6,11,25,2,10,0,0,0,0,155
VALLEGRANDE,atencion odontologica,restauraciones,2019-01-01,23,20,15,21,23,39,24,60,14,12,0,0,0,0,251
VIACHA,atencion odontologica,restauraciones,2019-01-01,162,164,120,175,62,85,63,161,14,24,0,0,0,0,1030
VILA VILA,atencion odontologica,restauraciones,2019-01-01,2,6,4,4,0,3,9,15,1,0,0,0,0,0,44
VILLA CHARCAS,atencion odontologica,restauraciones,2019-01-01,5,1,12,15,24,17,7,29,0,2,0,0,0,0,112
VILLA MONTES,atencion odontologica,restauraciones,2019-01-01,12,9,101,181,93,174,107,252,12,2,0,0,0,0,943
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2019-01-01,0,0,0,3,6,3,0,4,1,0,0,0,0,0,17
VILLA RIVERO,atencion odontologica,restauraciones,2019-01-01,24,15,0,9,2,0,0,22,2,0,0,0,0,0,74
VILLA SERRANO,atencion odontologica,restauraciones,2019-01-01,27,35,18,21,21,31,25,61,0,0,0,0,0,0,239
VILLA TUNARI,atencion odontologica,restauraciones,2019-01-01,127,120,50,60,14,90,36,210,20,24,0,0,0,0,751
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2019-01-01,27,21,11,15,3,18,12,53,7,3,0,0,0,0,170
VILLAZON,atencion odontologica,restauraciones,2019-01-01,43,56,43,63,40,38,26,70,8,7,0,0,0,0,394
VINTO,atencion odontologica,restauraciones,2019-01-01,179,135,54,34,13,54,8,243,14,17,0,0,0,0,751
VITICHI,atencion odontologica,restauraciones,2019-01-01,2,2,2,6,2,9,7,29,1,0,0,0,0,0,60
WALDO BALLIVIAN,atencion odontologica,restauraciones,2019-01-01,3,1,5,9,4,9,3,15,0,0,0,0,0,0,49
WARNES,atencion odontologica,restauraciones,2019-01-01,21,25,8,37,14,27,71,121,4,2,0,0,0,0,330
YACO,atencion odontologica,restauraciones,2019-01-01,0,0,0,1,1,3,5,8,2,1,0,0,0,0,21
YACUIBA,atencion odontologica,restauraciones,2019-01-01,58,61,46,65,27,40,34,207,17,6,0,0,0,0,561
YAMPARAEZ,atencion odontologica,restauraciones,2019-01-01,3,4,7,0,2,7,4,18,2,3,0,0,0,0,50
YANACACHI,atencion odontologica,restauraciones,2019-01-01,5,13,7,3,0,1,0,0,0,0,0,0,0,0,29
YAPACANI,atencion odontologica,restauraciones,2019-01-01,65,34,8,20,17,42,71,220,11,24,0,0,0,0,512
YOCALLA,atencion odontologica,restauraciones,2019-01-01,6,5,6,12,3,12,2,23,2,0,0,0,0,0,71
YOTALA,atencion odontologica,restauraciones,2019-01-01,13,15,2,13,6,7,17,31,0,8,0,0,0,0,112
YUNCHARA,atencion odontologica,restauraciones,2019-01-01,3,0,11,16,2,10,8,31,2,2,0,0,0,0,85
ZUDAÑEZ,atencion odontologica,restauraciones,2019-01-01,1,18,14,2,8,17,6,26,0,0,0,0,0,0,92
ACACIO,atencion odontologica,restauraciones,2019-02-01,3,4,1,0,2,14,2,26,0,0,0,0,0,0,52
ACHACACHI,atencion odontologica,restauraciones,2019-02-01,28,40,3,20,12,18,21,46,14,5,0,0,0,0,207
ACHOCALLA,atencion odontologica,restauraciones,2019-02-01,26,43,1,3,1,5,0,39,0,3,0,0,0,0,121
AIQUILE,atencion odontologica,restauraciones,2019-02-01,18,12,17,37,6,4,29,47,14,12,0,0,0,0,196
ALALAY,atencion odontologica,restauraciones,2019-02-01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
ALCALA,atencion odontologica,restauraciones,2019-02-01,3,1,4,6,2,14,15,31,0,0,0,0,0,0,76
ALTO BENI,atencion odontologica,restauraciones,2019-02-01,13,10,1,3,4,3,8,14,4,0,0,0,0,0,60
ANCORAIMES,atencion odontologica,restauraciones,2019-02-01,5,4,2,4,1,4,3,10,5,9,0,0,0,0,47
ANDAMARCA,atencion odontologica,restauraciones,2019-02-01,4,19,26,20,2,10,8,17,9,3,0,0,0,0,118
ANTEQUERA,atencion odontologica,restauraciones,2019-02-01,9,11,11,19,6,4,10,8,2,4,0,0,0,0,84
ANZALDO,atencion odontologica,restauraciones,2019-02-01,3,0,0,1,0,1,2,1,0,3,0,0,0,0,11
APOLO,atencion odontologica,restauraciones,2019-02-01,8,13,8,3,4,12,0,8,3,8,0,0,0,0,67
ARAMPAMPA,atencion odontologica,restauraciones,2019-02-01,6,3,0,1,1,3,0,3,4,0,0,0,0,0,21
ARANI,atencion odontologica,restauraciones,2019-02-01,19,9,10,14,4,6,11,17,1,0,0,0,0,0,91
ARBIETO,atencion odontologica,restauraciones,2019-02-01,61,72,5,11,0,6,7,57,12,16,0,0,0,0,247
ARQUE,atencion odontologica,restauraciones,2019-02-01,5,14,0,2,0,8,12,41,12,7,0,0,0,0,101
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2019-02-01,66,47,20,0,8,25,6,43,4,0,0,0,0,0,219
ATOCHA,atencion odontologica,restauraciones,2019-02-01,24,28,46,94,35,59,98,130,9,14,0,0,0,0,537
AUCAPATA,atencion odontologica,restauraciones,2019-02-01,3,14,0,0,0,3,4,10,3,0,0,0,0,0,37
AYATA,atencion odontologica,restauraciones,2019-02-01,0,2,1,3,8,6,14,13,0,0,0,0,0,0,47
AYO AYO,atencion odontologica,restauraciones,2019-02-01,8,12,1,1,1,0,5,4,7,3,0,0,0,0,42
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2019-02-01,26,11,31,33,7,7,57,82,25,10,0,0,0,0,289
AZURDUY,atencion odontologica,restauraciones,2019-02-01,13,14,5,7,12,7,18,24,2,5,0,0,0,0,107
BATALLAS,atencion odontologica,restauraciones,2019-02-01,6,13,2,4,3,3,1,8,2,1,0,0,0,0,43
BAURES,atencion odontologica,restauraciones,2019-02-01,0,0,0,0,0,0,11,3,3,0,0,0,0,0,17
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2019-02-01,2,2,0,0,0,0,0,2,1,3,0,0,0,0,10
BELEN DE URMIRI,atencion odontologica,restauraciones,2019-02-01,1,0,0,0,0,0,1,1,2,0,0,0,0,0,5
BERMEJO,atencion odontologica,restauraciones,2019-02-01,17,4,22,48,194,80,92,265,9,6,0,0,0,0,737
BETANZOS,atencion odontologica,restauraciones,2019-02-01,20,28,19,18,9,50,30,75,0,16,0,0,0,0,265
BOLIVAR,atencion odontologica,restauraciones,2019-02-01,0,3,0,2,1,0,0,6,0,0,0,0,0,0,12
BOLPEBRA,atencion odontologica,restauraciones,2019-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,restauraciones,2019-02-01,7,10,4,2,1,7,1,14,4,0,0,0,0,0,50
BUENA VISTA,atencion odontologica,restauraciones,2019-02-01,15,20,1,4,3,17,13,33,6,0,0,0,0,0,112
CABEZAS,atencion odontologica,restauraciones,2019-02-01,12,20,4,2,3,5,4,10,2,4,0,0,0,0,66
CAIROMA,atencion odontologica,restauraciones,2019-02-01,17,15,9,24,5,4,14,18,1,0,0,0,0,0,107
"CAIZA ""D""",atencion odontologica,restauraciones,2019-02-01,3,4,2,1,4,2,3,20,0,0,0,0,0,0,39
CAJUATA,atencion odontologica,restauraciones,2019-02-01,6,8,5,24,2,20,15,15,3,2,0,0,0,0,100
CALACOTO,atencion odontologica,restauraciones,2019-02-01,0,4,0,0,0,0,1,2,4,4,0,0,0,0,15
CALAMARCA,atencion odontologica,restauraciones,2019-02-01,15,31,28,26,18,24,9,20,4,0,0,0,0,0,175
CAMARGO,atencion odontologica,restauraciones,2019-02-01,27,12,11,9,0,4,5,21,2,4,0,0,0,0,95
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2019-02-01,1,0,0,3,6,7,8,16,0,0,0,0,0,0,41
CAMIRI,atencion odontologica,restauraciones,2019-02-01,24,22,21,33,24,42,83,129,31,11,0,0,0,0,420
CAPINOTA,atencion odontologica,restauraciones,2019-02-01,49,42,29,32,10,20,38,55,16,12,0,0,0,0,303
CAQUIAVIRI,atencion odontologica,restauraciones,2019-02-01,26,33,4,13,14,22,6,31,28,12,0,0,0,0,189
CARACOLLO,atencion odontologica,restauraciones,2019-02-01,37,42,52,57,12,58,29,151,18,21,0,0,0,0,477
CARANAVI,atencion odontologica,restauraciones,2019-02-01,46,45,9,15,12,24,20,72,21,8,0,0,0,0,272
CARAPARI,atencion odontologica,restauraciones,2019-02-01,11,8,39,33,30,56,63,110,5,1,0,0,0,0,356
CARIPUYO,atencion odontologica,restauraciones,2019-02-01,1,0,3,2,2,10,9,6,1,4,0,0,0,0,38
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2019-02-01,5,6,2,2,0,0,5,10,0,1,0,0,0,0,31
CATACORA,atencion odontologica,restauraciones,2019-02-01,0,0,0,1,0,5,0,0,0,0,0,0,0,0,6
CHACARILLA,atencion odontologica,restauraciones,2019-02-01,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4
CHALLAPATA,atencion odontologica,restauraciones,2019-02-01,68,63,81,90,11,85,29,103,20,28,0,0,0,0,578
CHAQUI,atencion odontologica,restauraciones,2019-02-01,22,26,6,2,3,6,4,29,1,3,0,0,0,0,102
CHARAGUA,atencion odontologica,restauraciones,2019-02-01,6,10,1,8,7,12,19,33,2,0,0,0,0,0,98
CHARAÑA,atencion odontologica,restauraciones,2019-02-01,2,0,2,1,1,1,1,0,0,0,0,0,0,0,8
CHAYANTA,atencion odontologica,restauraciones,2019-02-01,7,10,1,0,2,1,6,17,5,1,0,0,0,0,50
CHIMORE,atencion odontologica,restauraciones,2019-02-01,62,50,11,11,3,24,16,88,14,9,0,0,0,0,288
CHIPAYA,atencion odontologica,restauraciones,2019-02-01,0,6,2,0,0,0,1,8,0,2,0,0,0,0,19
CHOQUE COTA,atencion odontologica,restauraciones,2019-02-01,1,0,0,3,1,1,3,8,1,0,0,0,0,0,18
CHUA COCANI,atencion odontologica,restauraciones,2019-02-01,2,4,0,0,0,0,0,0,6,1,0,0,0,0,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2019-02-01,70,56,16,25,6,10,7,52,0,1,0,0,0,0,243
CHUMA,atencion odontologica,restauraciones,2019-02-01,8,3,10,11,6,24,15,19,20,13,0,0,0,0,129
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2019-02-01,2,0,0,0,0,1,0,11,2,7,0,0,0,0,23
CKOCHAS,atencion odontologica,restauraciones,2019-02-01,20,11,0,1,0,0,2,26,3,1,0,0,0,0,64
CLIZA,atencion odontologica,restauraciones,2019-02-01,43,31,6,31,6,32,23,75,19,30,0,0,0,0,296
COBIJA,atencion odontologica,restauraciones,2019-02-01,53,93,57,55,35,83,116,188,30,13,0,0,0,0,723
COCAPATA,atencion odontologica,restauraciones,2019-02-01,34,32,0,0,1,1,1,57,3,2,0,0,0,0,131
COCHABAMBA,atencion odontologica,restauraciones,2019-02-01,954,994,800,782,431,735,1668,3747,788,641,0,0,0,0,11540
COIPASA,atencion odontologica,restauraciones,2019-02-01,1,0,5,16,11,3,11,10,0,0,0,0,0,0,57
COLCAPIRHUA,atencion odontologica,restauraciones,2019-02-01,153,110,16,7,8,11,34,89,28,35,0,0,0,0,491
"COLCHA ""K""",atencion odontologica,restauraciones,2019-02-01,10,18,2,4,1,5,5,28,5,11,0,0,0,0,89
COLLANA,atencion odontologica,restauraciones,2019-02-01,8,6,9,5,47,13,7,26,1,1,0,0,0,0,123
COLOMI,atencion odontologica,restauraciones,2019-02-01,21,50,0,2,2,10,2,32,2,5,0,0,0,0,126
COLPA BELGICA,atencion odontologica,restauraciones,2019-02-01,8,8,0,0,0,0,2,5,0,0,0,0,0,0,23
COLQUECHACA,atencion odontologica,restauraciones,2019-02-01,22,25,21,18,11,43,13,91,9,12,0,0,0,0,265
COLQUENCHA,atencion odontologica,restauraciones,2019-02-01,12,10,22,33,42,27,14,44,3,0,0,0,0,0,207
COLQUIRI,atencion odontologica,restauraciones,2019-02-01,16,23,8,13,8,47,11,58,21,11,0,0,0,0,216
COMANCHE,atencion odontologica,restauraciones,2019-02-01,0,10,4,3,6,8,3,6,4,0,0,0,0,0,44
COMARAPA,atencion odontologica,restauraciones,2019-02-01,25,24,8,7,0,32,5,68,16,15,0,0,0,0,200
CONCEPCION,atencion odontologica,restauraciones,2019-02-01,5,4,1,0,0,1,2,5,0,1,0,0,0,0,19
COPACABANA,atencion odontologica,restauraciones,2019-02-01,3,6,3,2,4,8,1,6,0,1,0,0,0,0,34
CORIPATA,atencion odontologica,restauraciones,2019-02-01,13,10,2,11,3,3,4,20,2,0,0,0,0,0,68
CORO CORO,atencion odontologica,restauraciones,2019-02-01,6,5,19,11,21,31,30,32,4,3,0,0,0,0,162
COROICO,atencion odontologica,restauraciones,2019-02-01,28,17,5,3,2,3,12,37,13,7,0,0,0,0,127
CORQUE,atencion odontologica,restauraciones,2019-02-01,6,20,2,9,3,0,1,9,0,1,0,0,0,0,51
COTAGAITA,atencion odontologica,restauraciones,2019-02-01,18,11,25,35,20,30,52,77,24,8,0,0,0,0,300
COTOCA,atencion odontologica,restauraciones,2019-02-01,137,148,4,8,1,56,10,308,11,40,0,0,0,0,723
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2019-02-01,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,restauraciones,2019-02-01,49,43,6,10,2,15,16,56,13,5,0,0,0,0,215
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2019-02-01,5,5,20,2,1,6,9,12,1,2,0,0,0,0,63
CUEVO,atencion odontologica,restauraciones,2019-02-01,3,0,7,5,1,4,2,24,2,1,0,0,0,0,49
CULPINA,atencion odontologica,restauraciones,2019-02-01,13,12,2,4,3,8,9,15,0,10,0,0,0,0,76
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2019-02-01,12,12,7,16,3,9,5,9,6,3,0,0,0,0,82
CURVA,atencion odontologica,restauraciones,2019-02-01,1,1,1,0,0,0,2,1,1,2,0,0,0,0,9
DESAGUADERO,atencion odontologica,restauraciones,2019-02-01,22,4,3,11,9,5,2,3,3,4,0,0,0,0,66
EL ALTO,atencion odontologica,restauraciones,2019-02-01,1045,1082,1384,1588,673,1019,719,1830,197,150,0,0,0,0,9687
EL CHORO,atencion odontologica,restauraciones,2019-02-01,5,10,3,0,0,1,1,2,14,9,0,0,0,0,45
EL PUENTE(STC),atencion odontologica,restauraciones,2019-02-01,14,30,0,1,1,1,7,30,0,3,0,0,0,0,87
EL PUENTE(TJA),atencion odontologica,restauraciones,2019-02-01,1,2,15,13,13,27,29,77,1,4,0,0,0,0,182
EL TORNO,atencion odontologica,restauraciones,2019-02-01,61,95,43,30,28,73,37,155,29,20,0,0,0,0,571
EL VILLAR,atencion odontologica,restauraciones,2019-02-01,0,0,17,9,16,23,43,33,4,2,0,0,0,0,147
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2019-02-01,7,4,24,50,16,29,34,86,7,7,0,0,0,0,264
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2019-02-01,53,60,1,8,0,13,4,56,6,14,0,0,0,0,215
ESCARA,atencion odontologica,restauraciones,2019-02-01,2,1,0,0,0,0,0,2,1,1,0,0,0,0,7
ESCOMA,atencion odontologica,restauraciones,2019-02-01,0,0,0,2,2,5,5,6,0,1,0,0,0,0,21
ESMERALDA,atencion odontologica,restauraciones,2019-02-01,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4
EUCALIPTUS,atencion odontologica,restauraciones,2019-02-01,9,14,4,4,8,5,4,14,1,0,0,0,0,0,63
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2019-02-01,13,5,0,4,3,14,12,40,38,28,0,0,0,0,157
FILADELFIA,atencion odontologica,restauraciones,2019-02-01,0,9,6,0,3,2,4,11,1,0,0,0,0,0,36
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2019-02-01,10,12,1,0,0,3,0,12,3,7,0,0,0,0,48
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2019-02-01,5,1,1,2,0,0,3,5,0,4,0,0,0,0,21
GUANAY,atencion odontologica,restauraciones,2019-02-01,2,0,3,4,2,1,6,13,3,2,0,0,0,0,36
GUAQUI,atencion odontologica,restauraciones,2019-02-01,1,3,1,4,8,4,2,9,2,2,0,0,0,0,36
GUAYARAMERIN,atencion odontologica,restauraciones,2019-02-01,27,44,152,125,85,166,109,340,81,15,0,0,0,0,1144
GUTIERREZ,atencion odontologica,restauraciones,2019-02-01,2,2,7,1,6,5,12,22,1,5,0,0,0,0,63
HUACARETA,atencion odontologica,restauraciones,2019-02-01,25,31,1,2,1,14,12,29,6,4,0,0,0,0,125
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2019-02-01,0,0,10,4,3,4,10,1,0,0,0,0,0,0,32
HUACHACALLA,atencion odontologica,restauraciones,2019-02-01,0,0,0,1,0,0,1,2,0,2,0,0,0,0,6
HUANUNI,atencion odontologica,restauraciones,2019-02-01,40,27,34,47,20,55,44,75,13,2,0,0,0,0,357
HUARACAJE,atencion odontologica,restauraciones,2019-02-01,5,0,7,7,5,4,7,18,0,3,0,0,0,0,56
HUARINA,atencion odontologica,restauraciones,2019-02-01,6,5,0,1,0,2,2,1,3,2,0,0,0,0,22
