,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAMAIPATA,atencion odontologica,medidas preventivas,2019-01-01,25,26,4,12,1,7,0,2,0,1,0,0,0,0,78
SAN AGUSTIN,atencion odontologica,medidas preventivas,2019-01-01,0,1,0,1,0,0,1,2,0,0,0,0,0,0,5
SAN ANDRES,atencion odontologica,medidas preventivas,2019-01-01,1,6,8,7,0,3,0,1,0,0,0,0,0,0,26
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2019-01-01,3,7,3,0,0,0,0,2,1,0,0,0,0,0,16
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2019-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2019-01-01,4,11,0,0,0,5,1,2,0,0,0,0,0,0,23
SAN BENITO,atencion odontologica,medidas preventivas,2019-01-01,45,44,49,48,12,23,14,48,24,49,0,0,0,0,356
SAN BORJA,atencion odontologica,medidas preventivas,2019-01-01,29,7,20,27,10,10,8,112,6,1,0,0,0,0,230
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2019-01-01,2,0,7,7,2,4,1,11,0,0,0,0,0,0,34
SAN CARLOS,atencion odontologica,medidas preventivas,2019-01-01,6,6,5,7,9,4,3,3,0,0,0,0,0,0,43
SAN IGNACIO,atencion odontologica,medidas preventivas,2019-01-01,12,22,38,43,22,9,8,52,2,0,0,0,0,0,208
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2019-01-01,4,2,6,5,9,5,7,14,2,4,0,0,0,0,58
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2019-01-01,3,1,10,17,0,10,0,3,0,0,0,0,0,0,44
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2019-01-01,24,18,9,9,3,8,2,14,2,0,0,0,0,0,89
SAN JOAQUIN,atencion odontologica,medidas preventivas,2019-01-01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2019-01-01,1,1,0,0,0,0,2,3,1,0,0,0,0,0,8
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2019-01-01,0,10,1,0,0,1,0,5,3,0,0,0,0,0,20
SAN JULIAN,atencion odontologica,medidas preventivas,2019-01-01,136,144,12,15,6,23,4,43,21,18,0,0,0,0,422
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2019-01-01,39,13,2,0,0,3,0,2,0,0,0,0,0,0,59
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2019-01-01,3,5,11,13,4,6,5,16,2,2,0,0,0,0,67
SAN LUCAS,atencion odontologica,medidas preventivas,2019-01-01,96,85,2,0,0,5,0,17,0,0,0,0,0,0,205
SAN MATIAS,atencion odontologica,medidas preventivas,2019-01-01,19,19,0,1,0,3,1,3,0,0,0,0,0,0,46
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2019-01-01,2,0,10,18,4,10,8,15,3,5,0,0,0,0,75
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2019-01-01,6,6,0,0,0,0,1,0,0,0,0,0,0,0,13
SAN PEDRO,atencion odontologica,medidas preventivas,2019-01-01,49,43,1,0,1,5,2,7,0,4,0,0,0,0,112
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2019-01-01,27,29,0,0,0,15,0,9,5,4,0,0,0,0,89
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2019-01-01,4,4,2,0,0,0,1,2,6,3,0,0,0,0,22
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2019-01-01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2019-01-01,3,3,0,0,0,1,1,2,15,21,0,0,0,0,46
SAN PEDRO(PND),atencion odontologica,medidas preventivas,2019-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,medidas preventivas,2019-01-01,35,33,1,8,2,4,9,18,0,1,0,0,0,0,111
SAN RAMON BENI,atencion odontologica,medidas preventivas,2019-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2019-01-01,11,27,4,1,9,11,4,3,3,1,0,0,0,0,74
SANTA ANA,atencion odontologica,medidas preventivas,2019-01-01,3,5,20,23,17,60,10,78,9,6,0,0,0,0,231
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2019-01-01,2168,2284,1223,1414,337,655,423,2181,134,147,0,0,0,0,10966
SANTA ROSA,atencion odontologica,medidas preventivas,2019-01-01,8,7,6,8,0,0,0,0,0,0,0,0,0,0,29
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2019-01-01,0,7,4,3,1,2,2,8,2,0,0,0,0,0,29
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2019-01-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2019-01-01,23,40,62,147,15,50,19,34,29,22,0,0,0,0,441
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2019-01-01,8,4,2,0,0,0,0,1,0,0,0,0,0,0,15
SANTIAGO DE MACHACA,atencion odontologica,medidas preventivas,2019-01-01,13,4,2,19,9,7,0,0,0,0,0,0,0,0,54
SANTIVAÑES,atencion odontologica,medidas preventivas,2019-01-01,9,17,17,17,1,8,4,14,14,24,0,0,0,0,125
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2019-01-01,7,12,2,9,2,0,0,0,5,0,0,0,0,0,37
SAPAHAQUI,atencion odontologica,medidas preventivas,2019-01-01,29,42,1,1,0,3,1,7,9,4,0,0,0,0,97
SENA,atencion odontologica,medidas preventivas,2019-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SHINAOTA,atencion odontologica,medidas preventivas,2019-01-01,9,13,1,12,0,10,1,4,4,2,0,0,0,0,56
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2019-01-01,2,6,0,1,0,0,0,0,0,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,medidas preventivas,2019-01-01,129,151,51,42,0,21,2,52,34,28,0,0,0,0,510
SOPACHUY,atencion odontologica,medidas preventivas,2019-01-01,0,3,12,5,0,4,0,0,0,0,0,0,0,0,24
SORACACHI,atencion odontologica,medidas preventivas,2019-01-01,29,23,48,29,11,11,0,5,1,0,0,0,0,0,157
SORATA,atencion odontologica,medidas preventivas,2019-01-01,64,52,3,2,2,2,1,6,5,5,0,0,0,0,142
SUCRE,atencion odontologica,medidas preventivas,2019-01-01,476,572,542,512,142,222,147,347,33,21,0,0,0,0,3014
TACACHI,atencion odontologica,medidas preventivas,2019-01-01,0,5,3,9,0,0,0,0,0,0,0,0,0,0,17
TACACOMA,atencion odontologica,medidas preventivas,2019-01-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
TACOPAYA,atencion odontologica,medidas preventivas,2019-01-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
TAPACARI,atencion odontologica,medidas preventivas,2019-01-01,22,28,5,3,3,5,4,18,10,9,0,0,0,0,107
TARABUCO,atencion odontologica,medidas preventivas,2019-01-01,50,53,1,4,0,8,2,9,0,0,0,0,0,0,127
TARACO,atencion odontologica,medidas preventivas,2019-01-01,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5
TARATA,atencion odontologica,medidas preventivas,2019-01-01,3,6,15,4,25,7,0,7,6,10,0,0,0,0,83
TARIJA,atencion odontologica,medidas preventivas,2019-01-01,108,112,396,357,174,283,153,262,40,22,0,0,0,0,1907
TARVITA,atencion odontologica,medidas preventivas,2019-01-01,99,110,3,1,0,3,0,21,0,0,0,0,0,0,237
TEOPONTE,atencion odontologica,medidas preventivas,2019-01-01,18,26,5,10,1,4,1,11,4,0,0,0,0,0,80
TIAHUANACU,atencion odontologica,medidas preventivas,2019-01-01,14,12,0,0,0,3,0,3,7,4,0,0,0,0,43
TINGUIPAYA,atencion odontologica,medidas preventivas,2019-01-01,20,24,0,0,0,8,0,8,4,6,0,0,0,0,70
TIPUANI,atencion odontologica,medidas preventivas,2019-01-01,3,2,14,7,0,0,0,0,0,0,0,0,0,0,26
TIQUIPAYA,atencion odontologica,medidas preventivas,2019-01-01,286,361,77,58,2,47,8,118,23,34,0,0,0,0,1014
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2019-01-01,42,35,18,13,4,23,4,27,3,6,0,0,0,0,175
TOCO,atencion odontologica,medidas preventivas,2019-01-01,21,10,16,8,0,2,0,0,0,0,0,0,0,0,57
TODOS SANTOS,atencion odontologica,medidas preventivas,2019-01-01,0,2,5,12,8,6,1,1,0,0,0,0,0,0,35
TOLATA,atencion odontologica,medidas preventivas,2019-01-01,16,16,14,8,1,6,3,14,3,4,0,0,0,0,85
TOLEDO,atencion odontologica,medidas preventivas,2019-01-01,14,3,16,47,8,4,2,4,17,16,0,0,0,0,131
TOMAVE,atencion odontologica,medidas preventivas,2019-01-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
TOMINA,atencion odontologica,medidas preventivas,2019-01-01,5,0,0,5,0,1,4,4,0,0,0,0,0,0,19
TORO TORO,atencion odontologica,medidas preventivas,2019-01-01,0,0,2,0,0,8,0,3,0,0,0,0,0,0,13
TOTORA(CBBA),atencion odontologica,medidas preventivas,2019-01-01,7,4,2,8,0,3,0,8,1,0,0,0,0,0,33
TOTORA(ORR),atencion odontologica,medidas preventivas,2019-01-01,19,38,3,14,0,0,0,2,0,0,0,0,0,0,76
TRIGAL,atencion odontologica,medidas preventivas,2019-01-01,12,10,0,0,0,0,0,0,0,0,0,0,0,0,22
TRINIDAD,atencion odontologica,medidas preventivas,2019-01-01,57,66,232,290,62,90,72,216,15,14,0,0,0,0,1114
TUPIZA,atencion odontologica,medidas preventivas,2019-01-01,64,34,57,65,28,44,50,109,28,28,0,0,0,0,507
TURCO,atencion odontologica,medidas preventivas,2019-01-01,3,5,14,16,2,0,4,0,6,6,0,0,0,0,56
UMALA,atencion odontologica,medidas preventivas,2019-01-01,29,20,8,11,0,2,0,1,0,0,0,0,0,0,71
UNCIA,atencion odontologica,medidas preventivas,2019-01-01,15,18,37,79,13,25,36,49,14,6,0,0,0,0,292
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2019-01-01,11,16,26,24,2,18,8,18,0,0,0,0,0,0,123
URUBICHA,atencion odontologica,medidas preventivas,2019-01-01,0,0,0,0,0,2,0,8,0,0,0,0,0,0,10
UYUNI,atencion odontologica,medidas preventivas,2019-01-01,35,22,3,10,1,10,12,8,3,2,0,0,0,0,106
VACAS,atencion odontologica,medidas preventivas,2019-01-01,0,3,0,0,2,15,3,8,0,2,0,0,0,0,33
VALLEGRANDE,atencion odontologica,medidas preventivas,2019-01-01,147,173,13,10,11,22,16,15,10,7,0,0,0,0,424
VIACHA,atencion odontologica,medidas preventivas,2019-01-01,144,127,87,89,35,56,46,95,12,6,0,0,0,0,697
VILA VILA,atencion odontologica,medidas preventivas,2019-01-01,14,20,20,9,1,21,5,20,3,3,0,0,0,0,116
VILLA CHARCAS,atencion odontologica,medidas preventivas,2019-01-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
VILLA MONTES,atencion odontologica,medidas preventivas,2019-01-01,14,50,91,119,46,70,71,137,12,4,0,0,0,0,614
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2019-01-01,0,2,4,6,0,0,0,0,0,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,medidas preventivas,2019-01-01,14,21,2,16,3,3,6,9,5,4,0,0,0,0,83
VILLA SERRANO,atencion odontologica,medidas preventivas,2019-01-01,47,48,0,4,0,0,0,0,0,0,0,0,0,0,99
VILLA TUNARI,atencion odontologica,medidas preventivas,2019-01-01,57,56,36,23,1,17,14,51,6,9,0,0,0,0,270
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2019-01-01,105,72,9,11,3,7,4,8,8,2,0,0,0,0,229
VILLAZON,atencion odontologica,medidas preventivas,2019-01-01,61,58,37,24,27,23,27,36,5,12,0,0,0,0,310
VINTO,atencion odontologica,medidas preventivas,2019-01-01,192,138,26,11,4,22,10,28,9,4,0,0,0,0,444
VITICHI,atencion odontologica,medidas preventivas,2019-01-01,96,89,0,0,1,3,0,7,1,1,0,0,0,0,198
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,medidas preventivas,2019-01-01,78,111,13,9,0,4,6,11,3,2,0,0,0,0,237
YACO,atencion odontologica,medidas preventivas,2019-01-01,12,20,0,0,0,2,0,1,0,0,0,0,0,0,35
YACUIBA,atencion odontologica,medidas preventivas,2019-01-01,36,45,179,146,50,58,61,182,13,5,0,0,0,0,775
YAMPARAEZ,atencion odontologica,medidas preventivas,2019-01-01,125,161,0,2,0,0,0,0,0,0,0,0,0,0,288
YANACACHI,atencion odontologica,medidas preventivas,2019-01-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
YAPACANI,atencion odontologica,medidas preventivas,2019-01-01,83,61,1,12,3,13,3,53,12,17,0,0,0,0,258
YOCALLA,atencion odontologica,medidas preventivas,2019-01-01,20,19,1,0,0,0,0,3,0,0,0,0,0,0,43
YOTALA,atencion odontologica,medidas preventivas,2019-01-01,66,46,11,6,0,4,2,15,0,2,0,0,0,0,152
YUNCHARA,atencion odontologica,medidas preventivas,2019-01-01,0,1,7,8,1,3,3,9,0,2,0,0,0,0,34
ZUDAÑEZ,atencion odontologica,medidas preventivas,2019-01-01,2,2,2,0,4,2,1,2,0,0,0,0,0,0,15
ACACIO,atencion odontologica,medidas preventivas,2019-02-01,16,45,0,5,0,72,1,20,14,5,0,0,0,0,178
ACHACACHI,atencion odontologica,medidas preventivas,2019-02-01,60,55,12,12,8,8,3,12,10,7,0,0,0,0,187
ACHOCALLA,atencion odontologica,medidas preventivas,2019-02-01,76,88,1,0,0,0,0,8,7,6,0,0,0,0,186
AIQUILE,atencion odontologica,medidas preventivas,2019-02-01,59,75,41,89,25,25,28,95,22,20,0,0,0,0,479
ALALAY,atencion odontologica,medidas preventivas,2019-02-01,7,0,0,0,0,0,0,3,1,6,0,0,0,0,17
ALCALA,atencion odontologica,medidas preventivas,2019-02-01,33,35,3,5,0,0,0,3,0,0,0,0,0,0,79
ALTO BENI,atencion odontologica,medidas preventivas,2019-02-01,23,26,2,4,1,2,0,7,11,5,0,0,0,0,81
ANCORAIMES,atencion odontologica,medidas preventivas,2019-02-01,2,5,0,0,0,1,0,0,1,1,0,0,0,0,10
ANDAMARCA,atencion odontologica,medidas preventivas,2019-02-01,40,30,77,38,0,0,4,7,1,6,0,0,0,0,203
ANTEQUERA,atencion odontologica,medidas preventivas,2019-02-01,20,12,33,40,16,4,1,3,3,2,0,0,0,0,134
ANZALDO,atencion odontologica,medidas preventivas,2019-02-01,16,13,1,1,0,5,2,7,23,38,0,0,0,0,106
APOLO,atencion odontologica,medidas preventivas,2019-02-01,14,6,4,2,0,2,1,1,9,16,0,0,0,0,55
ARAMPAMPA,atencion odontologica,medidas preventivas,2019-02-01,3,9,0,0,0,2,0,2,1,0,0,0,0,0,17
ARANI,atencion odontologica,medidas preventivas,2019-02-01,15,20,9,18,2,14,5,16,4,3,0,0,0,0,106
ARBIETO,atencion odontologica,medidas preventivas,2019-02-01,89,62,7,3,0,1,1,8,4,8,0,0,0,0,183
ARQUE,atencion odontologica,medidas preventivas,2019-02-01,6,33,2,3,1,2,4,14,5,3,0,0,0,0,73
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2019-02-01,46,26,1,0,0,28,1,26,3,1,0,0,0,0,132
ATOCHA,atencion odontologica,medidas preventivas,2019-02-01,35,38,77,72,27,22,58,50,8,7,0,0,0,0,394
AUCAPATA,atencion odontologica,medidas preventivas,2019-02-01,1,8,0,0,0,1,1,2,2,1,0,0,0,0,16
AYATA,atencion odontologica,medidas preventivas,2019-02-01,1,1,3,2,0,1,1,0,0,0,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2019-02-01,25,26,48,45,13,8,73,89,4,4,0,0,0,0,335
AZURDUY,atencion odontologica,medidas preventivas,2019-02-01,26,6,5,4,0,4,8,13,1,1,0,0,0,0,68
BATALLAS,atencion odontologica,medidas preventivas,2019-02-01,8,24,0,0,0,1,0,2,0,0,0,0,0,0,35
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2019-02-01,9,6,0,0,0,0,0,2,16,22,0,0,0,0,55
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2019-02-01,4,25,0,0,0,0,0,0,0,0,0,0,0,0,29
BELLA FLOR,atencion odontologica,medidas preventivas,2019-02-01,18,18,8,8,0,8,0,8,0,0,0,0,0,0,68
BERMEJO,atencion odontologica,medidas preventivas,2019-02-01,8,17,36,49,15,37,15,43,3,2,0,0,0,0,225
BETANZOS,atencion odontologica,medidas preventivas,2019-02-01,23,51,0,0,0,0,0,5,3,9,0,0,0,0,91
BOLIVAR,atencion odontologica,medidas preventivas,2019-02-01,0,2,5,6,0,1,0,0,0,0,0,0,0,0,14
BOLPEBRA,atencion odontologica,medidas preventivas,2019-02-01,10,11,1,0,0,0,0,0,0,0,0,0,0,0,22
BOYUIBE,atencion odontologica,medidas preventivas,2019-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,medidas preventivas,2019-02-01,76,84,16,0,0,2,0,6,0,0,0,0,0,0,184
CABEZAS,atencion odontologica,medidas preventivas,2019-02-01,148,154,166,145,2,23,2,43,9,7,0,0,0,0,699
CAIROMA,atencion odontologica,medidas preventivas,2019-02-01,0,1,3,19,3,0,0,3,0,0,0,0,0,0,29
"CAIZA ""D""",atencion odontologica,medidas preventivas,2019-02-01,15,20,0,0,0,0,0,1,1,0,0,0,0,0,37
CAJUATA,atencion odontologica,medidas preventivas,2019-02-01,4,14,1,0,0,0,0,1,0,0,0,0,0,0,20
CALACOTO,atencion odontologica,medidas preventivas,2019-02-01,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12
CALAMARCA,atencion odontologica,medidas preventivas,2019-02-01,13,12,27,23,1,5,1,8,0,0,0,0,0,0,90
CAMARGO,atencion odontologica,medidas preventivas,2019-02-01,44,38,12,11,0,0,0,0,0,0,0,0,0,0,105
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2019-02-01,2,4,5,19,0,2,0,5,0,0,0,0,0,0,37
CAMIRI,atencion odontologica,medidas preventivas,2019-02-01,99,81,15,31,13,29,32,56,15,10,0,0,0,0,381
CAPINOTA,atencion odontologica,medidas preventivas,2019-02-01,71,84,36,47,17,22,60,64,31,27,0,0,0,0,459
CAQUIAVIRI,atencion odontologica,medidas preventivas,2019-02-01,24,40,11,5,0,4,0,0,0,0,0,0,0,0,84
CARACOLLO,atencion odontologica,medidas preventivas,2019-02-01,31,43,22,30,9,18,9,53,11,9,0,0,0,0,235
CARANAVI,atencion odontologica,medidas preventivas,2019-02-01,102,66,9,8,2,4,8,17,8,7,0,0,0,0,231
CARANGAS,atencion odontologica,medidas preventivas,2019-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,medidas preventivas,2019-02-01,5,5,29,29,11,15,18,29,1,2,0,0,0,0,144
CARIPUYO,atencion odontologica,medidas preventivas,2019-02-01,3,5,0,0,0,0,0,2,2,3,0,0,0,0,15
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2019-02-01,31,31,1,1,0,0,0,0,0,0,0,0,0,0,64
CATACORA,atencion odontologica,medidas preventivas,2019-02-01,1,1,4,0,0,0,0,3,2,1,0,0,0,0,12
CHALLAPATA,atencion odontologica,medidas preventivas,2019-02-01,63,87,112,113,19,58,16,47,10,7,0,0,0,0,532
CHAQUI,atencion odontologica,medidas preventivas,2019-02-01,13,24,1,1,0,4,1,7,4,6,0,0,0,0,61
CHARAGUA,atencion odontologica,medidas preventivas,2019-02-01,42,41,1,0,0,6,0,8,1,1,0,0,0,0,100
CHARAÑA,atencion odontologica,medidas preventivas,2019-02-01,0,6,2,1,2,2,0,0,0,0,0,0,0,0,13
CHAYANTA,atencion odontologica,medidas preventivas,2019-02-01,64,70,0,0,0,4,0,10,1,2,0,0,0,0,151
CHIMORE,atencion odontologica,medidas preventivas,2019-02-01,104,61,18,5,7,5,7,37,6,5,0,0,0,0,255
CHIPAYA,atencion odontologica,medidas preventivas,2019-02-01,10,8,0,0,2,0,2,2,0,0,0,0,0,0,24
CHOQUE COTA,atencion odontologica,medidas preventivas,2019-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,medidas preventivas,2019-02-01,2,2,0,1,0,0,0,0,7,4,0,0,0,0,16
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2019-02-01,58,66,9,11,0,2,0,3,0,0,0,0,0,0,149
CHUMA,atencion odontologica,medidas preventivas,2019-02-01,18,14,5,1,0,1,2,3,5,2,0,0,0,0,51
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2019-02-01,1,6,10,17,1,19,10,27,11,14,0,0,0,0,116
CKOCHAS,atencion odontologica,medidas preventivas,2019-02-01,18,17,7,6,0,0,0,6,8,16,0,0,0,0,78
CLIZA,atencion odontologica,medidas preventivas,2019-02-01,29,45,0,10,4,7,0,8,1,2,0,0,0,0,106
COBIJA,atencion odontologica,medidas preventivas,2019-02-01,320,289,14,22,12,60,28,96,20,13,0,0,0,0,874
COCAPATA,atencion odontologica,medidas preventivas,2019-02-01,100,81,0,3,1,8,1,25,15,6,0,0,0,0,240
COCHABAMBA,atencion odontologica,medidas preventivas,2019-02-01,1435,1514,1304,1463,657,931,1881,3244,840,767,0,0,0,0,14036
COIPASA,atencion odontologica,medidas preventivas,2019-02-01,1,8,12,6,4,7,4,0,0,0,0,0,0,0,42
COLCAPIRHUA,atencion odontologica,medidas preventivas,2019-02-01,115,84,21,10,13,14,14,45,9,13,0,0,0,0,338
"COLCHA ""K""",atencion odontologica,medidas preventivas,2019-02-01,7,17,1,4,0,0,0,7,0,2,0,0,0,0,38
COLLANA,atencion odontologica,medidas preventivas,2019-02-01,0,0,2,18,15,7,0,0,0,0,0,0,0,0,42
COLOMI,atencion odontologica,medidas preventivas,2019-02-01,73,79,0,1,1,8,0,21,13,7,0,0,0,0,203
COLPA BELGICA,atencion odontologica,medidas preventivas,2019-02-01,65,58,178,250,0,0,48,172,0,10,0,0,0,0,781
COLQUECHACA,atencion odontologica,medidas preventivas,2019-02-01,53,46,3,5,0,4,0,24,52,57,0,0,0,0,244
COLQUENCHA,atencion odontologica,medidas preventivas,2019-02-01,15,19,15,14,6,11,4,32,5,4,0,0,0,0,125
COLQUIRI,atencion odontologica,medidas preventivas,2019-02-01,14,13,15,21,2,18,13,24,3,2,0,0,0,0,125
COMANCHE,atencion odontologica,medidas preventivas,2019-02-01,1,0,8,8,0,1,1,0,1,0,0,0,0,0,20
COMARAPA,atencion odontologica,medidas preventivas,2019-02-01,57,87,0,2,0,0,0,3,2,6,0,0,0,0,157
CONCEPCION,atencion odontologica,medidas preventivas,2019-02-01,9,15,0,0,0,0,0,0,0,0,0,0,0,0,24
COPACABANA,atencion odontologica,medidas preventivas,2019-02-01,13,9,3,0,0,0,0,2,0,0,0,0,0,0,27
CORIPATA,atencion odontologica,medidas preventivas,2019-02-01,12,25,6,1,6,1,1,1,0,0,0,0,0,0,53
CORO CORO,atencion odontologica,medidas preventivas,2019-02-01,8,15,12,18,12,16,10,11,2,2,0,0,0,0,106
COROICO,atencion odontologica,medidas preventivas,2019-02-01,12,10,1,0,0,0,0,0,0,0,0,0,0,0,23
CORQUE,atencion odontologica,medidas preventivas,2019-02-01,19,14,15,19,0,1,1,8,5,8,0,0,0,0,90
COTAGAITA,atencion odontologica,medidas preventivas,2019-02-01,25,18,54,40,11,23,14,36,4,3,0,0,0,0,228
COTOCA,atencion odontologica,medidas preventivas,2019-02-01,148,121,3,4,0,6,0,24,1,5,0,0,0,0,312
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2019-02-01,0,0,3,3,0,1,0,1,0,1,0,0,0,0,9
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2019-02-01,106,78,5,3,3,6,1,22,17,8,0,0,0,0,249
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2019-02-01,0,2,5,8,0,2,3,4,0,4,0,0,0,0,28
CUEVO,atencion odontologica,medidas preventivas,2019-02-01,4,4,0,1,0,2,0,7,0,0,0,0,0,0,18
CULPINA,atencion odontologica,medidas preventivas,2019-02-01,16,11,0,0,0,0,1,1,0,0,0,0,0,0,29
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2019-02-01,7,17,13,11,1,3,5,9,1,0,0,0,0,0,67
CURVA,atencion odontologica,medidas preventivas,2019-02-01,12,8,0,0,0,0,0,5,5,5,0,0,0,0,35
DESAGUADERO,atencion odontologica,medidas preventivas,2019-02-01,9,13,2,0,0,0,0,1,0,1,0,0,0,0,26
EL ALTO,atencion odontologica,medidas preventivas,2019-02-01,1124,1221,1482,1544,380,552,561,798,186,75,0,0,0,0,7923
EL CHORO,atencion odontologica,medidas preventivas,2019-02-01,10,15,0,0,0,0,1,4,25,16,0,0,0,0,71
EL PUENTE(STC),atencion odontologica,medidas preventivas,2019-02-01,22,18,0,0,0,2,0,14,0,0,0,0,0,0,56
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2019-02-01,0,0,10,12,2,2,1,1,0,0,0,0,0,0,28
EL TORNO,atencion odontologica,medidas preventivas,2019-02-01,529,468,223,208,3,17,4,63,6,5,0,0,0,0,1526
EL VILLAR,atencion odontologica,medidas preventivas,2019-02-01,4,6,3,12,4,0,0,4,1,1,0,0,0,0,35
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2019-02-01,28,48,18,22,2,6,5,19,12,8,0,0,0,0,168
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2019-02-01,116,97,5,22,0,8,6,22,12,6,0,0,0,0,294
ESCARA,atencion odontologica,medidas preventivas,2019-02-01,7,0,0,0,0,0,0,1,0,0,0,0,0,0,8
ESCOMA,atencion odontologica,medidas preventivas,2019-02-01,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4
ESMERALDA,atencion odontologica,medidas preventivas,2019-02-01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,medidas preventivas,2019-02-01,18,39,4,4,0,4,0,6,10,11,0,0,0,0,96
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2019-02-01,44,35,2,0,0,5,1,6,16,20,0,0,0,0,129
