,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2019-01-01,14,10,30,107,6,47,18,30,18,11,0,0,0,0,291
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2019-01-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
SANTIAGO DE MACHACA,atencion odontologica,aplicacion de fluor,2019-01-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2019-01-01,3,3,0,0,0,0,0,0,1,0,0,0,0,0,7
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2019-01-01,13,17,0,0,0,0,0,0,0,0,0,0,0,0,30
SENA,atencion odontologica,aplicacion de fluor,2019-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SHINAOTA,atencion odontologica,aplicacion de fluor,2019-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2019-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,aplicacion de fluor,2019-01-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
SOPACHUY,atencion odontologica,aplicacion de fluor,2019-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SORACACHI,atencion odontologica,aplicacion de fluor,2019-01-01,1,0,1,2,0,1,0,2,0,0,0,0,0,0,7
SORATA,atencion odontologica,aplicacion de fluor,2019-01-01,16,15,1,1,2,0,0,0,0,0,0,0,0,0,35
SUCRE,atencion odontologica,aplicacion de fluor,2019-01-01,126,133,62,69,29,23,29,80,5,5,0,0,0,0,561
TACACHI,atencion odontologica,aplicacion de fluor,2019-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,aplicacion de fluor,2019-01-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
TAPACARI,atencion odontologica,aplicacion de fluor,2019-01-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
TARABUCO,atencion odontologica,aplicacion de fluor,2019-01-01,12,18,1,2,0,5,1,4,0,0,0,0,0,0,43
TARACO,atencion odontologica,aplicacion de fluor,2019-01-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
TARATA,atencion odontologica,aplicacion de fluor,2019-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,aplicacion de fluor,2019-01-01,30,15,69,54,23,29,16,41,3,2,0,0,0,0,282
TARVITA,atencion odontologica,aplicacion de fluor,2019-01-01,38,40,0,0,0,0,0,3,0,0,0,0,0,0,81
TEOPONTE,atencion odontologica,aplicacion de fluor,2019-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2019-01-01,6,5,0,0,0,4,0,4,2,3,0,0,0,0,24
TIPUANI,atencion odontologica,aplicacion de fluor,2019-01-01,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2019-01-01,35,57,6,4,0,4,2,7,3,4,0,0,0,0,122
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2019-01-01,1,5,1,1,0,1,0,0,0,0,0,0,0,0,9
TOCO,atencion odontologica,aplicacion de fluor,2019-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,aplicacion de fluor,2019-01-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
TOLEDO,atencion odontologica,aplicacion de fluor,2019-01-01,1,0,4,11,1,2,1,2,8,7,0,0,0,0,37
TOMAVE,atencion odontologica,aplicacion de fluor,2019-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TOMINA,atencion odontologica,aplicacion de fluor,2019-01-01,2,4,0,1,0,1,4,4,0,0,0,0,0,0,16
TORO TORO,atencion odontologica,aplicacion de fluor,2019-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2019-01-01,1,3,0,2,0,0,0,1,0,0,0,0,0,0,7
TRIGAL,atencion odontologica,aplicacion de fluor,2019-01-01,12,10,0,0,0,0,0,0,0,0,0,0,0,0,22
TRINIDAD,atencion odontologica,aplicacion de fluor,2019-01-01,23,19,42,38,16,20,12,21,1,0,0,0,0,0,192
TUPIZA,atencion odontologica,aplicacion de fluor,2019-01-01,8,11,11,24,4,11,3,24,3,0,0,0,0,0,99
TURCO,atencion odontologica,aplicacion de fluor,2019-01-01,1,1,7,8,1,0,2,0,3,3,0,0,0,0,26
UMALA,atencion odontologica,aplicacion de fluor,2019-01-01,7,4,1,1,0,0,0,0,0,0,0,0,0,0,13
UNCIA,atencion odontologica,aplicacion de fluor,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2019-01-01,0,0,3,3,0,2,0,1,0,0,0,0,0,0,9
URUBICHA,atencion odontologica,aplicacion de fluor,2019-01-01,0,0,0,0,0,2,0,6,0,0,0,0,0,0,8
UYUNI,atencion odontologica,aplicacion de fluor,2019-01-01,4,3,0,0,0,0,0,3,1,1,0,0,0,0,12
VACAS,atencion odontologica,aplicacion de fluor,2019-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2019-01-01,142,169,7,2,1,0,0,0,0,0,0,0,0,0,321
VIACHA,atencion odontologica,aplicacion de fluor,2019-01-01,21,15,10,8,1,6,5,10,0,0,0,0,0,0,76
VILA VILA,atencion odontologica,aplicacion de fluor,2019-01-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
VILLA MONTES,atencion odontologica,aplicacion de fluor,2019-01-01,3,1,8,8,0,2,5,7,0,1,0,0,0,0,35
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2019-01-01,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2019-01-01,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2019-01-01,6,10,3,0,0,4,1,9,0,2,0,0,0,0,35
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2019-01-01,13,9,1,3,1,2,1,1,0,0,0,0,0,0,31
VILLAZON,atencion odontologica,aplicacion de fluor,2019-01-01,11,5,5,5,4,3,2,2,0,0,0,0,0,0,37
VINTO,atencion odontologica,aplicacion de fluor,2019-01-01,10,4,1,0,0,0,0,0,0,0,0,0,0,0,15
WALDO BALLIVIAN,atencion odontologica,aplicacion de fluor,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,aplicacion de fluor,2019-01-01,22,43,7,12,0,4,5,9,0,0,0,0,0,0,102
YACO,atencion odontologica,aplicacion de fluor,2019-01-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
YACUIBA,atencion odontologica,aplicacion de fluor,2019-01-01,7,10,14,10,1,9,10,21,0,0,0,0,0,0,82
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2019-01-01,24,20,0,0,0,0,0,0,0,0,0,0,0,0,44
YANACACHI,atencion odontologica,aplicacion de fluor,2019-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,aplicacion de fluor,2019-01-01,46,47,0,3,1,4,1,41,9,16,0,0,0,0,168
YOCALLA,atencion odontologica,aplicacion de fluor,2019-01-01,1,12,0,0,0,0,0,0,0,0,0,0,0,0,13
YOTALA,atencion odontologica,aplicacion de fluor,2019-01-01,10,6,3,2,0,0,1,3,0,1,0,0,0,0,26
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2019-01-01,0,1,0,0,1,0,1,2,0,0,0,0,0,0,5
ACACIO,atencion odontologica,aplicacion de fluor,2019-02-01,10,33,0,4,0,67,0,19,6,0,0,0,0,0,139
ACHACACHI,atencion odontologica,aplicacion de fluor,2019-02-01,3,3,2,0,0,0,0,0,0,3,0,0,0,0,11
ACHOCALLA,atencion odontologica,aplicacion de fluor,2019-02-01,9,11,0,0,0,0,0,1,0,0,0,0,0,0,21
AIQUILE,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,1,3,1,0,2,3,0,1,0,0,0,0,11
ALALAY,atencion odontologica,aplicacion de fluor,2019-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALTO BENI,atencion odontologica,aplicacion de fluor,2019-02-01,6,6,2,0,0,1,0,1,1,0,0,0,0,0,17
ANCORAIMES,atencion odontologica,aplicacion de fluor,2019-02-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
ANDAMARCA,atencion odontologica,aplicacion de fluor,2019-02-01,6,4,3,1,0,0,2,4,0,3,0,0,0,0,23
ANTEQUERA,atencion odontologica,aplicacion de fluor,2019-02-01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,6
ANZALDO,atencion odontologica,aplicacion de fluor,2019-02-01,7,6,0,0,0,0,0,0,0,0,0,0,0,0,13
APOLO,atencion odontologica,aplicacion de fluor,2019-02-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2019-02-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
ARANI,atencion odontologica,aplicacion de fluor,2019-02-01,3,0,0,2,0,0,0,0,0,0,0,0,0,0,5
ARBIETO,atencion odontologica,aplicacion de fluor,2019-02-01,4,3,0,0,0,0,0,2,0,2,0,0,0,0,11
ARQUE,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,1,0,0,1,1,2,0,0,0,0,0,0,5
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2019-02-01,2,10,0,0,0,0,0,1,0,0,0,0,0,0,13
ATOCHA,atencion odontologica,aplicacion de fluor,2019-02-01,0,3,6,11,1,0,0,2,0,0,0,0,0,0,23
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2019-02-01,0,2,2,1,0,1,1,6,0,0,0,0,0,0,13
AZURDUY,atencion odontologica,aplicacion de fluor,2019-02-01,1,4,5,3,0,4,8,13,0,0,0,0,0,0,38
BATALLAS,atencion odontologica,aplicacion de fluor,2019-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2019-02-01,2,2,0,0,0,0,0,1,8,11,0,0,0,0,24
BELLA FLOR,atencion odontologica,aplicacion de fluor,2019-02-01,8,9,4,4,0,4,0,5,0,0,0,0,0,0,34
BERMEJO,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,23,3,2,8,0,0,0,0,0,0,0,0,36
BETANZOS,atencion odontologica,aplicacion de fluor,2019-02-01,5,7,0,0,0,0,0,0,0,1,0,0,0,0,13
BOLIVAR,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,5,6,0,1,0,0,0,0,0,0,0,0,12
BOLPEBRA,atencion odontologica,aplicacion de fluor,2019-02-01,10,11,1,0,0,0,0,0,0,0,0,0,0,0,22
BUENA VISTA,atencion odontologica,aplicacion de fluor,2019-02-01,6,8,0,7,0,1,0,3,0,0,0,0,0,0,25
CABEZAS,atencion odontologica,aplicacion de fluor,2019-02-01,77,78,0,0,2,7,3,14,1,0,0,0,0,0,182
CAIROMA,atencion odontologica,aplicacion de fluor,2019-02-01,0,2,2,2,0,0,0,0,0,0,0,0,0,0,6
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2019-02-01,7,7,0,0,0,0,0,0,0,0,0,0,0,0,14
CAJUATA,atencion odontologica,aplicacion de fluor,2019-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
CALACOTO,atencion odontologica,aplicacion de fluor,2019-02-01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
CALAMARCA,atencion odontologica,aplicacion de fluor,2019-02-01,3,3,2,3,0,0,0,0,0,0,0,0,0,0,11
CAMARGO,atencion odontologica,aplicacion de fluor,2019-02-01,11,10,0,0,0,0,0,0,0,0,0,0,0,0,21
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2019-02-01,1,1,2,2,0,1,0,2,0,0,0,0,0,0,9
CAMIRI,atencion odontologica,aplicacion de fluor,2019-02-01,34,27,4,18,8,13,11,25,3,2,0,0,0,0,145
CAPINOTA,atencion odontologica,aplicacion de fluor,2019-02-01,8,6,0,2,0,1,0,0,0,0,0,0,0,0,17
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2019-02-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
CARACOLLO,atencion odontologica,aplicacion de fluor,2019-02-01,8,9,1,1,0,1,1,2,0,0,0,0,0,0,23
CARANAVI,atencion odontologica,aplicacion de fluor,2019-02-01,40,35,2,4,2,0,1,5,0,0,0,0,0,0,89
CARANGAS,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARIPUYO,atencion odontologica,aplicacion de fluor,2019-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2019-02-01,15,17,1,1,0,0,0,0,0,0,0,0,0,0,34
CHALLAPATA,atencion odontologica,aplicacion de fluor,2019-02-01,4,7,12,17,1,5,1,6,1,1,0,0,0,0,55
CHAQUI,atencion odontologica,aplicacion de fluor,2019-02-01,2,12,0,0,0,0,0,2,2,2,0,0,0,0,20
CHARAGUA,atencion odontologica,aplicacion de fluor,2019-02-01,31,26,0,0,0,0,0,0,4,4,0,0,0,0,65
CHAYANTA,atencion odontologica,aplicacion de fluor,2019-02-01,6,13,0,0,0,3,0,7,1,2,0,0,0,0,32
CHIMORE,atencion odontologica,aplicacion de fluor,2019-02-01,2,3,0,0,0,0,0,3,0,1,0,0,0,0,9
CHIPAYA,atencion odontologica,aplicacion de fluor,2019-02-01,5,2,0,0,1,0,1,1,0,0,0,0,0,0,10
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2019-02-01,8,12,2,1,0,0,0,1,0,0,0,0,0,0,24
CHUMA,atencion odontologica,aplicacion de fluor,2019-02-01,3,5,1,0,0,0,0,0,0,0,0,0,0,0,9
CKOCHAS,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CLIZA,atencion odontologica,aplicacion de fluor,2019-02-01,0,1,0,3,1,1,0,1,1,1,0,0,0,0,9
COBIJA,atencion odontologica,aplicacion de fluor,2019-02-01,111,110,8,14,3,11,13,18,9,13,0,0,0,0,310
COCAPATA,atencion odontologica,aplicacion de fluor,2019-02-01,9,4,0,1,0,1,0,4,1,0,0,0,0,0,20
COCHABAMBA,atencion odontologica,aplicacion de fluor,2019-02-01,216,212,110,144,44,59,53,172,34,43,0,0,0,0,1087
COIPASA,atencion odontologica,aplicacion de fluor,2019-02-01,1,0,0,2,1,0,1,0,0,0,0,0,0,0,5
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2019-02-01,23,17,0,5,1,1,5,6,8,6,0,0,0,0,72
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2019-02-01,3,2,1,0,0,0,0,2,0,0,0,0,0,0,8
COLOMI,atencion odontologica,aplicacion de fluor,2019-02-01,9,10,0,0,0,0,0,0,2,1,0,0,0,0,22
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2019-02-01,21,21,89,125,0,0,24,86,0,5,0,0,0,0,371
COLQUECHACA,atencion odontologica,aplicacion de fluor,2019-02-01,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5
COLQUENCHA,atencion odontologica,aplicacion de fluor,2019-02-01,1,7,0,0,0,0,1,2,0,0,0,0,0,0,11
COLQUIRI,atencion odontologica,aplicacion de fluor,2019-02-01,5,4,2,0,0,0,1,1,0,0,0,0,0,0,13
COMARAPA,atencion odontologica,aplicacion de fluor,2019-02-01,13,14,0,1,0,0,0,0,0,1,0,0,0,0,29
CONCEPCION,atencion odontologica,aplicacion de fluor,2019-02-01,9,15,0,0,0,0,0,0,0,0,0,0,0,0,24
COPACABANA,atencion odontologica,aplicacion de fluor,2019-02-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
CORIPATA,atencion odontologica,aplicacion de fluor,2019-02-01,10,15,3,1,0,0,0,0,0,0,0,0,0,0,29
CORO CORO,atencion odontologica,aplicacion de fluor,2019-02-01,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3
COTAGAITA,atencion odontologica,aplicacion de fluor,2019-02-01,2,0,6,3,1,0,0,5,1,0,0,0,0,0,18
COTOCA,atencion odontologica,aplicacion de fluor,2019-02-01,37,62,1,4,0,4,0,20,1,5,0,0,0,0,134
CRUZ DE MACHACAMARCA,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2019-02-01,42,39,0,0,0,0,0,7,0,1,0,0,0,0,89
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2019-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CUEVO,atencion odontologica,aplicacion de fluor,2019-02-01,4,3,0,0,0,1,0,7,0,0,0,0,0,0,15
CULPINA,atencion odontologica,aplicacion de fluor,2019-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2019-02-01,1,6,5,3,0,1,1,0,0,0,0,0,0,0,17
CURVA,atencion odontologica,aplicacion de fluor,2019-02-01,6,4,0,0,0,0,0,2,0,0,0,0,0,0,12
DESAGUADERO,atencion odontologica,aplicacion de fluor,2019-02-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10
EL ALTO,atencion odontologica,aplicacion de fluor,2019-02-01,347,345,157,181,49,65,20,99,6,3,0,0,0,0,1272
EL CHORO,atencion odontologica,aplicacion de fluor,2019-02-01,2,5,0,0,0,0,0,0,7,6,0,0,0,0,20
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2019-02-01,8,9,0,0,0,1,0,7,0,0,0,0,0,0,25
EL TORNO,atencion odontologica,aplicacion de fluor,2019-02-01,291,244,133,127,1,10,1,27,1,4,0,0,0,0,839
EL VILLAR,atencion odontologica,aplicacion de fluor,2019-02-01,1,1,3,1,2,0,0,2,1,0,0,0,0,0,11
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2019-02-01,11,10,1,10,5,0,0,0,1,0,0,0,0,0,38
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2019-02-01,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8
ESCARA,atencion odontologica,aplicacion de fluor,2019-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,aplicacion de fluor,2019-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2019-02-01,2,6,0,0,0,0,0,0,0,0,0,0,0,0,8
FILADELFIA,atencion odontologica,aplicacion de fluor,2019-02-01,26,39,1,5,0,2,0,2,0,1,0,0,0,0,76
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2019-02-01,1,5,1,0,0,0,0,0,0,0,0,0,0,0,7
GUAQUI,atencion odontologica,aplicacion de fluor,2019-02-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2019-02-01,1,3,6,12,3,4,1,7,0,0,0,0,0,0,37
GUTIERREZ,atencion odontologica,aplicacion de fluor,2019-02-01,40,32,1,0,0,3,0,2,5,2,0,0,0,0,85
HUACARETA,atencion odontologica,aplicacion de fluor,2019-02-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2019-02-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
HUANUNI,atencion odontologica,aplicacion de fluor,2019-02-01,1,2,2,4,3,5,4,9,0,0,0,0,0,0,30
HUARACAJE,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,0,2,1,0,2,2,0,0,0,0,0,0,7
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2019-02-01,1,0,1,0,0,1,0,0,1,2,0,0,0,0,6
HUMANATA,atencion odontologica,aplicacion de fluor,2019-02-01,2,9,0,0,0,0,0,0,0,0,0,0,0,0,11
ICHOCA,atencion odontologica,aplicacion de fluor,2019-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ICLA,atencion odontologica,aplicacion de fluor,2019-02-01,3,9,1,0,0,1,0,4,0,0,0,0,0,0,18
INCAHUASI,atencion odontologica,aplicacion de fluor,2019-02-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9
INQUISIVI,atencion odontologica,aplicacion de fluor,2019-02-01,2,3,0,0,0,0,0,1,0,0,0,0,0,0,6
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2019-02-01,15,8,0,1,0,0,0,2,0,2,0,0,0,0,28
IXIAMAS,atencion odontologica,aplicacion de fluor,2019-02-01,4,7,3,3,0,1,0,0,0,0,0,0,0,0,18
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2019-02-01,11,28,1,2,0,0,0,0,0,0,0,0,0,0,42
LA ASUNTA,atencion odontologica,aplicacion de fluor,2019-02-01,16,21,2,5,0,9,0,12,1,0,0,0,0,0,66
LA GUARDIA,atencion odontologica,aplicacion de fluor,2019-02-01,235,201,0,1,0,6,1,22,6,7,0,0,0,0,479
LA PAZ,atencion odontologica,aplicacion de fluor,2019-02-01,687,622,663,798,53,74,92,176,52,42,0,0,0,0,3259
LA RIVERA,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
LAJA,atencion odontologica,aplicacion de fluor,2019-02-01,18,19,3,1,0,0,0,0,0,0,0,0,0,0,41
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2019-02-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11
LLALLAGUA,atencion odontologica,aplicacion de fluor,2019-02-01,11,9,10,11,8,9,7,14,5,9,0,0,0,0,93
LURIBAY,atencion odontologica,aplicacion de fluor,2019-02-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,4,1,0,0,0,1,1,1,0,0,0,0,8
MACHARETI,atencion odontologica,aplicacion de fluor,2019-02-01,5,1,0,0,1,1,0,1,0,0,0,0,0,0,9
MAIRANA,atencion odontologica,aplicacion de fluor,2019-02-01,35,39,7,14,7,11,4,36,9,5,0,0,0,0,167
MALLA,atencion odontologica,aplicacion de fluor,2019-02-01,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4
MAPIRI,atencion odontologica,aplicacion de fluor,2019-02-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
MECAPACA,atencion odontologica,aplicacion de fluor,2019-02-01,7,5,0,0,0,1,0,0,0,0,0,0,0,0,13
MIZQUE,atencion odontologica,aplicacion de fluor,2019-02-01,7,3,0,0,0,1,0,3,0,0,0,0,0,0,14
MOCOMOCO,atencion odontologica,aplicacion de fluor,2019-02-01,12,8,0,0,0,0,0,1,0,0,0,0,0,0,21
MOJOCOYA,atencion odontologica,aplicacion de fluor,2019-02-01,1,4,1,0,1,0,0,1,0,0,0,0,0,0,8
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2019-02-01,5,3,0,0,3,0,3,3,0,0,0,0,0,0,17
MONTERO,atencion odontologica,aplicacion de fluor,2019-02-01,285,257,3,15,2,3,3,19,3,7,0,0,0,0,597
MORO MORO,atencion odontologica,aplicacion de fluor,2019-02-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
MOROCHATA,atencion odontologica,aplicacion de fluor,2019-02-01,10,12,0,0,0,0,0,0,0,0,0,0,0,0,22
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2019-02-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
NAZACARA DE PACAJES,atencion odontologica,aplicacion de fluor,2019-02-01,5,11,0,0,0,0,0,0,0,0,0,0,0,0,16
OCURI,atencion odontologica,aplicacion de fluor,2019-02-01,0,2,0,0,0,0,0,29,0,0,0,0,0,0,31
OKINAWA,atencion odontologica,aplicacion de fluor,2019-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,aplicacion de fluor,2019-02-01,31,38,25,25,8,26,22,55,23,14,0,0,0,0,267
PADCAYA,atencion odontologica,aplicacion de fluor,2019-02-01,1,5,19,22,0,0,0,0,0,0,0,0,0,0,47
PADILLA,atencion odontologica,aplicacion de fluor,2019-02-01,3,4,2,3,0,2,0,2,0,0,0,0,0,0,16
PAILON,atencion odontologica,aplicacion de fluor,2019-02-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
PALCA,atencion odontologica,aplicacion de fluor,2019-02-01,5,6,0,1,0,0,0,1,0,0,0,0,0,0,13
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2019-02-01,61,55,4,9,0,0,0,4,0,1,0,0,0,0,134
PAMPA AULLAGAS,atencion odontologica,aplicacion de fluor,2019-02-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2019-02-01,9,7,0,0,0,0,0,2,0,0,0,0,0,0,18
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2019-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
PATACAMAYA,atencion odontologica,aplicacion de fluor,2019-02-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
PELECHUCO,atencion odontologica,aplicacion de fluor,2019-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
POCOATA,atencion odontologica,aplicacion de fluor,2019-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
POCONA,atencion odontologica,aplicacion de fluor,2019-02-01,2,1,1,1,0,1,0,0,0,0,0,0,0,0,6
POJO (CBBA),atencion odontologica,aplicacion de fluor,2019-02-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
POOPO,atencion odontologica,aplicacion de fluor,2019-02-01,1,0,1,2,12,0,0,0,0,0,0,0,0,0,16
PORCO,atencion odontologica,aplicacion de fluor,2019-02-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
