,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
SAN BUENA VENTURA,atencion odontologica,exodoncia,2019-01-01,0,0,2,5,0,2,1,4,1,2,0,0,0,0,17
SAN CARLOS,atencion odontologica,exodoncia,2019-01-01,0,0,1,1,1,0,0,2,3,4,0,0,0,0,12
SAN IGNACIO,atencion odontologica,exodoncia,2019-01-01,0,0,31,31,13,7,9,31,5,0,0,0,0,0,127
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2019-01-01,0,0,3,5,1,2,2,3,6,3,0,0,0,0,25
SAN JAVIER(BNI),atencion odontologica,exodoncia,2019-01-01,0,1,3,2,0,3,2,10,10,1,0,0,0,0,32
SAN JAVIER(STC),atencion odontologica,exodoncia,2019-01-01,1,0,8,12,2,4,7,13,7,4,0,0,0,0,58
SAN JOAQUIN,atencion odontologica,exodoncia,2019-01-01,0,0,0,0,2,1,0,0,4,1,0,0,0,0,8
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2019-01-01,0,0,10,12,1,4,1,10,11,5,0,0,0,0,54
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2019-01-01,3,3,4,5,1,1,1,2,3,2,0,0,0,0,25
SAN JULIAN,atencion odontologica,exodoncia,2019-01-01,4,4,18,23,1,4,4,5,8,4,0,0,0,0,75
SAN LORENZO(PND),atencion odontologica,exodoncia,2019-01-01,0,1,1,6,1,3,7,13,0,0,0,0,0,0,32
SAN LORENZO(TJA),atencion odontologica,exodoncia,2019-01-01,0,0,15,15,4,3,5,14,3,2,0,0,0,0,61
SAN LUCAS,atencion odontologica,exodoncia,2019-01-01,0,0,14,11,3,12,13,36,12,10,0,0,0,0,111
SAN MATIAS,atencion odontologica,exodoncia,2019-01-01,2,1,2,3,9,2,3,9,4,2,0,0,0,0,37
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2019-01-01,0,0,11,12,4,3,6,12,7,1,0,0,0,0,56
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2019-01-01,0,0,0,3,0,0,2,0,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,exodoncia,2019-01-01,0,0,12,12,3,6,4,21,4,1,0,0,0,0,63
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2019-01-01,3,0,2,3,1,8,14,27,13,18,0,0,0,0,89
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2019-01-01,0,1,5,2,1,1,0,5,2,3,0,0,0,0,20
SAN PEDRO DE QUEMES,atencion odontologica,exodoncia,2019-01-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2019-01-01,0,0,1,3,3,6,3,11,4,5,0,0,0,0,36
SAN RAFAEL,atencion odontologica,exodoncia,2019-01-01,0,0,1,1,1,1,6,8,0,0,0,0,0,0,18
SAN RAMON SCZ,atencion odontologica,exodoncia,2019-01-01,0,0,13,5,4,2,1,5,3,0,0,0,0,0,33
SANTA ANA,atencion odontologica,exodoncia,2019-01-01,0,0,8,6,2,5,11,23,10,7,0,0,0,0,72
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2019-01-01,30,17,284,245,52,50,180,289,115,84,0,0,0,0,1346
SANTA ROSA,atencion odontologica,exodoncia,2019-01-01,0,0,11,8,3,7,15,9,6,0,0,0,0,0,59
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2019-01-01,0,0,9,15,1,4,8,20,12,7,0,0,0,0,76
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2019-01-01,0,0,0,0,0,1,3,2,1,5,0,0,0,0,12
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2019-01-01,0,0,10,14,1,4,2,3,29,31,0,0,0,0,94
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2019-01-01,0,0,3,2,3,2,2,6,4,7,0,0,0,0,29
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2019-01-01,0,0,8,8,4,3,4,11,2,7,0,0,0,0,47
SANTIVAÑES,atencion odontologica,exodoncia,2019-01-01,0,0,4,0,1,1,1,1,4,9,0,0,0,0,21
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2019-01-01,0,0,5,4,1,1,4,5,1,1,0,0,0,0,22
SAPAHAQUI,atencion odontologica,exodoncia,2019-01-01,0,1,5,1,3,9,10,13,12,6,0,0,0,0,60
SENA,atencion odontologica,exodoncia,2019-01-01,1,2,0,1,0,3,1,3,1,0,0,0,0,0,12
SHINAOTA,atencion odontologica,exodoncia,2019-01-01,0,0,1,3,1,0,1,0,2,2,0,0,0,0,10
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2019-01-01,0,0,3,0,2,0,1,3,1,1,0,0,0,0,11
SICAYA,atencion odontologica,exodoncia,2019-01-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,exodoncia,2019-01-01,2,0,17,37,0,2,0,19,20,22,0,0,0,0,119
SOPACHUY,atencion odontologica,exodoncia,2019-01-01,0,0,6,6,2,2,3,5,0,8,0,0,0,0,32
SORACACHI,atencion odontologica,exodoncia,2019-01-01,0,0,11,12,4,7,6,17,13,8,0,0,0,0,78
SORATA,atencion odontologica,exodoncia,2019-01-01,1,2,15,9,1,5,7,16,7,7,0,0,0,0,70
SUCRE,atencion odontologica,exodoncia,2019-01-01,11,9,135,180,28,64,93,193,44,45,0,0,0,0,802
TACACHI,atencion odontologica,exodoncia,2019-01-01,0,0,3,0,0,1,1,0,0,0,0,0,0,0,5
TACACOMA,atencion odontologica,exodoncia,2019-01-01,0,0,1,0,1,0,4,5,2,1,0,0,0,0,14
TACOPAYA,atencion odontologica,exodoncia,2019-01-01,0,0,0,0,3,2,0,4,2,2,0,0,0,0,13
TAHUA,atencion odontologica,exodoncia,2019-01-01,0,0,1,0,0,2,0,2,0,6,0,0,0,0,11
TAPACARI,atencion odontologica,exodoncia,2019-01-01,0,0,6,7,2,2,7,14,14,18,0,0,0,0,70
TARABUCO,atencion odontologica,exodoncia,2019-01-01,2,0,5,16,3,11,9,36,5,7,0,0,0,0,94
TARACO,atencion odontologica,exodoncia,2019-01-01,0,0,2,2,4,3,2,6,1,10,0,0,0,0,30
TARATA,atencion odontologica,exodoncia,2019-01-01,0,0,4,8,2,3,6,13,3,4,0,0,0,0,43
TARIJA,atencion odontologica,exodoncia,2019-01-01,3,2,151,127,26,37,59,162,21,15,0,0,0,0,603
TARVITA,atencion odontologica,exodoncia,2019-01-01,0,0,12,6,1,5,15,54,1,4,0,0,0,0,98
TEOPONTE,atencion odontologica,exodoncia,2019-01-01,1,1,5,12,3,4,7,17,4,3,0,0,0,0,57
TIAHUANACU,atencion odontologica,exodoncia,2019-01-01,0,0,17,9,10,6,5,10,15,7,0,0,0,0,79
TINGUIPAYA,atencion odontologica,exodoncia,2019-01-01,0,0,1,2,0,1,3,6,5,7,0,0,0,0,25
TIPUANI,atencion odontologica,exodoncia,2019-01-01,0,0,3,2,0,0,0,2,0,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,exodoncia,2019-01-01,1,1,11,22,1,9,8,22,4,7,0,0,0,0,86
TIRAQUE (CBBA),atencion odontologica,exodoncia,2019-01-01,0,0,6,14,7,4,3,12,3,4,0,0,0,0,53
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2019-01-01,1,0,0,1,1,2,3,5,1,3,0,0,0,0,17
TOCO,atencion odontologica,exodoncia,2019-01-01,0,0,1,4,0,0,0,1,2,2,0,0,0,0,10
TODOS SANTOS,atencion odontologica,exodoncia,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,exodoncia,2019-01-01,0,0,3,2,0,0,0,0,0,4,0,0,0,0,9
TOLEDO,atencion odontologica,exodoncia,2019-01-01,0,0,11,6,5,5,3,5,5,1,0,0,0,0,41
TOMAVE,atencion odontologica,exodoncia,2019-01-01,0,0,5,0,2,11,13,18,7,6,0,0,0,0,62
TOMINA,atencion odontologica,exodoncia,2019-01-01,0,0,7,12,6,4,12,24,14,0,0,0,0,0,79
TORO TORO,atencion odontologica,exodoncia,2019-01-01,1,0,2,2,2,0,8,8,6,0,0,0,0,0,29
TOTORA(CBBA),atencion odontologica,exodoncia,2019-01-01,0,0,11,14,1,3,3,8,3,0,0,0,0,0,43
TOTORA(ORR),atencion odontologica,exodoncia,2019-01-01,0,0,3,3,0,1,3,9,1,4,0,0,0,0,24
TRIGAL,atencion odontologica,exodoncia,2019-01-01,0,0,1,3,0,0,0,8,1,2,0,0,0,0,15
TRINIDAD,atencion odontologica,exodoncia,2019-01-01,1,2,101,86,20,29,58,107,45,26,0,0,0,0,475
TUPIZA,atencion odontologica,exodoncia,2019-01-01,1,2,33,15,7,7,19,38,7,10,0,0,0,0,139
TURCO,atencion odontologica,exodoncia,2019-01-01,0,0,0,4,0,2,1,7,0,3,0,0,0,0,17
UMALA,atencion odontologica,exodoncia,2019-01-01,0,0,4,5,0,1,0,2,3,1,0,0,0,0,16
UNCIA,atencion odontologica,exodoncia,2019-01-01,0,0,12,15,3,3,6,27,7,11,0,0,0,0,84
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2019-01-01,0,0,13,21,4,19,8,33,5,7,0,0,0,0,110
URUBICHA,atencion odontologica,exodoncia,2019-01-01,0,0,0,0,0,4,0,4,0,1,0,0,0,0,9
UYUNI,atencion odontologica,exodoncia,2019-01-01,0,0,7,8,5,13,9,21,10,11,0,0,0,0,84
VACAS,atencion odontologica,exodoncia,2019-01-01,0,4,11,14,1,6,2,21,4,6,0,0,0,0,69
VALLEGRANDE,atencion odontologica,exodoncia,2019-01-01,0,0,5,10,3,3,7,12,1,3,0,0,0,0,44
VIACHA,atencion odontologica,exodoncia,2019-01-01,3,7,60,44,22,23,23,65,12,21,0,0,0,0,280
VILA VILA,atencion odontologica,exodoncia,2019-01-01,0,0,8,1,0,1,2,1,0,1,0,0,0,0,14
VILLA CHARCAS,atencion odontologica,exodoncia,2019-01-01,0,0,13,7,1,7,6,6,0,3,0,0,0,0,43
VILLA MONTES,atencion odontologica,exodoncia,2019-01-01,0,0,53,54,11,21,17,65,11,8,0,0,0,0,240
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2019-01-01,0,0,2,2,1,2,1,2,2,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,exodoncia,2019-01-01,0,0,0,1,1,3,1,2,1,4,0,0,0,0,13
VILLA SERRANO,atencion odontologica,exodoncia,2019-01-01,0,0,3,11,1,7,15,14,0,0,0,0,0,0,51
VILLA TUNARI,atencion odontologica,exodoncia,2019-01-01,2,1,29,22,5,10,10,35,11,10,0,0,0,0,135
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2019-01-01,0,0,8,10,0,3,1,22,4,0,0,0,0,0,48
VILLAZON,atencion odontologica,exodoncia,2019-01-01,0,2,18,28,5,16,21,25,7,16,0,0,0,0,138
VINTO,atencion odontologica,exodoncia,2019-01-01,0,1,19,18,1,12,3,36,14,1,0,0,0,0,105
VITICHI,atencion odontologica,exodoncia,2019-01-01,0,0,7,4,4,2,3,18,4,3,0,0,0,0,45
WALDO BALLIVIAN,atencion odontologica,exodoncia,2019-01-01,0,0,2,13,6,10,8,11,0,1,0,0,0,0,51
WARNES,atencion odontologica,exodoncia,2019-01-01,1,1,20,15,2,2,20,24,14,6,0,0,0,0,105
YACO,atencion odontologica,exodoncia,2019-01-01,0,0,0,6,2,5,3,7,5,5,0,0,0,0,33
YACUIBA,atencion odontologica,exodoncia,2019-01-01,0,1,8,6,0,3,12,19,6,8,0,0,0,0,63
YAMPARAEZ,atencion odontologica,exodoncia,2019-01-01,0,0,3,5,2,0,3,10,3,10,0,0,0,0,36
YANACACHI,atencion odontologica,exodoncia,2019-01-01,0,0,2,6,0,0,0,2,2,0,0,0,0,0,12
YAPACANI,atencion odontologica,exodoncia,2019-01-01,5,10,7,14,1,2,7,13,5,12,0,0,0,0,76
YOCALLA,atencion odontologica,exodoncia,2019-01-01,0,1,3,9,0,3,3,20,8,6,0,0,0,0,53
YOTALA,atencion odontologica,exodoncia,2019-01-01,0,0,3,5,0,0,0,5,7,2,0,0,0,0,22
YUNCHARA,atencion odontologica,exodoncia,2019-01-01,0,0,5,11,0,4,4,8,2,7,0,0,0,0,41
ZUDAÑEZ,atencion odontologica,exodoncia,2019-01-01,0,0,5,5,2,5,4,10,0,0,0,0,0,0,31
ACACIO,atencion odontologica,exodoncia,2019-02-01,0,0,5,2,0,2,2,5,4,3,0,0,0,0,23
ACHACACHI,atencion odontologica,exodoncia,2019-02-01,1,1,14,7,2,4,7,10,23,17,0,0,0,0,86
ACHOCALLA,atencion odontologica,exodoncia,2019-02-01,0,1,7,8,2,6,5,14,2,7,0,0,0,0,52
AIQUILE,atencion odontologica,exodoncia,2019-02-01,0,0,5,8,0,0,0,2,1,2,0,0,0,0,18
ALALAY,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,0,4,2,0,0,0,0,6
ALCALA,atencion odontologica,exodoncia,2019-02-01,0,0,2,2,0,0,1,3,2,0,0,0,0,0,10
ALTO BENI,atencion odontologica,exodoncia,2019-02-01,0,0,4,3,0,4,3,7,2,0,0,0,0,0,23
ANCORAIMES,atencion odontologica,exodoncia,2019-02-01,1,0,1,4,5,6,10,17,17,27,0,0,0,0,88
ANDAMARCA,atencion odontologica,exodoncia,2019-02-01,0,0,4,0,1,1,1,6,2,0,0,0,0,0,15
ANTEQUERA,atencion odontologica,exodoncia,2019-02-01,0,0,8,3,1,0,0,2,0,1,0,0,0,0,15
ANZALDO,atencion odontologica,exodoncia,2019-02-01,0,0,2,3,0,0,0,0,2,4,0,0,0,0,11
APOLO,atencion odontologica,exodoncia,2019-02-01,0,0,4,3,2,5,3,12,9,3,0,0,0,0,41
ARAMPAMPA,atencion odontologica,exodoncia,2019-02-01,0,0,0,3,0,0,1,0,1,2,0,0,0,0,7
ARANI,atencion odontologica,exodoncia,2019-02-01,0,0,4,4,0,4,1,7,1,3,0,0,0,0,24
ARBIETO,atencion odontologica,exodoncia,2019-02-01,1,0,9,14,0,0,2,12,10,19,0,0,0,0,67
ARQUE,atencion odontologica,exodoncia,2019-02-01,0,0,2,6,1,3,9,21,3,9,0,0,0,0,54
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2019-02-01,3,0,0,2,2,0,5,6,7,16,0,0,0,0,41
ATOCHA,atencion odontologica,exodoncia,2019-02-01,0,0,9,20,11,10,17,19,14,7,0,0,0,0,107
AUCAPATA,atencion odontologica,exodoncia,2019-02-01,0,0,1,2,1,4,5,4,3,2,0,0,0,0,22
AYATA,atencion odontologica,exodoncia,2019-02-01,0,0,5,8,2,2,17,18,5,5,0,0,0,0,62
AYO AYO,atencion odontologica,exodoncia,2019-02-01,0,0,1,1,1,0,1,6,9,8,0,0,0,0,27
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2019-02-01,0,0,8,13,2,8,15,21,16,10,0,0,0,0,93
AZURDUY,atencion odontologica,exodoncia,2019-02-01,0,0,7,5,5,3,14,29,15,20,0,0,0,0,98
BATALLAS,atencion odontologica,exodoncia,2019-02-01,0,0,1,9,3,2,6,9,14,12,0,0,0,0,56
BAURES,atencion odontologica,exodoncia,2019-02-01,1,0,2,2,4,1,6,4,5,0,0,0,0,0,25
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
BELEN DE URMIRI,atencion odontologica,exodoncia,2019-02-01,0,0,2,0,0,0,1,0,0,2,0,0,0,0,5
BELLA FLOR,atencion odontologica,exodoncia,2019-02-01,0,0,5,3,0,0,2,2,1,0,0,0,0,0,13
BERMEJO,atencion odontologica,exodoncia,2019-02-01,0,0,11,13,2,7,10,30,10,5,0,0,0,0,88
BETANZOS,atencion odontologica,exodoncia,2019-02-01,0,0,8,22,6,8,11,25,25,23,0,0,0,0,128
BOLIVAR,atencion odontologica,exodoncia,2019-02-01,0,0,2,0,0,5,1,4,1,3,0,0,0,0,16
BOLPEBRA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,atencion odontologica,exodoncia,2019-02-01,0,0,4,9,1,7,1,24,4,1,0,0,0,0,51
BUENA VISTA,atencion odontologica,exodoncia,2019-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,exodoncia,2019-02-01,0,0,5,1,2,5,8,26,6,3,0,0,0,0,56
CAIROMA,atencion odontologica,exodoncia,2019-02-01,0,0,2,0,2,1,12,6,10,0,0,0,0,0,33
"CAIZA ""D""",atencion odontologica,exodoncia,2019-02-01,0,0,4,6,1,1,3,10,3,9,0,0,0,0,37
CAJUATA,atencion odontologica,exodoncia,2019-02-01,1,0,2,18,3,5,15,17,7,6,0,0,0,0,74
CALACOTO,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,0,2,8,0,0,0,0,10
CALAMARCA,atencion odontologica,exodoncia,2019-02-01,0,0,12,16,4,11,6,17,8,6,0,0,0,0,80
CAMARGO,atencion odontologica,exodoncia,2019-02-01,0,0,7,5,2,2,4,27,7,6,0,0,0,0,60
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2019-02-01,0,0,4,1,0,2,1,6,5,0,0,0,0,0,19
CAMIRI,atencion odontologica,exodoncia,2019-02-01,1,0,9,9,5,4,9,15,15,3,0,0,0,0,70
CAPINOTA,atencion odontologica,exodoncia,2019-02-01,0,0,6,2,3,4,4,4,4,14,0,0,0,0,41
CAQUIAVIRI,atencion odontologica,exodoncia,2019-02-01,0,0,4,13,8,9,9,30,15,13,0,0,0,0,101
CARACOLLO,atencion odontologica,exodoncia,2019-02-01,0,2,10,10,1,4,3,8,4,6,0,0,0,0,48
CARANAVI,atencion odontologica,exodoncia,2019-02-01,0,0,5,7,2,10,15,12,20,13,0,0,0,0,84
CARANGAS,atencion odontologica,exodoncia,2019-02-01,0,0,0,2,0,0,0,0,0,6,0,0,0,0,8
CARAPARI,atencion odontologica,exodoncia,2019-02-01,0,0,18,24,2,8,16,35,5,0,0,0,0,0,108
CARIPUYO,atencion odontologica,exodoncia,2019-02-01,0,0,3,3,1,0,2,6,3,2,0,0,0,0,20
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2019-02-01,1,0,2,1,0,0,2,2,4,4,0,0,0,0,16
CATACORA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,exodoncia,2019-02-01,0,0,39,35,2,11,14,18,18,12,0,0,0,0,149
CHAQUI,atencion odontologica,exodoncia,2019-02-01,0,1,3,6,2,1,2,9,9,23,0,0,0,0,56
CHARAGUA,atencion odontologica,exodoncia,2019-02-01,2,0,13,14,7,11,16,35,3,0,0,0,0,0,101
CHARAÑA,atencion odontologica,exodoncia,2019-02-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
CHAYANTA,atencion odontologica,exodoncia,2019-02-01,0,0,5,2,4,10,7,10,2,30,0,0,0,0,70
CHIMORE,atencion odontologica,exodoncia,2019-02-01,0,0,2,3,1,2,3,22,7,5,0,0,0,0,45
CHIPAYA,atencion odontologica,exodoncia,2019-02-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
CHOQUE COTA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,3,0,0,1,3,0,0,0,0,7
CHUA COCANI,atencion odontologica,exodoncia,2019-02-01,0,0,1,1,1,1,0,1,7,3,0,0,0,0,15
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2019-02-01,0,0,8,3,1,3,1,15,1,3,0,0,0,0,35
CHUMA,atencion odontologica,exodoncia,2019-02-01,1,0,10,13,8,7,13,25,28,16,0,0,0,0,121
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2019-02-01,2,0,1,1,0,3,2,2,2,3,0,0,0,0,16
CKOCHAS,atencion odontologica,exodoncia,2019-02-01,0,0,0,4,2,6,6,8,3,4,0,0,0,0,33
CLIZA,atencion odontologica,exodoncia,2019-02-01,0,0,9,5,0,2,1,9,7,7,0,0,0,0,40
COBIJA,atencion odontologica,exodoncia,2019-02-01,1,4,18,21,3,13,41,38,18,2,0,0,0,0,159
COCAPATA,atencion odontologica,exodoncia,2019-02-01,0,0,0,2,0,2,2,10,17,3,0,0,0,0,36
COCHABAMBA,atencion odontologica,exodoncia,2019-02-01,8,9,93,93,68,83,127,179,120,114,0,0,0,0,894
COIPASA,atencion odontologica,exodoncia,2019-02-01,0,0,4,5,0,0,0,0,0,0,0,0,0,0,9
COLCAPIRHUA,atencion odontologica,exodoncia,2019-02-01,0,0,12,5,0,0,2,12,7,8,0,0,0,0,46
"COLCHA ""K""",atencion odontologica,exodoncia,2019-02-01,0,0,9,4,2,4,3,4,5,4,0,0,0,0,35
COLLANA,atencion odontologica,exodoncia,2019-02-01,0,0,5,2,1,0,2,1,2,1,0,0,0,0,14
COLOMI,atencion odontologica,exodoncia,2019-02-01,1,0,1,2,0,0,4,8,7,0,0,0,0,0,23
COLPA BELGICA,atencion odontologica,exodoncia,2019-02-01,2,0,3,0,0,0,0,1,0,6,0,0,0,0,12
COLQUECHACA,atencion odontologica,exodoncia,2019-02-01,1,3,17,21,9,6,20,41,20,18,0,0,0,0,156
COLQUENCHA,atencion odontologica,exodoncia,2019-02-01,0,0,14,12,13,9,3,26,6,6,0,0,0,0,89
COLQUIRI,atencion odontologica,exodoncia,2019-02-01,0,0,4,7,2,3,7,10,5,13,0,0,0,0,51
COMANCHE,atencion odontologica,exodoncia,2019-02-01,0,0,5,4,3,2,1,6,0,0,0,0,0,0,21
COMARAPA,atencion odontologica,exodoncia,2019-02-01,1,2,4,7,0,7,2,22,3,11,0,0,0,0,59
COMBAYA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
CONCEPCION,atencion odontologica,exodoncia,2019-02-01,1,1,2,3,0,3,2,6,2,1,0,0,0,0,21
COPACABANA,atencion odontologica,exodoncia,2019-02-01,1,0,3,6,4,1,5,4,17,14,0,0,0,0,55
CORIPATA,atencion odontologica,exodoncia,2019-02-01,0,0,2,1,1,3,5,2,2,0,0,0,0,0,16
CORO CORO,atencion odontologica,exodoncia,2019-02-01,0,0,1,5,5,12,4,8,1,6,0,0,0,0,42
COROICO,atencion odontologica,exodoncia,2019-02-01,0,2,13,3,4,12,17,32,3,20,0,0,0,0,106
CORQUE,atencion odontologica,exodoncia,2019-02-01,0,0,5,0,0,0,3,2,2,1,0,0,0,0,13
COTAGAITA,atencion odontologica,exodoncia,2019-02-01,0,0,8,12,4,6,10,16,6,16,0,0,0,0,78
COTOCA,atencion odontologica,exodoncia,2019-02-01,1,1,4,0,0,3,2,24,55,58,0,0,0,0,148
CRUZ DE MACHACAMARCA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,exodoncia,2019-02-01,1,6,8,7,2,1,3,7,9,11,0,0,0,0,55
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2019-02-01,0,0,9,3,2,0,1,7,2,8,0,0,0,0,32
CUEVO,atencion odontologica,exodoncia,2019-02-01,0,0,1,6,0,1,2,18,2,1,0,0,0,0,31
CULPINA,atencion odontologica,exodoncia,2019-02-01,0,0,4,13,2,6,12,24,15,7,0,0,0,0,83
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2019-02-01,0,0,1,4,0,5,1,5,2,0,0,0,0,0,18
CURVA,atencion odontologica,exodoncia,2019-02-01,0,0,1,2,0,1,1,2,0,0,0,0,0,0,7
DESAGUADERO,atencion odontologica,exodoncia,2019-02-01,0,0,10,12,7,1,2,13,11,7,0,0,0,0,63
EL ALTO,atencion odontologica,exodoncia,2019-02-01,11,17,308,315,53,72,70,132,120,51,0,0,0,0,1149
EL CHORO,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,exodoncia,2019-02-01,0,0,1,2,1,3,5,13,20,1,0,0,0,0,46
EL PUENTE(TJA),atencion odontologica,exodoncia,2019-02-01,0,0,5,3,6,3,5,12,0,3,0,0,0,0,37
EL TORNO,atencion odontologica,exodoncia,2019-02-01,3,2,14,17,3,10,10,19,6,9,0,0,0,0,93
EL VILLAR,atencion odontologica,exodoncia,2019-02-01,0,0,5,6,4,4,7,27,9,11,0,0,0,0,73
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2019-02-01,0,0,17,18,4,11,12,60,13,5,0,0,0,0,140
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2019-02-01,0,0,3,2,1,0,5,8,6,10,0,0,0,0,35
ESCARA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ESMERALDA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
EUCALIPTUS,atencion odontologica,exodoncia,2019-02-01,0,0,3,1,0,0,2,4,3,3,0,0,0,0,16
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2019-02-01,0,0,0,1,1,0,0,7,3,7,0,0,0,0,19
FILADELFIA,atencion odontologica,exodoncia,2019-02-01,0,0,3,3,0,3,5,6,1,1,0,0,0,0,22
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2019-02-01,0,0,3,3,0,0,0,5,2,1,0,0,0,0,14
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2019-02-01,0,0,2,10,1,2,6,19,11,0,0,0,0,0,51
GUANAY,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAQUI,atencion odontologica,exodoncia,2019-02-01,0,0,2,4,3,3,2,17,5,15,0,0,0,0,51
GUAYARAMERIN,atencion odontologica,exodoncia,2019-02-01,1,0,41,37,7,14,19,46,7,3,0,0,0,0,175
GUTIERREZ,atencion odontologica,exodoncia,2019-02-01,0,0,3,1,2,0,1,11,0,6,0,0,0,0,24
HUACARETA,atencion odontologica,exodoncia,2019-02-01,0,0,0,3,0,6,10,7,8,7,0,0,0,0,41
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2019-02-01,0,0,4,3,0,0,6,0,0,0,0,0,0,0,13
HUACHACALLA,atencion odontologica,exodoncia,2019-02-01,0,0,0,0,0,1,3,1,1,2,0,0,0,0,8
HUANUNI,atencion odontologica,exodoncia,2019-02-01,1,1,14,17,4,7,20,22,11,5,0,0,0,0,102
HUARACAJE,atencion odontologica,exodoncia,2019-02-01,0,0,0,2,0,1,1,8,1,0,0,0,0,0,13
HUARINA,atencion odontologica,exodoncia,2019-02-01,0,0,1,1,0,0,0,1,6,4,0,0,0,0,13
HUATAJATA,atencion odontologica,exodoncia,2019-02-01,0,0,5,2,1,1,3,2,0,3,0,0,0,0,17
HUAYLLAMARCA,atencion odontologica,exodoncia,2019-02-01,0,0,0,4,0,1,0,2,1,3,0,0,0,0,11
