,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
SICAYA,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,consulta repetida,2019-01-01,158,119,15,16,1,10,1,51,5,13,0,2,0,10,401
SOPACHUY,atencion odontologica,consulta repetida,2019-01-01,0,6,4,5,0,0,0,0,0,0,0,0,0,4,19
SORACACHI,atencion odontologica,consulta repetida,2019-01-01,0,1,1,6,7,3,6,13,7,4,0,4,0,2,54
SORATA,atencion odontologica,consulta repetida,2019-01-01,2,1,2,1,1,1,5,7,1,3,0,1,0,1,26
SUCRE,atencion odontologica,consulta repetida,2019-01-01,155,262,388,418,238,376,480,969,108,56,0,24,0,7,3481
TACACHI,atencion odontologica,consulta repetida,2019-01-01,0,0,0,5,0,0,0,7,0,0,0,0,0,0,12
TACOPAYA,atencion odontologica,consulta repetida,2019-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TAHUA,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,consulta repetida,2019-01-01,0,0,1,1,1,0,4,12,2,2,0,0,0,0,23
TARABUCO,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6
TARACO,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4
TARATA,atencion odontologica,consulta repetida,2019-01-01,0,1,0,6,0,3,4,8,1,0,0,1,0,0,24
TARIJA,atencion odontologica,consulta repetida,2019-01-01,41,60,256,277,119,189,254,513,140,46,0,19,0,8,1922
TARVITA,atencion odontologica,consulta repetida,2019-01-01,5,1,2,10,0,4,11,16,2,0,0,3,0,1,55
TEOPONTE,atencion odontologica,consulta repetida,2019-01-01,4,3,0,2,2,5,4,4,0,0,0,0,0,0,24
TIAHUANACU,atencion odontologica,consulta repetida,2019-01-01,3,6,5,12,1,7,7,15,1,0,0,0,0,2,59
TINGUIPAYA,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,0,0,1,6,1,0,0,0,0,3,11
TIPUANI,atencion odontologica,consulta repetida,2019-01-01,6,1,5,3,0,0,0,4,4,0,0,1,0,1,25
TIQUIPAYA,atencion odontologica,consulta repetida,2019-01-01,51,26,0,0,0,5,0,23,4,7,0,16,0,4,136
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2019-01-01,3,5,0,1,2,0,1,1,1,2,0,0,0,1,17
TOCO,atencion odontologica,consulta repetida,2019-01-01,1,0,0,0,0,0,0,5,1,0,0,0,0,2,9
TODOS SANTOS,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4
TOLATA,atencion odontologica,consulta repetida,2019-01-01,3,1,0,0,0,0,0,2,0,2,0,0,0,0,8
TOLEDO,atencion odontologica,consulta repetida,2019-01-01,0,0,3,5,7,1,0,13,1,2,0,0,0,1,33
TOMAVE,atencion odontologica,consulta repetida,2019-01-01,0,1,7,2,2,4,8,17,0,0,0,2,0,2,45
TOMINA,atencion odontologica,consulta repetida,2019-01-01,7,1,9,24,3,17,18,27,0,0,0,4,0,2,112
TORO TORO,atencion odontologica,consulta repetida,2019-01-01,0,0,0,1,0,5,2,10,0,0,0,2,0,2,22
TOTORA(CBBA),atencion odontologica,consulta repetida,2019-01-01,3,0,4,19,2,14,3,15,0,3,0,0,0,0,63
TOTORA(ORR),atencion odontologica,consulta repetida,2019-01-01,1,0,1,6,2,5,4,6,1,4,0,4,0,1,35
TRIGAL,atencion odontologica,consulta repetida,2019-01-01,0,0,2,0,0,0,0,0,7,1,0,0,0,0,10
TRINIDAD,atencion odontologica,consulta repetida,2019-01-01,58,58,114,78,54,77,113,175,68,53,0,5,0,2,855
TUPIZA,atencion odontologica,consulta repetida,2019-01-01,12,44,40,75,21,43,47,110,16,29,0,0,0,2,439
TURCO,atencion odontologica,consulta repetida,2019-01-01,0,0,1,0,3,7,4,0,3,2,0,0,0,0,20
UMALA,atencion odontologica,consulta repetida,2019-01-01,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
UNCIA,atencion odontologica,consulta repetida,2019-01-01,8,10,34,55,8,40,29,43,33,5,0,13,0,7,285
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2019-01-01,0,6,21,19,15,30,12,41,1,2,0,1,0,0,148
UYUNI,atencion odontologica,consulta repetida,2019-01-01,3,0,10,15,2,9,17,13,4,5,0,2,0,0,80
VACAS,atencion odontologica,consulta repetida,2019-01-01,0,5,0,4,0,2,1,8,8,2,0,0,0,0,30
VALLEGRANDE,atencion odontologica,consulta repetida,2019-01-01,13,12,21,34,16,23,23,45,19,22,0,4,0,6,238
VIACHA,atencion odontologica,consulta repetida,2019-01-01,41,41,26,25,14,34,37,68,8,7,0,11,0,16,328
VILA VILA,atencion odontologica,consulta repetida,2019-01-01,0,1,0,1,0,2,0,8,1,0,0,2,0,0,15
VILLA CHARCAS,atencion odontologica,consulta repetida,2019-01-01,0,1,6,8,10,13,4,12,0,1,0,0,0,2,57
VILLA MONTES,atencion odontologica,consulta repetida,2019-01-01,1,2,6,15,21,13,19,38,17,1,0,2,0,0,135
VILLA RIVERO,atencion odontologica,consulta repetida,2019-01-01,0,0,1,11,1,2,3,9,3,0,0,0,0,0,30
VILLA SERRANO,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
VILLA TUNARI,atencion odontologica,consulta repetida,2019-01-01,5,5,8,10,1,4,4,33,2,0,0,0,0,9,81
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2019-01-01,5,2,2,1,0,1,0,0,3,2,0,0,0,0,16
VILLAZON,atencion odontologica,consulta repetida,2019-01-01,50,54,52,47,35,32,44,95,5,9,0,10,0,6,439
VINTO,atencion odontologica,consulta repetida,2019-01-01,0,1,1,1,1,0,0,1,2,0,0,1,0,0,8
VITICHI,atencion odontologica,consulta repetida,2019-01-01,1,0,1,5,3,5,6,18,0,0,0,1,0,4,44
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2019-01-01,0,0,0,2,0,1,0,3,0,0,0,0,0,0,6
WARNES,atencion odontologica,consulta repetida,2019-01-01,23,16,10,8,2,6,15,29,6,1,0,4,0,1,121
YACUIBA,atencion odontologica,consulta repetida,2019-01-01,6,6,9,17,23,17,14,59,32,3,0,4,0,2,192
YAMPARAEZ,atencion odontologica,consulta repetida,2019-01-01,13,39,6,2,3,9,2,15,0,0,0,5,0,5,99
YANACACHI,atencion odontologica,consulta repetida,2019-01-01,0,0,0,0,0,0,2,3,0,0,0,0,0,1,6
YAPACANI,atencion odontologica,consulta repetida,2019-01-01,11,9,10,18,13,18,32,62,5,9,0,23,0,12,222
YOCALLA,atencion odontologica,consulta repetida,2019-01-01,1,1,2,4,0,6,1,6,0,0,0,1,0,0,22
YOTALA,atencion odontologica,consulta repetida,2019-01-01,2,0,3,5,5,8,8,5,0,0,0,1,0,0,37
YUNCHARA,atencion odontologica,consulta repetida,2019-01-01,0,0,0,2,0,0,1,2,2,0,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,consulta repetida,2019-01-01,0,1,4,2,1,2,1,4,0,0,0,0,0,1,16
ACACIO,atencion odontologica,consulta repetida,2019-02-01,0,0,1,4,0,1,7,11,28,8,0,0,0,4,64
ACHACACHI,atencion odontologica,consulta repetida,2019-02-01,37,33,9,5,11,2,8,25,9,9,0,0,0,4,152
ACHOCALLA,atencion odontologica,consulta repetida,2019-02-01,2,0,1,4,1,2,0,9,0,0,0,0,0,5,24
AIQUILE,atencion odontologica,consulta repetida,2019-02-01,9,9,6,20,3,3,7,25,14,9,0,1,0,3,109
ALCALA,atencion odontologica,consulta repetida,2019-02-01,0,2,0,8,1,10,23,26,1,0,0,1,0,1,73
ALTO BENI,atencion odontologica,consulta repetida,2019-02-01,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
ANCORAIMES,atencion odontologica,consulta repetida,2019-02-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
ANDAMARCA,atencion odontologica,consulta repetida,2019-02-01,0,2,0,0,2,7,2,20,10,3,0,0,0,5,51
ANTEQUERA,atencion odontologica,consulta repetida,2019-02-01,4,5,5,27,9,1,20,18,1,1,0,0,0,6,97
APOLO,atencion odontologica,consulta repetida,2019-02-01,0,1,0,0,0,3,0,1,0,0,0,0,0,2,7
ARAMPAMPA,atencion odontologica,consulta repetida,2019-02-01,2,2,0,2,0,2,0,1,4,0,0,0,0,0,13
ARANI,atencion odontologica,consulta repetida,2019-02-01,13,4,4,15,4,12,2,19,7,4,0,0,0,6,90
ARBIETO,atencion odontologica,consulta repetida,2019-02-01,10,6,1,3,2,0,0,10,3,7,0,2,0,4,48
ARQUE,atencion odontologica,consulta repetida,2019-02-01,0,0,0,1,0,0,8,3,0,0,0,2,0,1,15
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2019-02-01,22,15,0,0,2,14,3,29,6,4,0,15,0,7,117
ATOCHA,atencion odontologica,consulta repetida,2019-02-01,11,25,55,56,26,56,96,194,23,12,0,0,0,0,554
AUCAPATA,atencion odontologica,consulta repetida,2019-02-01,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4
AYO AYO,atencion odontologica,consulta repetida,2019-02-01,0,0,2,1,1,1,6,3,1,0,0,0,0,0,15
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2019-02-01,9,4,17,20,7,4,34,41,9,6,0,0,0,3,154
AZURDUY,atencion odontologica,consulta repetida,2019-02-01,13,21,23,15,24,17,35,60,3,11,0,3,0,6,231
BAURES,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,5,2,1,0,0,0,0,0,8
BELEN DE URMIRI,atencion odontologica,consulta repetida,2019-02-01,1,0,0,0,0,0,4,1,7,0,0,0,0,2,15
BERMEJO,atencion odontologica,consulta repetida,2019-02-01,8,11,30,24,9,32,61,92,9,4,0,7,0,0,287
BETANZOS,atencion odontologica,consulta repetida,2019-02-01,11,3,10,10,3,15,14,25,1,9,0,12,0,3,116
BOLIVAR,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
BOYUIBE,atencion odontologica,consulta repetida,2019-02-01,0,0,0,1,0,8,5,9,0,1,0,0,0,0,24
BUENA VISTA,atencion odontologica,consulta repetida,2019-02-01,17,27,0,3,2,3,3,8,3,0,0,5,0,2,73
CABEZAS,atencion odontologica,consulta repetida,2019-02-01,0,3,2,1,0,3,2,6,1,2,0,1,0,0,21
CAIROMA,atencion odontologica,consulta repetida,2019-02-01,0,0,2,2,0,0,0,1,1,0,0,0,0,0,6
"CAIZA ""D""",atencion odontologica,consulta repetida,2019-02-01,4,3,5,10,3,0,0,11,0,3,0,0,0,0,39
CAJUATA,atencion odontologica,consulta repetida,2019-02-01,1,0,1,2,1,0,2,5,1,0,0,1,0,2,16
CALAMARCA,atencion odontologica,consulta repetida,2019-02-01,0,0,2,1,2,5,4,7,2,0,0,0,0,0,23
CAMARGO,atencion odontologica,consulta repetida,2019-02-01,14,6,8,2,0,2,2,17,1,6,0,4,0,2,64
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2019-02-01,0,0,1,1,0,2,4,23,5,0,0,0,0,3,39
CAMIRI,atencion odontologica,consulta repetida,2019-02-01,32,27,19,29,16,37,43,81,16,9,0,8,0,1,318
CAPINOTA,atencion odontologica,consulta repetida,2019-02-01,8,2,4,6,1,4,4,11,11,8,0,0,0,2,61
CAQUIAVIRI,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,7,0,0,0,0,0,1,8
CARACOLLO,atencion odontologica,consulta repetida,2019-02-01,7,15,19,16,6,16,5,36,13,5,0,3,0,1,142
CARANAVI,atencion odontologica,consulta repetida,2019-02-01,12,11,7,9,8,9,10,20,8,1,0,5,0,5,105
CARANGAS,atencion odontologica,consulta repetida,2019-02-01,0,0,0,3,0,0,0,2,0,2,0,0,0,2,9
CARAPARI,atencion odontologica,consulta repetida,2019-02-01,2,0,13,5,10,19,19,38,0,1,0,0,0,0,107
CARIPUYO,atencion odontologica,consulta repetida,2019-02-01,0,3,0,0,0,0,0,4,2,1,0,0,0,0,10
CHALLAPATA,atencion odontologica,consulta repetida,2019-02-01,30,25,34,34,8,22,19,38,12,17,0,15,0,7,261
CHAQUI,atencion odontologica,consulta repetida,2019-02-01,5,2,2,0,2,5,3,18,6,9,0,6,0,1,59
CHARAGUA,atencion odontologica,consulta repetida,2019-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CHAYANTA,atencion odontologica,consulta repetida,2019-02-01,1,9,0,0,3,4,5,14,6,4,0,7,0,2,55
CHIMORE,atencion odontologica,consulta repetida,2019-02-01,0,0,1,3,1,2,5,10,3,0,0,2,0,3,30
CHIPAYA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,2,0,2,4,1,0,0,0,0,0,9
CHOQUE COTA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2019-02-01,14,10,8,15,2,6,2,13,0,0,0,3,0,7,80
CHUMA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,5,3,2,0,1,0,0,0,0,11
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2019-02-01,0,2,8,10,0,12,4,21,3,8,0,3,0,5,76
CKOCHAS,atencion odontologica,consulta repetida,2019-02-01,1,2,0,4,0,0,0,18,15,15,0,0,0,14,69
CLIZA,atencion odontologica,consulta repetida,2019-02-01,28,35,32,21,2,6,14,60,11,36,0,3,0,14,262
COBIJA,atencion odontologica,consulta repetida,2019-02-01,17,19,24,44,31,24,57,110,4,7,0,15,0,28,380
COCAPATA,atencion odontologica,consulta repetida,2019-02-01,21,5,0,1,0,1,0,25,0,1,0,6,0,14,74
COCHABAMBA,atencion odontologica,consulta repetida,2019-02-01,404,443,547,567,277,404,1204,1830,454,337,0,25,0,67,6559
COIPASA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,3,1,0,7,2,0,2,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,consulta repetida,2019-02-01,8,4,14,10,4,5,6,12,8,3,0,0,0,0,74
COLLANA,atencion odontologica,consulta repetida,2019-02-01,4,1,7,1,21,8,4,15,0,1,0,0,0,2,64
COLOMI,atencion odontologica,consulta repetida,2019-02-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,consulta repetida,2019-02-01,2,3,13,7,10,22,13,67,17,21,0,12,0,11,198
COLQUENCHA,atencion odontologica,consulta repetida,2019-02-01,0,0,4,3,1,2,5,6,1,0,0,0,0,0,22
COLQUIRI,atencion odontologica,consulta repetida,2019-02-01,3,3,15,12,4,43,7,37,8,1,0,0,0,0,133
COMARAPA,atencion odontologica,consulta repetida,2019-02-01,2,9,1,2,0,2,2,12,2,12,0,0,0,3,47
CONCEPCION,atencion odontologica,consulta repetida,2019-02-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CORIPATA,atencion odontologica,consulta repetida,2019-02-01,3,9,6,3,1,0,3,7,0,0,0,2,0,4,38
CORO CORO,atencion odontologica,consulta repetida,2019-02-01,0,1,3,2,2,16,9,8,2,1,0,0,0,0,44
COROICO,atencion odontologica,consulta repetida,2019-02-01,0,0,1,0,3,1,0,6,2,1,0,0,0,1,15
CORQUE,atencion odontologica,consulta repetida,2019-02-01,0,0,0,5,0,1,0,3,0,0,0,1,0,0,10
COTAGAITA,atencion odontologica,consulta repetida,2019-02-01,12,4,28,38,13,22,42,103,10,6,0,4,0,0,282
COTOCA,atencion odontologica,consulta repetida,2019-02-01,85,58,3,4,0,23,0,141,18,44,0,1,0,0,377
CRUZ DE MACHACAMARCA,atencion odontologica,consulta repetida,2019-02-01,0,0,2,3,0,1,0,1,0,0,0,1,0,0,8
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2019-02-01,18,17,4,3,4,3,4,24,4,2,0,3,0,8,94
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2019-02-01,4,14,3,0,0,0,7,8,2,0,0,0,0,2,40
CUEVO,atencion odontologica,consulta repetida,2019-02-01,1,0,4,4,0,3,1,26,2,0,0,0,0,0,41
CULPINA,atencion odontologica,consulta repetida,2019-02-01,0,2,1,3,3,13,11,23,1,1,0,1,0,8,67
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2019-02-01,7,10,3,7,2,3,2,1,3,0,0,1,0,0,39
DESAGUADERO,atencion odontologica,consulta repetida,2019-02-01,6,5,0,2,8,2,2,4,1,1,0,1,0,0,32
EL ALTO,atencion odontologica,consulta repetida,2019-02-01,171,151,293,383,147,196,308,717,77,51,0,79,0,54,2627
EL CHORO,atencion odontologica,consulta repetida,2019-02-01,0,0,0,1,0,3,0,2,2,0,0,0,0,1,9
EL PUENTE(STC),atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,2,3,2,1,0,0,0,0,0,8
EL PUENTE(TJA),atencion odontologica,consulta repetida,2019-02-01,0,0,2,2,2,6,4,7,0,0,0,0,0,0,23
EL TORNO,atencion odontologica,consulta repetida,2019-02-01,12,15,3,5,6,7,5,13,5,0,0,3,0,4,78
EL VILLAR,atencion odontologica,consulta repetida,2019-02-01,3,0,4,7,3,7,20,30,0,2,0,1,0,0,77
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2019-02-01,0,11,10,9,1,9,12,25,1,0,0,5,0,0,83
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2019-02-01,7,5,0,4,4,3,3,19,3,4,0,0,0,13,65
ESCARA,atencion odontologica,consulta repetida,2019-02-01,1,4,0,0,0,3,4,0,5,0,0,0,0,0,17
ESCOMA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,1,3,5,4,0,1,0,0,0,0,14
EUCALIPTUS,atencion odontologica,consulta repetida,2019-02-01,0,0,2,3,3,2,3,9,0,0,0,0,0,2,24
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2019-02-01,2,2,0,0,0,2,0,3,0,5,0,2,0,0,16
FILADELFIA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,1,4
GUANAY,atencion odontologica,consulta repetida,2019-02-01,6,8,13,9,9,4,15,36,5,3,0,0,0,4,112
GUAYARAMERIN,atencion odontologica,consulta repetida,2019-02-01,3,25,70,84,27,58,40,113,22,7,0,8,0,1,458
GUTIERREZ,atencion odontologica,consulta repetida,2019-02-01,0,0,4,0,2,1,6,14,0,0,0,0,0,0,27
HUACARETA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,2,2,4,7,0,0,0,1,0,0,16
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2019-02-01,0,3,1,8,5,1,5,0,0,0,0,0,0,0,23
HUANUNI,atencion odontologica,consulta repetida,2019-02-01,8,18,12,14,11,38,64,111,25,12,0,0,0,2,315
HUARACAJE,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,3,14,0,0,0,0,0,0,17
HUARINA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HUATAJATA,atencion odontologica,consulta repetida,2019-02-01,0,0,8,3,1,0,2,1,0,0,0,0,0,1,16
HUAYLLAMARCA,atencion odontologica,consulta repetida,2019-02-01,0,1,2,2,0,0,2,0,1,4,0,0,0,0,12
HUMANATA,atencion odontologica,consulta repetida,2019-02-01,2,5,0,0,0,3,0,3,11,12,0,4,0,1,41
ICHOCA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
ICLA,atencion odontologica,consulta repetida,2019-02-01,0,1,1,1,0,0,3,3,0,0,0,2,0,0,11
INCAHUASI,atencion odontologica,consulta repetida,2019-02-01,1,2,2,8,3,2,0,10,0,2,0,3,0,1,34
INQUISIVI,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,6,2,0,0,0,0,0,0,8
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2019-02-01,4,8,3,0,0,0,1,12,4,1,0,0,0,1,34
IXIAMAS,atencion odontologica,consulta repetida,2019-02-01,2,4,10,7,7,8,5,9,1,0,0,0,0,3,56
JESUS DE MACHACA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LA ASUNTA,atencion odontologica,consulta repetida,2019-02-01,5,1,1,0,2,6,5,3,2,0,0,1,0,1,27
LA GUARDIA,atencion odontologica,consulta repetida,2019-02-01,2,2,5,2,0,1,2,3,0,1,0,1,0,0,19
LA PAZ,atencion odontologica,consulta repetida,2019-02-01,486,384,663,767,387,474,1457,2343,527,446,0,76,0,46,8056
LAJA,atencion odontologica,consulta repetida,2019-02-01,6,6,8,3,3,2,1,11,11,7,0,0,0,0,58
LAS CARRERAS,atencion odontologica,consulta repetida,2019-02-01,3,0,1,0,0,3,8,16,19,2,0,0,0,0,52
LLALLAGUA,atencion odontologica,consulta repetida,2019-02-01,12,16,12,15,13,53,32,96,27,17,0,12,0,11,316
LLICA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,2,3,0,14,0,3,0,0,0,1,23
LORETO,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,consulta repetida,2019-02-01,2,0,1,19,0,7,10,37,22,5,0,0,0,0,103
MACHARETI,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,2,3,8,2,0,0,0,0,0,15
MAGDALENA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,1,1,5,9,4,0,0,0,0,0,20
MAIRANA,atencion odontologica,consulta repetida,2019-02-01,2,3,4,2,3,7,4,12,2,6,0,2,0,2,49
MAPIRI,atencion odontologica,consulta repetida,2019-02-01,8,0,2,0,1,1,1,5,2,0,0,0,0,0,20
MECAPACA,atencion odontologica,consulta repetida,2019-02-01,2,1,0,0,0,0,0,0,0,3,0,0,0,0,6
MINEROS,atencion odontologica,consulta repetida,2019-02-01,2,0,0,0,0,1,0,1,5,0,0,1,0,1,11
MIZQUE,atencion odontologica,consulta repetida,2019-02-01,15,19,11,14,3,7,12,45,15,17,0,6,0,6,170
MOCOMOCO,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,2,3,2,4,0,0,0,0,0,3,14
MOJINETE,atencion odontologica,consulta repetida,2019-02-01,0,0,0,4,1,0,0,0,0,0,0,0,0,0,5
MOJOCOYA,atencion odontologica,consulta repetida,2019-02-01,1,0,10,4,11,12,9,22,0,0,0,1,0,0,70
MONTEAGUDO,atencion odontologica,consulta repetida,2019-02-01,33,11,9,15,8,14,22,60,8,4,0,7,0,16,207
MONTERO,atencion odontologica,consulta repetida,2019-02-01,5,2,11,13,9,9,19,35,7,6,0,2,0,0,118
MORO MORO,atencion odontologica,consulta repetida,2019-02-01,0,0,0,1,0,2,0,3,0,0,0,0,0,0,6
NAZACARA DE PACAJES,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7
OCURI,atencion odontologica,consulta repetida,2019-02-01,0,0,1,1,0,3,1,6,0,0,0,0,0,3,15
OKINAWA,atencion odontologica,consulta repetida,2019-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OMEREQUE,atencion odontologica,consulta repetida,2019-02-01,0,0,4,3,2,3,3,5,0,0,0,0,0,0,20
ORURO,atencion odontologica,consulta repetida,2019-02-01,190,206,257,251,121,229,384,746,167,112,0,69,0,76,2808
PADCAYA,atencion odontologica,consulta repetida,2019-02-01,1,0,4,5,18,6,22,41,4,1,0,0,0,0,102
PADILLA,atencion odontologica,consulta repetida,2019-02-01,23,6,16,5,1,10,23,33,4,4,0,5,0,9,139
PAILON,atencion odontologica,consulta repetida,2019-02-01,7,1,0,0,0,1,0,4,5,3,0,0,0,1,22
PALCA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PALOS BLANCOS,atencion odontologica,consulta repetida,2019-02-01,1,0,0,1,0,0,0,2,2,0,0,0,0,0,6
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2019-02-01,0,3,0,1,0,0,1,9,3,6,0,0,0,2,25
PAMPA GRANDE,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,7,0,0,0,6,0,2,15
PASORAPA,atencion odontologica,consulta repetida,2019-02-01,0,1,0,0,0,0,3,3,2,0,0,0,0,0,9
PATACAMAYA,atencion odontologica,consulta repetida,2019-02-01,2,9,0,0,1,1,0,2,5,4,0,0,0,1,25
PAZÑA,atencion odontologica,consulta repetida,2019-02-01,5,1,3,0,1,2,10,10,4,1,0,0,0,1,38
POCOATA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,1,3,0,2,0,1,0,2,9
POCONA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,1,0,10,3,0,0,1,0,7,22
POJO (CBBA),atencion odontologica,consulta repetida,2019-02-01,2,8,8,6,4,10,13,24,3,2,0,4,0,2,86
POOPO,atencion odontologica,consulta repetida,2019-02-01,2,6,0,10,2,5,0,10,0,3,0,1,0,3,42
PORCO,atencion odontologica,consulta repetida,2019-02-01,3,7,0,6,0,0,0,10,0,0,0,0,0,4,30
POROMA,atencion odontologica,consulta repetida,2019-02-01,0,1,1,5,3,1,4,9,7,0,0,4,0,0,35
PORONGO,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PORVENIR,atencion odontologica,consulta repetida,2019-02-01,3,1,3,4,0,0,0,3,1,0,0,1,0,0,16
POTOSI,atencion odontologica,consulta repetida,2019-02-01,211,189,237,325,191,283,555,990,61,30,0,101,0,51,3224
PRESTO,atencion odontologica,consulta repetida,2019-02-01,4,1,2,0,4,9,6,7,0,0,0,0,0,0,33
PUCARA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,consulta repetida,2019-02-01,10,8,0,2,1,5,1,10,3,5,0,8,0,1,54
PUERTO ACOSTA,atencion odontologica,consulta repetida,2019-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
