,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2019-01-01,0,0,2,2,1,3,0,4,0,0,0,3,0,0,15
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2019-01-01,7,17,10,9,2,12,12,22,7,3,0,7,0,5,113
SAN BENITO,atencion odontologica,primera consulta,2019-01-01,33,31,17,24,4,10,12,40,19,30,0,10,0,15,245
SAN BORJA,atencion odontologica,primera consulta,2019-01-01,49,37,33,25,17,20,16,82,11,5,0,28,0,14,337
SAN BUENA VENTURA,atencion odontologica,primera consulta,2019-01-01,5,2,11,7,4,9,9,15,1,2,0,4,0,9,78
SAN CARLOS,atencion odontologica,primera consulta,2019-01-01,13,17,18,21,22,21,20,24,7,5,0,15,0,9,192
SAN IGNACIO,atencion odontologica,primera consulta,2019-01-01,17,17,59,71,18,31,24,102,3,0,0,14,0,2,358
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2019-01-01,28,29,14,13,6,16,9,57,13,14,0,19,0,20,238
SAN JAVIER(BNI),atencion odontologica,primera consulta,2019-01-01,4,6,8,14,0,8,5,21,6,1,0,3,0,0,76
SAN JAVIER(STC),atencion odontologica,primera consulta,2019-01-01,27,18,16,14,1,21,12,26,7,5,0,14,0,8,169
SAN JOAQUIN,atencion odontologica,primera consulta,2019-01-01,17,5,10,10,8,6,5,18,6,4,0,24,0,1,114
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2019-01-01,3,3,17,7,4,5,6,13,5,6,0,1,0,1,71
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2019-01-01,64,46,20,11,3,12,7,26,21,9,0,9,0,8,236
SAN JULIAN,atencion odontologica,primera consulta,2019-01-01,49,59,28,28,6,30,20,67,27,40,0,15,0,28,397
SAN LORENZO(PND),atencion odontologica,primera consulta,2019-01-01,23,10,2,12,1,7,9,18,3,0,0,6,0,6,97
SAN LORENZO(TJA),atencion odontologica,primera consulta,2019-01-01,16,19,52,61,38,39,51,153,20,12,0,9,0,6,476
SAN LUCAS,atencion odontologica,primera consulta,2019-01-01,98,69,29,25,8,36,33,106,8,8,0,27,0,20,467
SAN MATIAS,atencion odontologica,primera consulta,2019-01-01,42,24,3,9,17,12,6,19,6,4,0,8,0,2,152
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2019-01-01,57,64,22,22,10,16,16,59,8,6,0,24,0,12,316
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2019-01-01,5,2,1,4,0,5,8,6,2,0,0,0,0,0,33
SAN PEDRO,atencion odontologica,primera consulta,2019-01-01,57,53,20,27,13,32,34,99,12,18,0,18,0,9,392
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2019-01-01,26,23,8,15,2,18,34,70,20,27,0,8,0,15,266
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2019-01-01,7,5,4,7,4,5,7,23,11,9,0,3,0,3,88
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2019-01-01,0,1,0,1,0,0,0,3,2,0,0,0,0,2,9
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2019-01-01,4,5,1,5,3,5,6,17,20,27,0,7,0,0,100
SAN PEDRO(PND),atencion odontologica,primera consulta,2019-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
SAN RAFAEL,atencion odontologica,primera consulta,2019-01-01,10,13,1,4,1,2,5,11,0,1,0,0,0,4,52
SAN RAMON BENI,atencion odontologica,primera consulta,2019-01-01,1,5,3,4,3,2,3,8,2,1,0,19,0,0,51
SAN RAMON SCZ,atencion odontologica,primera consulta,2019-01-01,13,24,2,1,9,11,4,3,6,1,0,7,0,3,84
SANTA ANA,atencion odontologica,primera consulta,2019-01-01,4,4,22,20,8,18,17,46,10,4,0,19,0,3,175
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2019-01-01,2148,1732,1187,1185,467,990,840,3382,345,316,0,1777,0,358,14727
SANTA ROSA,atencion odontologica,primera consulta,2019-01-01,11,8,25,32,5,7,11,14,3,4,0,0,0,0,120
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2019-01-01,9,8,19,22,9,13,20,50,11,6,0,7,0,9,183
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2019-01-01,6,8,0,0,0,2,2,3,3,6,0,1,0,3,34
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2019-01-01,24,29,55,62,15,17,24,41,55,60,0,2,0,0,384
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2019-01-01,10,7,4,8,8,11,13,24,9,11,0,3,0,1,109
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2019-01-01,7,5,11,18,6,9,6,22,4,7,0,4,0,4,103
SANTIVAÑES,atencion odontologica,primera consulta,2019-01-01,10,15,16,16,5,13,11,24,14,30,0,4,0,3,161
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2019-01-01,22,25,7,11,7,6,9,21,15,17,0,4,0,5,149
SAPAHAQUI,atencion odontologica,primera consulta,2019-01-01,33,40,7,6,11,15,24,31,45,31,0,12,0,6,261
SENA,atencion odontologica,primera consulta,2019-01-01,2,4,0,1,0,3,1,4,1,0,0,0,0,1,17
SHINAOTA,atencion odontologica,primera consulta,2019-01-01,10,8,2,6,2,5,3,8,4,4,0,19,0,27,98
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2019-01-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SICAYA,atencion odontologica,primera consulta,2019-01-01,1,0,1,2,0,2,3,4,0,0,0,1,0,0,14
SIPE SIPE,atencion odontologica,primera consulta,2019-01-01,121,131,64,100,16,43,20,138,37,40,0,18,0,39,767
SOPACHUY,atencion odontologica,primera consulta,2019-01-01,1,8,13,12,5,13,10,41,2,2,0,13,0,6,126
SORACACHI,atencion odontologica,primera consulta,2019-01-01,23,25,38,44,13,22,16,54,18,18,0,12,0,9,292
SORATA,atencion odontologica,primera consulta,2019-01-01,37,29,17,16,6,15,16,47,11,10,0,22,0,11,237
SUCRE,atencion odontologica,primera consulta,2019-01-01,462,526,401,467,180,350,395,1144,103,101,0,490,0,46,4665
TACACHI,atencion odontologica,primera consulta,2019-01-01,0,1,4,4,1,1,3,2,0,0,0,0,0,0,16
TACACOMA,atencion odontologica,primera consulta,2019-01-01,9,2,1,0,2,3,5,12,3,2,0,1,0,2,42
TACOPAYA,atencion odontologica,primera consulta,2019-01-01,4,5,2,4,2,8,8,14,5,4,0,5,0,3,64
TAHUA,atencion odontologica,primera consulta,2019-01-01,0,1,1,0,1,2,2,1,3,7,0,0,0,0,18
TAPACARI,atencion odontologica,primera consulta,2019-01-01,12,21,8,12,11,17,22,42,20,16,0,7,0,11,199
TARABUCO,atencion odontologica,primera consulta,2019-01-01,68,60,9,24,2,19,27,64,7,4,0,18,0,8,310
TARACO,atencion odontologica,primera consulta,2019-01-01,3,2,2,3,5,6,5,7,2,4,0,2,0,1,42
TARATA,atencion odontologica,primera consulta,2019-01-01,5,6,10,29,14,13,10,39,7,11,0,3,0,4,151
TARIJA,atencion odontologica,primera consulta,2019-01-01,124,137,389,405,215,311,384,797,91,85,0,134,0,17,3089
TARVITA,atencion odontologica,primera consulta,2019-01-01,86,88,20,23,5,30,37,154,14,17,0,23,0,9,506
TEOPONTE,atencion odontologica,primera consulta,2019-01-01,18,15,15,23,8,21,25,51,9,6,0,3,0,10,204
TIAHUANACU,atencion odontologica,primera consulta,2019-01-01,17,13,18,18,10,15,19,38,10,6,0,4,0,4,172
TINGUIPAYA,atencion odontologica,primera consulta,2019-01-01,12,12,2,2,2,6,9,19,6,8,0,2,0,9,89
TIPUANI,atencion odontologica,primera consulta,2019-01-01,3,2,7,9,0,1,4,6,4,0,0,1,0,1,38
TIQUIPAYA,atencion odontologica,primera consulta,2019-01-01,160,174,50,57,6,44,14,137,21,36,0,48,0,44,791
TIRAQUE (CBBA),atencion odontologica,primera consulta,2019-01-01,17,18,15,19,5,16,7,32,4,6,0,3,0,17,159
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2019-01-01,3,1,1,1,3,3,4,6,1,3,0,0,0,0,26
TOCO,atencion odontologica,primera consulta,2019-01-01,8,8,8,8,0,5,3,15,3,9,0,2,0,2,71
TODOS SANTOS,atencion odontologica,primera consulta,2019-01-01,1,2,3,2,2,1,4,1,1,2,0,0,0,0,19
TOLATA,atencion odontologica,primera consulta,2019-01-01,10,11,8,7,1,7,3,20,4,7,0,5,0,3,86
TOLEDO,atencion odontologica,primera consulta,2019-01-01,9,10,13,18,5,9,6,24,6,6,0,8,0,2,116
TOMAVE,atencion odontologica,primera consulta,2019-01-01,12,9,10,10,4,22,26,42,19,31,0,7,0,11,203
TOMINA,atencion odontologica,primera consulta,2019-01-01,23,24,15,25,8,13,33,51,7,1,0,6,0,4,210
TORO TORO,atencion odontologica,primera consulta,2019-01-01,4,4,6,8,3,7,19,33,4,6,0,6,0,11,111
TOTORA(CBBA),atencion odontologica,primera consulta,2019-01-01,18,5,17,30,7,19,12,46,7,6,0,15,0,6,188
TOTORA(ORR),atencion odontologica,primera consulta,2019-01-01,22,23,15,18,4,10,9,31,21,23,0,4,0,3,183
TRIGAL,atencion odontologica,primera consulta,2019-01-01,12,10,9,9,4,3,7,16,4,4,0,2,0,1,81
TRINIDAD,atencion odontologica,primera consulta,2019-01-01,75,64,169,213,65,124,171,383,31,21,0,95,0,50,1461
TUPIZA,atencion odontologica,primera consulta,2019-01-01,40,49,58,51,23,31,39,82,23,16,0,41,0,12,465
TURCO,atencion odontologica,primera consulta,2019-01-01,3,2,8,15,3,5,11,20,13,12,0,2,0,3,97
UMALA,atencion odontologica,primera consulta,2019-01-01,20,16,7,8,2,5,2,10,7,3,0,4,0,4,88
UNCIA,atencion odontologica,primera consulta,2019-01-01,13,34,42,38,10,28,34,85,12,21,0,22,0,10,349
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2019-01-01,24,32,56,72,32,71,61,171,13,13,0,9,0,2,556
URUBICHA,atencion odontologica,primera consulta,2019-01-01,2,4,1,2,2,8,0,11,0,1,0,14,0,1,46
UYUNI,atencion odontologica,primera consulta,2019-01-01,34,31,24,30,17,39,37,66,24,18,0,16,0,4,340
VACAS,atencion odontologica,primera consulta,2019-01-01,15,17,15,20,6,18,15,48,12,19,0,2,0,5,192
VALLEGRANDE,atencion odontologica,primera consulta,2019-01-01,142,170,21,28,15,41,25,107,17,21,0,72,0,21,680
VIACHA,atencion odontologica,primera consulta,2019-01-01,127,118,114,89,28,57,33,148,21,36,0,29,0,36,836
VILA VILA,atencion odontologica,primera consulta,2019-01-01,22,21,14,4,1,9,6,26,6,9,0,8,0,10,136
VILLA CHARCAS,atencion odontologica,primera consulta,2019-01-01,3,3,18,16,12,19,11,33,0,3,0,10,0,2,130
VILLA MONTES,atencion odontologica,primera consulta,2019-01-01,29,30,140,225,99,178,249,335,31,10,0,16,0,2,1344
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2019-01-01,0,1,5,5,4,5,1,7,2,1,0,5,0,0,36
VILLA RIVERO,atencion odontologica,primera consulta,2019-01-01,10,8,3,7,3,6,9,12,4,3,0,2,0,0,67
VILLA SERRANO,atencion odontologica,primera consulta,2019-01-01,42,49,7,13,6,7,13,21,2,0,0,5,0,3,168
VILLA TUNARI,atencion odontologica,primera consulta,2019-01-01,82,68,38,43,15,46,32,120,21,17,0,38,0,44,564
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2019-01-01,69,49,18,22,5,18,13,53,10,5,0,22,0,7,291
VILLAZON,atencion odontologica,primera consulta,2019-01-01,49,79,49,54,21,43,49,94,17,23,0,29,0,8,515
VINTO,atencion odontologica,primera consulta,2019-01-01,108,71,63,50,15,27,16,85,13,11,0,14,0,27,500
VITICHI,atencion odontologica,primera consulta,2019-01-01,20,19,12,8,9,15,11,49,5,4,0,12,0,11,175
WALDO BALLIVIAN,atencion odontologica,primera consulta,2019-01-01,3,1,6,13,7,10,12,19,0,1,0,0,0,0,72
WARNES,atencion odontologica,primera consulta,2019-01-01,91,109,37,40,12,17,41,80,21,17,0,22,0,22,509
YACO,atencion odontologica,primera consulta,2019-01-01,5,9,3,8,4,9,8,14,13,6,0,5,0,2,86
YACUIBA,atencion odontologica,primera consulta,2019-01-01,41,63,91,79,31,60,64,274,47,45,0,70,0,24,889
YAMPARAEZ,atencion odontologica,primera consulta,2019-01-01,62,64,10,9,4,7,13,37,7,8,0,12,0,9,242
YANACACHI,atencion odontologica,primera consulta,2019-01-01,4,7,8,11,1,4,7,8,1,0,0,1,0,1,53
YAPACANI,atencion odontologica,primera consulta,2019-01-01,74,64,13,32,17,27,42,100,23,21,0,45,0,43,501
YOCALLA,atencion odontologica,primera consulta,2019-01-01,12,5,7,12,2,11,9,29,6,4,0,3,0,8,108
YOTALA,atencion odontologica,primera consulta,2019-01-01,21,19,15,13,3,14,10,35,6,4,0,10,0,1,151
YUNCHARA,atencion odontologica,primera consulta,2019-01-01,7,9,21,39,3,21,18,50,4,8,0,5,0,1,186
ZUDAÑEZ,atencion odontologica,primera consulta,2019-01-01,1,6,15,6,5,14,10,25,2,1,0,4,0,2,91
ACACIO,atencion odontologica,primera consulta,2019-02-01,11,15,8,6,1,9,13,15,12,9,0,4,0,5,108
ACHACACHI,atencion odontologica,primera consulta,2019-02-01,7,12,4,6,3,6,10,10,8,10,0,3,0,2,81
ACHOCALLA,atencion odontologica,primera consulta,2019-02-01,53,81,9,11,5,13,10,60,24,23,0,39,0,17,345
AIQUILE,atencion odontologica,primera consulta,2019-02-01,38,46,6,5,3,4,7,21,7,7,0,3,0,4,151
ALALAY,atencion odontologica,primera consulta,2019-02-01,3,3,0,0,0,0,0,2,4,7,0,2,0,0,21
ALCALA,atencion odontologica,primera consulta,2019-02-01,18,17,7,15,5,8,21,29,1,1,0,1,0,1,124
ALTO BENI,atencion odontologica,primera consulta,2019-02-01,16,14,10,6,4,4,7,16,9,5,0,3,0,5,99
ANCORAIMES,atencion odontologica,primera consulta,2019-02-01,10,10,3,6,5,8,7,24,20,17,0,3,0,4,117
ANDAMARCA,atencion odontologica,primera consulta,2019-02-01,28,26,44,20,1,5,11,22,28,27,0,4,0,6,222
ANTEQUERA,atencion odontologica,primera consulta,2019-02-01,12,12,19,14,5,5,12,15,7,11,0,2,0,3,117
ANZALDO,atencion odontologica,primera consulta,2019-02-01,6,7,0,1,0,4,2,7,27,42,0,5,0,4,105
APOLO,atencion odontologica,primera consulta,2019-02-01,15,11,13,6,5,12,7,14,14,18,0,3,0,2,120
ARAMPAMPA,atencion odontologica,primera consulta,2019-02-01,5,5,1,5,0,3,2,5,4,1,0,2,0,2,35
ARANI,atencion odontologica,primera consulta,2019-02-01,7,7,5,5,3,5,3,11,2,1,0,0,0,4,53
ARBIETO,atencion odontologica,primera consulta,2019-02-01,51,44,15,26,4,8,14,63,21,27,0,14,0,14,301
ARQUE,atencion odontologica,primera consulta,2019-02-01,4,12,7,9,3,11,20,51,5,9,0,12,0,15,158
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2019-02-01,90,90,15,2,8,38,7,63,11,15,0,78,0,6,423
ATOCHA,atencion odontologica,primera consulta,2019-02-01,29,25,51,46,25,34,79,72,15,17,0,14,0,2,409
AUCAPATA,atencion odontologica,primera consulta,2019-02-01,1,7,1,4,1,6,8,11,6,1,0,1,0,0,47
AYATA,atencion odontologica,primera consulta,2019-02-01,2,4,6,12,7,9,25,30,6,3,0,2,0,0,106
AYO AYO,atencion odontologica,primera consulta,2019-02-01,4,5,3,2,3,3,2,9,7,6,0,1,0,0,45
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2019-02-01,14,12,7,12,8,11,26,39,8,7,0,10,0,8,162
AZURDUY,atencion odontologica,primera consulta,2019-02-01,10,8,5,9,2,8,11,29,3,4,0,6,0,4,99
BATALLAS,atencion odontologica,primera consulta,2019-02-01,7,13,5,14,6,4,9,18,7,9,0,8,0,2,102
BAURES,atencion odontologica,primera consulta,2019-02-01,1,1,2,3,3,2,10,8,5,0,0,0,0,1,36
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2019-02-01,2,3,0,0,0,0,0,2,10,9,0,2,0,0,28
BELEN DE URMIRI,atencion odontologica,primera consulta,2019-02-01,6,7,2,2,0,0,3,2,0,1,0,0,0,1,24
BELLA FLOR,atencion odontologica,primera consulta,2019-02-01,9,10,8,8,0,2,3,7,1,0,0,7,0,0,55
BERMEJO,atencion odontologica,primera consulta,2019-02-01,30,34,42,54,35,51,90,177,26,8,0,22,0,1,570
BETANZOS,atencion odontologica,primera consulta,2019-02-01,20,26,21,28,10,27,32,64,29,34,0,18,0,9,318
BOLIVAR,atencion odontologica,primera consulta,2019-02-01,1,0,7,7,1,4,1,8,3,4,0,0,0,0,36
BOLPEBRA,atencion odontologica,primera consulta,2019-02-01,10,11,2,1,0,0,2,1,1,0,0,2,0,0,30
BOYUIBE,atencion odontologica,primera consulta,2019-02-01,7,5,7,9,2,10,4,24,4,1,0,0,0,3,76
BUENA VISTA,atencion odontologica,primera consulta,2019-02-01,40,43,3,5,0,10,5,26,7,2,0,12,0,10,163
CABEZAS,atencion odontologica,primera consulta,2019-02-01,97,89,13,17,4,30,25,66,28,20,0,54,0,12,455
CAIROMA,atencion odontologica,primera consulta,2019-02-01,4,7,1,2,2,2,8,15,3,0,0,3,0,2,49
"CAIZA ""D""",atencion odontologica,primera consulta,2019-02-01,14,12,8,9,9,9,14,47,7,7,0,13,0,3,152
CAJUATA,atencion odontologica,primera consulta,2019-02-01,14,12,8,24,6,12,25,31,9,10,0,5,0,2,158
CALACOTO,atencion odontologica,primera consulta,2019-02-01,5,1,0,0,0,0,1,1,7,10,0,0,0,1,26
CALAMARCA,atencion odontologica,primera consulta,2019-02-01,22,32,30,42,10,18,18,49,10,7,0,15,0,8,261
CAMARGO,atencion odontologica,primera consulta,2019-02-01,52,37,15,10,1,11,6,45,9,6,0,22,0,8,222
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2019-02-01,5,4,8,9,1,3,6,18,2,0,0,2,0,3,61
CAMIRI,atencion odontologica,primera consulta,2019-02-01,68,45,13,15,13,28,41,82,19,12,0,52,0,5,393
CAPINOTA,atencion odontologica,primera consulta,2019-02-01,38,32,9,11,5,10,15,24,12,22,0,7,0,8,193
CAQUIAVIRI,atencion odontologica,primera consulta,2019-02-01,30,31,8,15,7,13,11,37,21,12,0,6,0,10,201
CARACOLLO,atencion odontologica,primera consulta,2019-02-01,18,14,16,21,6,25,17,69,7,11,0,20,0,6,230
CARANAVI,atencion odontologica,primera consulta,2019-02-01,76,73,30,37,14,28,36,87,27,20,0,56,0,16,500
CARANGAS,atencion odontologica,primera consulta,2019-02-01,0,0,0,5,1,0,0,2,1,4,0,1,0,1,15
CARAPARI,atencion odontologica,primera consulta,2019-02-01,15,12,48,58,26,38,65,122,10,3,0,5,0,4,406
CARIPUYO,atencion odontologica,primera consulta,2019-02-01,8,6,7,9,3,6,7,12,12,12,0,0,0,0,82
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2019-02-01,6,4,5,5,0,0,3,4,1,0,0,2,0,2,32
CATACORA,atencion odontologica,primera consulta,2019-02-01,1,2,1,2,0,2,2,4,4,2,0,2,0,1,23
CHACARILLA,atencion odontologica,primera consulta,2019-02-01,2,5,0,0,0,0,0,1,2,1,0,0,0,1,12
CHALLAPATA,atencion odontologica,primera consulta,2019-02-01,73,66,85,77,13,49,39,96,52,53,0,52,0,13,668
CHAQUI,atencion odontologica,primera consulta,2019-02-01,11,20,10,6,5,10,9,31,9,16,0,8,0,3,138
CHARAGUA,atencion odontologica,primera consulta,2019-02-01,42,38,13,22,10,22,36,87,10,7,0,13,0,11,311
CHARAÑA,atencion odontologica,primera consulta,2019-02-01,1,4,2,3,2,0,5,2,0,1,0,0,0,4,24
CHAYANTA,atencion odontologica,primera consulta,2019-02-01,24,39,10,8,7,11,16,40,7,11,0,11,0,6,190
CHIMORE,atencion odontologica,primera consulta,2019-02-01,40,46,12,14,5,11,20,63,15,13,0,23,0,13,275
CHIPAYA,atencion odontologica,primera consulta,2019-02-01,6,5,1,1,1,0,2,10,2,2,0,3,0,2,35
CHOQUE COTA,atencion odontologica,primera consulta,2019-02-01,1,0,0,3,1,4,5,5,3,2,0,4,0,0,28
CHUA COCANI,atencion odontologica,primera consulta,2019-02-01,2,3,1,2,1,2,1,3,8,5,0,0,0,1,29
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2019-02-01,49,46,16,13,5,7,6,30,1,4,0,7,0,14,198
CHUMA,atencion odontologica,primera consulta,2019-02-01,15,12,14,15,9,17,15,26,14,13,0,2,0,5,157
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2019-02-01,3,6,7,6,1,9,9,22,10,13,0,4,0,3,93
CKOCHAS,atencion odontologica,primera consulta,2019-02-01,35,31,7,10,4,7,15,30,26,42,0,9,0,6,222
CLIZA,atencion odontologica,primera consulta,2019-02-01,21,20,18,16,3,15,18,67,13,29,0,19,0,8,247
COBIJA,atencion odontologica,primera consulta,2019-02-01,235,200,61,56,25,89,96,228,36,12,0,137,0,30,1205
COCAPATA,atencion odontologica,primera consulta,2019-02-01,67,40,0,3,1,8,3,40,17,10,0,17,0,24,230
COCHABAMBA,atencion odontologica,primera consulta,2019-02-01,422,435,114,113,90,178,296,752,204,214,0,306,0,178,3302
COIPASA,atencion odontologica,primera consulta,2019-02-01,2,1,6,9,1,2,3,2,0,1,0,2,0,0,29
COLCAPIRHUA,atencion odontologica,primera consulta,2019-02-01,57,40,14,10,6,8,16,56,6,18,0,21,0,38,290
"COLCHA ""K""",atencion odontologica,primera consulta,2019-02-01,20,23,13,12,4,7,6,42,7,13,0,9,0,3,159
COLLANA,atencion odontologica,primera consulta,2019-02-01,12,10,7,7,6,1,5,14,2,2,0,1,0,3,70
COLOMI,atencion odontologica,primera consulta,2019-02-01,49,51,2,4,2,12,4,31,27,13,0,16,0,18,229
COLPA BELGICA,atencion odontologica,primera consulta,2019-02-01,22,15,0,0,0,0,0,9,0,5,0,8,0,0,59
COLQUECHACA,atencion odontologica,primera consulta,2019-02-01,46,56,13,19,11,26,30,92,78,91,0,31,0,20,513
COLQUENCHA,atencion odontologica,primera consulta,2019-02-01,15,18,27,27,19,23,18,57,8,8,0,11,0,5,236
COLQUIRI,atencion odontologica,primera consulta,2019-02-01,14,18,17,20,7,20,31,43,15,15,0,6,0,1,207
COMANCHE,atencion odontologica,primera consulta,2019-02-01,2,6,8,10,4,5,5,9,2,4,0,2,0,0,57
COMARAPA,atencion odontologica,primera consulta,2019-02-01,22,25,6,11,3,7,8,33,5,11,0,6,0,10,147
COMBAYA,atencion odontologica,primera consulta,2019-02-01,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3
CONCEPCION,atencion odontologica,primera consulta,2019-02-01,22,16,5,5,1,6,7,15,2,5,0,9,0,2,95
COPACABANA,atencion odontologica,primera consulta,2019-02-01,19,21,10,14,4,4,8,20,24,19,0,4,0,4,151
CORIPATA,atencion odontologica,primera consulta,2019-02-01,13,16,11,8,2,6,14,20,4,1,0,4,0,5,104
CORO CORO,atencion odontologica,primera consulta,2019-02-01,6,9,5,10,4,14,19,23,3,3,0,3,0,2,101
COROICO,atencion odontologica,primera consulta,2019-02-01,43,33,28,9,8,15,39,96,18,24,0,6,0,22,341
CORQUE,atencion odontologica,primera consulta,2019-02-01,16,13,15,26,4,3,7,17,7,9,0,6,0,4,127
COTAGAITA,atencion odontologica,primera consulta,2019-02-01,31,16,45,51,15,25,47,72,24,24,0,8,0,7,365
COTOCA,atencion odontologica,primera consulta,2019-02-01,35,44,4,5,3,10,12,40,11,11,0,14,0,12,201
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2019-02-01,0,0,1,3,0,1,0,1,0,1,0,1,0,0,8
CUATRO CAÑADAS,atencion odontologica,primera consulta,2019-02-01,74,55,23,16,5,12,17,74,30,24,0,36,0,16,382
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2019-02-01,1,2,13,7,1,5,8,15,4,9,0,0,0,1,66
CUEVO,atencion odontologica,primera consulta,2019-02-01,8,5,7,17,3,7,6,54,6,2,0,8,0,2,125
CULPINA,atencion odontologica,primera consulta,2019-02-01,14,8,9,17,5,16,40,64,8,13,0,18,0,2,214
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2019-02-01,9,9,7,14,2,10,9,22,7,9,0,6,0,5,109
CURVA,atencion odontologica,primera consulta,2019-02-01,7,4,1,1,0,1,1,6,6,6,0,4,0,1,38
DESAGUADERO,atencion odontologica,primera consulta,2019-02-01,19,12,12,12,9,8,6,14,4,10,0,2,0,2,110
EL ALTO,atencion odontologica,primera consulta,2019-02-01,693,722,621,641,214,343,250,984,120,95,0,567,0,182,5432
EL CHORO,atencion odontologica,primera consulta,2019-02-01,5,9,5,0,1,1,5,9,19,11,0,1,0,1,67
EL PUENTE(STC),atencion odontologica,primera consulta,2019-02-01,23,24,4,9,2,9,14,37,14,12,0,14,0,8,170
EL PUENTE(TJA),atencion odontologica,primera consulta,2019-02-01,17,18,54,50,20,17,43,108,13,21,0,4,0,1,366
EL TORNO,atencion odontologica,primera consulta,2019-02-01,319,264,205,205,34,60,55,145,47,39,0,60,0,45,1478
EL VILLAR,atencion odontologica,primera consulta,2019-02-01,15,12,12,12,11,9,18,34,5,2,0,12,0,0,142
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2019-02-01,47,35,57,65,22,35,49,125,41,30,0,18,0,4,528
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2019-02-01,40,47,5,8,2,10,9,35,14,8,0,11,0,16,205
ESCARA,atencion odontologica,primera consulta,2019-02-01,5,2,1,0,0,1,1,0,2,0,0,0,0,0,12
ESCOMA,atencion odontologica,primera consulta,2019-02-01,4,0,5,4,4,8,13,17,5,7,0,0,0,0,67
ESMERALDA,atencion odontologica,primera consulta,2019-02-01,1,1,0,0,0,1,1,1,4,2,0,1,0,1,13
EUCALIPTUS,atencion odontologica,primera consulta,2019-02-01,9,18,6,3,6,6,9,18,13,13,0,6,0,5,112
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2019-02-01,25,12,6,3,6,6,6,33,27,23,0,9,0,5,161
FILADELFIA,atencion odontologica,primera consulta,2019-02-01,30,50,44,36,1,11,4,18,0,3,0,9,0,0,206
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2019-02-01,24,28,6,1,0,4,0,16,6,6,0,2,0,10,103
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2019-02-01,5,6,6,11,4,3,11,12,7,7,0,1,0,2,75
GUANAY,atencion odontologica,primera consulta,2019-02-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
GUAQUI,atencion odontologica,primera consulta,2019-02-01,7,16,5,7,13,6,8,35,12,27,0,4,0,2,142
