,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2020-08-01,2,2,4
GUANAY,vih,no de personas con prueba rapida,2020-08-01,4,0,4
GUAYARAMERIN,vih,no de personas con prueba rapida,2020-08-01,36,37,73
HUACARETA,vih,no de personas con prueba rapida,2020-08-01,0,4,4
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2020-08-01,0,1,1
HUACHACALLA,vih,no de personas con prueba rapida,2020-08-01,64,7,71
HUANUNI,vih,no de personas con prueba rapida,2020-08-01,9,36,45
HUAYLLAMARCA,vih,no de personas con prueba rapida,2020-08-01,3,2,5
ICLA,vih,no de personas con prueba rapida,2020-08-01,2,11,13
INCAHUASI,vih,no de personas con prueba rapida,2020-08-01,1,15,16
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2020-08-01,0,1,1
JESUS DE MACHACA,vih,no de personas con prueba rapida,2020-08-01,4,4,8
LA ASUNTA,vih,no de personas con prueba rapida,2020-08-01,16,32,48
LA GUARDIA,vih,no de personas con prueba rapida,2020-08-01,29,47,76
LA PAZ,vih,no de personas con prueba rapida,2020-08-01,454,555,1009
LAJA,vih,no de personas con prueba rapida,2020-08-01,42,95,137
LAS CARRERAS,vih,no de personas con prueba rapida,2020-08-01,0,4,4
LLALLAGUA,vih,no de personas con prueba rapida,2020-08-01,6,6,12
MACHARETI,vih,no de personas con prueba rapida,2020-08-01,0,2,2
MAIRANA,vih,no de personas con prueba rapida,2020-08-01,4,4,8
MAPIRI,vih,no de personas con prueba rapida,2020-08-01,3,0,3
MINEROS,vih,no de personas con prueba rapida,2020-08-01,3,1,4
MIZQUE,vih,no de personas con prueba rapida,2020-08-01,3,1,4
MONTEAGUDO,vih,no de personas con prueba rapida,2020-08-01,19,28,47
MONTERO,vih,no de personas con prueba rapida,2020-08-01,258,515,773
MOROCHATA,vih,no de personas con prueba rapida,2020-08-01,13,12,25
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2020-08-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2020-08-01,0,9,9
OMEREQUE,vih,no de personas con prueba rapida,2020-08-01,3,4,7
ORURO,vih,no de personas con prueba rapida,2020-08-01,193,395,588
PALOS BLANCOS,vih,no de personas con prueba rapida,2020-08-01,2,1,3
PASORAPA,vih,no de personas con prueba rapida,2020-08-01,1,0,1
PAZÑA,vih,no de personas con prueba rapida,2020-08-01,1,1,2
POJO (CBBA),vih,no de personas con prueba rapida,2020-08-01,2,3,5
PORCO,vih,no de personas con prueba rapida,2020-08-01,0,4,4
PORONGO,vih,no de personas con prueba rapida,2020-08-01,1,0,1
PORTACHUELO,vih,no de personas con prueba rapida,2020-08-01,1,0,1
POSTRER VALLE,vih,no de personas con prueba rapida,2020-08-01,0,3,3
POTOSI,vih,no de personas con prueba rapida,2020-08-01,13,17,30
PRESTO,vih,no de personas con prueba rapida,2020-08-01,2,11,13
PUERTO CARABUCO,vih,no de personas con prueba rapida,2020-08-01,13,21,34
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-08-01,16,7,23
PUERTO RICO,vih,no de personas con prueba rapida,2020-08-01,0,2,2
PUERTO SUAREZ,vih,no de personas con prueba rapida,2020-08-01,2,4,6
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-08-01,90,164,254
PUNA,vih,no de personas con prueba rapida,2020-08-01,3,14,17
PUNATA,vih,no de personas con prueba rapida,2020-08-01,30,23,53
QUILLACOLLO,vih,no de personas con prueba rapida,2020-08-01,36,65,101
QUIME,vih,no de personas con prueba rapida,2020-08-01,0,2,2
REYES,vih,no de personas con prueba rapida,2020-08-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2020-08-01,199,238,437
ROBORE,vih,no de personas con prueba rapida,2020-08-01,10,29,39
RURRENABAQUE,vih,no de personas con prueba rapida,2020-08-01,31,32,63
SABAYA,vih,no de personas con prueba rapida,2020-08-01,12,24,36
SACABA,vih,no de personas con prueba rapida,2020-08-01,38,82,120
SACABAMBA,vih,no de personas con prueba rapida,2020-08-01,4,6,10
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-08-01,1,0,1
SAMAIPATA,vih,no de personas con prueba rapida,2020-08-01,3,4,7
SAN BORJA,vih,no de personas con prueba rapida,2020-08-01,33,9,42
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-08-01,1,3,4
SAN CARLOS,vih,no de personas con prueba rapida,2020-08-01,1,1,2
SAN IGNACIO,vih,no de personas con prueba rapida,2020-08-01,8,3,11
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-08-01,6,4,10
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-08-01,1,0,1
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2020-08-01,25,36,61
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2020-08-01,1,15,16
SAN JULIAN,vih,no de personas con prueba rapida,2020-08-01,18,45,63
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2020-08-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2020-08-01,4,47,51
SAN MATIAS,vih,no de personas con prueba rapida,2020-08-01,0,1,1
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-08-01,0,3,3
SAN PEDRO,vih,no de personas con prueba rapida,2020-08-01,13,18,31
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-08-01,3,5,8
SAN PEDRO(PND),vih,no de personas con prueba rapida,2020-08-01,0,1,1
SAN RAFAEL,vih,no de personas con prueba rapida,2020-08-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2020-08-01,8,7,15
SANTA ANA,vih,no de personas con prueba rapida,2020-08-01,12,16,28
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-08-01,865,1130,1995
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-08-01,3,3,6
SANTIAGO DE CALLAPA,vih,no de personas con prueba rapida,2020-08-01,4,1,5
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-08-01,3,5,8
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2020-08-01,1,4,5
SAPAHAQUI,vih,no de personas con prueba rapida,2020-08-01,1,1,2
SHINAOTA,vih,no de personas con prueba rapida,2020-08-01,3,7,10
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2020-08-01,1,0,1
SICAYA,vih,no de personas con prueba rapida,2020-08-01,0,2,2
SIPE SIPE,vih,no de personas con prueba rapida,2020-08-01,4,13,17
SOPACHUY,vih,no de personas con prueba rapida,2020-08-01,15,24,39
SORATA,vih,no de personas con prueba rapida,2020-08-01,0,2,2
SUCRE,vih,no de personas con prueba rapida,2020-08-01,42,79,121
TACACOMA,vih,no de personas con prueba rapida,2020-08-01,2,5,7
TACOPAYA,vih,no de personas con prueba rapida,2020-08-01,17,10,27
TAPACARI,vih,no de personas con prueba rapida,2020-08-01,0,1,1
TARABUCO,vih,no de personas con prueba rapida,2020-08-01,6,36,42
TARIJA,vih,no de personas con prueba rapida,2020-08-01,50,187,237
TARVITA,vih,no de personas con prueba rapida,2020-08-01,3,26,29
TIAHUANACU,vih,no de personas con prueba rapida,2020-08-01,2,3,5
TIPUANI,vih,no de personas con prueba rapida,2020-08-01,5,4,9
TIQUIPAYA,vih,no de personas con prueba rapida,2020-08-01,0,1,1
TODOS SANTOS,vih,no de personas con prueba rapida,2020-08-01,10,1,11
TOLATA,vih,no de personas con prueba rapida,2020-08-01,0,2,2
TOMINA,vih,no de personas con prueba rapida,2020-08-01,3,1,4
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-08-01,1,5,6
TRINIDAD,vih,no de personas con prueba rapida,2020-08-01,46,39,85
UNCIA,vih,no de personas con prueba rapida,2020-08-01,0,4,4
URUBICHA,vih,no de personas con prueba rapida,2020-08-01,5,9,14
UYUNI,vih,no de personas con prueba rapida,2020-08-01,4,2,6
VALLEGRANDE,vih,no de personas con prueba rapida,2020-08-01,5,12,17
VIACHA,vih,no de personas con prueba rapida,2020-08-01,7,27,34
VILA VILA,vih,no de personas con prueba rapida,2020-08-01,1,0,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-08-01,1,0,1
VILLA MONTES,vih,no de personas con prueba rapida,2020-08-01,17,20,37
VILLA TUNARI,vih,no de personas con prueba rapida,2020-08-01,64,98,162
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-08-01,4,15,19
VILLAZON,vih,no de personas con prueba rapida,2020-08-01,8,13,21
VINTO,vih,no de personas con prueba rapida,2020-08-01,6,14,20
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2020-08-01,1,0,1
WARNES,vih,no de personas con prueba rapida,2020-08-01,50,42,92
YACUIBA,vih,no de personas con prueba rapida,2020-08-01,8,14,22
YAMPARAEZ,vih,no de personas con prueba rapida,2020-08-01,0,3,3
YAPACANI,vih,no de personas con prueba rapida,2020-08-01,22,44,66
YUNCHARA,vih,no de personas con prueba rapida,2020-08-01,1,2,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-08-01,1,10,11
AIQUILE,vih,no de personas con prueba rapida,2020-09-01,4,16,20
ALCALA,vih,no de personas con prueba rapida,2020-09-01,0,5,5
ALTO BENI,vih,no de personas con prueba rapida,2020-09-01,1,0,1
APOLO,vih,no de personas con prueba rapida,2020-09-01,1,2,3
ARANI,vih,no de personas con prueba rapida,2020-09-01,0,1,1
ARQUE,vih,no de personas con prueba rapida,2020-09-01,7,17,24
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-09-01,20,42,62
ATOCHA,vih,no de personas con prueba rapida,2020-09-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2020-09-01,4,11,15
AZURDUY,vih,no de personas con prueba rapida,2020-09-01,2,18,20
BERMEJO,vih,no de personas con prueba rapida,2020-09-01,10,7,17
BETANZOS,vih,no de personas con prueba rapida,2020-09-01,1,2,3
BOLIVAR,vih,no de personas con prueba rapida,2020-09-01,0,3,3
CABEZAS,vih,no de personas con prueba rapida,2020-09-01,1,1,2
"CAIZA ""D""",vih,no de personas con prueba rapida,2020-09-01,0,1,1
CAJUATA,vih,no de personas con prueba rapida,2020-09-01,18,2,20
CALAMARCA,vih,no de personas con prueba rapida,2020-09-01,1,1,2
CAMARGO,vih,no de personas con prueba rapida,2020-09-01,5,31,36
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2020-09-01,3,4,7
CAMIRI,vih,no de personas con prueba rapida,2020-09-01,7,6,13
CAPINOTA,vih,no de personas con prueba rapida,2020-09-01,1,10,11
CARACOLLO,vih,no de personas con prueba rapida,2020-09-01,0,4,4
CARAPARI,vih,no de personas con prueba rapida,2020-09-01,3,2,5
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2020-09-01,10,10,20
CHALLAPATA,vih,no de personas con prueba rapida,2020-09-01,14,43,57
CHARAGUA,vih,no de personas con prueba rapida,2020-09-01,1,4,5
CHIMORE,vih,no de personas con prueba rapida,2020-09-01,4,19,23
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2020-09-01,15,25,40
CHUMA,vih,no de personas con prueba rapida,2020-09-01,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2020-09-01,0,12,12
CKOCHAS,vih,no de personas con prueba rapida,2020-09-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2020-09-01,11,0,11
COBIJA,vih,no de personas con prueba rapida,2020-09-01,62,55,117
COCHABAMBA,vih,no de personas con prueba rapida,2020-09-01,628,970,1598
COLCAPIRHUA,vih,no de personas con prueba rapida,2020-09-01,45,73,118
COLOMI,vih,no de personas con prueba rapida,2020-09-01,1,16,17
COLPA BELGICA,vih,no de personas con prueba rapida,2020-09-01,2,0,2
COLQUECHACA,vih,no de personas con prueba rapida,2020-09-01,1,11,12
COLQUENCHA,vih,no de personas con prueba rapida,2020-09-01,1,1,2
COMARAPA,vih,no de personas con prueba rapida,2020-09-01,5,7,12
CONCEPCION,vih,no de personas con prueba rapida,2020-09-01,6,5,11
COROICO,vih,no de personas con prueba rapida,2020-09-01,7,10,17
CORQUE,vih,no de personas con prueba rapida,2020-09-01,1,3,4
COTAGAITA,vih,no de personas con prueba rapida,2020-09-01,2,1,3
COTOCA,vih,no de personas con prueba rapida,2020-09-01,22,10,32
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2020-09-01,9,38,47
CUEVO,vih,no de personas con prueba rapida,2020-09-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2020-09-01,2,41,43
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2020-09-01,8,16,24
CURVA,vih,no de personas con prueba rapida,2020-09-01,0,2,2
DESAGUADERO,vih,no de personas con prueba rapida,2020-09-01,4,6,10
EL ALTO,vih,no de personas con prueba rapida,2020-09-01,427,593,1020
EL PUENTE(STC),vih,no de personas con prueba rapida,2020-09-01,3,2,5
EL TORNO,vih,no de personas con prueba rapida,2020-09-01,36,205,241
EL VILLAR,vih,no de personas con prueba rapida,2020-09-01,1,0,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2020-09-01,2,4,6
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2020-09-01,16,102,118
ESCARA,vih,no de personas con prueba rapida,2020-09-01,2,2,4
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2020-09-01,11,25,36
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2020-09-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2020-09-01,12,11,23
GUANAY,vih,no de personas con prueba rapida,2020-09-01,2,4,6
GUAQUI,vih,no de personas con prueba rapida,2020-09-01,1,0,1
GUAYARAMERIN,vih,no de personas con prueba rapida,2020-09-01,834,667,1501
HUACARETA,vih,no de personas con prueba rapida,2020-09-01,2,6,8
HUACHACALLA,vih,no de personas con prueba rapida,2020-09-01,0,1,1
HUANUNI,vih,no de personas con prueba rapida,2020-09-01,31,26,57
HUARINA,vih,no de personas con prueba rapida,2020-09-01,4,5,9
HUAYLLAMARCA,vih,no de personas con prueba rapida,2020-09-01,11,17,28
ICLA,vih,no de personas con prueba rapida,2020-09-01,0,4,4
INCAHUASI,vih,no de personas con prueba rapida,2020-09-01,3,10,13
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2020-09-01,0,2,2
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2020-09-01,0,8,8
JESUS DE MACHACA,vih,no de personas con prueba rapida,2020-09-01,0,5,5
LA ASUNTA,vih,no de personas con prueba rapida,2020-09-01,38,41,79
LA GUARDIA,vih,no de personas con prueba rapida,2020-09-01,52,112,164
LA PAZ,vih,no de personas con prueba rapida,2020-09-01,605,825,1430
LAJA,vih,no de personas con prueba rapida,2020-09-01,73,106,179
LAS CARRERAS,vih,no de personas con prueba rapida,2020-09-01,2,2,4
LLALLAGUA,vih,no de personas con prueba rapida,2020-09-01,8,13,21
MACHARETI,vih,no de personas con prueba rapida,2020-09-01,1,2,3
MAPIRI,vih,no de personas con prueba rapida,2020-09-01,0,8,8
MINEROS,vih,no de personas con prueba rapida,2020-09-01,4,2,6
MIZQUE,vih,no de personas con prueba rapida,2020-09-01,7,10,17
MOJOCOYA,vih,no de personas con prueba rapida,2020-09-01,0,1,1
MONTEAGUDO,vih,no de personas con prueba rapida,2020-09-01,29,61,90
MONTERO,vih,no de personas con prueba rapida,2020-09-01,212,397,609
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2020-09-01,1,1,2
OCURI,vih,no de personas con prueba rapida,2020-09-01,2,14,16
OKINAWA,vih,no de personas con prueba rapida,2020-09-01,2,3,5
OMEREQUE,vih,no de personas con prueba rapida,2020-09-01,3,7,10
ORURO,vih,no de personas con prueba rapida,2020-09-01,179,370,549
PADILLA,vih,no de personas con prueba rapida,2020-09-01,6,28,34
PAILON,vih,no de personas con prueba rapida,2020-09-01,21,30,51
PALOS BLANCOS,vih,no de personas con prueba rapida,2020-09-01,2,3,5
PAMPA GRANDE,vih,no de personas con prueba rapida,2020-09-01,0,1,1
PAZÑA,vih,no de personas con prueba rapida,2020-09-01,4,6,10
POCONA,vih,no de personas con prueba rapida,2020-09-01,0,1,1
POJO (CBBA),vih,no de personas con prueba rapida,2020-09-01,0,3,3
POOPO,vih,no de personas con prueba rapida,2020-09-01,14,26,40
PORCO,vih,no de personas con prueba rapida,2020-09-01,0,9,9
PORONGO,vih,no de personas con prueba rapida,2020-09-01,2,3,5
PORTACHUELO,vih,no de personas con prueba rapida,2020-09-01,3,0,3
PORVENIR,vih,no de personas con prueba rapida,2020-09-01,0,2,2
POTOSI,vih,no de personas con prueba rapida,2020-09-01,6,45,51
PRESTO,vih,no de personas con prueba rapida,2020-09-01,2,7,9
PUCARANI,vih,no de personas con prueba rapida,2020-09-01,3,1,4
PUERTO CARABUCO,vih,no de personas con prueba rapida,2020-09-01,0,1,1
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2020-09-01,0,1,1
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-09-01,6,3,9
PUERTO SUAREZ,vih,no de personas con prueba rapida,2020-09-01,14,8,22
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-09-01,140,237,377
PUNA,vih,no de personas con prueba rapida,2020-09-01,2,2,4
PUNATA,vih,no de personas con prueba rapida,2020-09-01,45,40,85
QUILLACOLLO,vih,no de personas con prueba rapida,2020-09-01,78,147,225
QUIME,vih,no de personas con prueba rapida,2020-09-01,4,6,10
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2020-09-01,0,1,1
RAVELO,vih,no de personas con prueba rapida,2020-09-01,0,4,4
REYES,vih,no de personas con prueba rapida,2020-09-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2020-09-01,251,363,614
ROBORE,vih,no de personas con prueba rapida,2020-09-01,5,3,8
RURRENABAQUE,vih,no de personas con prueba rapida,2020-09-01,19,26,45
SABAYA,vih,no de personas con prueba rapida,2020-09-01,9,21,30
SACABA,vih,no de personas con prueba rapida,2020-09-01,73,109,182
SACABAMBA,vih,no de personas con prueba rapida,2020-09-01,6,27,33
SAIPINA,vih,no de personas con prueba rapida,2020-09-01,1,1,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-09-01,1,0,1
SAMAIPATA,vih,no de personas con prueba rapida,2020-09-01,6,8,14
SAN ANDRES,vih,no de personas con prueba rapida,2020-09-01,2,2,4
SAN BORJA,vih,no de personas con prueba rapida,2020-09-01,27,24,51
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-09-01,1,6,7
SAN CARLOS,vih,no de personas con prueba rapida,2020-09-01,20,19,39
SAN IGNACIO,vih,no de personas con prueba rapida,2020-09-01,3,9,12
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-09-01,19,10,29
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-09-01,1,4,5
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2020-09-01,13,16,29
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2020-09-01,4,0,4
SAN JULIAN,vih,no de personas con prueba rapida,2020-09-01,24,63,87
SAN LORENZO(PND),vih,no de personas con prueba rapida,2020-09-01,0,3,3
SAN LUCAS,vih,no de personas con prueba rapida,2020-09-01,5,45,50
SAN MATIAS,vih,no de personas con prueba rapida,2020-09-01,5,13,18
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-09-01,1,0,1
SAN PEDRO,vih,no de personas con prueba rapida,2020-09-01,24,33,57
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-09-01,3,7,10
SAN RAFAEL,vih,no de personas con prueba rapida,2020-09-01,2,0,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2020-09-01,3,2,5
SAN RAMON SCZ,vih,no de personas con prueba rapida,2020-09-01,0,3,3
SANTA ANA,vih,no de personas con prueba rapida,2020-09-01,15,15,30
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-09-01,682,1373,2055
SANTA ROSA,vih,no de personas con prueba rapida,2020-09-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-09-01,4,7,11
SANTIAGO DE CALLAPA,vih,no de personas con prueba rapida,2020-09-01,11,18,29
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-09-01,1,3,4
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2020-09-01,28,27,55
SHINAOTA,vih,no de personas con prueba rapida,2020-09-01,7,14,21
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2020-09-01,1,1,2
SICAYA,vih,no de personas con prueba rapida,2020-09-01,1,0,1
SIPE SIPE,vih,no de personas con prueba rapida,2020-09-01,4,5,9
SOPACHUY,vih,no de personas con prueba rapida,2020-09-01,3,13,16
SORATA,vih,no de personas con prueba rapida,2020-09-01,0,2,2
SUCRE,vih,no de personas con prueba rapida,2020-09-01,50,139,189
TACACOMA,vih,no de personas con prueba rapida,2020-09-01,1,2,3
TACOPAYA,vih,no de personas con prueba rapida,2020-09-01,2,12,14
TAPACARI,vih,no de personas con prueba rapida,2020-09-01,21,31,52
TARABUCO,vih,no de personas con prueba rapida,2020-09-01,16,64,80
TARIJA,vih,no de personas con prueba rapida,2020-09-01,77,202,279
TARVITA,vih,no de personas con prueba rapida,2020-09-01,5,27,32
TINGUIPAYA,vih,no de personas con prueba rapida,2020-09-01,1,0,1
TIPUANI,vih,no de personas con prueba rapida,2020-09-01,6,9,15
TOCO,vih,no de personas con prueba rapida,2020-09-01,1,0,1
TOLATA,vih,no de personas con prueba rapida,2020-09-01,1,2,3
TOMINA,vih,no de personas con prueba rapida,2020-09-01,0,3,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-09-01,6,27,33
TOTORA(ORR),vih,no de personas con prueba rapida,2020-09-01,1,1,2
TRINIDAD,vih,no de personas con prueba rapida,2020-09-01,117,112,229
TUPIZA,vih,no de personas con prueba rapida,2020-09-01,23,139,162
TURCO,vih,no de personas con prueba rapida,2020-09-01,1,0,1
UNCIA,vih,no de personas con prueba rapida,2020-09-01,1,4,5
URUBICHA,vih,no de personas con prueba rapida,2020-09-01,3,1,4
UYUNI,vih,no de personas con prueba rapida,2020-09-01,3,2,5
VACAS,vih,no de personas con prueba rapida,2020-09-01,1,0,1
VALLEGRANDE,vih,no de personas con prueba rapida,2020-09-01,13,10,23
VIACHA,vih,no de personas con prueba rapida,2020-09-01,23,85,108
VILA VILA,vih,no de personas con prueba rapida,2020-09-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-09-01,3,0,3
VILLA MONTES,vih,no de personas con prueba rapida,2020-09-01,21,29,50
VILLA TUNARI,vih,no de personas con prueba rapida,2020-09-01,79,86,165
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-09-01,2,19,21
VILLAZON,vih,no de personas con prueba rapida,2020-09-01,30,58,88
VINTO,vih,no de personas con prueba rapida,2020-09-01,5,29,34
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2020-09-01,3,3,6
WARNES,vih,no de personas con prueba rapida,2020-09-01,90,51,141
YACUIBA,vih,no de personas con prueba rapida,2020-09-01,13,7,20
YAMPARAEZ,vih,no de personas con prueba rapida,2020-09-01,1,16,17
YAPACANI,vih,no de personas con prueba rapida,2020-09-01,71,142,213
YOTALA,vih,no de personas con prueba rapida,2020-09-01,0,2,2
YUNCHARA,vih,no de personas con prueba rapida,2020-09-01,0,3,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-09-01,0,15,15
ACACIO,vih,no de personas con prueba rapida,2020-10-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2020-10-01,7,15,22
ALCALA,vih,no de personas con prueba rapida,2020-10-01,2,3,5
ALTO BENI,vih,no de personas con prueba rapida,2020-10-01,1,0,1
ANCORAIMES,vih,no de personas con prueba rapida,2020-10-01,2,9,11
ANTEQUERA,vih,no de personas con prueba rapida,2020-10-01,11,29,40
APOLO,vih,no de personas con prueba rapida,2020-10-01,0,1,1
ARAMPAMPA,vih,no de personas con prueba rapida,2020-10-01,1,1,2
ARANI,vih,no de personas con prueba rapida,2020-10-01,11,0,11
ARBIETO,vih,no de personas con prueba rapida,2020-10-01,5,3,8
ARQUE,vih,no de personas con prueba rapida,2020-10-01,4,9,13
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-10-01,27,81,108
ATOCHA,vih,no de personas con prueba rapida,2020-10-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2020-10-01,1,11,12
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2020-10-01,0,1,1
BERMEJO,vih,no de personas con prueba rapida,2020-10-01,2,9,11
BETANZOS,vih,no de personas con prueba rapida,2020-10-01,3,1,4
BOLIVAR,vih,no de personas con prueba rapida,2020-10-01,0,3,3
BOLPEBRA,vih,no de personas con prueba rapida,2020-10-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2020-10-01,4,4,8
"CAIZA ""D""",vih,no de personas con prueba rapida,2020-10-01,0,1,1
CALAMARCA,vih,no de personas con prueba rapida,2020-10-01,2,1,3
CAMARGO,vih,no de personas con prueba rapida,2020-10-01,50,20,70
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2020-10-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2020-10-01,8,5,13
CAPINOTA,vih,no de personas con prueba rapida,2020-10-01,4,8,12
CARACOLLO,vih,no de personas con prueba rapida,2020-10-01,0,2,2
CARANAVI,vih,no de personas con prueba rapida,2020-10-01,25,23,48
CARAPARI,vih,no de personas con prueba rapida,2020-10-01,1,4,5
CARIPUYO,vih,no de personas con prueba rapida,2020-10-01,2,3,5
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2020-10-01,8,5,13
CHALLAPATA,vih,no de personas con prueba rapida,2020-10-01,7,26,33
CHAQUI,vih,no de personas con prueba rapida,2020-10-01,1,0,1
CHARAGUA,vih,no de personas con prueba rapida,2020-10-01,5,7,12
CHIMORE,vih,no de personas con prueba rapida,2020-10-01,4,20,24
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2020-10-01,20,15,35
CHUMA,vih,no de personas con prueba rapida,2020-10-01,3,7,10
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2020-10-01,0,3,3
CKOCHAS,vih,no de personas con prueba rapida,2020-10-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2020-10-01,1,6,7
COBIJA,vih,no de personas con prueba rapida,2020-10-01,65,68,133
COCHABAMBA,vih,no de personas con prueba rapida,2020-10-01,1008,942,1950
COLCAPIRHUA,vih,no de personas con prueba rapida,2020-10-01,38,79,117
COLOMI,vih,no de personas con prueba rapida,2020-10-01,2,30,32
COLPA BELGICA,vih,no de personas con prueba rapida,2020-10-01,2,4,6
COLQUECHACA,vih,no de personas con prueba rapida,2020-10-01,0,6,6
COLQUENCHA,vih,no de personas con prueba rapida,2020-10-01,3,13,16
COMARAPA,vih,no de personas con prueba rapida,2020-10-01,4,9,13
CONCEPCION,vih,no de personas con prueba rapida,2020-10-01,7,4,11
COPACABANA,vih,no de personas con prueba rapida,2020-10-01,1,2,3
COROICO,vih,no de personas con prueba rapida,2020-10-01,15,22,37
