municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,38,38
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,7,7
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,7,7
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,17,17
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,20,20
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,27,27
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,17,17
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,11,11
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,89,89
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,11,11
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,19,19
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,41,41
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,13,13
EUCALIPTUS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,11,11
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,34,34
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,41,41
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,6,6
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,12,12
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,24,24
HUMANATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,6,6
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,7,7
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
INCAHUASI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,16,16
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,185,185
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,353,353
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,142,142
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,25,25
MAGDALENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,12,12
MAIRANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,30,30
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,66,66
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,7,7
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,36,36
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,60,60
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,6,6
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,9,9
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,210,210
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,42,42
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,15,15
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,127,127
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,20,20
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,6,6
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,16,16
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
PORVENIR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,132,132
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,34,34
PUCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,31,31
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,19,19
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,238,238
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,63,63
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,17,17
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,16,16
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,28,28
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,18,18
RURRENABAQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,2,2
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,6,6
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,35,35
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,5,5
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,27,27
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-02-01,14,14
