municipality,group,variable,month,Métodos naturales: Usuarias Nuevas,TOTAL
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,15,15
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,6,6
CHARAÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,9,9
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,68,68
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,13,13
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,7,7
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,27,27
COMANCHE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,8,8
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,7,7
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,9,9
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,7,7
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,24,24
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,222,222
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,17,17
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,7,7
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,6,6
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,25,25
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,22,22
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,17,17
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,6,6
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,44,44
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,353,353
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,8,8
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,24,24
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,24,24
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,100,100
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,52,52
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,6,6
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,12,12
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,5,5
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,15,15
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,30,30
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,11,11
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,12,12
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,20,20
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,13,13
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,5,5
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,7,7
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,40,40
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,30,30
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,51,51
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,18,18
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,45,45
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,25,25
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,28,28
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,12,12
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,7,7
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,8,8
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,51,51
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,10,10
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,18,18
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
SAN PEDRO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,5,5
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,609,609
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,41,41
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,18,18
SANTIAGO DE CALLAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,8,8
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,5,5
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,8,8
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,12,12
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,3,3
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,15,15
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,112,112
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,6,6
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,37,37
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,14,14
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,2,2
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,19,19
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,12,12
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2006-02-01,1,1
