,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
LA ASUNTA,vih,no de personas con prueba rapida,2018-08-01,22,11,33
LA GUARDIA,vih,no de personas con prueba rapida,2018-08-01,46,76,122
LA PAZ,vih,no de personas con prueba rapida,2018-08-01,1315,2564,3879
LAJA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
LLALLAGUA,vih,no de personas con prueba rapida,2018-08-01,29,29,58
LLICA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
MACHACAMARCA,vih,no de personas con prueba rapida,2018-08-01,25,26,51
MACHARETI,vih,no de personas con prueba rapida,2018-08-01,0,12,12
MAIRANA,vih,no de personas con prueba rapida,2018-08-01,6,13,19
MAPIRI,vih,no de personas con prueba rapida,2018-08-01,3,26,29
MINEROS,vih,no de personas con prueba rapida,2018-08-01,9,13,22
MIZQUE,vih,no de personas con prueba rapida,2018-08-01,15,24,39
MOJOCOYA,vih,no de personas con prueba rapida,2018-08-01,3,4,7
MONTEAGUDO,vih,no de personas con prueba rapida,2018-08-01,19,73,92
MONTERO,vih,no de personas con prueba rapida,2018-08-01,223,281,504
MOROCHATA,vih,no de personas con prueba rapida,2018-08-01,2,2,4
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2018-08-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2018-08-01,0,7,7
OKINAWA,vih,no de personas con prueba rapida,2018-08-01,1,1,2
OMEREQUE,vih,no de personas con prueba rapida,2018-08-01,0,1,1
ORURO,vih,no de personas con prueba rapida,2018-08-01,120,460,580
PADCAYA,vih,no de personas con prueba rapida,2018-08-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2018-08-01,8,21,29
PAILON,vih,no de personas con prueba rapida,2018-08-01,35,20,55
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-08-01,9,5,14
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2018-08-01,6,2,8
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-08-01,2,6,8
PELECHUCO,vih,no de personas con prueba rapida,2018-08-01,2,1,3
POCONA,vih,no de personas con prueba rapida,2018-08-01,4,1,5
POJO (CBBA),vih,no de personas con prueba rapida,2018-08-01,2,5,7
POOPO,vih,no de personas con prueba rapida,2018-08-01,7,18,25
PORCO,vih,no de personas con prueba rapida,2018-08-01,0,11,11
POROMA,vih,no de personas con prueba rapida,2018-08-01,2,0,2
PORONGO,vih,no de personas con prueba rapida,2018-08-01,1,1,2
PORTACHUELO,vih,no de personas con prueba rapida,2018-08-01,1,12,13
PORVENIR,vih,no de personas con prueba rapida,2018-08-01,5,25,30
POTOSI,vih,no de personas con prueba rapida,2018-08-01,11,22,33
PRESTO,vih,no de personas con prueba rapida,2018-08-01,0,1,1
PUCARANI,vih,no de personas con prueba rapida,2018-08-01,2,0,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-08-01,13,19,32
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-08-01,3,12,15
PUERTO RICO,vih,no de personas con prueba rapida,2018-08-01,0,7,7
PUERTO SUAREZ,vih,no de personas con prueba rapida,2018-08-01,1,1,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-08-01,160,175,335
PUNA,vih,no de personas con prueba rapida,2018-08-01,0,1,1
QUILLACOLLO,vih,no de personas con prueba rapida,2018-08-01,39,72,111
QUIME,vih,no de personas con prueba rapida,2018-08-01,3,2,5
QUIRUSILLAS,vih,no de personas con prueba rapida,2018-08-01,1,0,1
RAVELO,vih,no de personas con prueba rapida,2018-08-01,0,1,1
REYES,vih,no de personas con prueba rapida,2018-08-01,0,1,1
RIBERALTA,vih,no de personas con prueba rapida,2018-08-01,261,244,505
ROBORE,vih,no de personas con prueba rapida,2018-08-01,2,4,6
RURRENABAQUE,vih,no de personas con prueba rapida,2018-08-01,19,27,46
SABAYA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
SACABA,vih,no de personas con prueba rapida,2018-08-01,143,160,303
SACACA,vih,no de personas con prueba rapida,2018-08-01,0,2,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-08-01,9,14,23
SAMAIPATA,vih,no de personas con prueba rapida,2018-08-01,13,10,23
SAN BENITO,vih,no de personas con prueba rapida,2018-08-01,1,8,9
SAN BORJA,vih,no de personas con prueba rapida,2018-08-01,13,10,23
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2018-08-01,8,39,47
SAN CARLOS,vih,no de personas con prueba rapida,2018-08-01,10,7,17
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-08-01,24,56,80
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2018-08-01,4,3,7
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-08-01,1,0,1
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-08-01,6,167,173
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2018-08-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2018-08-01,48,110,158
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2018-08-01,1,1,2
SAN LUCAS,vih,no de personas con prueba rapida,2018-08-01,11,58,69
SAN MATIAS,vih,no de personas con prueba rapida,2018-08-01,27,33,60
SAN PEDRO,vih,no de personas con prueba rapida,2018-08-01,110,128,238
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-08-01,0,3,3
SAN RAFAEL,vih,no de personas con prueba rapida,2018-08-01,2,0,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-08-01,0,6,6
SANTA ANA,vih,no de personas con prueba rapida,2018-08-01,8,5,13
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-08-01,1073,1829,2902
SANTA ROSA,vih,no de personas con prueba rapida,2018-08-01,3,0,3
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-08-01,0,9,9
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-08-01,18,28,46
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-08-01,6,3,9
SENA,vih,no de personas con prueba rapida,2018-08-01,0,4,4
SHINAOTA,vih,no de personas con prueba rapida,2018-08-01,13,11,24
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2018-08-01,1,2,3
SICAYA,vih,no de personas con prueba rapida,2018-08-01,1,16,17
SIPE SIPE,vih,no de personas con prueba rapida,2018-08-01,10,47,57
SOPACHUY,vih,no de personas con prueba rapida,2018-08-01,3,25,28
SORATA,vih,no de personas con prueba rapida,2018-08-01,3,2,5
SUCRE,vih,no de personas con prueba rapida,2018-08-01,444,422,866
TACACHI,vih,no de personas con prueba rapida,2018-08-01,2,4,6
TACACOMA,vih,no de personas con prueba rapida,2018-08-01,4,18,22
TACOPAYA,vih,no de personas con prueba rapida,2018-08-01,7,12,19
TAPACARI,vih,no de personas con prueba rapida,2018-08-01,6,17,23
TARABUCO,vih,no de personas con prueba rapida,2018-08-01,28,122,150
TARATA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
TARIJA,vih,no de personas con prueba rapida,2018-08-01,107,259,366
TARVITA,vih,no de personas con prueba rapida,2018-08-01,2,24,26
TEOPONTE,vih,no de personas con prueba rapida,2018-08-01,0,2,2
TIAWANACU,vih,no de personas con prueba rapida,2018-08-01,0,2,2
TINGUIPAYA,vih,no de personas con prueba rapida,2018-08-01,0,4,4
TIPUANI,vih,no de personas con prueba rapida,2018-08-01,3,4,7
TIQUIPAYA,vih,no de personas con prueba rapida,2018-08-01,4,14,18
TOCO,vih,no de personas con prueba rapida,2018-08-01,1,2,3
TOLATA,vih,no de personas con prueba rapida,2018-08-01,2,3,5
TOLEDO,vih,no de personas con prueba rapida,2018-08-01,0,2,2
TOMAVE,vih,no de personas con prueba rapida,2018-08-01,1,1,2
TOMINA,vih,no de personas con prueba rapida,2018-08-01,1,3,4
TOTORA(CBBA),vih,no de personas con prueba rapida,2018-08-01,3,9,12
TOTORA(ORR),vih,no de personas con prueba rapida,2018-08-01,1,4,5
TRINIDAD,vih,no de personas con prueba rapida,2018-08-01,128,109,237
TUPIZA,vih,no de personas con prueba rapida,2018-08-01,71,165,236
UNCIA,vih,no de personas con prueba rapida,2018-08-01,2,6,8
URUBICHA,vih,no de personas con prueba rapida,2018-08-01,33,29,62
UYUNI,vih,no de personas con prueba rapida,2018-08-01,4,28,32
VALLEGRANDE,vih,no de personas con prueba rapida,2018-08-01,18,19,37
VIACHA,vih,no de personas con prueba rapida,2018-08-01,20,41,61
VILA VILA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-08-01,4,3,7
VILLA RIVERO,vih,no de personas con prueba rapida,2018-08-01,20,38,58
VILLA SERRANO,vih,no de personas con prueba rapida,2018-08-01,3,5,8
VILLA TUNARI,vih,no de personas con prueba rapida,2018-08-01,57,85,142
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-08-01,0,15,15
VILLAZON,vih,no de personas con prueba rapida,2018-08-01,36,58,94
VINTO,vih,no de personas con prueba rapida,2018-08-01,17,33,50
VITICHI,vih,no de personas con prueba rapida,2018-08-01,1,0,1
WARNES,vih,no de personas con prueba rapida,2018-08-01,10,61,71
YACUIBA,vih,no de personas con prueba rapida,2018-08-01,29,110,139
YAMPARAEZ,vih,no de personas con prueba rapida,2018-08-01,0,10,10
YAPACANI,vih,no de personas con prueba rapida,2018-08-01,20,60,80
YOTALA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
YUNCHARA,vih,no de personas con prueba rapida,2018-08-01,3,3,6
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-08-01,0,20,20
ACHACACHI,vih,no de personas con prueba rapida,2018-09-01,1,0,1
AIQUILE,vih,no de personas con prueba rapida,2018-09-01,19,24,43
ALCALA,vih,no de personas con prueba rapida,2018-09-01,27,27,54
ANCORAIMES,vih,no de personas con prueba rapida,2018-09-01,1,0,1
ANDAMARCA,vih,no de personas con prueba rapida,2018-09-01,15,25,40
ANTEQUERA,vih,no de personas con prueba rapida,2018-09-01,1,40,41
APOLO,vih,no de personas con prueba rapida,2018-09-01,7,29,36
ARANI,vih,no de personas con prueba rapida,2018-09-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2018-09-01,9,34,43
ARQUE,vih,no de personas con prueba rapida,2018-09-01,2,11,13
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-09-01,21,36,57
ATOCHA,vih,no de personas con prueba rapida,2018-09-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-09-01,2,14,16
AZURDUY,vih,no de personas con prueba rapida,2018-09-01,1,18,19
BERMEJO,vih,no de personas con prueba rapida,2018-09-01,9,26,35
BETANZOS,vih,no de personas con prueba rapida,2018-09-01,2,0,2
BOLIVAR,vih,no de personas con prueba rapida,2018-09-01,0,2,2
BOYUIBE,vih,no de personas con prueba rapida,2018-09-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2018-09-01,2,1,3
CABEZAS,vih,no de personas con prueba rapida,2018-09-01,10,8,18
"CAIZA ""D""",vih,no de personas con prueba rapida,2018-09-01,2,0,2
CAJUATA,vih,no de personas con prueba rapida,2018-09-01,11,15,26
CALAMARCA,vih,no de personas con prueba rapida,2018-09-01,1,2,3
CAMARGO,vih,no de personas con prueba rapida,2018-09-01,16,54,70
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-09-01,0,4,4
CAMIRI,vih,no de personas con prueba rapida,2018-09-01,27,51,78
CAPINOTA,vih,no de personas con prueba rapida,2018-09-01,9,10,19
CARACOLLO,vih,no de personas con prueba rapida,2018-09-01,1,3,4
CARANAVI,vih,no de personas con prueba rapida,2018-09-01,42,33,75
CARANGAS,vih,no de personas con prueba rapida,2018-09-01,1,0,1
CARAPARI,vih,no de personas con prueba rapida,2018-09-01,1,2,3
CHALLAPATA,vih,no de personas con prueba rapida,2018-09-01,62,165,227
CHARAGUA,vih,no de personas con prueba rapida,2018-09-01,4,4,8
CHAYANTA,vih,no de personas con prueba rapida,2018-09-01,1,0,1
CHIMORE,vih,no de personas con prueba rapida,2018-09-01,20,19,39
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-09-01,11,9,20
CHUMA,vih,no de personas con prueba rapida,2018-09-01,2,8,10
CKOCHAS,vih,no de personas con prueba rapida,2018-09-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2018-09-01,3,5,8
COBIJA,vih,no de personas con prueba rapida,2018-09-01,336,248,584
COCHABAMBA,vih,no de personas con prueba rapida,2018-09-01,515,528,1043
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-09-01,48,66,114
"COLCHA ""K""",vih,no de personas con prueba rapida,2018-09-01,0,3,3
COLOMI,vih,no de personas con prueba rapida,2018-09-01,0,8,8
COLPA BELGICA,vih,no de personas con prueba rapida,2018-09-01,2,8,10
COLQUIRI,vih,no de personas con prueba rapida,2018-09-01,1,0,1
COMARAPA,vih,no de personas con prueba rapida,2018-09-01,4,13,17
CONCEPCION,vih,no de personas con prueba rapida,2018-09-01,5,3,8
COPACABANA,vih,no de personas con prueba rapida,2018-09-01,2,1,3
CORIPATA,vih,no de personas con prueba rapida,2018-09-01,4,5,9
CORO CORO,vih,no de personas con prueba rapida,2018-09-01,7,0,7
COROICO,vih,no de personas con prueba rapida,2018-09-01,11,15,26
COTAGAITA,vih,no de personas con prueba rapida,2018-09-01,1,3,4
COTOCA,vih,no de personas con prueba rapida,2018-09-01,16,11,27
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2018-09-01,8,67,75
CULPINA,vih,no de personas con prueba rapida,2018-09-01,5,35,40
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2018-09-01,1,7,8
DESAGUADERO,vih,no de personas con prueba rapida,2018-09-01,2,3,5
EL ALTO,vih,no de personas con prueba rapida,2018-09-01,740,1793,2533
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-09-01,23,16,39
EL TORNO,vih,no de personas con prueba rapida,2018-09-01,130,373,503
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2018-09-01,13,66,79
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-09-01,149,189,338
ESCOMA,vih,no de personas con prueba rapida,2018-09-01,2,4,6
EUCALIPTUS,vih,no de personas con prueba rapida,2018-09-01,4,0,4
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-09-01,39,58,97
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2018-09-01,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2018-09-01,1,0,1
GUANAY,vih,no de personas con prueba rapida,2018-09-01,3,3,6
GUAQUI,vih,no de personas con prueba rapida,2018-09-01,1,0,1
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-09-01,45,41,86
HUACHACALLA,vih,no de personas con prueba rapida,2018-09-01,84,0,84
HUANUNI,vih,no de personas con prueba rapida,2018-09-01,45,54,99
ICLA,vih,no de personas con prueba rapida,2018-09-01,13,15,28
INCAHUASI,vih,no de personas con prueba rapida,2018-09-01,3,19,22
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2018-09-01,2,11,13
IXIAMAS,vih,no de personas con prueba rapida,2018-09-01,3,1,4
JESUS DE MACHACA,vih,no de personas con prueba rapida,2018-09-01,1,0,1
LA ASUNTA,vih,no de personas con prueba rapida,2018-09-01,11,9,20
LA GUARDIA,vih,no de personas con prueba rapida,2018-09-01,55,83,138
LA PAZ,vih,no de personas con prueba rapida,2018-09-01,1887,2479,4366
LAGUNILLAS,vih,no de personas con prueba rapida,2018-09-01,0,1,1
LAJA,vih,no de personas con prueba rapida,2018-09-01,2,1,3
LLALLAGUA,vih,no de personas con prueba rapida,2018-09-01,38,45,83
MACHARETI,vih,no de personas con prueba rapida,2018-09-01,5,1,6
MAGDALENA,vih,no de personas con prueba rapida,2018-09-01,5,6,11
MAIRANA,vih,no de personas con prueba rapida,2018-09-01,1,14,15
MAPIRI,vih,no de personas con prueba rapida,2018-09-01,6,1,7
MINEROS,vih,no de personas con prueba rapida,2018-09-01,6,62,68
MIZQUE,vih,no de personas con prueba rapida,2018-09-01,17,13,30
MOJOCOYA,vih,no de personas con prueba rapida,2018-09-01,0,1,1
MONTEAGUDO,vih,no de personas con prueba rapida,2018-09-01,27,71,98
MONTERO,vih,no de personas con prueba rapida,2018-09-01,200,280,480
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2018-09-01,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2018-09-01,0,3,3
OCURI,vih,no de personas con prueba rapida,2018-09-01,0,3,3
OKINAWA,vih,no de personas con prueba rapida,2018-09-01,0,2,2
OMEREQUE,vih,no de personas con prueba rapida,2018-09-01,1,2,3
ORURO,vih,no de personas con prueba rapida,2018-09-01,96,393,489
PADCAYA,vih,no de personas con prueba rapida,2018-09-01,0,2,2
PADILLA,vih,no de personas con prueba rapida,2018-09-01,5,12,17
PAILON,vih,no de personas con prueba rapida,2018-09-01,10,57,67
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-09-01,16,8,24
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2018-09-01,10,0,10
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-09-01,1,1,2
PELECHUCO,vih,no de personas con prueba rapida,2018-09-01,3,1,4
POCONA,vih,no de personas con prueba rapida,2018-09-01,0,2,2
POJO (CBBA),vih,no de personas con prueba rapida,2018-09-01,1,0,1
POOPO,vih,no de personas con prueba rapida,2018-09-01,0,8,8
PORCO,vih,no de personas con prueba rapida,2018-09-01,1,2,3
PORONGO,vih,no de personas con prueba rapida,2018-09-01,0,5,5
PORTACHUELO,vih,no de personas con prueba rapida,2018-09-01,1,7,8
PORVENIR,vih,no de personas con prueba rapida,2018-09-01,3,9,12
POSTRER VALLE,vih,no de personas con prueba rapida,2018-09-01,1,0,1
POTOSI,vih,no de personas con prueba rapida,2018-09-01,21,27,48
PRESTO,vih,no de personas con prueba rapida,2018-09-01,0,2,2
PUCARANI,vih,no de personas con prueba rapida,2018-09-01,7,13,20
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-09-01,3,5,8
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-09-01,4,10,14
PUERTO RICO,vih,no de personas con prueba rapida,2018-09-01,0,15,15
PUERTO SUAREZ,vih,no de personas con prueba rapida,2018-09-01,10,8,18
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-09-01,127,224,351
PUNATA,vih,no de personas con prueba rapida,2018-09-01,28,204,232
QUILLACOLLO,vih,no de personas con prueba rapida,2018-09-01,55,50,105
QUIME,vih,no de personas con prueba rapida,2018-09-01,2,7,9
QUIRUSILLAS,vih,no de personas con prueba rapida,2018-09-01,5,16,21
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2018-09-01,1,0,1
RAVELO,vih,no de personas con prueba rapida,2018-09-01,0,5,5
REYES,vih,no de personas con prueba rapida,2018-09-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2018-09-01,240,237,477
ROBORE,vih,no de personas con prueba rapida,2018-09-01,3,1,4
RURRENABAQUE,vih,no de personas con prueba rapida,2018-09-01,30,36,66
SABAYA,vih,no de personas con prueba rapida,2018-09-01,6,5,11
SACABA,vih,no de personas con prueba rapida,2018-09-01,171,124,295
SACACA,vih,no de personas con prueba rapida,2018-09-01,0,7,7
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-09-01,26,26,52
SAMAIPATA,vih,no de personas con prueba rapida,2018-09-01,3,2,5
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2018-09-01,0,1,1
SAN BENITO,vih,no de personas con prueba rapida,2018-09-01,2,6,8
SAN BORJA,vih,no de personas con prueba rapida,2018-09-01,10,4,14
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2018-09-01,0,53,53
SAN CARLOS,vih,no de personas con prueba rapida,2018-09-01,29,36,65
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-09-01,20,17,37
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2018-09-01,0,1,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-09-01,2,1,3
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-09-01,6,100,106
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2018-09-01,5,15,20
SAN JULIAN,vih,no de personas con prueba rapida,2018-09-01,43,59,102
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2018-09-01,1,15,16
SAN LUCAS,vih,no de personas con prueba rapida,2018-09-01,0,5,5
SAN MATIAS,vih,no de personas con prueba rapida,2018-09-01,8,8,16
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2018-09-01,2,2,4
SAN PEDRO,vih,no de personas con prueba rapida,2018-09-01,24,43,67
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-09-01,1,3,4
SAN RAFAEL,vih,no de personas con prueba rapida,2018-09-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2018-09-01,7,8,15
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-09-01,3,2,5
SANTA ANA,vih,no de personas con prueba rapida,2018-09-01,7,14,21
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-09-01,1241,1918,3159
SANTA ROSA,vih,no de personas con prueba rapida,2018-09-01,3,0,3
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-09-01,2,2,4
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-09-01,14,12,26
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-09-01,52,81,133
SENA,vih,no de personas con prueba rapida,2018-09-01,8,38,46
SHINAOTA,vih,no de personas con prueba rapida,2018-09-01,25,12,37
SICAYA,vih,no de personas con prueba rapida,2018-09-01,0,2,2
SIPE SIPE,vih,no de personas con prueba rapida,2018-09-01,5,29,34
SOPACHUY,vih,no de personas con prueba rapida,2018-09-01,29,31,60
SORATA,vih,no de personas con prueba rapida,2018-09-01,5,4,9
SUCRE,vih,no de personas con prueba rapida,2018-09-01,316,297,613
TACACHI,vih,no de personas con prueba rapida,2018-09-01,3,2,5
TACACOMA,vih,no de personas con prueba rapida,2018-09-01,12,24,36
TACOBAMBA,vih,no de personas con prueba rapida,2018-09-01,1,0,1
TACOPAYA,vih,no de personas con prueba rapida,2018-09-01,5,10,15
TAHUA,vih,no de personas con prueba rapida,2018-09-01,2,0,2
TAPACARI,vih,no de personas con prueba rapida,2018-09-01,7,7,14
TARABUCO,vih,no de personas con prueba rapida,2018-09-01,5,27,32
TARACO,vih,no de personas con prueba rapida,2018-09-01,2,0,2
TARATA,vih,no de personas con prueba rapida,2018-09-01,2,0,2
TARIJA,vih,no de personas con prueba rapida,2018-09-01,115,227,342
TARVITA,vih,no de personas con prueba rapida,2018-09-01,5,16,21
TEOPONTE,vih,no de personas con prueba rapida,2018-09-01,0,1,1
TIAWANACU,vih,no de personas con prueba rapida,2018-09-01,0,2,2
TIPUANI,vih,no de personas con prueba rapida,2018-09-01,9,13,22
TIQUIPAYA,vih,no de personas con prueba rapida,2018-09-01,1,7,8
TOLATA,vih,no de personas con prueba rapida,2018-09-01,4,2,6
TOMINA,vih,no de personas con prueba rapida,2018-09-01,2,0,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2018-09-01,5,7,12
TOTORA(ORR),vih,no de personas con prueba rapida,2018-09-01,0,3,3
TRINIDAD,vih,no de personas con prueba rapida,2018-09-01,133,155,288
TUPIZA,vih,no de personas con prueba rapida,2018-09-01,58,156,214
UNCIA,vih,no de personas con prueba rapida,2018-09-01,1,5,6
URUBICHA,vih,no de personas con prueba rapida,2018-09-01,3,2,5
UYUNI,vih,no de personas con prueba rapida,2018-09-01,2,20,22
VALLEGRANDE,vih,no de personas con prueba rapida,2018-09-01,31,16,47
VIACHA,vih,no de personas con prueba rapida,2018-09-01,76,77,153
VILA VILA,vih,no de personas con prueba rapida,2018-09-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-09-01,0,1,1
VILLA MONTES,vih,no de personas con prueba rapida,2018-09-01,16,19,35
VILLA RIVERO,vih,no de personas con prueba rapida,2018-09-01,21,23,44
VILLA SERRANO,vih,no de personas con prueba rapida,2018-09-01,8,7,15
VILLA TUNARI,vih,no de personas con prueba rapida,2018-09-01,63,59,122
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-09-01,2,7,9
VILLAZON,vih,no de personas con prueba rapida,2018-09-01,21,21,42
VINTO,vih,no de personas con prueba rapida,2018-09-01,16,21,37
WARNES,vih,no de personas con prueba rapida,2018-09-01,131,129,260
YACUIBA,vih,no de personas con prueba rapida,2018-09-01,106,86,192
YAMPARAEZ,vih,no de personas con prueba rapida,2018-09-01,1,5,6
YAPACANI,vih,no de personas con prueba rapida,2018-09-01,51,104,155
YOTALA,vih,no de personas con prueba rapida,2018-09-01,1,0,1
YUNCHARA,vih,no de personas con prueba rapida,2018-09-01,1,2,3
YUNGUYO DE LITORAL,vih,no de personas con prueba rapida,2018-09-01,5,6,11
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-09-01,0,10,10
ACHACACHI,vih,no de personas con prueba rapida,2018-10-01,2,0,2
AIQUILE,vih,no de personas con prueba rapida,2018-10-01,9,17,26
ALCALA,vih,no de personas con prueba rapida,2018-10-01,2,3,5
ALTO BENI,vih,no de personas con prueba rapida,2018-10-01,1,1,2
ANCORAIMES,vih,no de personas con prueba rapida,2018-10-01,1,1,2
ANDAMARCA,vih,no de personas con prueba rapida,2018-10-01,7,15,22
APOLO,vih,no de personas con prueba rapida,2018-10-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2018-10-01,16,25,41
ARBIETO,vih,no de personas con prueba rapida,2018-10-01,3,3,6
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-10-01,34,99,133
ATOCHA,vih,no de personas con prueba rapida,2018-10-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-10-01,7,31,38
AZURDUY,vih,no de personas con prueba rapida,2018-10-01,0,10,10
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2018-10-01,5,6,11
BERMEJO,vih,no de personas con prueba rapida,2018-10-01,7,33,40
BETANZOS,vih,no de personas con prueba rapida,2018-10-01,2,3,5
BOLIVAR,vih,no de personas con prueba rapida,2018-10-01,4,4,8
BOYUIBE,vih,no de personas con prueba rapida,2018-10-01,1,0,1
CABEZAS,vih,no de personas con prueba rapida,2018-10-01,24,28,52
"CAIZA ""D""",vih,no de personas con prueba rapida,2018-10-01,3,2,5
CAJUATA,vih,no de personas con prueba rapida,2018-10-01,2,10,12
CALAMARCA,vih,no de personas con prueba rapida,2018-10-01,1,3,4
CAMARGO,vih,no de personas con prueba rapida,2018-10-01,19,66,85
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-10-01,2,1,3
CAMIRI,vih,no de personas con prueba rapida,2018-10-01,14,26,40
CAPINOTA,vih,no de personas con prueba rapida,2018-10-01,4,11,15
CARACOLLO,vih,no de personas con prueba rapida,2018-10-01,1,2,3
CARANAVI,vih,no de personas con prueba rapida,2018-10-01,53,30,83
CARAPARI,vih,no de personas con prueba rapida,2018-10-01,1,0,1
CARIPUYO,vih,no de personas con prueba rapida,2018-10-01,24,15,39
