,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,12,12,156,48,0,228
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,48,24,0,96
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,0,12,0,12
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,72,24,0,108
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,60,24,0,96
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,12,0,36
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,36,264,48,0,348
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,60,24,0,96
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,60,0,0,60
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,10,0,0,10
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,2,326,1764,717,57,2866
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,120,12,0,144
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,31,0,0,31
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,48,12,0,60
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,36,12,0,48
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,48,0,0,72
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,36,0,0,36
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,168,48,0,240
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,60,36,12,120
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,60,120,60,0,240
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,12,0,24
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,48,36,0,84
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,108,36,12,156
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,108,2688,648,24,3468
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,12,12,48
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,24,24,0,72
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,12,12,0,48
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,60,72,0,144
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,60,36,0,108
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,24,0,48
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,17,237,270,149,24,697
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,36,72,60,0,168
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,0,12,0,12
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,36,96,60,0,192
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,48,276,36,0,360
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,60,216,60,0,336
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,72,0,0,72
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,0,12,0,12
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,60,24,0,84
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,36,12,36,0,84
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,132,12,0,156
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,36,0,60
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,84,24,0,108
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,36,72,24,0,132
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,96,12,0,108
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,12,0,0,12
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,34,20,0,54
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,257,96,0,365
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,12,0,36
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,36,0,0,48
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,108,0,0,120
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,36,60,12,120
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,120,12,0,156
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,24,0,48
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,84,36,0,120
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,384,60,0,468
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,0,36,0,48
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,120,12,0,132
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,14,12,60,24,0,110
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,12,0,36
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,84,24,0,108
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,12,36,0,72
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,12,120,937,336,0,1405
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,15,29,0,56
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,108,336,156,12,612
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,72,588,144,0,804
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,0,12,36
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,48,12,0,84
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,36,12,0,60
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,160,904,385,12,1461
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,12,0,0,36
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,48,12,0,60
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,192,96,0,288
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,24,0,0,24
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,12,84,0,0,96
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,0,84,88,12,184
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-01-01,0,24,36,36,0,96
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,36,12,0,48
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,24,84,24,0,132
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,12,0,96,48,0,156
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,120,36,0,156
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,36,12,0,48
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,60,48,0,108
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,36,0,0,36
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,36,0,0,36
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,24,12,0,36
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,12,12,0,24
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,72,12,0,84
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,24,0,0,24
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,12,0,0,12
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,84,0,0,84
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,12,48,12,0,72
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,12,12,12,0,36
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,24,192,12,0,228
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,12,72,12,0,96
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,48,12,0,60
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,48,0,0,48
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,36,156,84,0,276
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,24,48,0,72
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,22,0,0,22
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,15,0,0,15
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,12,0,12,24
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,1,72,0,0,73
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,12,12,108,72,0,204
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,12,24,0,36
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,24,120,12,0,156
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,0,12,0,12
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,168,24,0,192
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,36,0,0,36
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,36,0,0,36
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,84,120,24,0,228
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,12,12,12,0,36
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,12,0,0,12
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,12,96,12,0,120
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,24,84,24,0,132
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,36,12,0,48
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-02-01,0,0,24,0,0,24
