,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,6,4,0,1,11
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,28,25,54,38,145
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,4,2,2,9
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,0,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,6,2,9
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,3,5
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,2,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,5,3,3,1,12
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,9,2,3,2,16
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,29,24,3,3,59
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,6,3,9
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,1,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,1,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,2,1,1,4
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,5,5,4,11,25
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,3,4,7
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,2,0,0,2
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,20,20,4,4,48
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,2,4
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,1,2,2,7
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,11,8,0,0,19
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,3,3,7,0,13
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,1,3
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,4,3,0,0,7
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,5,3,13,11,32
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,1,0,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,1,0,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,6,5,6,5,22
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,1,4,2,8
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,6,11,5,24
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,2,2,2,6
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,1,2,0,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,3,1,3,8
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,5,5,5,17
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,0,0,2,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,8,14,1,2,25
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,1,0,1,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,2,0,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,3,2,0,1,6
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,38,89,127
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,0,3,0,5
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,5,0,5
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,3,1,0,0,4
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,4,7,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,4,3,0,1,8
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,157,113,26,30,326
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,2,0,1,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,1,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,2,2,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,2,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,3,6,1,0,10
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,13,13,1,0,27
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,7,7,1,2,17
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,2,1,0,5
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,1,10,10,22
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,2,3
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,1,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,8,6,14
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,15,14,0,2,31
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,1,1,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,1,5,6,13
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,2,1,4
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,5,2,0,9
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,4,2,1,0,7
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,3,2,4,10
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,3,4,0,0,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,6,0,1,1,8
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,0,0,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,1,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,1,0,0,2
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,2,3,6
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,5,5,0,0,10
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,2,2,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,1,0,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,2,0,3,6
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,3,5,9
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,2,4,0,8
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,1,0,0,2
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,3,2,5
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,2,9,5,18
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,3,0,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,0,0,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,2,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,5,6
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,3,5,9
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,1,1,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,4,2,3,2,11
CHUMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,1,2,3,7
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,3,3,2,4,12
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,5,3,10
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,43,56,26,28,153
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,1,12,18,33
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,0,1,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,3,3,2,8
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,1,5,0,7
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,3,3,7
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,3,3,1,9
CURAHUARA DE CARANGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,36,37,56,65,194
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,2,2,0,6
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,0,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,0,4,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,1,3,2,8
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,3,1,0,0,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,4,4,9
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,3,0,1,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,7,6,7,8,28
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,34,28,12,18,92
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,2,0,0,4
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,8,8,16
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,3,4,8
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,2,0,0,2
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,2,2
MALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,0,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,2,2,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,8,6,8,4,26
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,4,4,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,1,0,0,2
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,3,2,5
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,14,15,9,12,50
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,2,2
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,6,4,4,15
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,3,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,5,0,0,5
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,2,2
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,3,4,7
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,2,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,7,0,0,9
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,8,6,9,8,31
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,5,3,13,17,38
PUNA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,2,2,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,12,10,4,7,33
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,7,7
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,3,13,19,37
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,2,1,0,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,2,0,0,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,6,6,7,8,27
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,3,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,2,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,12,5,24,15,56
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,5,10,17
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,4,5,6,5,20
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,2,5,5,14
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,9,5,15
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,3,2,2,0,7
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,7,14,5,1,27
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,4,5,0,0,9
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,4,2,0,0,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,131,124,49,42,346
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,1,5,2,9
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,3,6,2,13
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,1,1,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,6,3,14,21,44
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,0,1,2
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,0,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,4,6,0,0,10
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,2,1,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,6,2,3,5,16
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,2,15,15,33
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,3,6,9,6,24
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,4,4
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,0,1,3
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,4,0,4
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,9,4,1,2,16
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,0,2,0,4
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,2,3
